date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,20837,22945,21114,18396,13159,179
1/10/2021,34393,35199,33346,30230,30648,406
1/11/2021,36316,37020,35317,31930,35004,462
1/12/2021,39096,39701,38128,34488,42841,557
1/13/2021,41848,42630,41278,37239,51840,639
1/14/2021,44604,45689,44533,40284,61443,702
1/15/2021,48074,48945,47939,43439,70857,800
1/16/2021,49851,50519,49621,45061,76266,841
1/17/2021,50947,51539,50694,46150,79762,872
1/18/2021,52596,53054,52443,47891,87799,909
1/19/2021,54645,54926,54499,50097,97951,998
1/2/2021,22730,24656,22672,19817,14269,204
1/20/2021,57177,57489,57554,53317,110401,1111
1/21/2021,59984,60438,61050,56970,126332,1252
1/22/2021,64457,64602,65683,61895,142187,1394
1/23/2021,67716,67356,68764,65083,152788,1534
1/24/2021,69225,68738,70284,66773,160484,1585
1/25/2021,71581,70892,72879,69730,174199,1658
1/26/2021,74484,73405,75773,72971,191572,1759
1/27/2021,77613,76048,78752,76406,210591,1851
1/28/2021,80710,78700,81826,80153,232014,1981
1/29/2021,84569,81878,85219,83956,252105,2160
1/3/2021,23610,25406,23330,20364,14646,222
1/30/2021,87360,84004,87566,86415,263564,2324
1/31/2021,88267,84734,88432,87450,269610,2361
1/4/2021,25314,27066,24946,21880,16655,243
1/5/2021,27096,28735,26542,23468,18868,271
1/6/2021,29281,30666,28609,25528,22046,331
1/7/2021,31077,32321,30390,27341,25461,361
1/8/2021,32786,33914,32065,29028,27964,381
1/9/2021,33868,34756,32912,29824,30153,401
10/1/2021,817240,558771,576540,658874,1179246,369119
10/10/2021,826850,563828,580617,662183,1184146,373748
10/11/2021,828193,564589,581187,662689,1184963,374419
10/12/2021,828953,564953,581490,662923,1185363,374845
10/13/2021,830001,565513,581976,663309,1186008,375335
10/14/2021,831322,566155,582559,663806,1186756,375850
10/15/2021,832875,566908,583232,664328,1187365,376436
10/16/2021,833847,567333,583597,664632,1187634,377705
10/17/2021,834564,567630,583818,664791,1187802,377968
10/18/2021,835829,568343,584385,665295,1188521,378459
10/19/2021,836913,568961,584844,665769,1189171,378986
10/2/2021,818219,559256,576986,659220,1179637,369661
10/20/2021,837980,569515,585290,666203,1189808,379506
10/21/2021,839108,570127,585817,666653,1190430,379946
10/22/2021,840537,570964,586501,667273,1191720,380566
10/23/2021,841370,571428,586933,667670,1192502,380958
10/24/2021,841839,571706,587160,667924,1193012,381196
10/25/2021,843060,572385,587757,668537,1194650,381664
10/26/2021,844262,573086,588347,669120,1196227,382198
10/27/2021,845539,573820,589040,669818,1197814,382899
10/28/2021,846847,574525,589627,670499,1199342,383369
10/29/2021,848132,575310,590316,671194,1200614,383920
10/3/2021,818739,559498,577163,659371,1179848,369907
10/30/2021,848819,575677,590621,671528,1201133,384202
10/31/2021,849191,575885,590813,671700,1201496,384322
10/4/2021,820132,560169,577766,659800,1180704,370535
10/5/2021,821614,560888,578303,660265,1181602,371145
10/6/2021,823012,561663,578899,660709,1182297,371792
10/7/2021,824010,562266,579369,661142,1182869,372331
10/8/2021,825316,562998,579936,661609,1183479,373023
10/9/2021,826288,563528,580368,661970,1183852,373512
11/1/2021,850341,576514,591371,672290,1202803,384783
11/10/2021,860789,582158,596347,677389,1212765,416378
11/11/2021,861987,582778,596944,677994,1214032,421308
11/12/2021,863373,583583,597651,678671,1215216,426622
11/13/2021,864335,584182,598129,679174,1215829,434161
11/14/2021,865005,584582,598497,679510,1216286,436757
11/15/2021,866433,585406,599233,680277,1217664,440834
11/16/2021,867800,586164,599912,681022,1219146,444506
11/17/2021,869091,586911,600526,681802,1220697,449141
11/18/2021,870590,587678,601191,682597,1222132,453056
11/19/2021,872241,588662,601995,683442,1223328,457667
11/2/2021,851658,577203,591971,672881,1204106,385290
11/20/2021,873274,589322,602580,683992,1223885,463269
11/21/2021,874032,589712,602966,684410,1224275,464960
11/22/2021,875402,590490,603700,685377,1225475,467790
11/23/2021,877148,591338,604523,686352,1226706,471183
11/24/2021,878547,592188,605243,687197,1227747,474873
11/25/2021,878566,592193,605245,687201,1227767,474883
11/26/2021,879649,592840,605806,687908,1228444,477017
11/27/2021,880382,593312,606197,688382,1228906,478552
11/28/2021,881032,593695,606540,688806,1229280,479413
11/29/2021,882205,594428,607212,689638,1230458,481676
11/3/2021,852768,577774,592486,673409,1205160,386097
11/30/2021,883511,595191,607959,690486,1231664,484607
11/4/2021,853866,578360,593014,673970,1206396,388212
11/5/2021,855387,579152,593772,674678,1207628,391782
11/6/2021,856297,579674,594223,675103,1208345,396571
11/7/2021,856981,580065,594534,675393,1208785,399154
11/8/2021,858329,580823,595158,676133,1210195,403923
11/9/2021,859628,581520,595776,676815,1211639,408144
12/1/2020,58,45,58,36,52,2
12/1/2021,884900,596021,608674,691435,1232973,486848
12/10/2020,78,66,85,66,94,4
12/11/2020,80,70,89,72,96,4
12/12/2020,82,70,92,77,100,4
12/13/2020,83,71,95,80,102,4
12/14/2020,85,77,98,82,112,4
12/15/2020,104,95,120,106,123,4
12/16/2020,216,258,295,242,187,4
12/17/2020,837,1105,1122,918,469,8
12/18/2020,1676,2132,1985,1592,795,9
12/19/2020,2276,2852,2574,2022,1007,14
12/2/2020,60,49,61,42,61,3
12/2/2021,885416,596327,608958,691838,1233534,488049
12/20/2020,2489,3123,2840,2246,1115,16
12/21/2020,3832,4548,4113,3239,1620,23
12/22/2020,5633,6601,5930,4692,2297,30
12/23/2020,7856,9158,8224,6529,3235,43
12/24/2020,8800,10144,9041,7267,3604,46
