date,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai
1/1/2021,312,411,436,643,433,7
1/10/2021,566,699,801,1119,963,11
1/11/2021,575,707,810,1135,991,12
1/12/2021,594,731,840,1182,1081,12
1/13/2021,638,779,927,1274,1268,13
1/14/2021,671,824,982,1346,1383,15
1/15/2021,686,835,994,1366,1432,15
1/16/2021,707,867,1038,1413,1578,17
1/17/2021,709,869,1041,1418,1594,18
1/18/2021,716,872,1054,1438,1744,19
1/19/2021,750,926,1106,1514,1897,20
1/2/2021,332,444,459,675,444,7
1/20/2021,792,975,1171,1609,2175,20
1/21/2021,915,1132,1346,1850,2863,21
1/22/2021,1051,1265,1522,2103,3797,23
1/23/2021,1091,1321,1576,2210,4934,26
1/24/2021,1107,1338,1598,2288,6126,27
1/25/2021,1130,1362,1630,2366,6771,27
1/26/2021,1141,1374,1659,2412,7128,27
1/27/2021,1214,1427,1732,2596,8383,28
1/28/2021,1263,1498,1840,2796,9770,35
1/29/2021,1341,1557,1936,2970,11003,40
1/3/2021,332,446,459,676,446,7
1/30/2021,1390,1583,1993,3056,11637,41
1/31/2021,1428,1609,2043,3141,12338,43
1/4/2021,341,451,468,688,452,7
1/5/2021,348,459,483,707,474,7
1/6/2021,356,466,494,732,511,8
1/7/2021,439,565,636,869,710,9
1/8/2021,532,669,763,1078,916,11
1/9/2021,565,698,800,1119,960,11
10/1/2021,10909,7942,10399,19677,54292,4553
10/10/2021,11053,8012,10476,19755,54416,4596
10/11/2021,11069,8023,10479,19770,54445,4602
10/12/2021,11079,8026,10486,19777,54456,4612
10/13/2021,11094,8031,10493,19787,54468,4626
10/14/2021,11111,8044,10503,19804,54492,4629
10/15/2021,11131,8051,10511,19816,54512,4636
10/16/2021,11142,8056,10516,19822,54520,4646
10/17/2021,11156,8064,10526,19826,54526,4650
10/18/2021,11172,8071,10531,19834,54541,4655
10/19/2021,11192,8080,10536,19844,54552,4664
10/2/2021,10928,7948,10407,19685,54305,4559
10/20/2021,11209,8086,10541,19853,54579,4666
10/21/2021,11231,8095,10551,19869,54593,4672
10/22/2021,11248,8103,10564,19890,54637,4678
10/23/2021,11249,8105,10575,19899,54677,4680
10/24/2021,11254,8110,10579,19903,54696,4684
10/25/2021,11269,8117,10589,19915,54774,4689
10/26/2021,11275,8127,10598,19929,54862,4693
10/27/2021,11291,8131,10609,19945,54947,4696
10/28/2021,11315,8140,10618,19965,55034,4701
10/29/2021,11333,8152,10631,19973,55118,4707
10/3/2021,10936,7949,10408,19687,54308,4562
10/30/2021,11346,8154,10634,19979,55136,4708
10/31/2021,11350,8159,10635,19983,55153,4709
10/4/2021,10954,7958,10425,19699,54324,4565
10/5/2021,10975,7967,10434,19714,54350,4569
10/6/2021,10992,7978,10442,19722,54370,4571
10/7/2021,11006,7991,10451,19731,54382,4573
10/8/2021,11026,8000,10464,19746,54405,4591
10/9/2021,11041,8009,10472,19751,54412,4595
11/1/2021,11363,8169,10643,20000,55221,4715
11/10/2021,11516,8262,10746,20171,55793,5000
11/11/2021,11539,8272,10758,20206,55865,5074
11/12/2021,11561,8296,10773,20241,55968,5136
11/13/2021,11570,8311,10779,20252,55997,5145
11/14/2021,11580,8316,10789,20261,56023,5151
11/15/2021,11599,8330,10800,20287,56088,5177
11/16/2021,11618,8344,10814,20307,56166,5263
11/17/2021,11637,8359,10824,20330,56252,5352
11/18/2021,11664,8376,10842,20359,56361,5394
11/19/2021,11691,8395,10858,20391,56430,5411
11/2/2021,11382,8178,10654,20016,55273,4720
11/20/2021,11702,8404,10868,20410,56468,5428
11/21/2021,11713,8406,10879,20421,56499,5433
11/22/2021,11735,8419,10893,20456,56568,5481
11/23/2021,11756,8435,10919,20479,56638,5560
11/24/2021,11781,8445,10936,20506,56687,5587
11/25/2021,11781,8445,10936,20506,56687,5587
11/26/2021,11796,8460,10946,20516,56710,5600
11/27/2021,11810,8469,10957,20529,56741,5616
11/28/2021,11821,8478,10966,20542,56761,5623
11/29/2021,11827,8489,10979,20571,56825,5643
11/3/2021,11393,8190,10668,20035,55328,4728
11/30/2021,11844,8501,10994,20600,56867,5677
11/4/2021,11411,8199,10677,20052,55396,4753
11/5/2021,11430,8210,10691,20081,55483,4800
11/6/2021,11442,8219,10706,20096,55529,4813
11/7/2021,11453,8229,10710,20102,55554,4822
11/8/2021,11467,8241,10724,20134,55634,4869
11/9/2021,11497,8252,10733,20152,55727,4948
12/1/2020,,,,,1,
12/1/2021,11872,8516,11011,20629,56942,5699
12/10/2020,1,,,,1,
12/11/2020,1,,,,1,
12/12/2020,1,,,,2,
12/13/2020,1,,,,2,
12/14/2020,1,,,,2,
12/15/2020,1,,,,2,
12/16/2020,1,1,1,1,2,
12/17/2020,1,1,2,1,5,
12/18/2020,1,1,2,1,5,
12/19/2020,2,1,2,1,7,
12/2/2020,,,,,1,
12/2/2021,11879,8523,11017,20641,56969,5726
12/20/2020,2,1,2,4,7,
12/21/2020,2,3,2,5,7,
