date,Coconino_cume,Coconino
2020-12-01,1,
2020-12-02,2,1
2020-12-12,3,1
2020-12-15,12,9
2020-12-16,144,132
2020-12-17,272,128
2020-12-18,473,201
2020-12-19,518,45
2020-12-20,523,5
2020-12-21,531,8
2020-12-22,588,57
2020-12-23,895,307
2020-12-24,1219,324
2020-12-25,1318,99
2020-12-26,1386,68
2020-12-27,1466,80
2020-12-28,1669,203
2020-12-29,1998,329
2020-12-30,2424,426
2020-12-31,2654,230
2021-01-01,2768,114
2021-01-02,2843,75
2021-01-03,2848,5
2021-01-04,3192,344
2021-01-05,3560,368
2021-01-06,3999,439
2021-01-07,4593,594
2021-01-08,5195,602
2021-01-09,5293,98
2021-01-10,5302,9
2021-01-11,5667,365
2021-01-12,6227,560
2021-01-13,6792,565
2021-01-14,7456,664
2021-01-15,8598,1142
2021-01-16,8769,171
2021-01-17,8805,36
2021-01-18,9132,327
2021-01-19,9727,595
2021-01-20,11278,1551
2021-01-21,12201,923
2021-01-22,13185,984
2021-01-23,13680,495
2021-01-24,13712,32
2021-01-25,14431,719
2021-01-26,15132,701
2021-01-27,16574,1442
2021-01-28,18010,1436
2021-01-29,19073,1063
2021-01-30,19443,370
2021-01-31,19490,47
2021-02-01,20619,1129
2021-02-02,21592,973
2021-02-03,23366,1774
2021-02-04,25509,2143
2021-02-05,27758,2249
2021-02-06,29456,1698
2021-02-07,29548,92
2021-02-08,30659,1111
2021-02-09,31751,1092
2021-02-10,34562,2811
2021-02-11,36256,1694
2021-02-12,38930,2674
2021-02-13,40540,1610
2021-02-14,40611,71
2021-02-15,41909,1298
2021-02-16,43732,1823
2021-02-17,46438,2706
2021-02-18,47597,1159
2021-02-19,48961,1364
2021-02-20,49967,1006
2021-02-21,49999,32
2021-02-22,50531,532
2021-02-23,51281,750
2021-02-24,53440,2159
2021-02-25,55326,1886
2021-02-26,57169,1843
2021-02-27,58885,1716
2021-02-28,59019,134
2021-03-01,60890,1871
2021-03-02,62706,1816
2021-03-03,64532,1826
2021-03-04,66702,2170
2021-03-05,68485,1783
2021-03-06,69431,946
2021-03-07,69546,115
2021-03-08,70703,1157
2021-03-09,71776,1073
2021-03-10,74674,2898
2021-03-11,76644,1970
2021-03-12,79192,2548
2021-03-13,80433,1241
2021-03-14,80534,101
2021-03-15,81863,1329
2021-03-16,83753,1890
2021-03-17,85466,1713
2021-03-18,86804,1338
2021-03-19,88228,1424
2021-03-20,89146,918
2021-03-21,89237,91
2021-03-22,90013,776
2021-03-23,91455,1442
2021-03-24,93029,1574
2021-03-25,94737,1708
2021-03-26,96704,1967
2021-03-27,97252,548
2021-03-28,97407,155
2021-03-29,99018,1611
2021-03-30,100613,1595
2021-03-31,102192,1579
2021-04-01,103493,1301
2021-04-02,104890,1397
2021-04-03,105410,520
2021-04-04,105506,96
2021-04-05,106350,844
2021-04-06,107544,1194
2021-04-07,108565,1021
2021-04-08,109800,1235
2021-04-09,110999,1199
2021-04-10,111566,567
2021-04-11,111679,113
2021-04-12,112206,527
2021-04-13,113078,872
2021-04-14,114012,934
2021-04-15,114915,903
2021-04-16,115998,1083
2021-04-17,116339,341
2021-04-18,116419,80
2021-04-19,117394,975
2021-04-20,118322,928
2021-04-21,119254,932
2021-04-22,120222,968
2021-04-23,121337,1115
2021-04-24,121697,360
2021-04-25,121870,173
2021-04-26,122465,595
2021-04-27,123289,824
2021-04-28,124114,825
2021-04-29,124899,785
2021-04-30,125671,772
2021-05-01,126080,409
2021-05-02,126177,97
2021-05-03,126628,451
2021-05-04,127201,573
2021-05-05,127808,607
2021-05-06,128241,433
2021-05-07,128863,622
2021-05-08,129077,214
2021-05-09,129164,87
2021-05-10,129641,477
2021-05-11,129951,310
2021-05-12,130428,477
2021-05-13,131224,796
2021-05-14,132316,1092
2021-05-15,132777,461
2021-05-16,132857,80
2021-05-17,133366,509
2021-05-18,133718,352
2021-05-19,134394,676
2021-05-20,134837,443
2021-05-21,135423,586
2021-05-22,135811,388
2021-05-23,135880,69
2021-05-24,136109,229
2021-05-25,136337,228
2021-05-26,136898,561
2021-05-27,137189,291
2021-05-28,137648,459
2021-05-29,137779,131
2021-05-30,137827,48
2021-05-31,137862,35
2021-06-01,138078,216
2021-06-02,138561,483
2021-06-03,138960,399
2021-06-04,139610,650
2021-06-05,139946,336
2021-06-06,140009,63
2021-06-07,140317,308
2021-06-08,140502,185
2021-06-09,141177,675
2021-06-10,141528,351
2021-06-11,142023,495
2021-06-12,142215,192
2021-06-13,142257,42
2021-06-14,142617,360
2021-06-15,142777,160
2021-06-16,143149,372
2021-06-17,143385,236
2021-06-18,143705,320
2021-06-19,143865,160
2021-06-20,143911,46
2021-06-21,144055,144
2021-06-22,144190,135
2021-06-23,144492,302
2021-06-24,144676,184
2021-06-25,144965,289
2021-06-26,145070,105
2021-06-27,145122,52
2021-06-28,145317,195
2021-06-29,145461,144
2021-06-30,145717,256
2021-07-01,145875,158
2021-07-02,146149,274
2021-07-03,146236,87
2021-07-04,146246,10
2021-07-05,146333,87
2021-07-06,146491,158
2021-07-07,146741,250
2021-07-08,146887,146
2021-07-09,147109,222
2021-07-10,147307,198
2021-07-11,147338,31
2021-07-12,147508,170
2021-07-13,147631,123
2021-07-14,147811,180
2021-07-15,148023,212
2021-07-16,148282,259
2021-07-17,148378,96
2021-07-18,148419,41
2021-07-19,148601,182
2021-07-20,148787,186
2021-07-21,149008,221
2021-07-22,149180,172
2021-07-23,149401,221
2021-07-24,149520,119
2021-07-25,149571,51
2021-07-26,149798,227
2021-07-27,149970,172
2021-07-28,150244,274
2021-07-29,150456,212
2021-07-30,150733,277
2021-07-31,150859,126
2021-08-01,150920,61
2021-08-02,151180,260
2021-08-03,151380,200
2021-08-04,151703,323
2021-08-05,151900,197
2021-08-06,152217,317
2021-08-07,152553,336
2021-08-08,152619,66
2021-08-09,152830,211
2021-08-10,152982,152
2021-08-11,153277,295
2021-08-12,153539,262
2021-08-13,153826,287
2021-08-14,153978,152
2021-08-15,154074,96
2021-08-16,154287,213
2021-08-17,154467,180
2021-08-18,154793,326
2021-08-19,155045,252
2021-08-20,155324,279
2021-08-21,155487,163
2021-08-22,155540,53
2021-08-23,155779,239
2021-08-24,155995,216
2021-08-25,156268,273
2021-08-26,156520,252
2021-08-27,156860,340
2021-08-28,157022,162
2021-08-29,157113,91
2021-08-30,157303,190
2021-08-31,157458,155
2021-09-01,157711,253
2021-09-02,157858,147
2021-09-03,158114,256
2021-09-04,158218,104
2021-09-05,158274,56
2021-09-06,158292,18
2021-09-07,158500,208
2021-09-08,158716,216
2021-09-09,158870,154
2021-09-10,159040,170
2021-09-11,159292,252
2021-09-12,159392,100
2021-09-13,159555,163
2021-09-14,159709,154
2021-09-15,159893,184
2021-09-16,160030,137
2021-09-17,160241,211
2021-09-18,160385,144
2021-09-19,160481,96
2021-09-20,160569,88
2021-09-21,160694,125
2021-09-22,160879,185
2021-09-23,161009,130
2021-09-24,161199,190
2021-09-25,161383,184
2021-09-26,161467,84
2021-09-27,161619,152
2021-09-28,161794,175
2021-09-29,162130,336
2021-09-30,162443,313
2021-10-01,162830,387
2021-10-02,163078,248
2021-10-03,163171,93
2021-10-04,163411,240
2021-10-05,163667,256
2021-10-06,163947,280
2021-10-07,164270,323
2021-10-08,164553,283
2021-10-09,164653,100
2021-10-10,164712,59
2021-10-11,164802,90
2021-10-12,164925,123
2021-10-13,165129,204
2021-10-14,165301,172
2021-10-15,165532,231
2021-10-16,165600,68
2021-10-17,165660,60
2021-10-18,165836,176
2021-10-19,166008,172
2021-10-20,166233,225
2021-10-21,166384,151
2021-10-22,166932,548
2021-10-23,167261,329
2021-10-24,167445,184
2021-10-25,168051,606
2021-10-26,168638,587
2021-10-27,169551,913
2021-10-28,170163,612
2021-10-29,171166,1003
2021-10-30,171632,466
2021-10-31,171817,185
2021-11-01,172293,476
2021-11-02,172726,433
2021-11-03,173481,755
2021-11-04,173983,502
2021-11-05,174867,884
2021-11-06,175766,899
2021-11-07,176045,279
2021-11-08,176701,656
2021-11-09,177403,702
2021-11-10,178210,807
2021-11-11,178710,500
2021-11-12,179956,1246
2021-11-13,180465,509
2021-11-14,180745,280
2021-11-15,181412,667
2021-11-16,182105,693
2021-11-17,182832,727
2021-11-18,183403,571
2021-11-19,184617,1214
2021-11-20,185180,563
2021-11-21,185501,321
2021-11-22,186193,692
2021-11-23,186893,700
2021-11-24,187448,555
2021-11-26,187903,455
2021-11-27,188173,270
2021-11-28,188346,173
2021-11-29,189035,689
2021-11-30,189712,677
2021-12-01,190554,842
2021-12-02,190794,240
