date,Pinal_cume,Pinal
2020-12-01,5,
2020-12-09,6,1
2020-12-16,11,5
2020-12-17,48,37
2020-12-18,82,34
2020-12-19,109,27
2020-12-20,120,11
2020-12-21,271,151
2020-12-22,520,249
2020-12-23,892,372
2020-12-24,962,70
2020-12-26,1275,313
2020-12-27,1351,76
2020-12-28,1791,440
2020-12-29,2422,631
2020-12-30,3277,855
2020-12-31,3820,543
2021-01-01,3895,75
2021-01-02,4413,518
2021-01-03,4580,167
2021-01-04,5160,580
2021-01-05,5787,627
2021-01-06,6559,772
2021-01-07,7302,743
2021-01-08,8173,871
2021-01-09,8494,321
2021-01-10,8575,81
2021-01-11,9173,598
2021-01-12,10018,845
2021-01-13,11189,1171
2021-01-14,12409,1220
2021-01-15,13508,1099
2021-01-16,14532,1024
2021-01-17,14739,207
2021-01-18,15396,657
2021-01-19,16519,1123
2021-01-20,18054,1535
2021-01-21,19662,1608
2021-01-22,21329,1667
2021-01-23,22719,1390
2021-01-24,23142,423
2021-01-25,24346,1204
2021-01-26,25706,1360
2021-01-27,27507,1801
2021-01-28,29392,1885
2021-01-29,31345,1953
2021-01-30,32726,1381
2021-01-31,33075,349
2021-02-01,34808,1733
2021-02-02,36844,2036
2021-02-03,39084,2240
2021-02-04,41384,2300
2021-02-05,44130,2746
2021-02-06,46281,2151
2021-02-07,46813,532
2021-02-08,48881,2068
2021-02-09,51323,2442
2021-02-10,54403,3080
2021-02-11,57608,3205
2021-02-12,61335,3727
2021-02-13,64880,3545
2021-02-14,65571,691
2021-02-15,67028,1457
2021-02-16,69126,2098
2021-02-17,71467,2341
2021-02-18,73939,2472
2021-02-19,75911,1972
2021-02-20,77693,1782
2021-02-21,78204,511
2021-02-22,79665,1461
2021-02-23,81629,1964
2021-02-24,84450,2821
2021-02-25,88173,3723
2021-02-26,92147,3974
2021-02-27,94510,2363
2021-02-28,95433,923
2021-03-01,98557,3124
2021-03-02,102049,3492
2021-03-03,106272,4223
2021-03-04,110470,4198
2021-03-05,114111,3641
2021-03-06,117217,3106
2021-03-07,118370,1153
2021-03-08,121485,3115
2021-03-09,124864,3379
2021-03-10,128500,3636
2021-03-11,133307,4807
2021-03-12,137615,4308
2021-03-13,140298,2683
2021-03-14,141527,1229
2021-03-15,144315,2788
2021-03-16,147794,3479
2021-03-17,151587,3793
2021-03-18,155581,3994
2021-03-19,159111,3530
2021-03-20,161559,2448
2021-03-21,163050,1491
2021-03-22,165854,2804
2021-03-23,169044,3190
2021-03-24,173113,4069
2021-03-25,177249,4136
2021-03-26,181766,4517
2021-03-27,184051,2285
2021-03-28,185966,1915
2021-03-29,189517,3551
2021-03-30,193323,3806
2021-03-31,197580,4257
2021-04-01,202071,4491
2021-04-02,204982,2911
2021-04-03,207417,2435
2021-04-04,208244,827
2021-04-05,211226,2982
2021-04-06,214819,3593
2021-04-07,218635,3816
2021-04-08,222275,3640
2021-04-09,225530,3255
2021-04-10,227828,2298
2021-04-11,229068,1240
2021-04-12,232037,2969
2021-04-13,234682,2645
2021-04-14,237663,2981
2021-04-15,240718,3055
2021-04-16,244170,3452
2021-04-17,245874,1704
2021-04-18,247175,1301
2021-04-19,250100,2925
2021-04-20,253415,3315
2021-04-21,257281,3866
2021-04-22,260205,2924
2021-04-23,262588,2383
2021-04-24,264690,2102
2021-04-25,266209,1519
2021-04-26,268644,2435
2021-04-27,271370,2726
2021-04-28,273851,2481
2021-04-29,275882,2031
2021-04-30,278045,2163
2021-05-01,279422,1377
2021-05-02,280323,901
2021-05-03,282023,1700
2021-05-04,284117,2094
2021-05-05,286195,2078
2021-05-06,287835,1640
2021-05-07,289541,1706
2021-05-08,290965,1424
2021-05-09,291602,637
2021-05-10,293019,1417
2021-05-11,294601,1582
2021-05-12,296644,2043
2021-05-13,298695,2051
2021-05-14,300790,2095
2021-05-15,302350,1560
2021-05-16,303326,976
2021-05-17,304962,1636
2021-05-18,306508,1546
2021-05-19,308476,1968
2021-05-20,310204,1728
2021-05-21,311828,1624
2021-05-22,313347,1519
2021-05-23,313876,529
2021-05-24,315027,1151
2021-05-25,316269,1242
2021-05-26,317643,1374
2021-05-27,318903,1260
2021-05-28,320404,1501
2021-05-29,321130,726
2021-05-30,321536,406
2021-05-31,321789,253
2021-06-01,322955,1166
2021-06-02,324105,1150
2021-06-03,325228,1123
2021-06-04,326574,1346
2021-06-05,327634,1060
2021-06-06,328107,473
2021-06-07,329104,997
2021-06-08,330043,939
2021-06-09,331249,1206
2021-06-10,332339,1090
2021-06-11,333608,1269
2021-06-12,334520,912
2021-06-13,334988,468
2021-06-14,335904,916
2021-06-15,336835,931
2021-06-16,337700,865
2021-06-17,338705,1005
2021-06-18,339909,1204
2021-06-19,340591,682
2021-06-20,340984,393
2021-06-21,341704,720
2021-06-22,342477,773
2021-06-23,343420,943
2021-06-24,344175,755
2021-06-25,345141,966
2021-06-26,345676,535
2021-06-27,346109,433
2021-06-28,346749,640
2021-06-29,347483,734
2021-06-30,348235,752
2021-07-01,348946,711
2021-07-02,349786,840
2021-07-03,350350,564
2021-07-04,350467,117
2021-07-05,351074,607
2021-07-06,351739,665
2021-07-07,352425,686
2021-07-08,353085,660
2021-07-09,353861,776
2021-07-10,354321,460
2021-07-11,354560,239
2021-07-12,355235,675
2021-07-13,355924,689
2021-07-14,356520,596
2021-07-15,357102,582
2021-07-16,357899,797
2021-07-17,358483,584
2021-07-18,358877,394
2021-07-19,359621,744
2021-07-20,360389,768
2021-07-21,361312,923
2021-07-22,362115,803
2021-07-23,363141,1026
2021-07-24,363886,745
2021-07-25,364406,520
2021-07-26,365239,833
2021-07-27,366054,815
2021-07-28,366998,944
2021-07-29,367860,862
2021-07-30,369042,1182
2021-07-31,369854,812
2021-08-01,370358,504
2021-08-02,371179,821
2021-08-03,372000,821
2021-08-04,372903,903
2021-08-05,373801,898
2021-08-06,375072,1271
2021-08-07,375889,817
2021-08-08,376363,474
2021-08-09,377303,940
2021-08-10,378181,878
2021-08-11,379070,889
2021-08-12,380023,953
2021-08-13,381282,1259
2021-08-14,382235,953
2021-08-15,382799,564
2021-08-16,383962,1163
2021-08-17,385023,1061
2021-08-18,386220,1197
2021-08-19,387143,923
2021-08-20,388396,1253
2021-08-21,389248,852
2021-08-22,389833,585
2021-08-23,391009,1176
2021-08-24,391980,971
2021-08-25,393021,1041
2021-08-26,393858,837
2021-08-27,395061,1203
2021-08-28,395910,849
2021-08-29,396430,520
2021-08-30,397416,986
2021-08-31,398279,863
2021-09-01,399205,926
2021-09-02,399924,719
2021-09-03,401204,1280
2021-09-04,401883,679
2021-09-05,402289,406
2021-09-06,402483,194
2021-09-07,403354,871
2021-09-08,404155,801
2021-09-09,404841,686
2021-09-10,405975,1134
2021-09-11,406780,805
2021-09-12,407217,437
2021-09-13,408170,953
2021-09-14,409007,837
2021-09-15,409562,555
2021-09-16,410242,680
2021-09-17,411306,1064
2021-09-18,412026,720
2021-09-19,412380,354
2021-09-20,412797,417
2021-09-21,413452,655
2021-09-22,414154,702
2021-09-23,414826,672
2021-09-24,415869,1043
2021-09-25,416648,779
2021-09-26,417073,425
2021-09-27,418013,940
2021-09-28,418938,925
2021-09-29,419883,945
2021-09-30,420799,916
2021-10-01,421826,1027
2021-10-02,422454,628
2021-10-03,422791,337
2021-10-04,423693,902
2021-10-05,424590,897
2021-10-06,425478,888
2021-10-07,426319,841
2021-10-08,427166,847
2021-10-09,427808,642
2021-10-10,428160,352
2021-10-11,429074,914
2021-10-12,429507,433
2021-10-13,430070,563
2021-10-14,430829,759
2021-10-15,431720,891
2021-10-16,432218,498
2021-10-17,432540,322
2021-10-18,433239,699
2021-10-19,433877,638
2021-10-20,434516,639
2021-10-21,435213,697
2021-10-22,436782,1569
2021-10-23,437791,1009
2021-10-24,438368,577
2021-10-25,439937,1569
2021-10-26,441405,1468
2021-10-27,442920,1515
2021-10-28,444565,1645
2021-10-29,446235,1670
2021-10-30,446953,718
2021-10-31,447349,396
2021-11-01,448776,1427
2021-11-02,450212,1436
2021-11-03,451505,1293
2021-11-04,452921,1416
2021-11-05,454747,1826
2021-11-06,456251,1504
2021-11-07,456761,510
2021-11-08,458363,1602
2021-11-09,459836,1473
2021-11-10,461384,1548
2021-11-11,462801,1417
2021-11-12,464478,1677
2021-11-13,465389,911
2021-11-14,465879,490
2021-11-15,467324,1445
2021-11-16,468672,1348
2021-11-17,470283,1611
2021-11-18,471906,1623
2021-11-19,473632,1726
2021-11-20,474839,1207
2021-11-21,475325,486
2021-11-22,476915,1590
2021-11-23,478715,1800
2021-11-24,480108,1393
2021-11-25,480114,6
2021-11-26,481173,1059
2021-11-27,481776,603
2021-11-28,482231,455
2021-11-29,483698,1467
2021-11-30,485267,1569
2021-12-01,486860,1593
2021-12-02,487655,795
