date,Arizona_cume,Arizona
2020-12-01,251,
2020-12-02,276,25
2020-12-03,298,22
2020-12-04,308,10
2020-12-05,312,4
2020-12-06,316,4
2020-12-07,338,22
2020-12-08,352,14
2020-12-09,372,20
2020-12-10,394,22
2020-12-11,412,18
2020-12-12,426,14
2020-12-13,436,10
2020-12-14,459,23
2020-12-15,554,95
2020-12-16,1204,650
2020-12-17,4478,3274
2020-12-18,8230,3752
2020-12-19,10810,2580
2020-12-20,11905,1095
2020-12-21,17500,5595
2020-12-22,25359,7859
2020-12-23,35280,9921
2020-12-24,39169,3889
2020-12-25,39315,146
2020-12-26,45877,6562
2020-12-27,48552,2675
2020-12-28,58084,9532
2020-12-29,71427,13343
2020-12-30,86613,15186
2020-12-31,94810,8197
2021-01-01,97668,2858
2021-01-02,105444,7776
2021-01-03,108713,3269
2021-01-04,117784,9071
2021-01-05,127183,9399
2021-01-06,139548,12365
2021-01-07,152570,13022
2021-01-08,164924,12354
2021-01-09,172946,8022
2021-01-10,176279,3333
2021-01-11,192867,16588
2021-01-12,216584,23717
2021-01-13,242438,25854
2021-01-14,267714,25276
2021-01-15,293494,25780
2021-01-16,309411,15917
2021-01-17,318848,9437
2021-01-18,338366,19518
2021-01-19,365941,27575
2021-01-20,399215,33274
2021-01-21,435493,36278
2021-01-22,474317,38824
2021-01-23,503289,28972
2021-01-24,519649,16360
2021-01-25,549968,30319
2021-01-26,587458,37490
2021-01-27,628260,40802
2021-01-28,669422,41162
2021-01-29,710282,40860
2021-01-30,736810,26528
2021-01-31,748682,11872
2021-02-01,783654,34972
2021-02-02,823800,40146
2021-02-03,868900,45100
2021-02-04,917264,48364
2021-02-05,962611,45347
2021-02-06,1002022,39411
2021-02-07,1018568,16546
2021-02-08,1058337,39769
2021-02-09,1103368,45031
2021-02-10,1155770,52402
2021-02-11,1208527,52757
2021-02-12,1271367,62840
2021-02-13,1318024,46657
2021-02-14,1335630,17606
2021-02-15,1367947,32317
2021-02-16,1413952,46005
2021-02-17,1462456,48504
2021-02-18,1509165,46709
2021-02-19,1553150,43985
2021-02-20,1589136,35986
2021-02-21,1604593,15457
2021-02-22,1634340,29747
2021-02-23,1679663,45323
2021-02-24,1737876,58213
2021-02-25,1799448,61572
2021-02-26,1867568,68120
2021-02-27,1920013,52445
2021-02-28,1946519,26506
2021-03-01,1998715,52196
2021-03-02,2050901,52186
2021-03-03,2110845,59944
2021-03-04,2170564,59719
2021-03-05,2231359,60795
2021-03-06,2277710,46351
2021-03-07,2304191,26481
2021-03-08,2356715,52524
2021-03-09,2414977,58262
2021-03-10,2484371,69394
2021-03-11,2557166,72795
2021-03-12,2632113,74947
2021-03-13,2685643,53530
2021-03-14,2714837,29194
2021-03-15,2764409,49572
2021-03-16,2820864,56455
2021-03-17,2885660,64796
2021-03-18,2951470,65810
2021-03-19,3013502,62032
2021-03-20,3061898,48396
2021-03-21,3094143,32245
2021-03-22,3139447,45304
2021-03-23,3189873,50426
2021-03-24,3255156,65283
2021-03-25,3328591,73435
2021-03-26,3400982,72391
2021-03-27,3455395,54413
2021-03-28,3494398,39003
2021-03-29,3557513,63115
2021-03-30,3626607,69094
2021-03-31,3705884,79277
2021-04-01,3787255,81371
2021-04-02,3858004,70749
2021-04-03,3908538,50534
2021-04-04,3929943,21405
2021-04-05,3989822,59879
2021-04-06,4057328,67506
2021-04-07,4133952,76624
2021-04-08,4212211,78259
2021-04-09,4284262,72051
2021-04-10,4334270,50008
2021-04-11,4365641,31371
2021-04-12,4419251,53610
2021-04-13,4470268,51017
2021-04-14,4531273,61005
2021-04-15,4596710,65437
2021-04-16,4660633,63923
2021-04-17,4703955,43322
2021-04-18,4734135,30180
2021-04-19,4787670,53535
2021-04-20,4843278,55608
2021-04-21,4906232,62954
2021-04-22,4969609,63377
2021-04-23,5028773,59164
2021-04-24,5069025,40252
2021-04-25,5094945,25920
2021-04-26,5142276,47331
2021-04-27,5192219,49943
2021-04-28,5242787,50568
2021-04-29,5289425,46638
2021-04-30,5335559,46134
2021-05-01,5364060,28501
2021-05-02,5385312,21252
2021-05-03,5415987,30675
2021-05-04,5455719,39732
2021-05-05,5491516,35797
2021-05-06,5529643,38127
2021-05-07,5568578,38935
2021-05-08,5595489,26911
2021-05-09,5608438,12949
2021-05-10,5634863,26425
2021-05-11,5661482,26619
2021-05-12,5692417,30935
2021-05-13,5732290,39873
2021-05-14,5772559,40269
2021-05-15,5803679,31120
2021-05-16,5820940,17261
