date,pcr_tests_PIMA,pcr_pos_tests_PIMA,pcr_positivity_PIMA,ser_tests_PIMA,ser_pos_tests_PIMA,ser_positivity_PIMA
2021-02-23 00:00:00,21,0,0,,,
2021-02-22 00:00:00,622,31,0.0498392282958199,1.0,0.0,0
2021-02-21 00:00:00,485,35,0.0721649484536082,4.0,1.0,0.25
2021-02-20 00:00:00,708,60,0.0847457627118644,7.0,2.0,0.2857142857142857
2021-02-19 00:00:00,1836,96,0.0522875816993464,72.0,21.0,0.2916666666666667
2021-02-18 00:00:00,1994,117,0.0586760280842528,54.0,30.0,0.5555555555555556
2021-02-17 00:00:00,1771,140,0.0790513833992095,48.0,21.0,0.4375
2021-02-16 00:00:00,1933,126,0.0651836523538541,64.0,31.0,0.484375
2021-02-15 00:00:00,1729,138,0.0798149219201851,60.0,23.0,0.3833333333333334
2021-02-14 00:00:00,790,69,0.0873417721518987,11.0,5.0,0.4545454545454546
2021-02-13 00:00:00,973,103,0.1058581706063721,10.0,4.0,0.4
2021-02-12 00:00:00,1998,171,0.0855855855855856,74.0,32.0,0.4324324324324325
2021-02-11 00:00:00,2886,152,0.0526680526680527,70.0,30.0,0.4285714285714286
2021-02-10 00:00:00,3468,246,0.0709342560553633,65.0,29.0,0.4461538461538462
2021-02-09 00:00:00,3111,206,0.0662166505946641,68.0,26.0,0.3823529411764706
2021-02-08 00:00:00,2259,200,0.0885347498893316,69.0,34.0,0.4927536231884058
2021-02-07 00:00:00,887,95,0.1071025930101466,8.0,2.0,0.25
2021-02-06 00:00:00,1267,121,0.095501183898974,16.0,7.0,0.4375
2021-02-05 00:00:00,2518,241,0.0957108816521048,87.0,26.0,0.2988505747126437
2021-02-04 00:00:00,2288,258,0.1127622377622378,78.0,38.0,0.4871794871794872
2021-02-03 00:00:00,2177,229,0.1051906293063849,94.0,37.0,0.3936170212765958
2021-02-02 00:00:00,2692,320,0.1188707280832095,107.0,35.0,0.3271028037383178
2021-02-01 00:00:00,2829,348,0.1230116648992577,104.0,33.0,0.3173076923076923
2021-01-31 00:00:00,1085,159,0.1465437788018433,6.0,2.0,0.3333333333333333
2021-01-30 00:00:00,1532,270,0.1762402088772846,9.0,3.0,0.3333333333333333
2021-01-29 00:00:00,2883,334,0.1158515435310441,91.0,47.0,0.5164835164835166
2021-01-28 00:00:00,2774,376,0.1355443403028118,83.0,32.0,0.3855421686746988
2021-01-27 00:00:00,3092,437,0.1413324708926261,82.0,33.0,0.402439024390244
