date,pcr_tests,pcr_pos_tests,pcr_positivity,ser_tests,ser_pos_tests,ser_positivity
2021-02-23 00:00:00,97,1,0.0103092783505155,3.0,3.0,1
2021-02-22 00:00:00,4294,288,0.0670703306939916,178.0,77.0,0.4325842696629214
2021-02-21 00:00:00,5490,499,0.0908925318761384,109.0,52.0,0.4770642201834864
2021-02-20 00:00:00,6906,684,0.0990443092962641,153.0,63.0,0.4117647058823529
2021-02-19 00:00:00,12515,1010,0.080703156212545,793.0,337.0,0.424968474148802
2021-02-18 00:00:00,13681,1226,0.0896133323587457,917.0,411.0,0.4482006543075246
2021-02-17 00:00:00,14219,1271,0.0893874393417259,1167.0,513.0,0.4395886889460155
2021-02-16 00:00:00,15617,1349,0.0863802266760582,975.0,453.0,0.4646153846153846
2021-02-15 00:00:00,12923,1283,0.0992803528592432,765.0,334.0,0.4366013071895425
2021-02-14 00:00:00,5573,536,0.0961780010766194,241.0,89.0,0.3692946058091287
2021-02-13 00:00:00,7338,692,0.0943036249659308,332.0,142.0,0.427710843373494
2021-02-12 00:00:00,12707,1039,0.0817659557724089,967.0,473.0,0.4891416752843848
2021-02-11 00:00:00,15216,1133,0.0744610935856993,1104.0,467.0,0.4230072463768116
2021-02-10 00:00:00,16496,1370,0.0830504364694471,880.0,437.0,0.4965909090909092
2021-02-09 00:00:00,16670,1368,0.0820635872825435,948.0,389.0,0.410337552742616
2021-02-08 00:00:00,18019,1625,0.0901825850491148,908.0,430.0,0.473568281938326
2021-02-07 00:00:00,7126,808,0.1133875947235476,163.0,78.0,0.4785276073619632
2021-02-06 00:00:00,9714,1134,0.1167387276096356,369.0,148.0,0.4010840108401084
2021-02-05 00:00:00,15552,1555,0.0999871399176955,992.0,425.0,0.4284274193548387
2021-02-04 00:00:00,16581,1813,0.109342017972378,1102.0,471.0,0.427404718693285
2021-02-03 00:00:00,19072,2037,0.106805788590604,1279.0,525.0,0.4104769351055512
2021-02-02 00:00:00,18747,2306,0.1230063476822958,1179.0,474.0,0.4020356234096692
2021-02-01 00:00:00,18954,2589,0.1365938588160811,1089.0,464.0,0.426078971533517
2021-01-31 00:00:00,8658,1362,0.1573111573111573,237.0,85.0,0.3586497890295359
2021-01-30 00:00:00,11578,1963,0.1695456901019174,431.0,153.0,0.3549883990719258
2021-01-29 00:00:00,17586,2517,0.1431252132378028,1078.0,458.0,0.4248608534322821
2021-01-28 00:00:00,20063,3023,0.1506753725763844,1030.0,391.0,0.3796116504854369
2021-01-27 00:00:00,21956,3417,0.155629440699581,1323.0,519.0,0.3922902494331066
2021-01-26 00:00:00,20597,3314,0.1608972180414624,1171.0,494.0,0.4218616567036721
2021-01-25 00:00:00,21076,3489,0.16554374644145,993.0,411.0,0.4138972809667674
2021-01-24 00:00:00,10799,2155,0.1995555143994814,325.0,109.0,0.3353846153846154
2021-01-23 00:00:00,14532,2882,0.1983209468758602,462.0,140.0,0.3030303030303031
2021-01-22 00:00:00,22722,3938,0.1733122084323563,1089.0,418.0,0.3838383838383838
2021-01-21 00:00:00,25393,4243,0.1670932934273225,1270.0,482.0,0.3795275590551181
2021-01-20 00:00:00,25437,4482,0.1762000235876872,1127.0,438.0,0.388642413487134
2021-01-19 00:00:00,26399,5067,0.191939088601841,1356.0,515.0,0.3797935103244838
2021-01-18 00:00:00,22553,4297,0.1905289761894205,1062.0,382.0,0.35969868173258
2021-01-17 00:00:00,13648,2890,0.2117526377491208,283.0,87.0,0.3074204946996467
2021-01-16 00:00:00,16556,3267,0.197330273012805,373.0,141.0,0.3780160857908847
2021-01-15 00:00:00,24581,4860,0.1977136812985639,1232.0,413.0,0.3352272727272727
2021-01-14 00:00:00,27145,5082,0.1872167986737889,1284.0,438.0,0.3411214953271028
2021-01-13 00:00:00,28226,5315,0.1883015659321193,1133.0,381.0,0.3362753751103266
2021-01-12 00:00:00,29784,5840,0.196078431372549,1323.0,411.0,0.3106575963718821
2021-01-11 00:00:00,31620,6346,0.2006957621758381,1132.0,428.0,0.3780918727915195
2021-01-10 00:00:00,16409,3543,0.2159180937290511,256.0,79.0,0.30859375
2021-01-09 00:00:00,21360,4654,0.2178838951310861,351.0,103.0,0.2934472934472934
2021-01-08 00:00:00,30715,6113,0.1990232785284063,1236.0,361.0,0.2920711974110033
2021-01-07 00:00:00,32563,6856,0.2105457113902282,1358.0,411.0,0.3026509572901326
2021-01-06 00:00:00,32424,7349,0.2266530964717494,1408.0,399.0,0.2833806818181818
2021-01-05 00:00:00,33537,7876,0.2348450964606256,1306.0,422.0,0.3231240428790199
2021-01-04 00:00:00,35101,8315,0.2368878379533347,1194.0,332.0,0.2780569514237856
2021-01-03 00:00:00,17162,4484,0.261274909684186,345.0,65.0,0.1884057971014493
2021-01-02 00:00:00,18999,4978,0.2620137901994842,394.0,87.0,0.2208121827411168
2021-01-01 00:00:00,12731,3157,0.2479773780535701,208.0,49.0,0.2355769230769231
2020-12-31 00:00:00,25147,5862,0.2331093172147771,857.0,217.0,0.2532088681446908
2020-12-30 00:00:00,28209,6617,0.2345705271367294,1347.0,322.0,0.2390497401633259
2020-12-29 00:00:00,28228,6978,0.2472013603514241,1315.0,351.0,0.2669201520912548
2020-12-28 00:00:00,29091,7176,0.246674229143034,896.0,260.0,0.2901785714285715
2020-12-27 00:00:00,17038,4310,0.2529639629064444,241.0,53.0,0.2199170124481328
2020-12-26 00:00:00,11977,3230,0.2696835601569676,309.0,62.0,0.2006472491909385
2020-12-25 00:00:00,2785,848,0.3044883303411131,115.0,26.0,0.2260869565217392
2020-12-24 00:00:00,17031,3415,0.2005167048323645,571.0,114.0,0.1996497373029772
2020-12-23 00:00:00,27770,5301,0.1908894490457328,1342.0,298.0,0.2220566318926975
2020-12-22 00:00:00,28877,5324,0.1843681822904041,1406.0,292.0,0.2076813655761024
2020-12-21 00:00:00,30515,5823,0.1908241848271342,1205.0,270.0,0.2240663900414938
2020-12-20 00:00:00,14320,2781,0.1942039106145251,342.0,64.0,0.1871345029239766
2020-12-19 00:00:00,20034,3852,0.1922731356693621,606.0,103.0,0.16996699669967
2020-12-18 00:00:00,27777,5043,0.1815530834863376,1242.0,264.0,0.21256038647343
2020-12-17 00:00:00,28870,5273,0.1826463456875649,1400.0,269.0,0.1921428571428572
2020-12-16 00:00:00,26626,4983,0.1871479005483362,1430.0,267.0,0.1867132867132867
2020-12-15 00:00:00,25352,3784,0.1492584411486273,1181.0,278.0,0.2353937341236241
2020-12-14 00:00:00,29622,5233,0.1766592397542367,1087.0,217.0,0.1996320147194112
2020-12-13 00:00:00,13252,2694,0.2032900694234833,240.0,52.0,0.2166666666666667
2020-12-12 00:00:00,13806,3337,0.2417065044183689,635.0,93.0,0.1464566929133859
2020-12-11 00:00:00,23163,4568,0.1972110693778872,1222.0,256.0,0.2094926350245499
2020-12-10 00:00:00,26286,4614,0.1755307007532527,1357.0,238.0,0.1753868828297716
2020-12-09 00:00:00,27929,4992,0.1787389451824269,1512.0,288.0,0.1904761904761905
2020-12-08 00:00:00,28335,4786,0.1689077113110994,1443.0,251.0,0.1739431739431739
2020-12-07 00:00:00,26952,4743,0.1759795191451469,1106.0,216.0,0.1952983725135624
2020-12-06 00:00:00,8461,1938,0.2290509396052476,286.0,69.0,0.2412587412587413
2020-12-05 00:00:00,13345,2824,0.2116148370176096,576.0,74.0,0.1284722222222222
2020-12-04 00:00:00,22441,3818,0.1701350207210017,1145.0,192.0,0.1676855895196507
2020-12-03 00:00:00,27003,4703,0.1741658334259156,1419.0,249.0,0.1754756871035941
2020-12-02 00:00:00,25010,4537,0.1814074370251899,1563.0,236.0,0.1509916826615483
2020-12-01 00:00:00,24220,4435,0.1831131296449216,1748.0,261.0,0.1493135011441648
2020-11-30 00:00:00,24401,4567,0.1871644604729315,1462.0,215.0,0.1470588235294118
