date,Coconino_cume,Coconino
2020-12-01,1,
2020-12-02,2,1
2020-12-03,3,1
2020-12-12,4,1
2020-12-15,14,10
2020-12-16,147,133
2020-12-17,279,132
2020-12-18,485,206
2020-12-19,530,45
2020-12-20,535,5
2020-12-21,543,8
2020-12-22,599,56
2020-12-23,905,306
2020-12-24,1224,319
2020-12-25,1322,98
2020-12-26,1387,65
2020-12-27,1466,79
2020-12-28,1666,200
2020-12-29,1992,326
2020-12-30,2412,420
2020-12-31,2643,231
2021-01-01,2762,119
2021-01-02,2831,69
2021-01-03,2836,5
2021-01-04,3181,345
2021-01-05,3547,366
2021-01-06,3989,442
2021-01-07,4577,588
2021-01-08,5171,594
2021-01-09,5265,94
2021-01-10,5274,9
2021-01-11,5626,352
2021-01-12,6186,560
2021-01-13,6707,521
2021-01-14,7349,642
2021-01-15,8487,1138
2021-01-16,8620,133
2021-01-17,8656,36
2021-01-18,8988,332
2021-01-19,9552,564
2021-01-20,11079,1527
2021-01-21,11989,910
2021-01-22,12939,950
2021-01-23,13370,431
2021-01-24,13396,26
2021-01-25,14014,618
2021-01-26,14617,603
2021-01-27,15964,1347
2021-01-28,17312,1348
2021-01-29,18292,980
2021-01-30,18657,365
2021-01-31,18695,38
2021-02-01,19716,1021
2021-02-02,20609,893
2021-02-03,22304,1695
2021-02-04,24348,2044
2021-02-05,26505,2157
2021-02-06,28219,1714
2021-02-07,28286,67
2021-02-08,29283,997
2021-02-09,30286,1003
2021-02-10,32963,2677
2021-02-11,34615,1652
2021-02-12,37272,2657
2021-02-13,38844,1572
2021-02-14,38902,58
2021-02-15,40183,1281
2021-02-16,41896,1713
2021-02-17,44565,2669
2021-02-18,45721,1156
2021-02-19,47066,1345
2021-02-20,48074,1008
2021-02-21,48108,34
2021-02-22,48629,521
2021-02-23,49270,641
2021-02-24,51263,1993
2021-02-25,53001,1738
2021-02-26,54697,1696
2021-02-27,56424,1727
2021-02-28,56536,112
2021-03-01,58159,1623
2021-03-02,59865,1706
2021-03-03,61557,1692
2021-03-04,63627,2070
2021-03-05,65316,1689
2021-03-06,66237,921
2021-03-07,66318,81
2021-03-08,67334,1016
2021-03-09,68273,939
2021-03-10,70998,2725
2021-03-11,72886,1888
2021-03-12,75331,2445
2021-03-13,76533,1202
2021-03-14,76620,87
2021-03-15,77868,1248
2021-03-16,79658,1790
2021-03-17,81245,1587
2021-03-18,82560,1315
2021-03-19,83952,1392
2021-03-20,84855,903
2021-03-21,84939,84
2021-03-22,85692,753
2021-03-23,87110,1418
2021-03-24,88642,1532
2021-03-25,90306,1664
2021-03-26,92218,1912
2021-03-27,92741,523
2021-03-28,92886,145
2021-03-29,94452,1566
2021-03-30,96000,1548
2021-03-31,97532,1532
2021-04-01,98766,1234
2021-04-02,100100,1334
2021-04-03,100603,503
2021-04-04,100685,82
2021-04-05,101465,780
2021-04-06,102576,1111
2021-04-07,103476,900
2021-04-08,104594,1118
2021-04-09,105653,1059
2021-04-10,106203,550
2021-04-11,106293,90
2021-04-12,106785,492
2021-04-13,107632,847
2021-04-14,108452,820
2021-04-15,109279,827
2021-04-16,110264,985
2021-04-17,110574,310
2021-04-18,110643,69
2021-04-19,111586,943
2021-04-20,112484,898
2021-04-21,113327,843
2021-04-22,114236,909
2021-04-23,115293,1057
2021-04-24,115647,354
2021-04-25,115811,164
2021-04-26,116375,564
2021-04-27,117168,793
2021-04-28,117924,756
2021-04-29,118662,738
2021-04-30,119389,727
2021-05-01,119784,395
2021-05-02,119872,88
2021-05-03,120297,425
2021-05-04,120832,535
2021-05-05,121397,565
2021-05-06,121816,419
2021-05-07,122412,596
2021-05-08,122611,199
2021-05-09,122695,84
2021-05-10,123148,453
2021-05-11,123449,301
2021-05-12,123890,441
2021-05-13,124647,757
2021-05-14,125712,1065
2021-05-15,126156,444
2021-05-16,126224,68
2021-05-17,126715,491
2021-05-18,127045,330
2021-05-19,127698,653
2021-05-20,128132,434
2021-05-21,128689,557
2021-05-22,129065,376
2021-05-23,129124,59
2021-05-24,129348,224
2021-05-25,129564,216
2021-05-26,130110,546
2021-05-27,130388,278
2021-05-28,130834,446
2021-05-29,130955,121
2021-05-30,130999,44
2021-05-31,131028,29
2021-06-01,131230,202
2021-06-02,131706,476
2021-06-03,132089,383
2021-06-04,132737,648
2021-06-05,133066,329
2021-06-06,133128,62
2021-06-07,133424,296
2021-06-08,133602,178
2021-06-09,134274,672
2021-06-10,134619,345
2021-06-11,135107,488
2021-06-12,135289,182
2021-06-13,135321,32
2021-06-14,135669,348
2021-06-15,135823,154
2021-06-16,136187,364
2021-06-17,136412,225
2021-06-18,136716,304
2021-06-19,136870,154
2021-06-20,136911,41
2021-06-21,137053,142
2021-06-22,137178,125
2021-06-23,137471,293
2021-06-24,137646,175
2021-06-25,137927,281
2021-06-26,138031,104
2021-06-27,138085,54
2021-06-28,138266,181
2021-06-29,138402,136
2021-06-30,138649,247
2021-07-01,138808,159
2021-07-02,139076,268
2021-07-03,139159,83
2021-07-04,139168,9
2021-07-05,139252,84
2021-07-06,139400,148
2021-07-07,139644,244
2021-07-08,139785,141
2021-07-09,140000,215
2021-07-10,140192,192
2021-07-11,140225,33
2021-07-12,140390,165
2021-07-13,140503,113
2021-07-14,140677,174
2021-07-15,140887,210
2021-07-16,141138,251
2021-07-17,141229,91
2021-07-18,141269,40
2021-07-19,141443,174
2021-07-20,141610,167
2021-07-21,141827,217
2021-07-22,141992,165
2021-07-23,142210,218
2021-07-24,142324,114
2021-07-25,142371,47
2021-07-26,142590,219
2021-07-27,142750,160
2021-07-28,143007,257
2021-07-29,143207,200
2021-07-30,143478,271
2021-07-31,143599,121
2021-08-01,143657,58
2021-08-02,143900,243
2021-08-03,144088,188
2021-08-04,144401,313
2021-08-05,144597,196
2021-08-06,144903,306
2021-08-07,145235,332
2021-08-08,145297,62
2021-08-09,145499,202
2021-08-10,145639,140
2021-08-11,145937,298
2021-08-12,146190,253
2021-08-13,146465,275
2021-08-14,146613,148
2021-08-15,146702,89
2021-08-16,146905,203
2021-08-17,147071,166
2021-08-18,147380,309
2021-08-19,147625,245
2021-08-20,147911,286
2021-08-21,148077,166
2021-08-22,148124,47
2021-08-23,148358,234
2021-08-24,148574,216
2021-08-25,148886,312
2021-08-26,149134,248
2021-08-27,149472,338
2021-08-28,149647,175
2021-08-29,149734,87
2021-08-30,149926,192
2021-08-31,150101,175
2021-09-01,150367,266
2021-09-02,150543,176
2021-09-03,150800,257
2021-09-04,150909,109
2021-09-05,150960,51
2021-09-06,150976,16
2021-09-07,151180,204
2021-09-08,151403,223
2021-09-09,151588,185
2021-09-10,151778,190
2021-09-11,152054,276
2021-09-12,152155,101
2021-09-13,152308,153
2021-09-14,152446,138
2021-09-15,152702,256
2021-09-16,152848,146
2021-09-17,153055,207
2021-09-18,153205,150
2021-09-19,153298,93
2021-09-20,153433,135
2021-09-21,153556,123
2021-09-22,153739,183
2021-09-23,153862,123
2021-09-24,154049,187
2021-09-25,154241,192
2021-09-26,154328,87
2021-09-27,154479,151
2021-09-28,154685,206
2021-09-29,155043,358
2021-09-30,155359,316
2021-10-01,155766,407
2021-10-02,156016,250
2021-10-03,156124,108
2021-10-04,156380,256
2021-10-05,156645,265
2021-10-06,156937,292
2021-10-07,157277,340
2021-10-08,157587,310
2021-10-09,157692,105
2021-10-10,157749,57
2021-10-11,157843,94
2021-10-12,158008,165
2021-10-13,158273,265
2021-10-14,158449,176
2021-10-15,158699,250
2021-10-16,158768,69
2021-10-17,158838,70
2021-10-18,159004,166
2021-10-19,159179,175
2021-10-20,159411,232
2021-10-21,159566,155
2021-10-22,160122,556
2021-10-23,160454,332
2021-10-24,160633,179
2021-10-25,161218,585
2021-10-26,161789,571
2021-10-27,162745,956
2021-10-28,163354,609
2021-10-29,164431,1077
2021-10-30,164920,489
2021-10-31,165125,205
2021-11-01,165708,583
2021-11-02,166231,523
2021-11-03,167049,818
2021-11-04,167708,659
2021-11-05,168861,1153
2021-11-06,169748,887
2021-11-07,170041,293
2021-11-08,170701,660
2021-11-09,171411,710
2021-11-10,172350,939
2021-11-11,172850,500
2021-11-12,174126,1276
2021-11-13,174603,477
2021-11-14,174878,275
2021-11-15,175534,656
2021-11-16,176276,742
2021-11-17,177161,885
2021-11-18,177924,763
2021-11-19,179190,1266
2021-11-20,179790,600
2021-11-21,180137,347
2021-11-22,180815,678
2021-11-23,181491,676
2021-11-24,182063,572
2021-11-25,182064,1
2021-11-26,182529,465
2021-11-27,182785,256
2021-11-28,182954,169
2021-11-29,183639,685
2021-11-30,184454,815
2021-12-01,185421,967
2021-12-02,186021,600
2021-12-03,187391,1370
2021-12-04,188245,854
2021-12-05,188661,416
2021-12-06,189216,555
2021-12-07,189697,481
2021-12-08,190587,890
2021-12-09,191641,1054
2021-12-10,192942,1301
2021-12-11,193556,614
2021-12-12,193888,332
2021-12-13,194470,582
2021-12-14,195026,556
2021-12-15,195571,545
2021-12-16,196218,647
2021-12-17,197372,1154
2021-12-18,197927,555
2021-12-19,198252,325
2021-12-20,198815,563
2021-12-21,199390,575
2021-12-22,200118,728
2021-12-23,200558,440
2021-12-24,200639,81
2021-12-26,200767,128
2021-12-27,201318,551
2021-12-28,201894,576
2021-12-29,202462,568
2021-12-30,202946,484
2021-12-31,203076,130
2022-01-01,203114,38
2022-01-02,203199,85
2022-01-03,203668,469
2022-01-04,204012,344
2022-01-05,204566,554
2022-01-06,205193,627
2022-01-07,206058,865
2022-01-08,206555,497
2022-01-09,206797,242
2022-01-10,207128,331
2022-01-11,207459,331
2022-01-12,207959,500
2022-01-13,208314,355
2022-01-14,209114,800
2022-01-15,209394,280
2022-01-16,209550,156
2022-01-17,209687,137
2022-01-18,209965,278
2022-01-19,210321,356
2022-01-20,210673,352
2022-01-21,211149,476
2022-01-22,211402,253
2022-01-23,211502,100
2022-01-24,211748,246
2022-01-25,211917,169
2022-01-26,212191,274
2022-01-27,212550,359
2022-01-28,212962,412
2022-01-29,213183,221
2022-01-30,213244,61
2022-01-31,213417,173
2022-02-01,213525,108
2022-02-02,213710,185
2022-02-03,213896,186
2022-02-04,214187,291
2022-02-05,214300,113
2022-02-06,214411,111
2022-02-07,214530,119
2022-02-08,214667,137
2022-02-09,214768,101
2022-02-10,214889,121
2022-02-11,215157,268
2022-02-12,215221,64
2022-02-13,215252,31
2022-02-14,215348,96
2022-02-15,215466,118
2022-02-16,215577,111
2022-02-17,215713,136
2022-02-18,215901,188
2022-02-19,215954,53
2022-02-20,215972,18
2022-02-21,216019,47
2022-02-22,216073,54
