date,pcr_tests_MARICOPA,pcr_pos_test_MARICOPA,pcr_positivity_MARICOPA
2022-02-23 00:00:00,202,7,0.0346534653465347
2022-02-22 00:00:00,5549,320,0.0576680482969905
2022-02-21 00:00:00,12970,894,0.0689282960678489
2022-02-20 00:00:00,6364,675,0.1060653676932747
2022-02-19 00:00:00,7310,867,0.1186046511627907
2022-02-18 00:00:00,13560,1241,0.0915191740412979
2022-02-17 00:00:00,15063,1371,0.0910177255526788
2022-02-16 00:00:00,15919,1536,0.096488472894026
2022-02-15 00:00:00,16854,1714,0.1016969265456272
2022-02-14 00:00:00,17309,1764,0.1019122999595586
2022-02-13 00:00:00,7831,1135,0.144936789682033
2022-02-12 00:00:00,9710,1482,0.1526261585993821
2022-02-11 00:00:00,16921,2202,0.1301341528278471
2022-02-10 00:00:00,18526,2419,0.1305732484076433
2022-02-09 00:00:00,19412,2925,0.1506799917576757
2022-02-08 00:00:00,20301,3185,0.1568888232106793
2022-02-07 00:00:00,23254,3692,0.1587683839339469
2022-02-06 00:00:00,10631,2418,0.2274480293481328
2022-02-05 00:00:00,12703,3087,0.2430134613870739
2022-02-04 00:00:00,21778,4140,0.1901001010193774
2022-02-03 00:00:00,22437,4334,0.1931630788429826
2022-02-02 00:00:00,25893,5466,0.2110995249681381
2022-02-01 00:00:00,26135,5931,0.2269370575856132
2022-01-31 00:00:00,30173,7093,0.2350777184900408
2022-01-30 00:00:00,15265,4587,0.3004913200131019
2022-01-29 00:00:00,17153,5530,0.3223925843875707
2022-01-28 00:00:00,29870,7522,0.2518245731503181
2022-01-27 00:00:00,32266,8335,0.258321452922581
2022-01-26 00:00:00,31946,9236,0.289112877981594
2022-01-25 00:00:00,36021,10360,0.2876100052747009
2022-01-24 00:00:00,39129,12122,0.3097958036239107
2022-01-23 00:00:00,19316,6990,0.3618761648374405
2022-01-22 00:00:00,24955,8749,0.3505910639150471
2022-01-21 00:00:00,37778,12522,0.3314627561014347
2022-01-20 00:00:00,41962,13992,0.3334445450645823
2022-01-19 00:00:00,43961,15190,0.3455335410932418
2022-01-18 00:00:00,44127,15853,0.3592585038638476
2022-01-17 00:00:00,40983,14877,0.3630041724617525
2022-01-16 00:00:00,22927,8938,0.389846033061456
2022-01-15 00:00:00,25507,9434,0.3698592543223429
2022-01-14 00:00:00,47287,15882,0.3358639795292575
2022-01-13 00:00:00,47861,15982,0.3339253254215332
2022-01-12 00:00:00,49344,16908,0.3426556420233463
2022-01-11 00:00:00,52099,17742,0.3405439643755158
2022-01-10 00:00:00,52959,17610,0.3325213844672294
2022-01-09 00:00:00,27489,9823,0.3573429371748699
2022-01-08 00:00:00,28076,9743,0.3470223678586693
2022-01-07 00:00:00,44547,13459,0.3021303342537096
2022-01-06 00:00:00,45781,13539,0.2957340381380923
2022-01-05 00:00:00,43849,13931,0.3177039385162718
2022-01-04 00:00:00,44158,13297,0.3011232392771412
2022-01-03 00:00:00,44819,13037,0.2908810995336799
