date,20-34_La Paz,35-44_La Paz,45-54_La Paz,55-64_La Paz,65+_La Paz,<20_La Paz
1/1/2021,10,5,22,14,16,
1/1/2022,745,549,705,1371,4944,747
1/10/2021,26,19,43,36,34,
1/10/2022,759,553,714,1391,4987,757
1/11/2021,26,19,43,37,37,
1/11/2022,760,554,714,1394,4987,758
1/12/2021,26,19,45,38,41,
1/12/2022,761,555,715,1398,4996,760
1/13/2021,54,47,81,83,63,
1/13/2022,762,555,715,1398,4998,766
1/14/2021,55,48,81,83,68,1
1/14/2022,763,556,716,1400,5001,767
1/15/2021,57,48,81,83,71,1
1/15/2022,763,557,716,1400,5001,769
1/16/2021,57,49,81,83,71,1
1/16/2022,763,557,716,1401,5001,769
1/17/2021,57,49,81,83,71,1
1/17/2022,765,557,717,1402,5001,769
1/18/2021,58,49,81,86,77,1
1/18/2022,766,558,717,1403,5002,770
1/19/2021,58,49,81,86,81,1
1/19/2022,767,558,718,1407,5013,774
1/2/2021,10,5,22,14,16,
1/2/2022,745,549,705,1371,4945,749
1/20/2021,65,53,88,108,97,1
1/20/2022,768,558,718,1412,5013,774
1/21/2021,65,53,89,111,102,1
1/21/2022,770,560,718,1413,5019,780
1/22/2021,65,55,89,111,102,1
1/22/2022,770,560,718,1413,5021,780
1/23/2021,66,56,89,111,103,1
1/23/2022,770,560,718,1413,5022,780
1/24/2021,66,56,89,111,103,1
1/24/2022,772,560,718,1413,5023,780
1/25/2021,67,57,89,113,123,1
1/25/2022,773,561,718,1413,5023,781
1/26/2021,69,57,89,114,142,1
1/26/2022,773,563,720,1416,5026,792
1/27/2021,70,57,92,116,498,1
1/27/2022,774,563,720,1416,5027,794
1/28/2021,73,60,94,122,882,1
1/28/2022,774,569,720,1416,5027,796
1/29/2021,74,60,95,123,901,1
1/29/2022,774,569,720,1416,5027,796
1/3/2021,10,5,22,14,16,
1/3/2022,747,550,706,1373,4951,749
1/30/2021,74,61,95,123,902,1
1/30/2022,774,569,721,1416,5027,796
1/31/2021,74,61,95,123,909,1
1/31/2022,774,570,722,1416,5028,796
1/4/2021,10,7,22,15,16,
1/4/2022,747,550,706,1374,4955,751
1/5/2021,10,7,22,15,18,
1/5/2022,751,550,706,1376,4959,754
1/6/2021,16,11,30,25,21,
1/6/2022,753,550,709,1386,4973,754
1/7/2021,26,19,43,36,33,
1/7/2022,754,551,711,1388,4983,754
1/8/2021,26,19,43,36,33,
1/8/2022,755,551,712,1389,4984,754
1/9/2021,26,19,43,36,34,
1/9/2022,755,551,712,1389,4984,754
10/1/2021,601,458,628,1213,4530,421
10/10/2021,631,471,639,1224,4549,446
10/11/2021,633,472,640,1225,4553,447
10/12/2021,633,474,640,1228,4556,452
10/13/2021,637,477,644,1231,4556,454
10/14/2021,640,478,645,1232,4556,456
10/15/2021,641,478,645,1233,4557,456
10/16/2021,645,478,646,1233,4557,456
10/17/2021,649,478,647,1233,4557,457
10/18/2021,652,478,649,1234,4558,463
10/19/2021,652,478,650,1235,4560,468
10/2/2021,601,459,629,1213,4531,422
10/20/2021,655,482,651,1237,4562,469
10/21/2021,655,483,652,1239,4569,469
10/22/2021,656,485,653,1239,4575,471
10/23/2021,659,485,653,1240,4575,471
10/24/2021,659,485,654,1241,4576,471
10/25/2021,659,485,654,1242,4579,475
10/26/2021,661,486,654,1244,4592,483
10/27/2021,663,493,655,1249,4598,488
