date,Arizona_cume,Arizona,Apache_cume,Apache,Coconino_cume,Coconino,Cochise_cume,Cochise,Graham_cume,Graham,Greenlee_cume,Greenlee,Gila_cume,Gila,La Paz_cume,La Paz,Maricopa_cume,Maricopa,Mohave_cume,Mohave,Navajo_cume,Navajo,Pinal_cume,Pinal,Pima_cume,Pima,Santa Cruz_cume,Santa Cruz,Yavapai_cume,Yavapai,Yuma_cume,Yuma
2020-12-01,350,,2.0,,1.0,,4.0,,,,,,1.0,,,,212.0,,1.0,,2.0,,6.0,,97,,1.0,,2.0,,8.0,
2020-12-02,384,34.0,4.0,2.0,2.0,1.0,,,,,,,,,,,231.0,19.0,,,3.0,1.0,,,105,8.0,,,,,,
2020-12-03,417,33.0,7.0,3.0,3.0,1.0,,,,,,,,,,,244.0,13.0,,,,,7.0,1.0,114,9.0,2.0,1.0,,,9.0,1.0
2020-12-04,429,12.0,9.0,2.0,,,,,,,,,,,,,250.0,6.0,,,,,,,117,3.0,,,,,10.0,1.0
2020-12-05,433,4.0,,,,,,,,,,,,,,,252.0,2.0,,,,,,,118,1.0,,,,,,
2020-12-06,438,5.0,,,,,5.0,1.0,,,,,,,,,,,,,4.0,1.0,,,120,2.0,,,3.0,1.0,,
2020-12-07,466,28.0,11.0,2.0,,,,,,,,,,,,,262.0,10.0,,,6.0,2.0,,,124,4.0,,,,,,
2020-12-08,489,23.0,13.0,2.0,,,,,,,,,,,,,272.0,10.0,,,,,,,127,3.0,,,,,11.0,1.0
2020-12-09,515,26.0,16.0,3.0,,,,,,,,,,,,,281.0,9.0,,,,,8.0,1.0,138,11.0,,,,,,
2020-12-10,545,30.0,,,,,,,,,,,,,,,298.0,17.0,2.0,1.0,8.0,2.0,,,142,4.0,,,,,12.0,1.0
2020-12-11,564,19.0,,,,,,,,,,,,,,,306.0,8.0,,,,,,,151,9.0,,,,,,
2020-12-12,586,22.0,,,4.0,1.0,,,,,,,,,,,314.0,8.0,4.0,2.0,,,,,157,6.0,,,4.0,1.0,14.0,2.0
2020-12-13,603,17.0,17.0,1.0,,,,,,,,,,,,,325.0,11.0,,,9.0,1.0,9.0,1.0,159,2.0,,,,,,
2020-12-14,639,36.0,24.0,7.0,,,,,,,,,,,,,341.0,16.0,,,11.0,2.0,,,166,7.0,,,,,,
2020-12-15,807,168.0,71.0,47.0,14.0,10.0,6.0,1.0,,,,,,,,,383.0,42.0,,,27.0,16.0,,,196,30.0,,,,,,
2020-12-16,1593,786.0,183.0,112.0,147.0,133.0,7.0,1.0,,,,,,,,,446.0,63.0,6.0,2.0,76.0,49.0,13.0,4.0,208,12.0,,,7.0,3.0,20.0,6.0
2020-12-17,5013,3420.0,310.0,127.0,279.0,132.0,18.0,11.0,79.0,,,,70.0,69.0,,,1718.0,1272.0,,,178.0,102.0,45.0,32.0,1428,1220.0,9.0,7.0,11.0,4.0,46.0,26.0
2020-12-18,8931,3918.0,449.0,139.0,485.0,206.0,26.0,8.0,146.0,67.0,2.0,,110.0,40.0,,,3408.0,1690.0,8.0,2.0,273.0,95.0,74.0,29.0,2804,1376.0,16.0,7.0,,,47.0,1.0
2020-12-19,11549,2618.0,474.0,25.0,530.0,45.0,33.0,7.0,,,,,112.0,2.0,,,5082.0,1674.0,,,275.0,2.0,90.0,16.0,3541,737.0,19.0,3.0,14.0,3.0,50.0,3.0
2020-12-20,12678,1129.0,,,535.0,5.0,34.0,1.0,,,,,,,,,6104.0,1022.0,,,278.0,3.0,99.0,9.0,3571,30.0,21.0,2.0,19.0,5.0,53.0,3.0
2020-12-21,18385,5707.0,550.0,76.0,543.0,8.0,46.0,12.0,192.0,46.0,16.0,14.0,149.0,37.0,10.0,,9341.0,3237.0,20.0,12.0,293.0,15.0,211.0,112.0,5083,1512.0,23.0,2.0,24.0,5.0,227.0,174.0
2020-12-22,26310,7925.0,587.0,37.0,599.0,56.0,309.0,263.0,235.0,43.0,42.0,26.0,170.0,21.0,29.0,19.0,13498.0,4157.0,81.0,61.0,379.0,86.0,405.0,194.0,6648,1565.0,70.0,47.0,394.0,370.0,873.0,646.0
2020-12-23,36568,10258.0,999.0,412.0,905.0,306.0,732.0,423.0,361.0,126.0,49.0,7.0,223.0,53.0,41.0,12.0,18307.0,4809.0,291.0,210.0,579.0,200.0,691.0,286.0,8540,1892.0,93.0,23.0,847.0,453.0,1606.0,733.0
2020-12-24,40483,3915.0,1010.0,11.0,1224.0,319.0,853.0,121.0,412.0,51.0,53.0,4.0,294.0,71.0,,,19882.0,1575.0,427.0,136.0,687.0,108.0,749.0,58.0,9611,1071.0,118.0,25.0,905.0,58.0,1826.0,220.0
2020-12-25,40633,150.0,1012.0,2.0,1322.0,98.0,,,,,,,,,,,19888.0,6.0,,,692.0,5.0,,,9620,9.0,,,922.0,17.0,,
2020-12-26,47209,6576.0,1015.0,3.0,1387.0,65.0,874.0,21.0,422.0,10.0,54.0,1.0,322.0,28.0,,,24922.0,5034.0,592.0,165.0,694.0,2.0,993.0,244.0,10411,791.0,124.0,6.0,962.0,40.0,1925.0,99.0
2020-12-27,49891,2682.0,,,1466.0,79.0,,,424.0,2.0,,,323.0,1.0,,,27186.0,2264.0,653.0,61.0,695.0,1.0,1042.0,49.0,10588,177.0,,,977.0,15.0,1926.0,1.0
2020-12-28,59503,9612.0,1114.0,99.0,1666.0,200.0,961.0,87.0,579.0,155.0,56.0,2.0,458.0,135.0,44.0,3.0,32428.0,5242.0,922.0,269.0,1047.0,352.0,1439.0,397.0,12390,1802.0,166.0,42.0,1056.0,79.0,2340.0,414.0
2020-12-29,72930,13427.0,1475.0,361.0,1992.0,326.0,1036.0,75.0,732.0,153.0,64.0,8.0,582.0,124.0,46.0,2.0,40302.0,7874.0,1306.0,384.0,1441.0,394.0,2004.0,565.0,14335,1945.0,226.0,60.0,1358.0,302.0,2672.0,332.0
2020-12-30,88271,15341.0,1694.0,219.0,2412.0,420.0,1242.0,206.0,849.0,117.0,85.0,21.0,739.0,157.0,63.0,17.0,48987.0,8685.0,1642.0,336.0,1843.0,402.0,2775.0,771.0,16434,2099.0,297.0,71.0,2133.0,775.0,3081.0,409.0
2020-12-31,96614,8343.0,1883.0,189.0,2643.0,231.0,1448.0,206.0,917.0,68.0,115.0,30.0,895.0,156.0,67.0,4.0,53077.0,4090.0,1918.0,276.0,2220.0,377.0,3310.0,535.0,18005,1571.0,360.0,63.0,2278.0,145.0,3166.0,85.0
2021-01-01,100501,3887.0,1887.0,4.0,2762.0,119.0,1489.0,41.0,923.0,6.0,117.0,2.0,901.0,6.0,,,54905.0,1828.0,1999.0,81.0,2320.0,100.0,3475.0,165.0,19246,1241.0,397.0,37.0,2314.0,36.0,3217.0,51.0
2021-01-02,108370,7869.0,1907.0,20.0,2831.0,69.0,1503.0,14.0,926.0,3.0,,,1097.0,196.0,,,61075.0,6170.0,2047.0,48.0,2324.0,4.0,3924.0,449.0,19920,674.0,398.0,1.0,2441.0,127.0,3224.0,7.0
2021-01-03,111684,3314.0,,,2836.0,5.0,1581.0,78.0,,,,,1100.0,3.0,,,63679.0,2604.0,2074.0,27.0,2328.0,4.0,4069.0,145.0,20296,376.0,404.0,6.0,2447.0,6.0,3228.0,4.0
2021-01-04,121004,9320.0,2109.0,202.0,3181.0,345.0,1634.0,53.0,1057.0,131.0,118.0,1.0,1252.0,152.0,70.0,3.0,68446.0,4767.0,2267.0,193.0,2607.0,279.0,4626.0,557.0,22140,1844.0,473.0,69.0,2498.0,51.0,3456.0,228.0
2021-01-05,130719,9715.0,2447.0,338.0,3547.0,366.0,1722.0,88.0,1168.0,111.0,140.0,22.0,1560.0,308.0,72.0,2.0,72844.0,4398.0,2401.0,134.0,3083.0,476.0,5240.0,614.0,23925,1785.0,550.0,77.0,2577.0,79.0,3791.0,335.0
2021-01-06,143393,12674.0,2882.0,435.0,3989.0,442.0,1826.0,104.0,1287.0,119.0,155.0,15.0,1833.0,273.0,103.0,31.0,77836.0,4992.0,2657.0,256.0,3632.0,549.0,6018.0,778.0,26050,2125.0,669.0,119.0,2676.0,99.0,4263.0,472.0
2021-01-07,156693,13300.0,3296.0,414.0,4577.0,588.0,1905.0,79.0,1520.0,233.0,193.0,38.0,2322.0,489.0,157.0,54.0,83256.0,5420.0,2912.0,255.0,4414.0,782.0,6751.0,733.0,28293,2243.0,837.0,168.0,3356.0,680.0,4477.0,214.0
2021-01-08,169253,12560.0,3555.0,259.0,5171.0,594.0,2069.0,164.0,1782.0,262.0,209.0,16.0,2704.0,382.0,,,87902.0,4646.0,3173.0,261.0,4860.0,446.0,7618.0,867.0,30951,2658.0,998.0,161.0,4116.0,760.0,4749.0,272.0
2021-01-09,177326,8073.0,3576.0,21.0,5265.0,94.0,2446.0,377.0,1784.0,2.0,210.0,1.0,2741.0,37.0,158.0,1.0,92587.0,4685.0,3230.0,57.0,4872.0,12.0,8453.0,835.0,32506,1555.0,1006.0,8.0,4310.0,194.0,4766.0,17.0
2021-01-10,180708,3382.0,,,5274.0,9.0,2463.0,17.0,,,,,,,,,95235.0,2648.0,3282.0,52.0,4874.0,2.0,8528.0,75.0,32968,462.0,1011.0,5.0,4319.0,9.0,4784.0,18.0
2021-01-11,197486,16778.0,4206.0,630.0,5626.0,352.0,2763.0,300.0,1903.0,119.0,,,2929.0,188.0,162.0,4.0,104947.0,9712.0,3481.0,199.0,5360.0,486.0,9047.0,519.0,35815,2847.0,1112.0,101.0,4413.0,94.0,5394.0,610.0
2021-01-12,221412,23926.0,4605.0,399.0,6186.0,560.0,3030.0,267.0,2059.0,156.0,249.0,39.0,3025.0,96.0,169.0,7.0,121066.0,16119.0,3771.0,290.0,5867.0,507.0,9821.0,774.0,38671,2856.0,1250.0,138.0,4646.0,233.0,5982.0,588.0
2021-01-13,247494,26082.0,4981.0,376.0,6707.0,521.0,3486.0,456.0,2261.0,202.0,289.0,40.0,3120.0,95.0,329.0,160.0,138510.0,17444.0,4076.0,305.0,6296.0,429.0,10825.0,1004.0,41273,2602.0,1463.0,213.0,5174.0,528.0,6629.0,647.0
2021-01-14,273053,25559.0,5593.0,612.0,7349.0,642.0,3808.0,322.0,2535.0,274.0,352.0,63.0,3367.0,247.0,337.0,8.0,155373.0,16863.0,4459.0,383.0,6806.0,510.0,11895.0,1070.0,43838,2565.0,1682.0,219.0,5519.0,345.0,6813.0,184.0
2021-01-15,299135,26082.0,5963.0,370.0,8487.0,1138.0,4280.0,472.0,3138.0,603.0,367.0,15.0,3616.0,249.0,342.0,5.0,170882.0,15509.0,4876.0,417.0,7346.0,540.0,12909.0,1014.0,48061,4223.0,1900.0,218.0,5642.0,123.0,7004.0,191.0
