date,Cochise_cume,Cochise
2020-12-01,4,
2020-12-06,5,1
2020-12-15,6,1
2020-12-16,7,1
2020-12-17,18,11
2020-12-18,26,8
2020-12-19,33,7
2020-12-20,34,1
2020-12-21,46,12
2020-12-22,309,263
2020-12-23,732,423
2020-12-24,853,121
2020-12-26,874,21
2020-12-28,961,87
2020-12-29,1036,75
2020-12-30,1242,206
2020-12-31,1448,206
2021-01-01,1489,41
2021-01-02,1503,14
2021-01-03,1581,78
2021-01-04,1634,53
2021-01-05,1722,88
2021-01-06,1826,104
2021-01-07,1905,79
2021-01-08,2069,164
2021-01-09,2446,377
2021-01-10,2463,17
2021-01-11,2763,300
2021-01-12,3030,267
2021-01-13,3486,456
2021-01-14,3808,322
2021-01-15,4280,472
2021-01-16,4685,405
2021-01-17,4710,25
2021-01-18,4955,245
2021-01-19,5363,408
2021-01-20,6066,703
2021-01-21,6724,658
2021-01-22,7071,347
2021-01-23,7640,569
2021-01-24,7761,121
2021-01-25,8203,442
2021-01-26,8682,479
2021-01-27,9441,759
2021-01-28,10442,1001
2021-01-29,11129,687
2021-01-30,11160,31
2021-01-31,11276,116
2021-02-01,11648,372
2021-02-02,11904,256
2021-02-03,12479,575
2021-02-04,12953,474
2021-02-05,13526,573
2021-02-06,13719,193
2021-02-07,13750,31
2021-02-08,14228,478
2021-02-09,15080,852
2021-02-10,16445,1365
2021-02-11,18466,2021
2021-02-12,19883,1417
2021-02-13,20238,355
2021-02-14,20252,14
2021-02-15,20650,398
2021-02-16,21327,677
2021-02-17,21847,520
2021-02-18,22575,728
2021-02-19,22951,376
2021-02-20,23323,372
2021-02-21,23450,127
2021-02-22,23741,291
2021-02-23,23979,238
2021-02-24,24925,946
2021-02-25,27004,2079
2021-02-26,28490,1486
2021-02-27,29389,899
2021-02-28,29484,95
2021-03-01,30189,705
2021-03-02,30756,567
2021-03-03,31939,1183
2021-03-04,33560,1621
2021-03-05,34649,1089
2021-03-06,35693,1044
2021-03-07,35765,72
2021-03-08,36319,554
2021-03-09,37298,979
2021-03-10,38922,1624
2021-03-11,41080,2158
2021-03-12,42606,1526
2021-03-13,43471,865
2021-03-14,43522,51
2021-03-15,44470,948
2021-03-16,45400,930
2021-03-17,46368,968
2021-03-18,47778,1410
2021-03-19,48834,1056
2021-03-20,49768,934
2021-03-21,49851,83
2021-03-22,50439,588
2021-03-23,50831,392
2021-03-24,51835,1004
2021-03-25,54248,2413
2021-03-26,55752,1504
2021-03-27,56822,1070
2021-03-28,56892,70
2021-03-29,57471,579
2021-03-30,58167,696
2021-03-31,59592,1425
2021-04-01,61921,2329
2021-04-02,63306,1385
2021-04-03,64641,1335
2021-04-04,64701,60
2021-04-05,65321,620
2021-04-06,66173,852
2021-04-07,67734,1561
2021-04-08,69364,1630
2021-04-09,70486,1122
2021-04-10,71281,795
2021-04-11,71390,109
2021-04-12,72135,745
2021-04-13,72734,599
2021-04-14,73761,1027
2021-04-15,75662,1901
2021-04-16,76767,1105
2021-04-17,78114,1347
2021-04-18,78184,70
2021-04-19,78846,662
2021-04-20,79378,532
2021-04-21,80402,1024
2021-04-22,81952,1550
2021-04-23,82988,1036
2021-04-24,83859,871
2021-04-25,83917,58
2021-04-26,84417,500
2021-04-27,84955,538
2021-04-28,85969,1014
2021-04-29,87024,1055
2021-04-30,87743,719
2021-05-01,88304,561
2021-05-02,88354,50
2021-05-03,88674,320
2021-05-04,89186,512
2021-05-05,90081,895
2021-05-06,91110,1029
2021-05-07,91853,743
2021-05-08,92339,486
2021-05-09,92386,47
2021-05-10,92728,342
2021-05-11,93061,333
2021-05-12,93652,591
2021-05-13,94673,1021
2021-05-14,95230,557
2021-05-15,95569,339
2021-05-16,95632,63
2021-05-17,96099,467
2021-05-18,96573,474
2021-05-19,97385,812
2021-05-20,98166,781
2021-05-21,98895,729
2021-05-22,99237,342
2021-05-23,99295,58
2021-05-24,99720,425
2021-05-25,100018,298
2021-05-26,100472,454
2021-05-27,101133,661
2021-05-28,101687,554
2021-05-29,101783,96
2021-05-30,101849,66
2021-05-31,101922,73
2021-06-01,102267,345
2021-06-02,102700,433
2021-06-03,103301,601
2021-06-04,103797,496
2021-06-05,103939,142
2021-06-06,103983,44
2021-06-07,104301,318
2021-06-08,104580,279
2021-06-09,104891,311
2021-06-10,105386,495
2021-06-11,105710,324
2021-06-12,105869,159
2021-06-13,105934,65
2021-06-14,106227,293
2021-06-15,106497,270
2021-06-16,106846,349
2021-06-17,107281,435
2021-06-18,107692,411
2021-06-19,107956,264
2021-06-20,107996,40
2021-06-21,108187,191
2021-06-22,108356,169
2021-06-23,108681,325
2021-06-24,109059,378
2021-06-25,109414,355
2021-06-26,109521,107
2021-06-27,109566,45
2021-06-28,109771,205
2021-06-29,109975,204
2021-06-30,110744,769
2021-07-01,111737,993
2021-07-02,112065,328
2021-07-03,112152,87
2021-07-04,112163,11
2021-07-05,112288,125
2021-07-06,112511,223
2021-07-07,112721,210
2021-07-08,113025,304
2021-07-09,113318,293
2021-07-10,113401,83
2021-07-11,113432,31
2021-07-12,113588,156
2021-07-13,113722,134
2021-07-14,114331,609
2021-07-15,115058,727
2021-07-16,115347,289
2021-07-17,115439,92
2021-07-18,115479,40
2021-07-19,115663,184
2021-07-20,115860,197
2021-07-21,116060,200
2021-07-22,116300,240
2021-07-23,116617,317
2021-07-24,116733,116
2021-07-25,116782,49
2021-07-26,116987,205
2021-07-27,117184,197
2021-07-28,117386,202
2021-07-29,117684,298
2021-07-30,118026,342
2021-07-31,118940,914
2021-08-01,119005,65
2021-08-02,119226,221
2021-08-03,119422,196
2021-08-04,119679,257
2021-08-05,120035,356
2021-08-06,120544,509
2021-08-07,120695,151
2021-08-08,120742,47
2021-08-09,120927,185
2021-08-10,121080,153
2021-08-11,121269,189
2021-08-12,121503,234
2021-08-13,121906,403
2021-08-14,122095,189
2021-08-15,122145,50
2021-08-16,122412,267
2021-08-17,122625,213
2021-08-18,122877,252
2021-08-19,123163,286
2021-08-20,123587,424
2021-08-21,124644,1057
2021-08-22,124709,65
2021-08-23,125021,312
2021-08-24,125234,213
2021-08-25,125473,239
2021-08-26,125770,297
2021-08-27,126214,444
2021-08-28,126388,174
2021-08-29,126444,56
2021-08-30,126670,226
2021-08-31,126848,178
2021-09-01,127078,230
2021-09-02,127300,222
2021-09-03,127680,380
2021-09-04,127822,142
2021-09-05,127881,59
2021-09-06,127934,53
2021-09-07,128119,185
2021-09-08,128317,198
2021-09-09,128606,289
2021-09-10,129017,411
2021-09-11,129169,152
2021-09-12,129232,63
2021-09-13,129402,170
2021-09-14,129596,194
2021-09-15,129749,153
2021-09-16,130028,279
2021-09-17,130333,305
2021-09-18,130450,117
2021-09-19,130491,41
2021-09-20,130650,159
2021-09-21,130819,169
2021-09-22,130984,165
2021-09-23,131231,247
2021-09-24,131607,376
2021-09-25,131716,109
2021-09-26,131749,33
2021-09-27,131879,130
2021-09-28,132010,131
2021-09-29,132176,166
2021-09-30,132393,217
2021-10-01,132716,323
2021-10-02,132784,68
2021-10-03,132829,45
2021-10-04,132958,129
2021-10-05,133105,147
2021-10-06,133288,183
2021-10-07,133499,211
2021-10-08,133765,266
2021-10-09,133846,81
2021-10-10,133891,45
2021-10-11,134019,128
2021-10-12,134151,132
2021-10-13,134315,164
2021-10-14,134508,193
2021-10-15,134758,250
2021-10-16,135605,847
2021-10-17,135647,42
2021-10-18,135805,158
2021-10-19,135936,131
2021-10-20,136040,104
2021-10-21,136210,170
2021-10-22,136670,460
2021-10-23,136869,199
2021-10-24,137010,141
2021-10-25,137529,519
2021-10-26,138078,549
2021-10-27,138674,596
2021-10-28,139502,828
2021-10-29,140475,973
2021-10-30,140657,182
2021-10-31,140773,116
2021-11-01,141356,583
2021-11-02,141859,503
2021-11-03,142447,588
2021-11-04,143317,870
2021-11-05,144328,1011
2021-11-06,144819,491
2021-11-07,144947,128
2021-11-08,145522,575
2021-11-09,146112,590
2021-11-10,146733,621
2021-11-11,147521,788
2021-11-12,148711,1190
2021-11-13,150580,1869
2021-11-14,150787,207
2021-11-15,151404,617
2021-11-16,152116,712
2021-11-17,153060,944
2021-11-18,153942,882
2021-11-19,155164,1222
2021-11-20,155736,572
2021-11-21,155922,186
2021-11-22,156508,586
2021-11-23,157097,589
2021-11-24,157712,615
2021-11-26,158021,309
2021-11-27,158310,289
2021-11-28,158462,152
2021-11-29,159082,620
2021-11-30,159875,793
2021-12-01,160692,817
2021-12-02,161922,1230
2021-12-03,163271,1349
2021-12-04,164147,876
2021-12-05,164332,185
2021-12-06,165008,676
2021-12-07,165667,659
2021-12-08,166462,795
2021-12-09,167484,1022
2021-12-10,168754,1270
2021-12-11,169776,1022
2021-12-12,169952,176
2021-12-13,170560,608
2021-12-14,171156,596
2021-12-15,171876,720
2021-12-16,172675,799
2021-12-17,173686,1011
2021-12-18,173932,246
2021-12-19,174087,155
2021-12-20,174778,691
2021-12-21,175266,488
2021-12-22,175982,716
2021-12-23,176582,600
2021-12-24,176700,118
2021-12-25,176701,1
2021-12-26,176828,127
2021-12-27,177228,400
2021-12-28,177685,457
2021-12-29,178107,422
2021-12-30,178664,557
2021-12-31,178826,162
2022-01-01,178847,21
2022-01-02,178963,116
2022-01-03,179347,384
2022-01-04,179765,418
2022-01-05,180355,590
2022-01-06,181106,751
2022-01-07,182167,1061
2022-01-08,182408,241
2022-01-09,182513,105
2022-01-10,182885,372
2022-01-11,183250,365
2022-01-12,183827,577
2022-01-13,184857,1030
2022-01-14,185626,769
2022-01-15,185781,155
2022-01-16,185862,81
2022-01-17,186140,278
2022-01-18,186440,300
2022-01-19,186801,361
2022-01-20,187245,444
2022-01-21,187839,594
2022-01-22,187982,143
2022-01-23,188072,90
2022-01-24,188311,239
2022-01-25,188556,245
2022-01-26,188856,300
2022-01-27,189168,312
2022-01-28,189781,613
2022-01-29,189926,145
2022-01-30,189982,56
2022-01-31,190156,174
2022-02-01,190378,222
2022-02-02,190578,200
2022-02-03,190812,234
2022-02-04,191163,351
2022-02-05,191594,431
2022-02-06,191653,59
2022-02-07,191878,225
2022-02-08,191988,110
2022-02-09,192176,188
2022-02-10,192479,303
2022-02-11,192771,292
2022-02-12,192876,105
2022-02-13,192921,45
2022-02-14,193008,87
2022-02-15,193129,121
2022-02-16,193244,115
2022-02-17,193412,168
2022-02-18,193732,320
2022-02-19,193827,95
2022-02-20,193864,37
2022-02-21,193930,66
2022-02-22,193989,59
