date,pcr_tests_YAVAPAI,pcr_pos_tests_YAVAPAI,pcr_positivity_YAVAPAI,ser_tests_YAVAPAI,ser_pos_tests_YAVAPAI,ser_positivity_YAVAPAI
2021-01-14 00:00:00,70,12,0.1714285714285714,,,
2021-01-13 00:00:00,471,87,0.1847133757961783,25.0,5.0,0.2
2021-01-12 00:00:00,687,136,0.197962154294032,25.0,8.0,0.32
2021-01-11 00:00:00,860,176,0.2046511627906977,18.0,9.0,0.5
2021-01-10 00:00:00,244,76,0.3114754098360656,1.0,1.0,1
2021-01-09 00:00:00,268,70,0.2611940298507463,1.0,1.0,1
2021-01-08 00:00:00,772,158,0.2046632124352332,75.0,20.0,0.2666666666666667
2021-01-07 00:00:00,759,184,0.2424242424242425,43.0,18.0,0.4186046511627907
2021-01-06 00:00:00,746,157,0.210455764075067,29.0,10.0,0.3448275862068966
2021-01-05 00:00:00,1133,264,0.2330097087378641,25.0,12.0,0.48
2021-01-04 00:00:00,1043,271,0.2598274209012464,28.0,10.0,0.3571428571428572
2021-01-03 00:00:00,350,99,0.2828571428571429,6.0,1.0,0.1666666666666667
2021-01-02 00:00:00,320,106,0.33125,3.0,2.0,0.6666666666666666
2021-01-01 00:00:00,82,27,0.3292682926829269,1.0,0.0,0
2020-12-31 00:00:00,502,152,0.302788844621514,18.0,1.0,0.0555555555555556
2020-12-30 00:00:00,517,130,0.2514506769825919,96.0,17.0,0.1770833333333334
2020-12-29 00:00:00,607,165,0.2718286655683691,65.0,19.0,0.2923076923076923
2020-12-28 00:00:00,602,209,0.3471760797342193,23.0,3.0,0.1304347826086957
2020-12-27 00:00:00,278,89,0.3201438848920864,36.0,3.0,0.0833333333333333
2020-12-26 00:00:00,297,87,0.292929292929293,3.0,2.0,0.6666666666666666
2020-12-25 00:00:00,68,22,0.3235294117647059,2.0,0.0,0
2020-12-24 00:00:00,374,98,0.2620320855614973,10.0,2.0,0.2
2020-12-23 00:00:00,525,157,0.2990476190476191,27.0,7.0,0.2592592592592593
2020-12-22 00:00:00,655,140,0.2137404580152672,44.0,13.0,0.2954545454545455
2020-12-21 00:00:00,808,200,0.2475247524752475,28.0,7.0,0.25
2020-12-20 00:00:00,304,84,0.2763157894736843,50.0,11.0,0.22
2020-12-19 00:00:00,336,92,0.2738095238095239,48.0,4.0,0.0833333333333333
2020-12-18 00:00:00,731,164,0.2243502051983584,54.0,5.0,0.0925925925925926
2020-12-17 00:00:00,791,176,0.2225031605562579,159.0,20.0,0.1257861635220126
2020-12-16 00:00:00,663,137,0.2066365007541478,24.0,5.0,0.2083333333333334
2020-12-15 00:00:00,786,152,0.1933842239185751,20.0,3.0,0.15
2020-12-14 00:00:00,801,188,0.2347066167290887,23.0,7.0,0.3043478260869566
2020-12-13 00:00:00,276,71,0.2572463768115942,29.0,4.0,0.1379310344827586
2020-12-12 00:00:00,230,69,0.3,5.0,0.0,0
2020-12-11 00:00:00,652,161,0.2469325153374233,31.0,6.0,0.1935483870967742
2020-12-10 00:00:00,745,116,0.1557046979865772,48.0,10.0,0.2083333333333334
2020-12-09 00:00:00,666,158,0.2372372372372373,14.0,2.0,0.1428571428571429
2020-12-08 00:00:00,719,159,0.2211404728789986,59.0,11.0,0.1864406779661017
2020-12-07 00:00:00,965,187,0.1937823834196891,25.0,2.0,0.08
2020-12-06 00:00:00,274,73,0.2664233576642336,2.0,2.0,1
2020-12-05 00:00:00,239,68,0.2845188284518829,50.0,0.0,0
2020-12-04 00:00:00,763,126,0.1651376146788991,103.0,6.0,0.058252427184466
2020-12-03 00:00:00,722,145,0.2008310249307479,31.0,4.0,0.1290322580645161
2020-12-02 00:00:00,726,160,0.2203856749311295,19.0,0.0,0
2020-12-01 00:00:00,718,160,0.222841225626741,22.0,1.0,0.0454545454545455
2020-11-30 00:00:00,888,220,0.2477477477477478,61.0,3.0,0.0491803278688525
2020-11-29 00:00:00,281,75,0.2669039145907473,3.0,0.0,0
2020-11-28 00:00:00,348,97,0.2787356321839081,2.0,0.0,0
2020-11-27 00:00:00,405,106,0.2617283950617284,7.0,1.0,0.1428571428571429
2020-11-26 00:00:00,77,21,0.2727272727272727,1.0,1.0,1
2020-11-25 00:00:00,716,146,0.2039106145251397,27.0,7.0,0.2592592592592593
2020-11-24 00:00:00,782,143,0.1828644501278773,60.0,3.0,0.05
