date,Mohave_cume,Mohave
2020-12-22 00:00:00,54,
2020-12-23 00:00:00,287,233
2020-12-24 00:00:00,443,156
2020-12-26 00:00:00,623,180
2020-12-27 00:00:00,684,61
2020-12-28 00:00:00,1013,329
2020-12-29 00:00:00,1431,418
2020-12-30 00:00:00,1794,363
2020-12-31 00:00:00,2095,301
2021-01-01 00:00:00,2125,30
2021-01-02 00:00:00,2174,49
2021-01-03 00:00:00,2204,30
2021-01-04 00:00:00,2440,236
2021-01-05 00:00:00,2591,151
2021-01-06 00:00:00,2928,337
2021-01-07 00:00:00,3224,296
2021-01-08 00:00:00,3550,326
2021-01-09 00:00:00,3626,76
2021-01-10 00:00:00,3676,50
2021-01-11 00:00:00,3908,232
2021-01-12 00:00:00,4229,321
2021-01-13 00:00:00,4585,356
2021-01-14 00:00:00,5023,438
2021-01-15 00:00:00,5601,578
2021-01-16 00:00:00,5754,153
2021-01-17 00:00:00,5794,40
2021-01-18 00:00:00,6167,373
2021-01-19 00:00:00,6515,348
2021-01-20 00:00:00,7158,643
2021-01-21 00:00:00,7620,462
2021-01-22 00:00:00,8164,544
2021-01-23 00:00:00,8968,804
2021-01-24 00:00:00,9676,708
2021-01-25 00:00:00,10376,700
2021-01-26 00:00:00,11129,753
2021-01-27 00:00:00,12090,961
2021-01-28 00:00:00,13111,1021
2021-01-29 00:00:00,13809,698
2021-01-30 00:00:00,14486,677
2021-01-31 00:00:00,15041,555
2021-02-01 00:00:00,15691,650
2021-02-02 00:00:00,16323,632
2021-02-03 00:00:00,17707,1384
2021-02-04 00:00:00,18466,759
2021-02-05 00:00:00,19255,789
2021-02-06 00:00:00,19557,302
2021-02-07 00:00:00,19705,148
2021-02-08 00:00:00,20154,449
2021-02-09 00:00:00,20649,495
2021-02-10 00:00:00,21724,1075
2021-02-11 00:00:00,22404,680
2021-02-12 00:00:00,23527,1123
2021-02-13 00:00:00,24029,502
2021-02-14 00:00:00,24157,128
2021-02-15 00:00:00,24778,621
2021-02-16 00:00:00,25374,596
2021-02-17 00:00:00,25932,558
2021-02-18 00:00:00,26332,400
2021-02-19 00:00:00,26852,520
2021-02-20 00:00:00,27016,164
2021-02-21 00:00:00,27072,56
2021-02-22 00:00:00,27447,375
2021-02-23 00:00:00,27707,260
2021-02-24 00:00:00,28581,874
2021-02-25 00:00:00,29818,1237
2021-02-26 00:00:00,30982,1164
2021-02-27 00:00:00,31949,967
2021-02-28 00:00:00,32814,865
2021-03-01 00:00:00,33768,954
2021-03-02 00:00:00,34743,975
2021-03-03 00:00:00,37287,2544
2021-03-04 00:00:00,38859,1572
2021-03-05 00:00:00,40430,1571
2021-03-06 00:00:00,41346,916
2021-03-07 00:00:00,41828,482
2021-03-08 00:00:00,42693,865
2021-03-09 00:00:00,43694,1001
2021-03-10 00:00:00,45762,2068
2021-03-11 00:00:00,47371,1609
2021-03-12 00:00:00,48976,1605
2021-03-13 00:00:00,49765,789
2021-03-14 00:00:00,50140,375
2021-03-15 00:00:00,51046,906
2021-03-16 00:00:00,52103,1057
2021-03-17 00:00:00,53892,1789
2021-03-18 00:00:00,55310,1418
2021-03-19 00:00:00,56619,1309
2021-03-20 00:00:00,57821,1202
2021-03-21 00:00:00,58414,593
2021-03-22 00:00:00,59786,1372
2021-03-23 00:00:00,61137,1351
2021-03-24 00:00:00,62711,1574
2021-03-25 00:00:00,64078,1367
2021-03-26 00:00:00,65515,1437
2021-03-27 00:00:00,66369,854
2021-03-28 00:00:00,67422,1053
2021-03-29 00:00:00,68810,1388
2021-03-30 00:00:00,70189,1379
2021-03-31 00:00:00,71794,1605
2021-04-01 00:00:00,73464,1670
2021-04-02 00:00:00,74849,1385
2021-04-03 00:00:00,75376,527
2021-04-04 00:00:00,75639,263
2021-04-05 00:00:00,76667,1028
2021-04-06 00:00:00,77348,681
2021-04-07 00:00:00,78375,1027
