date,Gila_cume,Gila
2020-12-17 00:00:00,160,
2020-12-18 00:00:00,221,61
2020-12-20 00:00:00,222,1
2020-12-21 00:00:00,288,66
2020-12-22 00:00:00,339,51
2020-12-23 00:00:00,396,57
2020-12-24 00:00:00,494,98
2020-12-26 00:00:00,518,24
2020-12-27 00:00:00,520,2
2020-12-28 00:00:00,732,212
2020-12-29 00:00:00,889,157
2020-12-30 00:00:00,1128,239
2020-12-31 00:00:00,1354,226
2021-01-01 00:00:00,1355,1
2021-01-02 00:00:00,1555,200
2021-01-03 00:00:00,1556,1
2021-01-04 00:00:00,1772,216
2021-01-05 00:00:00,2072,300
2021-01-06 00:00:00,2332,260
2021-01-07 00:00:00,2930,598
2021-01-08 00:00:00,3431,501
2021-01-09 00:00:00,3461,30
2021-01-11 00:00:00,3612,151
2021-01-12 00:00:00,3785,173
2021-01-13 00:00:00,3831,46
2021-01-14 00:00:00,4132,301
2021-01-15 00:00:00,4674,542
2021-01-16 00:00:00,4677,3
2021-01-18 00:00:00,4734,57
2021-01-19 00:00:00,4800,66
2021-01-20 00:00:00,5224,424
2021-01-21 00:00:00,5733,509
2021-01-22 00:00:00,5899,166
2021-01-23 00:00:00,6053,154
2021-01-25 00:00:00,6193,140
2021-01-26 00:00:00,6326,133
2021-01-27 00:00:00,6675,349
2021-01-28 00:00:00,7267,592
2021-01-29 00:00:00,7727,460
2021-01-30 00:00:00,8055,328
2021-01-31 00:00:00,8066,11
2021-02-01 00:00:00,8439,373
2021-02-02 00:00:00,9021,582
2021-02-03 00:00:00,9631,610
2021-02-04 00:00:00,10438,807
2021-02-05 00:00:00,11279,841
2021-02-06 00:00:00,11797,518
2021-02-07 00:00:00,11808,11
2021-02-08 00:00:00,12079,271
2021-02-09 00:00:00,12621,542
2021-02-10 00:00:00,13041,420
2021-02-11 00:00:00,13430,389
2021-02-12 00:00:00,13555,125
2021-02-13 00:00:00,14631,1076
2021-02-14 00:00:00,15202,571
2021-02-15 00:00:00,15320,118
2021-02-16 00:00:00,15718,398
2021-02-17 00:00:00,16038,320
2021-02-18 00:00:00,16356,318
2021-02-19 00:00:00,16694,338
2021-02-20 00:00:00,17033,339
2021-02-22 00:00:00,17088,55
2021-02-23 00:00:00,17386,298
2021-02-24 00:00:00,17626,240
2021-02-25 00:00:00,18057,431
2021-02-26 00:00:00,18470,413
2021-02-27 00:00:00,20279,1809
2021-02-28 00:00:00,21176,897
2021-03-01 00:00:00,21384,208
2021-03-02 00:00:00,21724,340
2021-03-03 00:00:00,22087,363
2021-03-04 00:00:00,22770,683
2021-03-05 00:00:00,23080,310
2021-03-06 00:00:00,23606,526
2021-03-07 00:00:00,23630,24
2021-03-08 00:00:00,23835,205
2021-03-09 00:00:00,24352,517
2021-03-10 00:00:00,24714,362
2021-03-11 00:00:00,26060,1346
2021-03-12 00:00:00,26545,485
2021-03-13 00:00:00,27938,1393
2021-03-14 00:00:00,28463,525
2021-03-15 00:00:00,28603,140
2021-03-16 00:00:00,28992,389
2021-03-17 00:00:00,29173,181
2021-03-18 00:00:00,29547,374
2021-03-19 00:00:00,29847,300
2021-03-20 00:00:00,30183,336
2021-03-22 00:00:00,30338,155
2021-03-23 00:00:00,30547,209
2021-03-24 00:00:00,30673,126
2021-03-25 00:00:00,30925,252
2021-03-26 00:00:00,31097,172
2021-03-27 00:00:00,32640,1543
2021-03-28 00:00:00,33453,813
2021-03-29 00:00:00,33546,93
2021-03-30 00:00:00,33651,105
2021-03-31 00:00:00,33774,123
2021-04-01 00:00:00,34150,376
2021-04-02 00:00:00,34374,224
2021-04-03 00:00:00,34421,47
2021-04-04 00:00:00,34431,10
2021-04-05 00:00:00,34545,114
2021-04-06 00:00:00,34926,381
2021-04-07 00:00:00,34993,67
