date,pcr_tests_SANTA_CRUZ,pcr_pos_tests_SANTA_CRUZ,pcr_positivity_SANTA_CRUZ,ser_tests_SANTA_CRUZ,ser_pos_tests_SANTA_CRUZ,ser_positivity_SANTA_CRUZ
2021-01-06 00:00:00,8,6,0.75,,,
2021-01-05 00:00:00,148,29,0.195945945945946,7.0,5.0,0.7142857142857144
2021-01-04 00:00:00,314,72,0.2292993630573249,3.0,2.0,0.6666666666666666
2021-01-03 00:00:00,51,17,0.3333333333333333,2.0,1.0,0.5
2021-01-02 00:00:00,70,14,0.2,,,
2021-01-01 00:00:00,28,6,0.2142857142857143,,,
2020-12-31 00:00:00,123,38,0.3089430894308943,3.0,1.0,0.3333333333333333
2020-12-30 00:00:00,211,57,0.2701421800947868,,,
2020-12-29 00:00:00,205,58,0.2829268292682927,1.0,1.0,1
2020-12-28 00:00:00,246,65,0.2642276422764228,2.0,2.0,1
2020-12-27 00:00:00,49,19,0.3877551020408163,1.0,0.0,0
2020-12-26 00:00:00,53,18,0.339622641509434,,,
2020-12-25 00:00:00,7,2,0.2857142857142857,,,
2020-12-24 00:00:00,107,34,0.3177570093457944,2.0,0.0,0
2020-12-23 00:00:00,176,40,0.2272727272727273,2.0,2.0,1
2020-12-22 00:00:00,151,33,0.2185430463576159,3.0,1.0,0.3333333333333333
2020-12-21 00:00:00,199,52,0.2613065326633166,3.0,1.0,0.3333333333333333
2020-12-20 00:00:00,62,19,0.3064516129032258,2.0,0.0,0
2020-12-19 00:00:00,68,17,0.25,1.0,0.0,0
2020-12-18 00:00:00,186,32,0.1720430107526882,7.0,2.0,0.2857142857142857
2020-12-17 00:00:00,222,52,0.2342342342342343,6.0,3.0,0.5
2020-12-16 00:00:00,202,54,0.2673267326732674,3.0,2.0,0.6666666666666666
2020-12-15 00:00:00,142,41,0.2887323943661972,3.0,0.0,0
2020-12-14 00:00:00,200,68,0.34,3.0,0.0,0
2020-12-13 00:00:00,58,23,0.3965517241379311,,,
2020-12-12 00:00:00,62,17,0.2741935483870968,,,
2020-12-11 00:00:00,178,43,0.2415730337078652,3.0,1.0,0.3333333333333333
2020-12-10 00:00:00,203,48,0.2364532019704434,2.0,0.0,0
2020-12-09 00:00:00,230,54,0.2347826086956522,6.0,1.0,0.1666666666666667
2020-12-08 00:00:00,220,70,0.3181818181818182,3.0,1.0,0.3333333333333333
2020-12-07 00:00:00,217,62,0.2857142857142857,2.0,1.0,0.5
2020-12-06 00:00:00,70,24,0.3428571428571429,,,
2020-12-05 00:00:00,49,16,0.326530612244898,,,
2020-12-04 00:00:00,229,59,0.2576419213973799,1.0,0.0,0
2020-12-03 00:00:00,220,60,0.2727272727272727,4.0,2.0,0.5
2020-12-02 00:00:00,405,69,0.1703703703703704,1.0,0.0,0
2020-12-01 00:00:00,152,43,0.2828947368421053,2.0,1.0,0.5
2020-11-30 00:00:00,275,94,0.3418181818181818,5.0,2.0,0.4
2020-11-29 00:00:00,30,6,0.2,1.0,0.0,0
2020-11-28 00:00:00,76,24,0.3157894736842105,1.0,0.0,0
2020-11-27 00:00:00,73,13,0.1780821917808219,1.0,0.0,0
2020-11-26 00:00:00,13,7,0.5384615384615384,,,
2020-11-25 00:00:00,363,77,0.2121212121212121,1.0,0.0,0
2020-11-24 00:00:00,117,36,0.3076923076923077,5.0,1.0,0.2
2020-11-23 00:00:00,231,48,0.2077922077922078,2.0,0.0,0
2020-11-22 00:00:00,45,9,0.2,,,
2020-11-21 00:00:00,71,16,0.2253521126760564,3.0,1.0,0.3333333333333333
2020-11-20 00:00:00,220,48,0.2181818181818182,5.0,4.0,0.8
2020-11-19 00:00:00,191,45,0.2356020942408377,4.0,1.0,0.25
2020-11-18 00:00:00,209,35,0.1674641148325359,1.0,1.0,1
2020-11-17 00:00:00,123,38,0.3089430894308943,5.0,0.0,0
2020-11-16 00:00:00,208,61,0.2932692307692308,9.0,0.0,0
2020-11-15 00:00:00,34,5,0.1470588235294118,3.0,1.0,0.3333333333333333
2020-11-14 00:00:00,56,11,0.1964285714285714,2.0,1.0,0.5
2020-11-13 00:00:00,241,27,0.1120331950207469,3.0,0.0,0
2020-11-12 00:00:00,293,26,0.0887372013651877,3.0,1.0,0.3333333333333333
2020-11-11 00:00:00,61,9,0.1475409836065574,1.0,1.0,1
2020-11-10 00:00:00,174,25,0.1436781609195402,2.0,0.0,0
2020-11-09 00:00:00,109,20,0.1834862385321101,5.0,2.0,0.4
2020-11-08 00:00:00,48,7,0.1458333333333334,1.0,0.0,0
2020-11-07 00:00:00,38,8,0.2105263157894737,1.0,0.0,0
2020-11-06 00:00:00,72,10,0.1388888888888889,,,
2020-11-05 00:00:00,132,15,0.1136363636363636,,,
2020-11-04 00:00:00,172,15,0.0872093023255814,2.0,1.0,0.5
2020-11-03 00:00:00,64,13,0.203125,2.0,0.0,0
2020-11-02 00:00:00,79,9,0.1139240506329114,3.0,0.0,0
2020-11-01 00:00:00,20,3,0.15,1.0,1.0,1
2020-10-31 00:00:00,44,5,0.1136363636363636,,,
