Category,value
tests,491418
Yuma,10342
Yavapai,12579
Santa Cruz,1839
Pinal,31394
Pima,50998
Navajo,4070
Mohave,10043
Maricopa,340351
La Paz,1561
Greenlee,200
Graham,1073
Gila,5098
Coconino,6191
Cochise,5320
Apache,1147
Unknown,409
65 years and older,116222
55 - 64 years,93323
45 - 54 years,86810
20 - 44 years,171175
Less than 20 years,23479
positive,0.1627168723978365
