Category,value
tests,9732453
YUMA,246052
YAVAPAI,206576
SANTA CRUZ,59672
PINAL,598528
PIMA,1655610
NAVAJO,112498
MOHAVE,196815
MARICOPA,5790102
LA PAZ,17471
GREENLEE,2902
GRAHAM,22450
GILA,63543
COCONINO,246895
COCHISE,109011
APACHE,52558
Unknown,18103
65 years and older,1496582
55 - 64 years,1235561
45 - 54 years,1310106
20 - 44 years,4204749
Less than 20 years,1467352
positive,0.1000842233710248
