date,Maricopa_cume,Maricopa
1/1/2021,83,
1/10/2021,94,11
1/11/2021,99,5
1/12/2021,101,2
1/13/2021,105,4
1/14/2021,108,3
1/15/2021,113,5
1/16/2021,124,11
1/17/2021,128,4
1/18/2021,130,2
1/19/2021,133,3
1/2/2021,140,7
1/20/2021,157,17
1/21/2021,202,45
1/22/2021,1454,1252
1/23/2021,3116,1662
1/24/2021,4801,1685
1/25/2021,5783,982
1/26/2021,9056,3273
1/27/2021,13324,4268
1/28/2021,18147,4823
1/29/2021,19711,1564
1/3/2021,19714,3
1/30/2021,24839,5125
1/31/2021,27161,2322
1/4/2021,32463,5302
1/5/2021,40430,7967
1/6/2021,49249,8819
1/7/2021,53027,3778
1/8/2021,53818,791
1/9/2021,60059,6241
12/1/2020,62758,2699
12/10/2020,67450,4692
12/11/2020,71855,4405
12/12/2020,76894,5039
12/13/2020,82191,5297
12/14/2020,86780,4589
12/15/2020,91434,4654
12/16/2020,94169,2735
12/17/2020,103192,9023
12/18/2020,114000,10808
12/19/2020,125593,11593
12/2/2020,137066,11473
12/20/2020,146953,9887
12/21/2020,153365,6412
12/22/2020,156108,2743
12/23/2020,162967,6859
12/24/2020,175269,12302
12/25/2020,188875,13606
12/26/2020,203204,14329
12/27/2020,220561,17357
12/28/2020,234501,13940
12/29/2020,241686,7185
12/3/2020,253324,11638
12/30/2020,270243,16919
12/31/2020,286085,15842
12/4/2020,300391,14306
12/7/2020,317795,17404
12/8/2020,329196,11401
12/9/2020,332709,3513
2/1/2021,342247,9538
2/10/2021,356792,14545
2/11/2021,371167,14375
2/12/2021,387990,16823
2/13/2021,403198,15208
2/14/2021,417697,14499
2/15/2021,420210,2513
2/16/2021,431553,11343
2/17/2021,449637,18084
2/18/2021,466268,16631
2/19/2021,483514,17246
2/2/2021,510370,26856
2/20/2021,530118,19748
2/21/2021,534030,3912
2/22/2021,543554,9524
2/23/2021,561744,18190
2/24/2021,581335,19591
2/25/2021,601460,20125
2/26/2021,622289,20829
2/27/2021,638542,16253
2/28/2021,641647,3105
2/3/2021,651258,9611
2/4/2021,670781,19523
2/5/2021,692313,21532
2/6/2021,712227,19914
2/7/2021,739031,26804
2/8/2021,758344,19313
2/9/2021,762571,4227
3/1/2021,778008,15437
3/10/2021,795441,17433
3/11/2021,813963,18522
3/12/2021,833222,19259
3/13/2021,853477,20255
3/14/2021,868308,14831
3/15/2021,873150,4842
3/16/2021,890331,17181
3/17/2021,910166,19835
3/18/2021,933166,23000
3/19/2021,956986,23820
3/2/2021,986765,29779
3/20/2021,1004644,17879
3/21/2021,1011924,7280
3/22/2021,1029988,18064
3/23/2021,1050596,20608
3/24/2021,1074411,23815
3/25/2021,1098460,24049
3/26/2021,1120171,21711
3/27/2021,1138772,18601
3/28/2021,1147910,9138
3/29/2021,1165133,17223
3/3/2021,1183689,18556
3/30/2021,1206123,22434
3/31/2021,1230700,24577
3/4/2021,1253596,22896
3/5/2021,1270776,17180
3/6/2021,1279522,8746
3/7/2021,1300391,20869
3/8/2021,1322654,22263
3/9/2021,1350107,27453
