Category,value
tests,11135053
day,
pos,
est_pos,
total_pos,
0_5,
Less than 20 years,1733674
20 - 44 years,4807366
45 - 54 years,1495453
55 - 64 years,1396298
65 years and older,1682838
Unknown,19424
positive,0.0976894317431628
