Category,value
tests,524029
Yuma,10558
Yavapai,13495
Santa Cruz,2018
Pinal,33486
Pima,52981
Navajo,4401
Mohave,11238
Maricopa,363976
La Paz,1585
Greenlee,204
Graham,1114
Gila,5822
Coconino,6619
Cochise,5799
Apache,1217
Unknown,449
65 years and older,122913
55 - 64 years,99069
45 - 54 years,92475
20 - 44 years,183092
Less than 20 years,26031
positive,0.1865641023683804
