date,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa
1/1/2021,11688,12988,12190,9803,5919,103
1/10/2021,19897,20002,19036,15953,11633,207
1/11/2021,21134,21112,20256,16927,13447,239
1/12/2021,23121,23086,22269,18607,18242,318
1/13/2021,25134,25206,24486,20277,23779,382
1/14/2021,27071,27332,26757,22186,29779,422
1/15/2021,29273,29338,28880,23964,34662,481
1/16/2021,30634,30532,30150,25140,37836,513
1/17/2021,31595,31431,31110,26106,40971,538
1/18/2021,32639,32365,32264,27223,46139,565
1/19/2021,33911,33582,33569,28521,52401,627
1/2/2021,13222,14358,13435,10886,6654,123
1/20/2021,35191,34853,35194,30055,59378,670
1/21/2021,36669,36343,37054,31929,67492,720
1/22/2021,39547,38978,40012,34940,75391,811
1/23/2021,42156,41041,42497,37409,80225,886
1/24/2021,43426,42218,43777,38822,85343,929
1/25/2021,44725,43371,45206,40410,92797,977
1/26/2021,46385,44820,46934,42298,103638,1034
1/27/2021,47868,46131,48436,43949,113996,1068
1/28/2021,49083,47210,49662,45374,124826,1099
1/29/2021,51119,48886,51370,47210,135493,1163
1/3/2021,13956,14944,13943,11324,6896,138
1/30/2021,52859,50288,52965,48779,140482,1221
1/31/2021,53476,50836,53603,49463,144134,1247
1/4/2021,14977,15880,14892,12116,7758,145
1/5/2021,15931,16717,15754,12922,8532,161
1/6/2021,17103,17674,16719,13846,9269,170
1/7/2021,18017,18478,17535,14629,10015,180
1/8/2021,18828,19152,18189,15198,10503,187
1/9/2021,19519,19697,18726,15655,11310,203
10/1/2021,491273,348541,361445,382144,615189,218517
10/10/2021,496752,351439,363786,383926,617573,221259
10/11/2021,497572,351869,364135,384218,617991,221657
10/12/2021,497938,352043,364305,384347,618168,221869
10/13/2021,498520,352349,364585,384561,618508,222143
10/14/2021,499233,352691,364908,384809,618858,222424
10/15/2021,500125,353134,365301,385086,619138,222764
10/16/2021,500737,353375,365522,385261,619282,223013
10/17/2021,501170,353556,365648,385352,619373,223171
10/18/2021,501896,353941,365982,385628,619740,223453
10/19/2021,502517,354303,366221,385852,620046,223744
10/2/2021,491929,348861,361724,382344,615388,218875
10/20/2021,503155,354651,366466,386078,620328,224080
10/21/2021,503779,354997,366747,386281,620609,224340
10/22/2021,504531,355434,367126,386589,621028,224697
10/23/2021,504978,355680,367376,386732,621224,224932
10/24/2021,505271,355843,367521,386861,621385,225068
10/25/2021,505970,356240,367841,387169,621863,225371
10/26/2021,506628,356595,368161,387415,622341,225641
10/27/2021,507312,356947,368527,387715,622828,225942
10/28/2021,507958,357304,368828,387988,623293,226203
10/29/2021,508608,357749,369213,388295,623646,226507
10/3/2021,492233,349003,361829,382437,615497,219027
10/30/2021,508968,357950,369379,388457,623789,226678
10/31/2021,509174,358065,369472,388534,623906,226750
10/4/2021,493049,349402,362169,382676,615937,219397
10/5/2021,493826,349833,362507,382919,616372,219762
10/6/2021,494597,350240,362838,383152,616707,220154
10/7/2021,495121,350563,363100,383376,616980,220437
10/8/2021,495811,350928,363385,383612,617236,220813
10/9/2021,496409,351252,363634,383803,617417,221111
11/1/2021,509809,358380,369769,388777,624283,226980
11/10/2021,515384,361331,372382,390806,627175,240618
11/11/2021,516037,361656,372667,391045,627559,243676
11/12/2021,516740,362055,373003,391303,627889,246106
11/13/2021,517194,362317,373202,391476,628059,250087
11/14/2021,517541,362492,373369,391604,628219,250945
11/15/2021,518273,362897,373702,391899,628645,252760
11/16/2021,518980,363261,374013,392178,629095,254343
11/17/2021,519611,363600,374297,392482,629619,256211
11/18/2021,520299,363934,374597,392805,630037,258162
11/19/2021,521045,364338,374951,393098,630374,260303
11/2/2021,510568,358752,370077,389029,624642,227249
11/20/2021,521510,364587,375190,393296,630543,262857
11/21/2021,521600,364625,375240,393351,630588,263034
11/3/2021,511157,359052,370357,389227,624952,227572
11/4/2021,511706,359340,370615,389439,625285,228512
11/5/2021,512535,359764,371004,389721,625623,230246
11/6/2021,513044,360056,371284,389905,625847,233319
11/7/2021,513392,360258,371441,390032,626008,234145
11/8/2021,514094,360669,371765,390312,626397,236026
11/9/2021,514783,361017,372083,390589,626831,238033
12/1/2020,38,31,33,19,22,2
12/10/2020,47,39,46,33,44,2
12/11/2020,49,41,47,36,44,2
12/12/2020,50,41,47,38,44,2
12/13/2020,50,42,49,39,45,2
12/14/2020,52,45,49,40,52,2
12/15/2020,58,51,58,50,55,2
12/16/2020,70,65,72,56,59,2
12/17/2020,292,412,384,292,187,4
12/18/2020,673,897,788,556,311,4
12/19/2020,1026,1362,1196,842,441,9
12/2/2020,39,32,34,24,29,2
12/20/2020,1222,1608,1445,1043,530,10
12/21/2020,1921,2444,2210,1601,812,13
12/22/2020,2861,3547,3198,2310,1126,17
12/23/2020,3908,4817,4365,3121,1491,24
12/24/2020,4279,5197,4721,3414,1633,24
12/25/2020,4279,5197,4722,3414,1637,24
12/26/2020,5394,6489,5843,4363,2060,33
12/27/2020,5899,7019,6374,4798,2273,39
12/28/2020,7030,8213,7505,5820,2888,49
12/29/2020,8783,9973,9192,7239,3935,73
12/3/2020,42,32,37,25,31,2
12/30/2020,10630,11942,11160,8891,4944,93
12/31/2020,11573,12874,12064,9660,5339,102
