date,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal
1/1/2021,639,989,942,757,536,5
1/10/2021,1179,1723,1740,1475,2292,13
1/11/2021,1227,1806,1825,1542,2472,17
1/12/2021,1317,1920,1948,1642,2753,17
1/13/2021,1426,2058,2098,1818,3162,20
1/14/2021,1525,2241,2256,1967,3686,21
1/15/2021,1645,2398,2435,2101,4065,22
1/16/2021,1704,2488,2536,2190,4682,25
1/17/2021,1723,2520,2578,2226,4737,25
1/18/2021,1788,2633,2649,2319,4958,26
1/19/2021,1860,2708,2735,2401,5464,29
1/2/2021,721,1109,1068,864,616,6
1/20/2021,1937,2837,2840,2525,6235,34
1/21/2021,2032,2968,3011,2693,6983,38
1/22/2021,2180,3135,3197,2883,7739,40
1/23/2021,2264,3300,3361,3039,8332,43
1/24/2021,2301,3333,3422,3069,8493,45
1/25/2021,2381,3404,3512,3194,9089,47
1/26/2021,2455,3487,3609,3311,9661,48
1/27/2021,2568,3614,3768,3500,10387,49
1/28/2021,2644,3728,3890,3649,11404,50
1/29/2021,2755,3852,4029,3835,12410,59
1/3/2021,749,1155,1114,887,638,6
1/30/2021,2825,3944,4162,3994,13196,62
1/31/2021,2861,3966,4194,4024,13349,64
1/4/2021,813,1254,1207,975,866,7
1/5/2021,909,1363,1297,1070,1100,8
1/6/2021,1021,1488,1431,1192,1367,10
1/7/2021,1084,1578,1545,1294,1701,12
1/8/2021,1136,1663,1680,1427,2135,13
1/9/2021,1169,1707,1725,1464,2271,13
10/1/2021,35834,29770,31448,36814,75465,18184
10/10/2021,36511,30196,31740,37008,75711,18537
10/11/2021,36614,30263,31789,37036,75750,18597
10/12/2021,36672,30294,31815,37052,75771,18620
10/13/2021,36751,30336,31847,37067,75792,18649
10/14/2021,36830,30385,31882,37100,75813,18672
10/15/2021,36935,30445,31925,37143,75847,18719
10/16/2021,37000,30478,31954,37160,75861,18745
10/17/2021,37038,30507,31973,37174,75869,18761
10/18/2021,37118,30562,32017,37207,75910,18784
10/19/2021,37182,30597,32047,37233,75935,18828
10/2/2021,35883,29810,31480,36843,75479,18225
10/20/2021,37237,30640,32085,37263,75970,18850
10/21/2021,37327,30684,32115,37292,75995,18882
10/22/2021,37423,30749,32164,37330,76045,18919
10/23/2021,37492,30804,32194,37347,76074,18948
10/24/2021,37523,30819,32209,37356,76097,18963
10/25/2021,37591,30870,32251,37381,76173,18983
10/26/2021,37675,30924,32300,37404,76233,19027
10/27/2021,37766,30981,32344,37446,76297,19061
10/28/2021,37888,31043,32387,37489,76377,19085
10/29/2021,37984,31096,32441,37530,76422,19116
10/3/2021,35933,29838,31495,36853,75486,18243
10/30/2021,38044,31137,32468,37545,76445,19132
10/31/2021,38069,31156,32483,37554,76452,19143
10/4/2021,36017,29899,31538,36874,75541,18300
10/5/2021,36109,29951,31564,36904,75581,18346
10/6/2021,36220,30016,31611,36932,75622,18415
10/7/2021,36300,30066,31639,36954,75664,18451
10/8/2021,36397,30131,31684,36985,75684,18486
10/9/2021,36475,30173,31720,37000,75696,18520
11/1/2021,38123,31198,32513,37586,76522,19170
11/10/2021,38677,31539,32821,37838,76972,20027
11/11/2021,38731,31576,32852,37868,77027,20208
11/12/2021,38796,31626,32885,37891,77096,20409
11/13/2021,38840,31652,32908,37909,77116,20635
11/14/2021,38863,31672,32921,37917,77139,20709
11/15/2021,38921,31719,32961,37951,77205,20849
11/16/2021,38983,31763,32988,37982,77258,21018
11/17/2021,39054,31810,33020,38018,77312,21200
11/18/2021,39125,31850,33050,38044,77380,21331
11/19/2021,39178,31896,33087,38075,77425,21503
11/2/2021,38196,31239,32545,37612,76584,19193
11/20/2021,39227,31927,33115,38089,77444,21874
11/21/2021,39242,31931,33126,38100,77452,21895
11/3/2021,38266,31283,32583,37640,76635,19217
11/4/2021,38318,31319,32614,37669,76697,19245
11/5/2021,38399,31377,32676,37703,76778,19331
11/6/2021,38458,31404,32698,37728,76800,19466
11/7/2021,38494,31419,32712,37740,76818,19528
11/8/2021,38553,31456,32750,37777,76885,19672
11/9/2021,38614,31496,32788,37808,76930,19842
12/1/2020,1,1,2,,1,
12/10/2020,1,1,2,,2,
12/11/2020,1,1,2,,2,
12/12/2020,1,1,2,,2,
12/13/2020,1,1,2,,2,
12/14/2020,1,1,2,,2,
12/15/2020,1,1,2,,2,
12/16/2020,2,2,5,,2,
12/17/2020,10,13,17,4,4,
12/18/2020,20,22,26,9,5,
12/19/2020,24,31,31,15,8,
12/2/2020,1,1,2,,1,
12/20/2020,24,36,32,19,9,
12/21/2020,50,83,78,37,21,1
12/22/2020,109,154,135,82,37,1
12/23/2020,169,242,244,159,71,2
12/24/2020,186,262,261,172,74,2
12/25/2020,186,262,261,172,74,2
12/26/2020,242,360,338,229,97,3
12/27/2020,258,390,353,241,99,3
12/28/2020,319,506,483,338,135,3
12/29/2020,425,670,643,478,190,4
12/3/2020,1,1,2,,1,
12/30/2020,559,889,832,658,320,4
12/31/2020,636,983,937,749,495,5
12/4/2020,1,1,2,,1,
12/5/2020,1,1,2,,1,
12/6/2020,1,1,2,,1,
12/7/2020,1,1,2,,1,
12/8/2020,1,1,2,,1,
12/9/2020,1,1,2,,2,
2/1/2021,2940,4071,4293,4129,14188,68
2/10/2021,3653,4873,5202,5400,24523,96
2/11/2021,3722,4940,5284,5539,26278,99
2/12/2021,3824,5049,5423,5729,28307,105
2/13/2021,4022,5288,5689,5952,29790,116
2/14/2021,4051,5328,5738,6010,30139,117
2/15/2021,4099,5370,5785,6096,30927,122
2/16/2021,4174,5439,5832,6171,31941,131
2/17/2021,4256,5496,5888,6262,32982,136
2/18/2021,4330,5554,5947,6321,34113,147
2/19/2021,4400,5622,6016,6392,34746,156
2/2/2021,3012,4163,4410,4285,15119,68
2/20/2021,4540,5717,6104,6466,35247,173
2/21/2021,4552,5730,6116,6486,35526,174
2/22/2021,4586,5768,6141,6542,35943,177
2/23/2021,4625,5807,6190,6609,36543,178
2/24/2021,4679,5873,6246,6681,37553,183
2/25/2021,4766,5967,6339,6859,39202,189
2/26/2021,4854,6054,6435,7030,41000,194
2/27/2021,4902,6088,6482,7106,41545,196
2/28/2021,4914,6100,6507,7157,41908,196
2/3/2021,3125,4311,4539,4427,16151,70
2/4/2021,3202,4412,4652,4549,17188,71
2/5/2021,3357,4566,4829,4740,18256,75
2/6/2021,3416,4644,4919,4899,19631,83
2/7/2021,3434,4650,4934,4927,19994,83
2/8/2021,3488,4702,5006,5059,21310,84
2/9/2021,3541,4772,5090,5237,22765,89
3/1/2021,4969,6159,6594,7353,43037,200
3/10/2021,5615,6819,7477,11832,51834,256
3/11/2021,5782,7058,7674,12833,53053,263
3/12/2021,5930,7145,7855,13535,53914,271
3/13/2021,6015,7231,7945,13972,54305,277
3/14/2021,6056,7268,8013,14332,54522,281
3/15/2021,6161,7347,8172,15101,55101,290
3/16/2021,6288,7489,8386,15935,55989,297
3/17/2021,6510,7672,8658,16838,56906,312
3/18/2021,6700,7858,8930,17711,57919,322
3/19/2021,6964,8129,9269,18468,58647,354
3/2/2021,5021,6217,6696,7567,44329,207
3/20/2021,7093,8262,9496,18810,59037,365
3/21/2021,7199,8398,9674,19108,59294,379
3/22/2021,7469,8700,10021,19661,59841,426
3/23/2021,7812,9037,10469,20284,60474,467
3/24/2021,8192,9412,10990,20900,61051,537
3/25/2021,8607,9775,11460,21339,61583,594
3/26/2021,8978,10145,11877,21999,62106,655
3/27/2021,9261,10439,12210,22254,62289,728
3/28/2021,9540,10675,12475,22473,62475,805
3/29/2021,9943,11019,12898,22771,62793,878
3/3/2021,5114,6301,6806,8038,46062,222
3/30/2021,10318,11350,13325,23049,63082,959
3/31/2021,10672,11699,13793,23373,63343,1061
3/4/2021,5224,6435,6946,8640,47707,225
3/5/2021,5329,6545,7073,9237,48680,234
3/6/2021,5377,6598,7145,9704,49389,238
3/7/2021,5408,6621,7179,9974,49704,239
3/8/2021,5462,6677,7252,10523,50377,242
3/9/2021,5538,6753,7376,11215,51186,247
4/1/2021,11031,12030,14262,23653,63618,1156
4/10/2021,13854,14546,17304,25942,66027,1855
4/11/2021,14007,14669,17449,26040,66108,1936
4/12/2021,14296,14903,17750,26260,66395,2016
4/13/2021,14574,15122,17999,26541,66683,2091
4/14/2021,14872,15437,18329,26751,66858,2161
4/15/2021,15245,15770,18691,26965,67030,2231
4/16/2021,15559,16097,18942,27128,67171,2289
4/17/2021,15717,16232,19112,27247,67290,2335
4/18/2021,15805,16314,19189,27311,67335,2382
4/19/2021,16009,16466,19381,27477,67537,2444
4/2/2021,11314,12299,14565,23842,63854,1246
4/20/2021,16247,16693,19590,27664,67738,2506
4/21/2021,16535,16959,19925,27836,67900,2581
4/22/2021,16763,17170,20138,28001,68042,2645
