date,pcr_tests_YAVAPAI,pcr_pos_tests_YAVAPAI,pcr_positivity_YAVAPAI,ser_tests_YAVAPAI,ser_pos_tests_YAVAPAI,ser_positivity_YAVAPAI
2021-01-18 00:00:00,1,0,0,,,
2021-01-17 00:00:00,98,27,0.2755102040816327,,,
2021-01-16 00:00:00,154,47,0.3051948051948052,10.0,3.0,0.3
2021-01-15 00:00:00,543,123,0.2265193370165746,59.0,16.0,0.2711864406779661
2021-01-14 00:00:00,596,124,0.2080536912751678,26.0,10.0,0.3846153846153847
2021-01-13 00:00:00,653,117,0.1791730474732006,27.0,6.0,0.2222222222222222
2021-01-12 00:00:00,797,152,0.1907151819322459,45.0,15.0,0.3333333333333333
2021-01-11 00:00:00,867,180,0.2076124567474048,19.0,10.0,0.5263157894736842
2021-01-10 00:00:00,244,76,0.3114754098360656,1.0,1.0,1
2021-01-09 00:00:00,268,70,0.2611940298507463,1.0,1.0,1
2021-01-08 00:00:00,764,157,0.2054973821989529,75.0,20.0,0.2666666666666667
2021-01-07 00:00:00,752,183,0.2433510638297873,43.0,18.0,0.4186046511627907
2021-01-06 00:00:00,724,155,0.2140883977900553,29.0,10.0,0.3448275862068966
2021-01-05 00:00:00,1087,263,0.2419503219871205,25.0,12.0,0.48
2021-01-04 00:00:00,1039,270,0.2598652550529355,28.0,10.0,0.3571428571428572
2021-01-03 00:00:00,349,98,0.2808022922636103,6.0,1.0,0.1666666666666667
2021-01-02 00:00:00,318,105,0.330188679245283,3.0,2.0,0.6666666666666666
2021-01-01 00:00:00,81,27,0.3333333333333333,1.0,0.0,0
2020-12-31 00:00:00,495,150,0.3030303030303031,18.0,1.0,0.0555555555555556
2020-12-30 00:00:00,514,128,0.2490272373540856,96.0,17.0,0.1770833333333334
2020-12-29 00:00:00,606,165,0.2722772277227723,65.0,19.0,0.2923076923076923
2020-12-28 00:00:00,600,208,0.3466666666666667,23.0,3.0,0.1304347826086957
2020-12-27 00:00:00,277,88,0.3176895306859206,36.0,3.0,0.0833333333333333
2020-12-26 00:00:00,294,87,0.2959183673469388,3.0,2.0,0.6666666666666666
2020-12-25 00:00:00,68,22,0.3235294117647059,2.0,0.0,0
2020-12-24 00:00:00,375,98,0.2613333333333333,10.0,2.0,0.2
2020-12-23 00:00:00,523,157,0.3001912045889102,27.0,7.0,0.2592592592592593
2020-12-22 00:00:00,650,139,0.2138461538461539,44.0,13.0,0.2954545454545455
2020-12-21 00:00:00,802,200,0.2493765586034913,28.0,7.0,0.25
2020-12-20 00:00:00,304,84,0.2763157894736843,50.0,11.0,0.22
2020-12-19 00:00:00,336,92,0.2738095238095239,48.0,4.0,0.0833333333333333
2020-12-18 00:00:00,722,163,0.2257617728531856,54.0,5.0,0.0925925925925926
2020-12-17 00:00:00,789,176,0.2230671736375159,159.0,20.0,0.1257861635220126
2020-12-16 00:00:00,661,137,0.2072617246596067,24.0,5.0,0.2083333333333334
2020-12-15 00:00:00,786,153,0.1946564885496183,20.0,3.0,0.15
2020-12-14 00:00:00,796,187,0.2349246231155779,23.0,7.0,0.3043478260869566
2020-12-13 00:00:00,275,71,0.2581818181818182,29.0,4.0,0.1379310344827586
2020-12-12 00:00:00,228,68,0.2982456140350877,5.0,0.0,0
2020-12-11 00:00:00,643,161,0.250388802488336,31.0,6.0,0.1935483870967742
2020-12-10 00:00:00,743,115,0.1547779273216689,48.0,10.0,0.2083333333333334
2020-12-09 00:00:00,663,158,0.2383107088989442,14.0,2.0,0.1428571428571429
2020-12-08 00:00:00,716,158,0.2206703910614525,59.0,11.0,0.1864406779661017
2020-12-07 00:00:00,962,186,0.1933471933471934,25.0,2.0,0.08
2020-12-06 00:00:00,270,72,0.2666666666666667,2.0,2.0,1
2020-12-05 00:00:00,239,68,0.2845188284518829,50.0,0.0,0
2020-12-04 00:00:00,756,126,0.1666666666666667,103.0,6.0,0.058252427184466
2020-12-03 00:00:00,717,145,0.202231520223152,31.0,4.0,0.1290322580645161
2020-12-02 00:00:00,725,160,0.2206896551724138,19.0,0.0,0
2020-12-01 00:00:00,713,160,0.2244039270687237,22.0,1.0,0.0454545454545455
2020-11-30 00:00:00,887,220,0.2480270574971815,61.0,3.0,0.0491803278688525
2020-11-29 00:00:00,280,75,0.2678571428571429,3.0,0.0,0
2020-11-28 00:00:00,345,97,0.2811594202898551,2.0,0.0,0
