date,pcr_tests_APACHE,pcr_pos_tests_APACHE,pcr_positivity_APACHE,ser_tests_APACHE,ser_pos_tests_APACHE,ser_positivity_APACHE
2021-01-17 00:00:00,8,1,0.125,,,
2021-01-16 00:00:00,27,8,0.2962962962962963,,,
2021-01-15 00:00:00,171,23,0.1345029239766082,1.0,1.0,1
2021-01-14 00:00:00,149,17,0.1140939597315436,1.0,0.0,0
2021-01-13 00:00:00,160,17,0.10625,1.0,0.0,0
2021-01-12 00:00:00,199,34,0.1708542713567839,1.0,1.0,1
2021-01-11 00:00:00,216,22,0.1018518518518519,5.0,2.0,0.4
2021-01-10 00:00:00,37,7,0.1891891891891892,4.0,2.0,0.5
2021-01-09 00:00:00,60,13,0.2166666666666667,5.0,2.0,0.4
2021-01-08 00:00:00,296,37,0.125,,,
2021-01-07 00:00:00,271,53,0.1955719557195572,,,
2021-01-06 00:00:00,233,41,0.1759656652360515,2.0,1.0,0.5
2021-01-05 00:00:00,434,58,0.1336405529953917,1.0,0.0,0
2021-01-04 00:00:00,217,65,0.2995391705069124,1.0,0.0,0
2021-01-03 00:00:00,50,11,0.22,1.0,1.0,1
2021-01-02 00:00:00,90,23,0.2555555555555556,,,
2021-01-01 00:00:00,41,3,0.0731707317073171,4.0,1.0,0.25
2020-12-31 00:00:00,172,34,0.1976744186046512,,,
2020-12-30 00:00:00,158,24,0.1518987341772152,,,
2020-12-29 00:00:00,118,19,0.1610169491525424,3.0,2.0,0.6666666666666666
2020-12-28 00:00:00,195,42,0.2153846153846154,,,
2020-12-27 00:00:00,71,12,0.1690140845070423,,,
2020-12-26 00:00:00,61,25,0.4098360655737705,1.0,0.0,0
2020-12-25 00:00:00,18,4,0.2222222222222222,,,
2020-12-24 00:00:00,103,11,0.1067961165048544,1.0,1.0,1
2020-12-23 00:00:00,147,30,0.2040816326530612,3.0,1.0,0.3333333333333333
2020-12-22 00:00:00,128,21,0.1640625,2.0,2.0,1
2020-12-21 00:00:00,155,30,0.1935483870967742,1.0,0.0,0
2020-12-20 00:00:00,40,15,0.375,1.0,0.0,0
2020-12-19 00:00:00,38,6,0.1578947368421053,1.0,0.0,0
2020-12-18 00:00:00,114,22,0.1929824561403509,1.0,0.0,0
2020-12-17 00:00:00,109,23,0.2110091743119266,2.0,1.0,0.5
2020-12-16 00:00:00,99,18,0.1818181818181818,2.0,0.0,0
2020-12-15 00:00:00,110,12,0.1090909090909091,1.0,1.0,1
2020-12-14 00:00:00,156,43,0.2756410256410257,4.0,0.0,0
2020-12-13 00:00:00,27,6,0.2222222222222222,,,
2020-12-12 00:00:00,58,10,0.1724137931034483,1.0,1.0,1
2020-12-11 00:00:00,104,20,0.1923076923076923,4.0,0.0,0
2020-12-10 00:00:00,97,23,0.2371134020618557,2.0,0.0,0
2020-12-09 00:00:00,170,23,0.1352941176470588,61.0,10.0,0.1639344262295082
2020-12-08 00:00:00,92,17,0.1847826086956522,3.0,0.0,0
2020-12-07 00:00:00,136,36,0.2647058823529412,,,
2020-12-06 00:00:00,28,6,0.2142857142857143,1.0,0.0,0
2020-12-05 00:00:00,48,16,0.3333333333333333,2.0,1.0,0.5
2020-12-04 00:00:00,114,13,0.1140350877192983,6.0,3.0,0.5
2020-12-03 00:00:00,103,17,0.1650485436893204,6.0,0.0,0
2020-12-02 00:00:00,94,22,0.2340425531914894,5.0,0.0,0
2020-12-01 00:00:00,151,29,0.1920529801324504,2.0,0.0,0
2020-11-30 00:00:00,151,28,0.185430463576159,3.0,1.0,0.3333333333333333
2020-11-29 00:00:00,51,6,0.1176470588235294,2.0,0.0,0
2020-11-28 00:00:00,39,15,0.3846153846153847,4.0,0.0,0
2020-11-27 00:00:00,86,20,0.2325581395348837,,,
2020-11-26 00:00:00,18,2,0.1111111111111111,1.0,0.0,0
2020-11-25 00:00:00,263,39,0.1482889733840304,7.0,0.0,0
2020-11-24 00:00:00,134,20,0.1492537313432836,5.0,2.0,0.4
2020-11-23 00:00:00,188,30,0.1595744680851064,6.0,1.0,0.1666666666666667
2020-11-22 00:00:00,40,6,0.15,1.0,1.0,1
2020-11-21 00:00:00,87,10,0.1149425287356322,2.0,0.0,0
2020-11-20 00:00:00,161,23,0.1428571428571429,4.0,2.0,0.5
2020-11-19 00:00:00,146,14,0.0958904109589041,7.0,0.0,0
