date,Navajo_cume,Navajo
2020-12-02 00:00:00,1,
2020-12-04 00:00:00,2,1
2020-12-15 00:00:00,3,1
2020-12-16 00:00:00,10,7
2020-12-17 00:00:00,25,15
2020-12-18 00:00:00,52,27
2020-12-20 00:00:00,53,1
2020-12-21 00:00:00,58,5
2020-12-22 00:00:00,150,92
2020-12-23 00:00:00,325,175
2020-12-24 00:00:00,429,104
2020-12-28 00:00:00,792,363
2020-12-29 00:00:00,1095,303
2020-12-30 00:00:00,1380,285
2020-12-31 00:00:00,1665,285
2021-01-01 00:00:00,1751,86
2021-01-02 00:00:00,1752,1
2021-01-03 00:00:00,1753,1
2021-01-04 00:00:00,1982,229
2021-01-05 00:00:00,2299,317
2021-01-06 00:00:00,2676,377
2021-01-07 00:00:00,3320,644
2021-01-08 00:00:00,3662,342
2021-01-09 00:00:00,3663,1
2021-01-11 00:00:00,4088,425
2021-01-12 00:00:00,4541,453
2021-01-13 00:00:00,4838,297
2021-01-14 00:00:00,5228,390
2021-01-15 00:00:00,5548,320
2021-01-16 00:00:00,5551,3
2021-01-18 00:00:00,5735,184
2021-01-19 00:00:00,6185,450
2021-01-20 00:00:00,6689,504
2021-01-21 00:00:00,7352,663
2021-01-22 00:00:00,7762,410
2021-01-23 00:00:00,8014,252
2021-01-24 00:00:00,8036,22
2021-01-25 00:00:00,8507,471
2021-01-26 00:00:00,8953,446
2021-01-27 00:00:00,9580,627
2021-01-28 00:00:00,10573,993
2021-01-29 00:00:00,11135,562
2021-01-30 00:00:00,11278,143
2021-01-31 00:00:00,11280,2
2021-02-01 00:00:00,11869,589
2021-02-02 00:00:00,12494,625
2021-02-03 00:00:00,13508,1014
2021-02-04 00:00:00,14298,790
2021-02-05 00:00:00,14723,425
2021-02-06 00:00:00,14905,182
2021-02-07 00:00:00,14907,2
2021-02-08 00:00:00,15566,659
2021-02-09 00:00:00,16424,858
2021-02-10 00:00:00,17115,691
2021-02-11 00:00:00,18069,954
2021-02-12 00:00:00,18878,809
2021-02-13 00:00:00,19008,130
2021-02-14 00:00:00,19061,53
2021-02-15 00:00:00,19258,197
2021-02-16 00:00:00,20121,863
2021-02-17 00:00:00,21051,930
2021-02-18 00:00:00,21742,691
2021-02-19 00:00:00,22121,379
2021-02-20 00:00:00,22175,54
2021-02-21 00:00:00,22202,27
2021-02-22 00:00:00,22521,319
2021-02-23 00:00:00,23042,521
2021-02-24 00:00:00,23534,492
2021-02-25 00:00:00,24376,842
2021-02-26 00:00:00,24977,601
2021-02-27 00:00:00,25379,402
2021-02-28 00:00:00,25404,25
2021-03-01 00:00:00,25888,484
2021-03-02 00:00:00,26365,477
2021-03-03 00:00:00,27151,786
2021-03-04 00:00:00,27901,750
2021-03-05 00:00:00,28158,257
2021-03-06 00:00:00,28376,218
2021-03-07 00:00:00,28410,34
2021-03-08 00:00:00,28754,344
2021-03-09 00:00:00,29146,392
2021-03-10 00:00:00,29961,815
2021-03-11 00:00:00,30920,959
2021-03-12 00:00:00,31537,617
2021-03-13 00:00:00,31699,162
2021-03-14 00:00:00,31767,68
2021-03-15 00:00:00,32351,584
2021-03-16 00:00:00,32868,517
2021-03-17 00:00:00,33556,688
2021-03-18 00:00:00,34544,988
2021-03-19 00:00:00,34952,408
2021-03-20 00:00:00,35041,89
2021-03-21 00:00:00,35110,69
2021-03-22 00:00:00,35507,397
2021-03-23 00:00:00,36210,703
2021-03-24 00:00:00,37055,845
2021-03-25 00:00:00,37978,923
2021-03-26 00:00:00,38583,605
2021-03-27 00:00:00,38747,164
2021-03-28 00:00:00,38809,62
2021-03-29 00:00:00,39290,481
2021-03-30 00:00:00,39622,332
2021-03-31 00:00:00,40525,903
2021-04-01 00:00:00,40922,397
2021-04-02 00:00:00,41257,335
2021-04-03 00:00:00,41456,199
2021-04-04 00:00:00,41493,37
2021-04-05 00:00:00,41859,366
2021-04-06 00:00:00,42207,348
2021-04-07 00:00:00,42539,332
2021-04-08 00:00:00,43292,753
2021-04-09 00:00:00,43603,311
2021-04-10 00:00:00,43801,198
2021-04-11 00:00:00,43889,88
2021-04-12 00:00:00,44540,651
2021-04-13 00:00:00,44837,297
2021-04-14 00:00:00,45271,434
2021-04-15 00:00:00,45848,577
2021-04-16 00:00:00,46163,315
2021-04-17 00:00:00,46253,90
2021-04-18 00:00:00,46307,54
2021-04-19 00:00:00,46710,403
2021-04-20 00:00:00,47050,340
2021-04-21 00:00:00,47460,410
2021-04-22 00:00:00,47827,367
2021-04-23 00:00:00,48066,239
2021-04-24 00:00:00,48219,153
2021-04-25 00:00:00,48251,32
2021-04-26 00:00:00,48560,309
2021-04-27 00:00:00,48774,214
2021-04-28 00:00:00,49048,274
2021-04-29 00:00:00,49368,320
2021-04-30 00:00:00,49577,209
2021-05-01 00:00:00,49636,59
2021-05-02 00:00:00,49655,19
2021-05-03 00:00:00,49819,164
2021-05-04 00:00:00,50030,211
2021-05-05 00:00:00,50169,139
2021-05-06 00:00:00,50524,355
2021-05-07 00:00:00,50667,143
2021-05-08 00:00:00,50722,55
2021-05-09 00:00:00,50740,18
2021-05-10 00:00:00,51043,303
2021-05-11 00:00:00,51167,124
2021-05-12 00:00:00,51308,141
2021-05-13 00:00:00,51593,285
2021-05-14 00:00:00,52043,450
2021-05-15 00:00:00,52088,45
2021-05-16 00:00:00,52136,48
2021-05-17 00:00:00,52535,399
2021-05-18 00:00:00,52842,307
2021-05-19 00:00:00,53187,345
2021-05-20 00:00:00,53649,462
2021-05-21 00:00:00,53886,237
2021-05-22 00:00:00,54299,413
2021-05-23 00:00:00,54347,48
2021-05-24 00:00:00,54540,193
2021-05-25 00:00:00,54766,226
2021-05-26 00:00:00,54961,195
2021-05-27 00:00:00,55172,211
2021-05-28 00:00:00,55303,131
2021-05-29 00:00:00,55350,47
2021-05-30 00:00:00,55377,27
2021-05-31 00:00:00,55407,30
2021-06-01 00:00:00,55610,203
2021-06-02 00:00:00,55714,104
2021-06-03 00:00:00,55933,219
2021-06-04 00:00:00,56242,309
2021-06-05 00:00:00,56264,22
2021-06-06 00:00:00,56302,38
2021-06-07 00:00:00,56508,206
2021-06-08 00:00:00,56703,195
2021-06-09 00:00:00,57069,366
2021-06-10 00:00:00,57317,248
2021-06-11 00:00:00,57507,190
2021-06-12 00:00:00,57806,299
2021-06-13 00:00:00,57820,14
2021-06-14 00:00:00,57970,150
2021-06-15 00:00:00,58167,197
2021-06-16 00:00:00,58323,156
2021-06-17 00:00:00,58462,139
2021-06-18 00:00:00,58578,116
2021-06-19 00:00:00,58598,20
2021-06-20 00:00:00,58618,20
2021-06-21 00:00:00,58717,99
2021-06-22 00:00:00,58819,102
2021-06-23 00:00:00,58901,82
2021-06-24 00:00:00,58992,91
2021-06-25 00:00:00,59059,67
2021-06-26 00:00:00,59077,18
2021-06-27 00:00:00,59084,7
2021-06-28 00:00:00,59154,70
2021-06-29 00:00:00,59218,64
2021-06-30 00:00:00,59281,63
2021-07-01 00:00:00,59345,64
2021-07-02 00:00:00,59399,54
2021-07-03 00:00:00,59407,8
2021-07-04 00:00:00,59414,7
2021-07-05 00:00:00,59429,15
