date,pcr_tests_YAVAPAI,pcr_pos_tests_YAVAPAI,pcr_positivity_YAVAPAI,ser_tests_YAVAPAI,ser_pos_tests_YAVAPAI,ser_positivity_YAVAPAI
2021-07-04 00:00:00,42,6,0.1428571428571429,,,
2021-07-03 00:00:00,110,7,0.0636363636363636,1,0,0
2021-07-02 00:00:00,182,14,0.0769230769230769,35,18,0.5142857142857142
2021-07-01 00:00:00,143,12,0.0839160839160839,15,4,0.2666666666666667
2021-06-30 00:00:00,163,10,0.0613496932515337,8,5,0.625
2021-06-29 00:00:00,167,10,0.0598802395209581,19,11,0.5789473684210528
2021-06-28 00:00:00,218,5,0.0229357798165138,28,18,0.642857142857143
2021-06-27 00:00:00,86,5,0.0581395348837209,23,16,0.6956521739130436
2021-06-26 00:00:00,85,13,0.1529411764705883,,,
2021-06-25 00:00:00,159,5,0.0314465408805031,14,6,0.4285714285714286
2021-06-24 00:00:00,165,7,0.0424242424242424,58,40,0.6896551724137931
2021-06-23 00:00:00,171,3,0.0175438596491228,18,9,0.5
2021-06-22 00:00:00,145,3,0.0206896551724138,9,3,0.3333333333333333
2021-06-21 00:00:00,181,14,0.0773480662983425,8,5,0.625
2021-06-20 00:00:00,86,4,0.0465116279069767,21,16,0.761904761904762
2021-06-19 00:00:00,95,3,0.0315789473684211,15,9,0.6
2021-06-18 00:00:00,140,8,0.0571428571428571,28,18,0.642857142857143
2021-06-17 00:00:00,165,5,0.0303030303030303,14,6,0.4285714285714286
2021-06-16 00:00:00,160,6,0.0375,9,3,0.3333333333333333
2021-06-15 00:00:00,205,9,0.0439024390243902,18,9,0.5
2021-06-14 00:00:00,197,15,0.0761421319796954,10,4,0.4
2021-06-13 00:00:00,99,7,0.0707070707070707,4,3,0.75
2021-06-12 00:00:00,101,6,0.0594059405940594,,,
2021-06-11 00:00:00,158,4,0.0253164556962025,14,8,0.5714285714285714
2021-06-10 00:00:00,182,5,0.0274725274725275,27,16,0.5925925925925926
2021-06-09 00:00:00,184,14,0.0760869565217391,20,4,0.2
2021-06-08 00:00:00,201,7,0.0348258706467662,20,7,0.35
2021-06-07 00:00:00,239,10,0.0418410041841004,8,2,0.25
2021-06-06 00:00:00,90,8,0.0888888888888889,7,3,0.4285714285714286
2021-06-05 00:00:00,117,5,0.0427350427350427,,,
2021-06-04 00:00:00,204,3,0.0147058823529412,14,4,0.2857142857142857
2021-06-03 00:00:00,227,5,0.0220264317180617,33,17,0.5151515151515152
2021-06-02 00:00:00,274,4,0.0145985401459854,11,1,0.0909090909090909
2021-06-01 00:00:00,264,11,0.0416666666666667,11,7,0.6363636363636364
2021-05-31 00:00:00,69,2,0.0289855072463768,,,
2021-05-30 00:00:00,116,4,0.0344827586206897,1,1,1
2021-05-29 00:00:00,99,6,0.0606060606060606,20,17,0.85
2021-05-28 00:00:00,231,8,0.0346320346320346,13,6,0.4615384615384616
2021-05-27 00:00:00,192,8,0.0416666666666667,32,12,0.375
2021-05-26 00:00:00,201,7,0.0348258706467662,13,6,0.4615384615384616
2021-05-25 00:00:00,217,4,0.0184331797235023,23,11,0.4782608695652174
2021-05-24 00:00:00,192,13,0.0677083333333333,21,7,0.3333333333333333
2021-05-23 00:00:00,94,6,0.0638297872340426,1,1,1
2021-05-22 00:00:00,112,5,0.0446428571428571,2,2,1
2021-05-21 00:00:00,191,7,0.0366492146596859,32,18,0.5625
2021-05-20 00:00:00,234,20,0.0854700854700855,29,19,0.6551724137931034
2021-05-19 00:00:00,219,8,0.0365296803652968,21,9,0.4285714285714286
2021-05-18 00:00:00,232,13,0.0560344827586207,43,31,0.7209302325581396
2021-05-17 00:00:00,257,16,0.0622568093385214,17,10,0.5882352941176472
2021-05-16 00:00:00,105,10,0.0952380952380952,10,8,0.8
2021-05-15 00:00:00,131,7,0.0534351145038168,17,14,0.8235294117647058
2021-05-14 00:00:00,237,22,0.0928270042194093,14,6,0.4285714285714286
2021-05-13 00:00:00,213,15,0.0704225352112676,24,14,0.5833333333333334
2021-05-12 00:00:00,224,19,0.0848214285714286,46,28,0.6086956521739132
2021-05-11 00:00:00,239,9,0.0376569037656904,42,18,0.4285714285714286
2021-05-10 00:00:00,273,15,0.0549450549450549,34,21,0.6176470588235294
2021-05-09 00:00:00,111,15,0.1351351351351352,1,0,0
2021-05-08 00:00:00,106,11,0.1037735849056604,20,13,0.65
2021-05-07 00:00:00,191,8,0.0418848167539267,10,7,0.7
