date,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,937,872,640,483,230,7
1/10/2021,1285,1207,929,712,506,10
1/11/2021,1345,1294,994,750,847,10
1/12/2021,1408,1363,1070,803,1169,11
1/13/2021,1493,1437,1145,865,1505,11
1/14/2021,1513,1454,1174,888,1593,11
1/15/2021,1542,1469,1195,916,1683,11
1/16/2021,1546,1470,1199,917,1688,11
1/17/2021,1548,1473,1200,918,1692,11
1/18/2021,1556,1480,1209,922,1709,11
1/19/2021,1599,1507,1239,951,1822,16
1/2/2021,939,873,640,485,231,7
1/20/2021,1614,1514,1248,963,1852,17
1/21/2021,1735,1705,1421,1063,2374,20
1/22/2021,1843,1799,1504,1143,3036,21
1/23/2021,1872,1838,1529,1174,3071,22
1/24/2021,1873,1840,1532,1177,3082,22
1/25/2021,1908,1913,1596,1226,3239,22
1/26/2021,2039,2055,1737,1362,3393,30
1/27/2021,2178,2210,1853,1458,3597,30
1/28/2021,2334,2361,2042,1676,4294,31
1/29/2021,2492,2493,2206,1816,5378,33
1/3/2021,941,873,640,485,231,7
1/30/2021,2532,2524,2244,1888,6239,33
1/31/2021,2533,2525,2244,1889,6255,33
1/4/2021,997,928,680,517,269,7
1/5/2021,1085,1021,746,562,303,7
1/6/2021,1199,1135,841,627,373,10
1/7/2021,1245,1174,899,665,404,10
1/8/2021,1278,1203,925,706,495,10
1/9/2021,1280,1204,929,710,500,10
10/1/2021,30591,17720,17861,19724,31681,15881
10/2/2021,30612,17726,17871,19729,31686,15903
10/3/2021,30619,17729,17876,19730,31688,15911
10/4/2021,30660,17748,17895,19740,31696,15935
10/5/2021,30701,17775,17912,19753,31711,15967
10/6/2021,30755,17810,17927,19763,31723,16006
10/7/2021,30791,17820,17940,19771,31729,16035
10/8/2021,30830,17847,17953,19778,31740,16048
10/9/2021,30843,17851,17956,19779,31746,16052
12/1/2020,1,1,2,,2,
12/10/2020,1,2,4,,3,
12/11/2020,1,2,4,,3,
12/12/2020,1,2,6,,3,
12/13/2020,1,2,6,,3,
12/14/2020,1,2,6,,3,
12/15/2020,1,2,6,,3,
12/16/2020,3,3,7,1,4,
12/17/2020,9,8,11,7,7,
12/18/2020,9,8,12,7,7,
12/19/2020,9,8,13,7,9,
12/2/2020,1,1,2,,2,
12/20/2020,9,10,13,8,9,
12/21/2020,74,47,51,25,24,
12/22/2020,251,247,174,136,57,1
12/23/2020,440,462,330,255,98,4
12/24/2020,501,516,388,295,105,4
12/25/2020,501,516,388,295,105,4
12/26/2020,525,551,403,314,111,4
12/27/2020,525,551,403,314,112,4
12/28/2020,668,663,481,363,139,6
12/29/2020,765,754,538,411,172,7
12/3/2020,1,1,3,,2,
12/30/2020,901,854,620,464,207,7
12/31/2020,933,869,634,478,215,7
12/4/2020,1,1,4,,2,
12/5/2020,1,1,4,,2,
12/6/2020,1,1,4,,2,
12/7/2020,1,1,4,,2,
12/8/2020,1,1,4,,3,
12/9/2020,1,1,4,,3,
2/1/2021,2576,2550,2266,1913,6860,35
2/10/2021,2913,2854,2642,2358,9968,50
2/11/2021,3041,2970,2773,2511,10983,61
2/12/2021,3097,3020,2831,2566,12067,62
2/13/2021,3124,3043,2848,2600,12715,64
2/14/2021,3129,3047,2848,2601,12721,64
2/15/2021,3135,3051,2852,2608,12759,64
2/16/2021,3160,3055,2861,2612,12804,66
2/17/2021,3198,3091,2911,2671,12858,67
2/18/2021,3227,3113,2927,2689,12988,67
2/19/2021,3296,3185,3012,2783,13137,69
2/2/2021,2607,2585,2300,1969,7555,39
2/20/2021,3336,3206,3036,2818,13187,73
2/21/2021,3337,3207,3039,2818,13198,73
2/22/2021,3340,3210,3040,2820,13207,73
2/23/2021,3380,3265,3076,2874,13385,77
2/24/2021,3401,3298,3100,2916,14389,80
2/25/2021,3474,3353,3168,2993,15383,82
2/26/2021,3534,3411,3211,3093,16386,84
2/27/2021,3563,3437,3227,3127,16751,87
2/28/2021,3583,3462,3264,3157,16870,87
2/3/2021,2731,2719,2469,2137,8253,42
2/4/2021,2780,2761,2526,2199,8577,45
2/5/2021,2817,2791,2558,2230,8708,47
2/6/2021,2828,2792,2559,2235,8731,48
2/7/2021,2829,2793,2560,2236,8749,48
2/8/2021,2849,2816,2578,2265,8852,48
2/9/2021,2870,2836,2612,2306,8893,48
3/1/2021,3610,3486,3281,3186,17024,89
3/10/2021,4571,4291,4279,4992,20047,117
3/11/2021,4791,4400,4399,5222,20369,127
3/12/2021,4844,4459,4514,5847,20717,131
3/13/2021,4920,4515,4563,5971,20867,132
3/14/2021,4932,4520,4573,6037,20934,132
3/15/2021,5056,4620,4702,6240,21041,137
3/16/2021,5297,4837,4940,6585,21219,147
3/17/2021,5878,5063,5146,6859,21777,155
3/18/2021,6254,5297,5490,7796,22561,175
3/19/2021,6598,5591,5886,8732,23178,194
3/2/2021,3640,3501,3309,3219,17148,91
3/20/2021,6681,5649,5974,9067,23489,201
3/21/2021,6698,5659,5995,9106,23521,203
3/22/2021,6731,5709,6034,9204,23598,208
3/23/2021,6981,5915,6261,9492,23741,226
3/24/2021,7497,6227,6634,9864,23998,289
3/25/2021,7996,6476,6912,10196,24168,326
3/26/2021,8282,6656,7178,10444,24368,370
3/27/2021,8323,6669,7201,10477,24401,375
3/28/2021,8344,6680,7215,10496,24414,376
3/29/2021,8614,6836,7408,10685,24590,492
3/3/2021,3666,3534,3339,3267,17311,94
3/30/2021,9426,7352,8110,11305,24972,682
3/31/2021,10322,7854,8740,11749,25299,886
3/4/2021,3775,3652,3467,3467,17649,99
3/5/2021,4095,3901,3756,3920,18551,108
3/6/2021,4112,3912,3770,3992,18624,108
3/7/2021,4123,3921,3783,4047,18671,110
3/8/2021,4149,3945,3818,4196,19131,111
3/9/2021,4367,4147,4054,4538,19684,114
4/1/2021,11004,8228,9200,12141,25613,1097
4/10/2021,14678,10316,11358,14248,27281,2233
4/11/2021,14813,10389,11416,14342,27351,2305
4/12/2021,14955,10462,11520,14448,27460,2346
4/13/2021,15147,10563,11650,14588,27583,2397
4/14/2021,15520,10760,11856,14753,27707,2472
4/15/2021,15685,10970,12049,14855,27803,2561
4/16/2021,15883,11120,12190,14959,27890,2608
4/17/2021,16011,11192,12256,15027,27941,2658
4/18/2021,16055,11215,12285,15063,27965,2682
4/19/2021,16194,11315,12377,15135,28034,2705
4/2/2021,11498,8528,9539,12445,25808,1266
4/20/2021,16292,11371,12432,15225,28103,2740
4/21/2021,16420,11450,12529,15304,28193,2787
4/22/2021,16551,11513,12610,15390,28264,2817
4/23/2021,16687,11585,12696,15491,28357,2861
4/24/2021,16775,11624,12741,15545,28402,2896
4/25/2021,16822,11641,12773,15582,28416,2919
4/26/2021,16889,11684,12817,15631,28458,2940
4/27/2021,17048,11789,12920,15759,28569,2990
4/28/2021,17224,11872,13028,15869,28631,3033
4/29/2021,17387,11956,13121,15964,28709,3081
4/3/2021,11801,8676,9697,12628,25956,1373
4/30/2021,17590,12066,13246,16064,28788,3137
4/4/2021,12076,8836,9853,12791,26056,1492
4/5/2021,12386,9023,10054,13033,26291,1619
4/6/2021,12781,9229,10313,13312,26550,1715
4/7/2021,13334,9570,10605,13566,26740,1822
4/8/2021,13994,9955,10920,13848,26966,1963
4/9/2021,14443,10215,11204,14115,27174,2096
5/1/2021,17657,12094,13284,16103,28817,3161
5/10/2021,18513,12527,13801,16568,29243,3524
5/11/2021,18605,12573,13849,16624,29288,3551
5/12/2021,18730,12633,13923,16714,29340,3582
5/13/2021,18837,12689,13987,16763,29379,3759
5/14/2021,18948,12764,14064,16813,29430,3956
5/15/2021,19021,12789,14103,16844,29457,4485
5/16/2021,19048,12802,14114,16854,29470,4503
5/17/2021,19135,12852,14164,16902,29516,4554
5/18/2021,19242,12892,14212,16948,29561,4611
5/19/2021,19378,12944,14270,16995,29617,4816
5/2/2021,17701,12108,13304,16124,28837,3172
5/20/2021,19502,13000,14315,17046,29659,4937
5/21/2021,19625,13076,14376,17089,29696,5122
5/22/2021,19668,13101,14406,17111,29712,5324
5/23/2021,19694,13112,14413,17123,29719,5356
