Category,value
tests,813682
YUMA,13334
YAVAPAI,23654
SANTA CRUZ,2523
PINAL,49723
PIMA,71460
NAVAJO,6636
MOHAVE,19382
MARICOPA,583510
LA PAZ,1957
GREENLEE,321
GRAHAM,1759
GILA,8176
COCONINO,10558
COCHISE,7940
APACHE,1755
Unknown,751
65 years and older,195887
55 - 64 years,160967
45 - 54 years,146931
20 - 44 years,270920
Less than 20 years,38226
positive,0.2434206483613992
