date,pcr_tests,pcr_pos_test,pcr_positivity,ser_tests,ser_pos_tests,ser_positivity
2021-10-09 00:00:00,63,4,0.0634920634920635,,,
2021-10-08 00:00:00,4661,430,0.0922548809268397,94,48,0.5106382978723404
2021-10-07 00:00:00,10728,1115,0.1039336316181954,644,359,0.5574534161490684
2021-10-06 00:00:00,11482,1345,0.1171398711025954,735,411,0.5591836734693878
2021-10-05 00:00:00,13327,1522,0.1142042470173332,812,454,0.559113300492611
2021-10-04 00:00:00,14347,1717,0.1196765874398829,725,419,0.5779310344827586
2021-10-03 00:00:00,6619,894,0.1350657198972655,115,60,0.5217391304347826
2021-10-02 00:00:00,7997,996,0.1245467050143804,242,138,0.5702479338842976
2021-10-01 00:00:00,13645,1453,0.1064858922682301,746,429,0.5750670241286864
2021-09-30 00:00:00,14526,1446,0.0995456422965717,733,402,0.548431105047749
2021-09-29 00:00:00,14732,1622,0.1101004615802335,829,464,0.5597104945717732
2021-09-28 00:00:00,14176,1676,0.1182279909706546,872,500,0.573394495412844
2021-09-27 00:00:00,14713,1868,0.1269625501257392,784,463,0.590561224489796
2021-09-26 00:00:00,7048,988,0.1401816118047673,113,59,0.5221238938053098
2021-09-25 00:00:00,8375,1108,0.1322985074626866,239,127,0.5313807531380754
2021-09-24 00:00:00,13870,1520,0.1095890410958904,730,426,0.5835616438356166
2021-09-23 00:00:00,14268,1579,0.1106672273619288,890,512,0.5752808988764045
2021-09-22 00:00:00,14541,1633,0.112303142837494,865,455,0.5260115606936416
2021-09-21 00:00:00,14339,1663,0.115977404282028,897,492,0.548494983277592
2021-09-20 00:00:00,15340,1817,0.1184485006518905,761,435,0.5716162943495402
2021-09-19 00:00:00,7273,938,0.1289701636188643,148,75,0.5067567567567568
2021-09-18 00:00:00,8420,1054,0.1251781472684086,269,132,0.4907063197026024
2021-09-17 00:00:00,14233,1406,0.0987845148598328,843,455,0.5397390272835114
2021-09-16 00:00:00,15055,1454,0.0965792095649286,875,461,0.5268571428571428
2021-09-15 00:00:00,14977,1575,0.1051612472457769,905,449,0.496132596685083
2021-09-14 00:00:00,15514,1574,0.1014567487430708,1081,559,0.517113783533765
2021-09-13 00:00:00,16158,1854,0.1147419235053843,905,460,0.5082872928176796
2021-09-12 00:00:00,7858,994,0.1264952914227539,155,69,0.4451612903225807
2021-09-11 00:00:00,9322,1185,0.1271186440677966,279,139,0.4982078853046596
2021-09-10 00:00:00,14646,1632,0.1114297419090537,833,473,0.567827130852341
2021-09-09 00:00:00,15310,1636,0.1068582625734814,918,468,0.5098039215686274
2021-09-08 00:00:00,16891,1926,0.1140252205316441,851,444,0.5217391304347826
2021-09-07 00:00:00,17472,2066,0.118246336996337,888,493,0.5551801801801802
2021-09-06 00:00:00,7543,1032,0.1368155906138141,274,135,0.4927007299270074
2021-09-05 00:00:00,8285,1049,0.1266143633071817,157,85,0.5414012738853504
2021-09-04 00:00:00,9026,1200,0.1329492576999779,244,130,0.5327868852459018
2021-09-03 00:00:00,13622,1589,0.1166495375128469,874,437,0.5
2021-09-02 00:00:00,15261,1604,0.105104514776227,922,489,0.5303687635574837
2021-09-01 00:00:00,15762,1809,0.1147696992767415,946,518,0.547568710359408
2021-08-31 00:00:00,17542,1788,0.1019268042412496,1019,512,0.5024533856722276
2021-08-30 00:00:00,18438,2047,0.1110207180822215,974,512,0.5256673511293636
2021-08-29 00:00:00,8792,1114,0.1267060964513194,210,106,0.5047619047619047
2021-08-28 00:00:00,10606,1266,0.1193663963794079,369,192,0.5203252032520326
2021-08-27 00:00:00,17585,1711,0.0972988342337219,908,476,0.5242290748898678
2021-08-26 00:00:00,17895,1841,0.1028778988544286,1051,594,0.5651760228353948
2021-08-25 00:00:00,18904,2027,0.1072259839187474,1144,641,0.5603146853146854
