date,Maricopa_cume,Maricopa
1/1/2021,118,
1/10/2021,129,11
1/11/2021,137,8
1/12/2021,140,3
1/13/2021,146,6
1/14/2021,150,4
1/15/2021,158,8
1/16/2021,170,12
1/17/2021,175,5
1/18/2021,180,5
1/19/2021,184,4
1/2/2021,196,12
1/20/2021,222,26
1/21/2021,271,49
1/22/2021,1533,1262
1/23/2021,3207,1674
1/24/2021,4895,1688
1/25/2021,5888,993
1/26/2021,9174,3286
1/27/2021,13451,4277
1/28/2021,18285,4834
1/29/2021,19857,1572
1/3/2021,19862,5
1/30/2021,24995,5133
1/31/2021,27322,2327
1/4/2021,32647,5325
1/5/2021,40626,7979
1/6/2021,49462,8836
1/7/2021,53268,3806
1/8/2021,54350,1082
1/9/2021,60639,6289
10/1/2021,63349,2710
10/2/2021,68090,4741
10/3/2021,72534,4444
10/4/2021,77617,5083
10/5/2021,82953,5336
10/6/2021,87582,4629
10/7/2021,92245,4663
10/8/2021,95010,2765
10/9/2021,104089,9079
12/1/2020,114937,10848
12/10/2020,126580,11643
12/11/2020,138105,11525
12/12/2020,148067,9962
12/13/2020,154514,6447
12/14/2020,157283,2769
12/15/2020,164197,6914
12/16/2020,176556,12359
12/17/2020,190251,13695
12/18/2020,204655,14404
12/19/2020,222079,17424
12/2/2020,236060,13981
12/20/2020,243270,7210
12/21/2020,254992,11722
12/22/2020,271970,16978
12/23/2020,287869,15899
12/24/2020,302248,14379
12/25/2020,319718,17470
12/26/2020,331159,11441
12/27/2020,334712,3553
12/28/2020,344926,10214
12/29/2020,359666,14740
12/3/2020,374150,14484
12/30/2020,391056,16906
12/31/2020,406369,15313
12/4/2020,420918,14549
12/7/2020,423471,2553
12/8/2020,434935,11464
12/9/2020,453113,18178
2/1/2021,469878,16765
2/10/2021,487223,17345
2/11/2021,514165,26942
2/12/2021,533954,19789
2/13/2021,537917,3963
2/14/2021,547639,9722
2/15/2021,565904,18265
2/16/2021,585600,19696
2/17/2021,605820,20220
2/18/2021,626732,20912
2/19/2021,643113,16381
2/2/2021,646315,3202
2/20/2021,656100,9785
2/21/2021,675710,19610
2/22/2021,697333,21623
2/23/2021,717343,20010
2/24/2021,744239,26896
2/25/2021,763621,19382
2/26/2021,768001,4380
2/27/2021,784454,16453
2/28/2021,802060,17606
2/3/2021,820752,18692
2/4/2021,840125,19373
2/5/2021,860484,20359
2/6/2021,875407,14923
2/7/2021,880311,4904
2/8/2021,897633,17322
2/9/2021,917600,19967
3/1/2021,940764,23164
3/10/2021,964697,23933
3/11/2021,994607,29910
3/12/2021,1012549,17942
3/13/2021,1019888,7339
3/14/2021,1038194,18306
3/15/2021,1058901,20707
3/16/2021,1082879,23978
3/17/2021,1107078,24199
3/18/2021,1129077,21999
3/19/2021,1148032,18955
3/2/2021,1157283,9251
3/20/2021,1174743,17460
3/21/2021,1193465,18722
3/22/2021,1216033,22568
3/23/2021,1240785,24752
3/24/2021,1263893,23108
3/25/2021,1281150,17257
3/26/2021,1289988,8838
3/27/2021,1311108,21120
3/28/2021,1333571,22463
3/29/2021,1361231,27660
3/3/2021,1391855,30624
3/30/2021,1416522,24667
3/31/2021,1430832,14310
3/4/2021,1437568,6736
3/5/2021,1462364,24796
3/6/2021,1491060,28696
3/7/2021,1523892,32832
3/8/2021,1558588,34696
3/9/2021,1588118,29530
4/1/2021,1607420,19302
4/10/2021,1617589,10169
4/11/2021,1639304,21715
4/12/2021,1659470,20166
4/13/2021,1681821,22351
4/14/2021,1705808,23987
4/15/2021,1729109,23301
4/16/2021,1745289,16180
4/17/2021,1753908,8619
4/18/2021,1774609,20701
4/19/2021,1795756,21147
4/2/2021,1821862,26106
4/20/2021,1847425,25563
4/21/2021,1870018,22593
4/22/2021,1884453,14435
4/23/2021,1892474,8021
4/24/2021,1912572,20098
4/25/2021,1933259,20687
4/26/2021,1955931,22672
4/27/2021,1976282,20351
4/28/2021,1999117,22835
4/29/2021,2013536,14419
4/3/2021,2021447,7911
4/30/2021,2036581,15134
4/4/2021,2055367,18786
4/5/2021,2072958,17591
4/6/2021,2090966,18008
4/7/2021,2109464,18498
4/8/2021,2122328,12864
4/9/2021,2127272,4944
5/1/2021,2141186,13914
5/10/2021,2156162,14976
5/11/2021,2173108,16946
5/12/2021,2193671,20563
5/13/2021,2213298,19627
5/14/2021,2227569,14271
5/15/2021,2236561,8992
5/16/2021,2254429,17868
5/17/2021,2271060,16631
5/18/2021,2293155,22095
5/19/2021,2310871,17716
5/2/2021,2330417,19546
5/20/2021,2345056,14639
5/21/2021,2352117,7061
5/22/2021,2366469,14352
5/23/2021,2379446,12977
5/24/2021,2392085,12639
5/25/2021,2404360,12275
5/26/2021,2417557,13197
5/27/2021,2425514,7957
5/28/2021,2430479,4965
5/29/2021,2433063,2584
5/3/2021,2445831,12768
5/30/2021,2456457,10626
5/31/2021,2469454,12997
5/4/2021,2483584,14130
5/5/2021,2494019,10435
5/6/2021,2500379,6360
5/7/2021,2512257,11878
5/8/2021,2523286,11029
5/9/2021,2533518,10232
6/1/2021,2545707,12189
6/10/2021,2561594,15887
6/11/2021,2572242,10648
6/12/2021,2577261,5019
6/13/2021,2588149,10888
6/14/2021,2598255,10106
6/15/2021,2607689,9434
6/16/2021,2616707,9018
6/17/2021,2628122,11415
6/18/2021,2634682,6560
6/19/2021,2638459,3777
6/2/2021,2645397,6938
6/20/2021,2653330,7933
6/21/2021,2660983,7653
6/22/2021,2668294,7311
6/23/2021,2677699,9405
6/24/2021,2684241,6542
6/25/2021,2686857,2616
6/26/2021,2692453,5596
6/27/2021,2699806,7353
6/28/2021,2706364,6558
6/29/2021,2712769,6405
6/3/2021,2719477,6708
6/30/2021,2723415,3938
6/4/2021,2724253,838
6/5/2021,2729004,4751
6/6/2021,2735749,6745
6/7/2021,2742566,6817
6/8/2021,2749084,6518
6/9/2021,2759277,10193
7/1/2021,2764980,5703
7/10/2021,2767775,2795
7/11/2021,2773257,5482
7/12/2021,2778783,5526
7/13/2021,2783909,5126
7/14/2021,2788871,4962
7/15/2021,2795720,6849
7/16/2021,2800412,4692
7/17/2021,2803147,2735
7/18/2021,2809626,6479
7/19/2021,2816268,6642
7/2/2021,2822753,6485
7/20/2021,2829337,6584
7/21/2021,2838412,9075
7/22/2021,2844186,5774
7/23/2021,2847848,3662
7/24/2021,2855014,7166
7/25/2021,2863629,8615
7/26/2021,2870811,7182
7/27/2021,2878094,7283
7/28/2021,2890648,12554
7/29/2021,2899722,9074
7/3/2021,2903327,3605
7/30/2021,2911031,7704
7/31/2021,2919513,8482
7/4/2021,2928439,8926
7/5/2021,2935497,7058
7/6/2021,2947446,11949
7/7/2021,2954460,7014
7/8/2021,2958660,4200
7/9/2021,2966966,8306
8/1/2021,2975566,8600
8/10/2021,2984458,8892
8/11/2021,2992264,7806
8/12/2021,3004490,12226
8/13/2021,3012188,7698
8/14/2021,3017263,5075
8/15/2021,3027917,10654
8/16/2021,3037792,9875
8/17/2021,3047321,9529
8/18/2021,3055496,8175
8/19/2021,3067748,12252
8/2/2021,3075446,7698
8/20/2021,3080895,5449
8/21/2021,3090993,10098
8/22/2021,3100206,9213
8/23/2021,3108736,8530
8/24/2021,3117389,8653
8/25/2021,3128557,11168
8/26/2021,3136088,7531
8/27/2021,3140766,4678
8/28/2021,3148622,7856
8/29/2021,3157013,8391
8/3/2021,3164679,7666
8/30/2021,3171574,6895
8/31/2021,3181375,9801
8/4/2021,3186911,5536
8/5/2021,3190784,3873
8/6/2021,3192030,1246
8/7/2021,3198887,6857
8/8/2021,3205818,6931
8/9/2021,3212495,6677
9/1/2021,3223099,10604
9/10/2021,3230071,6972
9/11/2021,3233466,3395
9/12/2021,3241217,7751
9/13/2021,3248864,7647
9/14/2021,3253240,4376
9/15/2021,3259172,5932
9/16/2021,3268695,9523
9/17/2021,3275107,6412
9/18/2021,3277615,2508
9/19/2021,3281751,4136
9/2/2021,3288322,6571
9/20/2021,3295311,6989
9/21/2021,3301054,5743
9/22/2021,3313059,12005
9/23/2021,3322717,9658
9/24/2021,3327914,5197
9/25/2021,3340096,12182
9/26/2021,3353396,13300
9/27/2021,3365616,12220
9/28/2021,3375919,10303
9/29/2021,3388619,12700
9/3/2021,3395595,6976
9/30/2021,3399000,3405
9/4/2021,3409494,10494
9/5/2021,3420050,10556
9/6/2021,3429147,9097
9/7/2021,3436574,7427
9/8/2021,3444291,7717
9/9/2021,3445602,1311
