date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,20994,22794,20823,18128,12450,196
1/10/2021,34643,34927,32949,29826,29379,448
1/11/2021,36573,36735,34902,31509,33156,505
1/12/2021,39367,39424,37682,34042,40729,607
1/13/2021,42126,42340,40790,36736,49524,695
1/14/2021,44879,45376,44022,39743,58911,763
1/15/2021,48350,48625,47380,42872,68079,873
1/16/2021,50142,50197,49059,44479,73466,919
1/17/2021,51248,51220,50128,45569,76935,957
1/18/2021,52901,52747,51872,47294,84725,997
1/19/2021,54939,54611,53909,49472,94819,1092
1/2/2021,22896,24493,22366,19542,13512,225
1/20/2021,57358,57113,56837,52424,107099,1213
1/21/2021,60058,59977,60189,55905,122824,1356
1/22/2021,64555,64107,64805,60762,138525,1508
1/23/2021,67837,66868,67897,63939,149060,1655
1/24/2021,69357,68254,69420,65625,156712,1708
1/25/2021,71740,70394,72021,68573,170339,1788
1/26/2021,74655,72903,74924,71812,187625,1896
1/27/2021,77760,75518,77854,75180,206536,1993
1/28/2021,80792,78090,80814,78827,227795,2130
1/29/2021,84640,81230,84168,82555,247766,2325
1/3/2021,23791,25236,23016,20090,13865,244
1/30/2021,87460,83356,86509,85009,259189,2498
1/31/2021,88364,84094,87377,86030,265177,2541
1/4/2021,25510,26875,24617,21581,15767,267
1/5/2021,27304,28510,26206,23150,17892,297
1/6/2021,29500,30446,28249,25183,20975,360
1/7/2021,31305,32072,30024,26966,24313,395
1/8/2021,33020,33643,31682,28627,26737,418
1/9/2021,34110,34480,32526,29425,28905,443
10/1/2021,813781,556259,574278,657317,1162572,374817
10/2/2021,814615,556649,574643,657609,1162877,375217
10/3/2021,815049,556862,574795,657736,1163052,375427
10/4/2021,816319,557462,575317,658128,1163765,375986
10/5/2021,817565,558098,575791,658556,1164530,376541
10/6/2021,818803,558788,576302,658954,1165115,377131
10/7/2021,819639,559292,576700,659330,1165580,377598
10/8/2021,820633,559840,577144,659696,1166047,378101
10/9/2021,820861,559944,577226,659768,1166109,378244
12/1/2020,49,37,46,24,40,1
12/10/2020,68,53,67,48,73,3
12/11/2020,69,57,70,54,75,3
12/12/2020,71,57,72,58,78,3
12/13/2020,72,58,74,60,80,3
12/14/2020,74,64,77,63,89,3
12/15/2020,89,80,94,83,100,3
12/16/2020,201,234,261,213,159,3
12/17/2020,823,1070,1060,867,428,8
12/18/2020,1675,2080,1905,1527,730,9
12/19/2020,2283,2799,2487,1959,935,14
12/2/2020,52,40,48,29,45,2
12/20/2020,2494,3065,2744,2176,1034,16
12/21/2020,3851,4489,4010,3156,1518,23
12/22/2020,5674,6537,5818,4601,2172,32
12/23/2020,7914,9097,8072,6425,3084,48
12/24/2020,8865,10076,8889,7158,3448,51
12/25/2020,8902,10111,8917,7184,3466,51
12/26/2020,10399,11845,10356,8456,4025,64
12/27/2020,11023,12492,10968,8963,4279,73
12/28/2020,13142,14671,12973,10815,5522,96
12/29/2020,15981,17607,15705,13334,7686,137
12/3/2020,57,41,54,33,49,2
12/30/2020,19112,20934,18929,16310,10020,169
12/31/2020,20793,22597,20581,17853,11429,189
12/4/2020,57,42,56,36,51,2
12/5/2020,58,42,56,36,52,2
12/6/2020,59,42,56,37,52,2
12/7/2020,62,43,61,39,57,3
12/8/2020,64,44,62,43,60,3
12/9/2020,66,47,65,44,69,3
2/1/2021,90226,85811,89200,88372,281168,2651
2/10/2021,109757,101757,107344,111973,445162,4473
2/11/2021,112467,103997,109651,115151,467849,4831
2/12/2021,115739,106678,112494,118867,495075,5142
2/13/2021,119389,109528,115493,122225,514473,5539
2/14/2021,120314,110233,116407,123374,521860,5588
2/15/2021,121454,111235,117470,124821,536177,5654
2/16/2021,123346,112573,118971,126852,552917,5806
2/17/2021,125763,114433,120788,129137,569586,6426
2/18/2021,127243,115651,122062,130879,585697,6544
2/19/2021,129185,117134,123615,132800,597696,6954
2/2/2021,92293,87662,91242,91030,299372,2751
2/20/2021,131971,119141,125578,134989,607572,7289
2/21/2021,132652,119767,126254,135804,613476,7343
2/22/2021,133664,120563,127043,136854,621291,7440
2/23/2021,135364,121832,128508,138796,633181,7612
2/24/2021,137663,123674,130434,141455,650133,7842
2/25/2021,139785,125400,132262,143997,669162,8370
2/26/2021,142476,127566,134462,147192,687457,8639
2/27/2021,144507,129259,136187,149629,699711,8864
2/28/2021,145321,129884,136990,151189,707518,8934
2/3/2021,94721,89735,93530,93967,320234,2900
2/4/2021,97244,91774,96072,97149,340107,3065
2/5/2021,99946,94074,98620,100428,357691,3215
2/6/2021,102700,96147,101108,103476,374299,3870
2/7/2021,103370,96756,101735,104273,382237,3907
2/8/2021,105221,98216,103388,106481,399936,4059
2/9/2021,107125,99859,105176,109031,420005,4228
3/1/2021,146902,131206,138521,153657,719069,9148
3/10/2021,166262,145917,154869,235906,824548,11464
3/11/2021,169941,148793,157917,250878,839230,11784
3/12/2021,173684,151483,161062,264334,852057,12083
3/13/2021,176178,153461,163390,275462,859487,12309
3/14/2021,177945,154910,164948,283700,864477,12441
3/15/2021,180495,156988,167463,296757,873512,12679
3/16/2021,184359,159975,170964,309841,883560,13088
3/17/2021,189740,164065,175589,324845,896191,13559
3/18/2021,194817,168091,180459,339135,907949,13961
3/19/2021,200981,172675,185601,352678,918091,14537
3/2/2021,148831,132641,140103,156905,732082,9429
3/20/2021,205317,176115,189885,362077,925433,14921
3/21/2021,208538,178921,193069,368556,929227,15262
3/22/2021,213840,183260,197965,377324,936356,15852
3/23/2021,220839,188668,203797,387023,943602,16726
3/24/2021,230996,196496,212296,396519,951075,18680
3/25/2021,242734,205326,221876,405878,958670,20785
3/26/2021,253272,213295,230537,414207,964555,22968
3/27/2021,261756,219830,237467,419208,967641,25305
3/28/2021,268431,224825,242957,421866,969357,27292
3/29/2021,279962,233199,252298,426129,972611,30066
3/3/2021,150755,134158,141861,162148,747232,9727
3/30/2021,292496,242091,262207,431290,976695,33064
3/31/2021,306088,251638,273454,437398,981636,36585
3/4/2021,152801,135853,143666,172295,761397,10009
3/5/2021,155783,137991,145990,183685,773876,10364
3/6/2021,157650,139333,147461,192324,782577,10672
3/7/2021,158883,140286,148492,199207,788127,10758
3/8/2021,160689,141636,150011,210539,799140,10911
3/9/2021,163257,143707,152309,222442,811124,11136
4/1/2021,319044,260588,284464,443000,986772,39785
4/10/2021,404260,315796,346528,484764,1021609,60860
4/11/2021,408881,318630,349626,486797,1023070,62540
4/12/2021,416656,323540,355369,491180,1027049,64298
4/13/2021,423293,327496,359807,494595,1030020,65917
4/14/2021,430727,331960,364477,497839,1032737,67638
4/15/2021,438772,337435,369626,501496,1035630,69225
4/16/2021,445749,342012,374405,504888,1038266,70811
4/17/2021,450431,345205,378069,507373,1040210,72312
4/18/2021,453128,346822,379899,508608,1041099,73291
4/19/2021,458227,350150,383413,511465,1043591,74646
4/2/2021,329906,268107,293186,447765,990594,42735
4/20/2021,463102,353222,386823,514056,1045983,75920
4/21/2021,469402,357334,390982,517126,1048670,77409
4/22/2021,475424,361216,394870,520067,1051159,78733
4/23/2021,481365,365229,398855,523095,1053449,80339
4/24/2021,485088,367534,401380,525037,1054957,81863
4/25/2021,487493,368934,402877,526044,1055661,82870
4/26/2021,491861,371773,405876,528448,1057686,84268
4/27/2021,496515,374694,409054,530985,1059914,85437
4/28/2021,501445,377550,412245,533612,1062384,86692
4/29/2021,506091,380273,415134,536080,1064768,87749
4/3/2021,337109,272983,298883,450857,992816,44956
4/30/2021,511181,383248,418465,538891,1067188,89034
4/4/2021,340835,275068,301329,452097,993653,46047
4/5/2021,350119,280863,308034,456953,997928,48387
4/6/2021,360635,287384,315794,462712,1003317,50901
4/7/2021,372943,295900,324620,468779,1008499,53428
4/8/2021,384473,303424,332835,475026,1014017,55786
4/9/2021,396066,310531,340881,480942,1018805,58490
5/1/2021,514121,385009,420476,540545,1068285,89986
5/10/2021,540394,400203,436228,553988,1080280,97159
5/11/2021,543354,401777,437912,555496,1081718,98016
5/12/2021,546406,403526,439705,556984,1083156,99489
5/13/2021,549751,405483,441646,558524,1084479,107218
5/14/2021,553673,407843,443968,560334,1085986,115375
5/15/2021,556363,409550,445711,561698,1086827,125164
5/16/2021,558258,410617,446794,562475,1087359,129703
5/17/2021,561788,412629,448965,564141,1088882,134686
5/18/2021,565175,414569,450870,565735,1090370,138856
5/19/2021,568770,416559,452961,567453,1091871,144362
5/2/2021,516116,386203,421686,541449,1068908,90661
5/20/2021,571983,418464,454810,568970,1093216,148591
5/21/2021,575584,420623,456960,570588,1094468,154787
5/22/2021,578352,422217,458624,571783,1095196,160911
5/23/2021,579982,423135,459487,572416,1095573,163075
5/24/2021,582738,424680,461006,573688,1096648,166295
5/25/2021,585283,426202,462492,574915,1097637,169095
5/26/2021,588084,427702,463934,575987,1098598,172232
5/27/2021,590588,429121,465289,577097,1099489,175358
5/28/2021,593334,430726,466887,578352,1100437,178816
5/29/2021,595057,431690,467914,579111,1100896,180835
5/3/2021,519232,387893,423540,543117,1070506,91434
5/30/2021,596132,432314,468507,579561,1101115,181869
5/31/2021,596651,432624,468802,579783,1101275,182329
5/4/2021,523109,390095,425839,545133,1072517,92335
5/5/2021,526893,392320,428111,546997,1074210,93261
5/6/2021,530628,394476,430270,548877,1075969,94226
5/7/2021,534164,396674,432499,550790,1077647,95299
5/8/2021,536497,398032,434003,552021,1078529,96099
5/9/2021,537907,398833,434848,552702,1078966,96564
6/1/2021,599192,434038,470190,580764,1102172,185017
6/10/2021,616360,443710,479324,587861,1107890,204987
6/11/2021,618687,445149,480625,588776,1108545,208316
6/12/2021,620069,446075,481510,589271,1108802,210259
6/13/2021,620684,446424,481883,589527,1108944,210673
6/14/2021,622362,447353,482735,590215,1109421,212591
6/15/2021,624012,448321,483519,590828,1109872,214472
6/16/2021,625857,449303,484398,591465,1110339,216486
6/17/2021,627542,450329,485233,592158,1110875,218336
6/18/2021,629684,451491,486313,592957,1111479,220275
6/19/2021,630795,452197,486931,593411,1111754,221454
6/2/2021,601374,435266,471485,581720,1103002,187847
6/20/2021,631453,452566,487227,593677,1111871,221993
6/21/2021,633086,453407,488060,594280,1112346,223694
6/22/2021,635093,454379,488833,594833,1112863,225307
6/23/2021,637250,455515,489671,595447,1113429,227126
6/24/2021,639527,456684,490490,596058,1113959,228775
6/25/2021,641478,457814,491499,596839,1114562,230565
6/26/2021,642697,458497,492174,597334,1114831,231552
6/27/2021,643446,458971,492576,597634,1114947,232274
6/28/2021,645061,459812,493411,598225,1115412,233949
6/29/2021,646697,460653,494170,598806,1115865,235518
6/3/2021,603596,436500,472625,582660,1103796,190458
6/30/2021,648683,461785,494991,599477,1116411,237249
6/4/2021,606147,438003,474042,583729,1104625,193243
6/5/2021,607858,439060,475012,584441,1105088,195493
6/6/2021,608810,439530,475523,584776,1105289,196530
6/7/2021,610663,440569,476483,585530,1105912,198636
6/8/2021,612587,441530,477388,586330,1106529,200740
6/9/2021,614467,442594,478276,587066,1107207,202939
7/1/2021,650734,462796,495794,600030,1116935,238829
7/10/2021,662935,469761,502353,604936,1120311,251638
7/11/2021,663690,470167,502704,605167,1120455,252427
7/12/2021,665155,470966,503470,605709,1120892,254251
7/13/2021,666606,471680,504129,606191,1121292,255940
7/14/2021,668213,472543,504889,606725,1121717,257623
7/15/2021,669879,473464,505601,607248,1122140,259287
7/16/2021,671742,474640,506651,608071,1122692,261456
7/17/2021,672942,475376,507386,608594,1123000,262674
7/18/2021,673828,475895,507828,608923,1123163,263529
7/19/2021,675513,476956,508783,609721,1123759,265751
7/2/2021,652563,463835,496735,600802,1117486,240586
7/20/2021,677222,477918,509800,610407,1124384,267932
7/21/2021,679131,479080,510818,611202,1125066,270271
7/22/2021,681042,480306,511907,612132,1125823,272553
7/23/2021,683362,481931,513473,613311,1126571,275131
7/24/2021,685125,483052,514640,614144,1126991,276679
7/25/2021,686566,483881,515319,614619,1127255,277953
7/26/2021,688940,485275,516554,615604,1128051,280488
7/27/2021,691288,486681,517806,616548,1128836,283219
7/28/2021,693785,488079,519063,617492,1129627,286050
7/29/2021,696207,489457,520250,618339,1130387,288937
7/3/2021,653704,464527,497381,601299,1117767,241594
7/30/2021,699266,491488,522013,619511,1131266,292651
7/31/2021,701683,492907,523231,620291,1131687,294849
7/4/2021,653935,464645,497500,601379,1117818,241741
7/5/2021,655327,465356,498221,601937,1118142,242987
7/6/2021,656709,466071,498934,602475,1118607,244529
7/7/2021,658268,466923,499655,603085,1119068,246222
7/8/2021,659796,467777,500428,603669,1119538,247746
7/9/2021,661648,468929,501552,604432,1120030,249878
8/1/2021,703215,493790,523974,620804,1131961,296132
8/10/2021,726975,508000,535608,629202,1138284,316262
8/11/2021,729466,509475,536694,630029,1138933,318366
8/12/2021,732225,511013,537987,630920,1139711,320445
8/13/2021,735747,513142,539679,632058,1140521,323495
8/14/2021,737734,514451,540721,632724,1140949,325685
8/15/2021,738983,515157,541306,633080,1141152,326576
