date,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai
1/1/2021,311,413,436,645,422,8
1/10/2021,567,700,803,1123,940,12
1/11/2021,576,708,812,1139,967,13
1/12/2021,595,733,841,1186,1057,13
1/13/2021,639,781,928,1279,1241,14
1/14/2021,672,826,983,1351,1354,16
1/15/2021,687,837,995,1371,1402,16
1/16/2021,710,867,1039,1418,1547,18
1/17/2021,712,869,1042,1423,1563,19
1/18/2021,719,872,1055,1443,1712,20
1/19/2021,752,926,1107,1519,1865,22
1/2/2021,331,446,460,677,432,8
1/20/2021,794,976,1172,1613,2141,22
1/21/2021,917,1133,1348,1854,2825,23
1/22/2021,1053,1268,1522,2110,3754,25
1/23/2021,1094,1323,1577,2216,4890,28
1/24/2021,1110,1340,1601,2293,6081,29
1/25/2021,1133,1364,1636,2368,6726,29
1/26/2021,1144,1376,1665,2414,7082,29
1/27/2021,1217,1431,1735,2600,8335,30
1/28/2021,1267,1501,1843,2803,9719,37
1/29/2021,1346,1559,1939,2979,10947,42
1/3/2021,331,448,460,678,433,8
1/30/2021,1395,1586,1995,3066,11580,43
1/31/2021,1432,1613,2045,3152,12279,46
1/4/2021,340,453,469,690,439,8
1/5/2021,347,461,484,710,460,8
1/6/2021,355,468,496,734,495,9
1/7/2021,439,566,639,871,692,10
1/8/2021,533,670,765,1082,894,12
1/9/2021,566,699,802,1123,937,12
10/1/2021,10900,7943,10409,19801,53965,4617
10/10/2021,11043,8013,10486,19879,54088,4660
10/11/2021,11059,8024,10489,19894,54117,4666
10/12/2021,11069,8027,10496,19901,54128,4676
10/13/2021,11084,8032,10503,19911,54140,4690
10/14/2021,11101,8045,10513,19928,54164,4693
10/15/2021,11121,8052,10521,19940,54184,4700
10/16/2021,11132,8057,10526,19946,54193,4710
10/17/2021,11146,8065,10537,19950,54199,4714
10/18/2021,11162,8072,10542,19958,54214,4719
10/19/2021,11181,8081,10547,19968,54225,4729
10/2/2021,10919,7949,10417,19809,53978,4623
10/20/2021,11198,8088,10551,19978,54251,4731
10/21/2021,11218,8096,10560,19994,54263,4737
10/22/2021,11233,8103,10572,20016,54305,4743
10/23/2021,11234,8105,10583,20026,54342,4745
10/24/2021,11239,8110,10587,20030,54359,4749
10/25/2021,11253,8117,10597,20042,54437,4755
10/26/2021,11258,8127,10604,20055,54520,4759
10/27/2021,11273,8131,10615,20071,54605,4762
10/28/2021,11295,8139,10624,20086,54684,4769
10/29/2021,11311,8150,10634,20091,54761,4776
10/3/2021,10927,7950,10418,19811,53981,4626
10/30/2021,11317,8150,10634,20095,54764,4777
10/4/2021,10944,7959,10435,19823,53996,4629
10/5/2021,10965,7968,10444,19838,54022,4633
10/6/2021,10982,7979,10452,19846,54042,4635
10/7/2021,10996,7992,10461,19855,54054,4637
10/8/2021,11016,8001,10474,19870,54077,4655
10/9/2021,11031,8010,10482,19875,54084,4659
12/1/2020,,,,,1,
12/10/2020,1,,,,1,
12/11/2020,1,,,,1,
12/12/2020,1,,,,2,
12/13/2020,1,,,,2,
12/14/2020,1,,,,2,
12/15/2020,1,,,,2,
12/16/2020,1,1,1,,2,
12/17/2020,1,1,2,,4,
12/18/2020,1,1,2,,4,
12/19/2020,2,1,2,,6,
12/2/2020,,,,,1,
12/20/2020,2,1,2,3,6,
12/21/2020,2,3,2,4,6,
12/22/2020,34,73,102,118,55,
12/23/2020,109,165,180,266,101,1
12/24/2020,119,176,188,279,108,2
12/25/2020,123,179,192,281,111,2
12/26/2020,128,185,199,296,116,2
12/27/2020,131,188,201,301,117,2
12/28/2020,148,192,209,322,143,2
12/29/2020,184,237,266,396,232,5
12/3/2020,,,,,1,
12/30/2020,287,393,404,592,383,8
12/31/2020,309,411,434,639,408,8
12/4/2020,,,,,1,
12/5/2020,,,,,1,
12/6/2020,1,,,,1,
12/7/2020,1,,,,1,
12/8/2020,1,,,,1,
12/9/2020,1,,,,1,
2/1/2021,1486,1666,2108,3301,13783,52
2/10/2021,1819,1964,2507,4221,24642,65
2/11/2021,1857,2003,2559,4333,25834,67
2/12/2021,1898,2043,2613,4445,26997,69
2/13/2021,1943,2080,2655,4558,27842,73
2/14/2021,1976,2104,2694,4633,28619,74
2/15/2021,1999,2119,2718,4696,29199,74
2/16/2021,2033,2153,2754,4780,30127,76
2/17/2021,2051,2175,2770,4822,30512,76
2/18/2021,2057,2181,2777,4829,30660,76
2/19/2021,2069,2187,2802,4838,30752,76
2/2/2021,1555,1725,2182,3445,15351,54
2/20/2021,2073,2189,2807,4847,30806,76
2/21/2021,2080,2189,2809,4850,30855,77
2/22/2021,2085,2190,2823,4864,30907,77
2/23/2021,2118,2214,2857,4939,31385,79
2/24/2021,2183,2278,2931,5118,32607,80
2/25/2021,2243,2323,2993,5234,33277,80
2/26/2021,2279,2362,3031,5336,33635,81
2/27/2021,2293,2372,3043,5360,33815,82
2/28/2021,2299,2375,3051,5380,33893,82
2/3/2021,1599,1759,2241,3593,17031,55
2/4/2021,1631,1795,2293,3662,18111,57
2/5/2021,1676,1833,2327,3739,19043,58
2/6/2021,1715,1860,2369,3828,19892,59
2/7/2021,1736,1877,2394,3890,20755,60
2/8/2021,1756,1903,2424,3984,21949,62
2/9/2021,1778,1927,2459,4079,23165,63
3/1/2021,2313,2389,3069,5445,34082,83
3/10/2021,2500,2543,3299,6682,36884,95
3/11/2021,2544,2589,3346,6941,37462,100
3/12/2021,2586,2623,3402,7173,37972,101
3/13/2021,2605,2638,3421,7308,38190,101
3/14/2021,2627,2658,3440,7471,38508,104
3/15/2021,2698,2692,3503,7742,39225,109
3/16/2021,2749,2730,3546,7964,39800,113
3/17/2021,2838,2757,3612,8336,40397,119
3/18/2021,2883,2804,3682,8604,40984,123
3/19/2021,2929,2846,3739,8917,41536,132
3/2/2021,2340,2405,3084,5493,34318,84
3/20/2021,2991,2893,3816,9313,41852,138
3/21/2021,3004,2897,3823,9415,41936,140
3/22/2021,3090,2946,3922,9840,42295,151
3/23/2021,3119,2969,3960,10024,42525,155
3/24/2021,3160,3009,4018,10264,42810,158
3/25/2021,3278,3068,4130,10682,43310,184
3/26/2021,3401,3175,4287,11062,43716,209
3/27/2021,3522,3244,4402,11280,43895,239
3/28/2021,3550,3264,4424,11301,43922,249
3/29/2021,3701,3373,4585,11478,44078,287
3/3/2021,2352,2422,3117,5567,34616,84
3/30/2021,3833,3471,4722,11650,44275,311
3/31/2021,3978,3565,4867,11846,44504,347
3/4/2021,2369,2437,3131,5655,34792,86
3/5/2021,2396,2446,3155,5809,35147,86
3/6/2021,2405,2449,3160,5878,35263,86
3/7/2021,2410,2455,3164,5977,35372,87
3/8/2021,2429,2472,3198,6182,35710,89
3/9/2021,2460,2513,3244,6401,36259,92
4/1/2021,4110,3666,5014,12056,44873,375
4/10/2021,5156,4345,6045,13543,46762,599
4/11/2021,5172,4363,6068,13572,46794,605
4/12/2021,5250,4403,6141,13690,46960,638
4/13/2021,5313,4435,6194,13775,47066,650
4/14/2021,5410,4494,6274,13891,47221,665
4/15/2021,5466,4550,6337,14038,47380,675
4/16/2021,5547,4617,6402,14162,47523,695
4/17/2021,5627,4681,6455,14304,47721,709
4/18/2021,5714,4709,6509,14438,47808,735
4/19/2021,5796,4752,6566,14641,47958,743
4/2/2021,4260,3770,5167,12255,45122,417
4/20/2021,5836,4785,6612,14717,48053,754
4/21/2021,5951,4846,6695,14893,48231,778
4/22/2021,6074,4954,6808,15038,48411,802
4/23/2021,6139,5030,6894,15183,48554,849
4/24/2021,6254,5071,6970,15333,48678,878
4/25/2021,6340,5115,7024,15441,48752,904
4/26/2021,6410,5163,7085,15541,48889,927
4/27/2021,6458,5191,7141,15610,48979,941
4/28/2021,6524,5245,7215,15726,49131,961
4/29/2021,6578,5291,7266,15797,49229,980
4/3/2021,4381,3834,5268,12380,45244,450
4/30/2021,6638,5341,7310,15883,49331,1000
4/4/2021,4403,3845,5280,12397,45272,457
4/5/2021,4558,3929,5414,12559,45476,490
4/6/2021,4695,4024,5559,12785,45773,516
4/7/2021,4818,4115,5694,12944,46008,542
4/8/2021,4937,4217,5807,13178,46327,560
4/9/2021,5100,4300,5984,13464,46682,581
5/1/2021,6679,5365,7347,15954,49388,1010
5/10/2021,7044,5590,7626,16343,49898,1108
5/11/2021,7090,5624,7651,16384,49967,1119
5/12/2021,7135,5652,7685,16434,50041,1134
5/13/2021,7174,5677,7708,16470,50078,1188
5/14/2021,7242,5718,7746,16520,50133,1341
5/15/2021,7300,5741,7772,16557,50163,1416
5/16/2021,7326,5752,7788,16572,50182,1449
5/17/2021,7380,5776,7826,16608,50242,1494
5/18/2021,7411,5798,7862,16666,50309,1534
5/19/2021,7463,5819,7893,16711,50391,1573
5/2/2021,6711,5387,7369,15980,49411,1018
5/20/2021,7519,5847,7926,16776,50448,1614
5/21/2021,7580,5875,7973,16815,50494,1681
5/22/2021,7606,5891,7988,16841,50522,1726
5/23/2021,7623,5897,8009,16858,50537,1755
5/24/2021,7654,5922,8036,16892,50585,1784
5/25/2021,7691,5943,8058,16932,50629,1808
5/26/2021,7714,5960,8082,16961,50684,1870
5/27/2021,7752,5978,8105,17003,50716,1890
5/28/2021,7789,5997,8132,17036,50753,1959
5/29/2021,7819,6012,8151,17049,50776,1978
5/3/2021,6763,5412,7397,16033,49459,1035
5/30/2021,7834,6021,8162,17062,50789,1995
5/31/2021,7838,6026,8171,17065,50795,2000
5/4/2021,6836,5465,7450,16108,49560,1048
5/5/2021,6881,5493,7484,16167,49642,1057
5/6/2021,6923,5526,7526,16223,49705,1072
5/7/2021,6964,5550,7565,16269,49775,1085
5/8/2021,6991,5559,7587,16301,49814,1093
5/9/2021,7003,5572,7606,16320,49833,1099
6/1/2021,7874,6049,8198,17097,50835,2035
6/10/2021,8074,6165,8364,17301,51106,2274
6/11/2021,8102,6175,8380,17324,51135,2310
6/12/2021,8110,6180,8395,17350,51140,2326
6/13/2021,8120,6182,8400,17358,51143,2334
6/14/2021,8138,6195,8410,17375,51170,2354
6/15/2021,8157,6205,8427,17399,51192,2395
6/16/2021,8183,6219,8447,17415,51213,2425
6/17/2021,8204,6227,8461,17439,51245,2438
6/18/2021,8234,6249,8478,17470,51272,2457
6/19/2021,8238,6257,8489,17478,51280,2468
6/2/2021,7899,6062,8218,17133,50886,2088
6/20/2021,8242,6260,8492,17484,51287,2477
6/21/2021,8256,6267,8508,17503,51297,2494
6/22/2021,8276,6273,8526,17525,51322,2516
6/23/2021,8310,6291,8543,17547,51346,2538
6/24/2021,8332,6300,8557,17561,51366,2560
6/25/2021,8348,6313,8580,17575,51397,2582
6/26/2021,8355,6325,8593,17587,51404,2596
6/27/2021,8360,6328,8598,17594,51404,2601
6/28/2021,8380,6339,8610,17614,51424,2620
6/29/2021,8392,6353,8622,17628,51447,2638
6/3/2021,7927,6077,8238,17165,50928,2108
6/30/2021,8408,6364,8634,17649,51468,2682
6/4/2021,7968,6095,8266,17198,50958,2155
6/5/2021,7982,6099,8281,17212,50970,2167
6/6/2021,7992,6104,8289,17216,50978,2180
6/7/2021,8004,6117,8308,17234,51003,2203
6/8/2021,8029,6137,8324,17267,51032,2233
6/9/2021,8050,6154,8345,17285,51072,2257
7/1/2021,8418,6374,8649,17666,51498,2695
7/10/2021,8580,6465,8757,17846,51674,2830
7/11/2021,8585,6470,8762,17847,51679,2834
7/12/2021,8603,6478,8776,17864,51697,2851
7/13/2021,8620,6486,8787,17877,51710,2870
7/14/2021,8633,6496,8800,17892,51731,2885
7/15/2021,8655,6505,8817,17908,51753,2908
7/16/2021,8682,6524,8843,17939,51785,2943
7/17/2021,8705,6536,8855,17962,51806,2959
7/18/2021,8721,6542,8861,17971,51822,2976
7/19/2021,8748,6557,8879,18000,51860,3004
7/2/2021,8440,6385,8662,17704,51526,2718
7/20/2021,8774,6574,8898,18026,51902,3036
7/21/2021,8800,6596,8927,18061,51947,3076
7/22/2021,8834,6621,8958,18089,52000,3123
7/23/2021,8873,6643,8993,18132,52046,3159
7/24/2021,8906,6672,9024,18166,52073,3183
7/25/2021,8935,6690,9038,18187,52093,3201
7/26/2021,8973,6714,9064,18217,52131,3237
7/27/2021,9006,6735,9096,18252,52189,3293
7/28/2021,9039,6759,9128,18290,52246,3324
7/29/2021,9060,6778,9155,18322,52292,3354
7/3/2021,8455,6394,8672,17716,51539,2730
7/30/2021,9125,6814,9194,18377,52361,3424
7/31/2021,9157,6837,9217,18396,52389,3448
7/4/2021,8460,6395,8673,17716,51539,2730
7/5/2021,8475,6405,8683,17729,51552,2745
7/6/2021,8487,6417,8695,17752,51577,2761
7/7/2021,8510,6428,8713,17783,51606,2778
7/8/2021,8533,6436,8730,17800,51635,2791
7/9/2021,8564,6451,8746,17827,51662,2814
8/1/2021,9187,6856,9232,18408,52409,3472
8/10/2021,9513,7106,9478,18740,52765,3741
8/11/2021,9547,7129,9506,18774,52808,3753
8/12/2021,9587,7167,9545,18807,52855,3791
8/13/2021,9656,7209,9600,18855,52906,3852
8/14/2021,9686,7226,9626,18887,52924,3888
8/15/2021,9719,7244,9641,18894,52931,3907
8/16/2021,9750,7272,9663,18928,52979,3927
8/17/2021,9797,7300,9688,18963,53003,3957
8/18/2021,9827,7319,9720,18995,53052,3981
8/19/2021,9860,7342,9747,19029,53073,4002
8/2/2021,9221,6881,9259,18441,52449,3504
8/20/2021,9894,7374,9777,19065,53108,4046
8/21/2021,9915,7384,9793,19083,53128,4062
8/22/2021,9933,7398,9803,19091,53136,4072
8/23/2021,9965,7427,9826,19118,53165,4088
8/24/2021,9993,7445,9845,19144,53196,4113
8/25/2021,10024,7467,9883,19177,53237,4132
8/26/2021,10051,7491,9910,19208,53265,4155
8/27/2021,10094,7518,9933,19236,53307,4193
8/28/2021,10110,7534,9953,19245,53320,4211
8/29/2021,10128,7549,9960,19248,53329,4224
8/3/2021,9262,6908,9282,18486,52491,3536
8/30/2021,10157,7557,9981,19270,53352,4242
8/31/2021,10179,7576,9990,19283,53376,4263
8/4/2021,9297,6934,9313,18522,52550,3565
8/5/2021,9341,6967,9347,18576,52601,3587
8/6/2021,9377,7015,9391,18630,52644,3630
8/7/2021,9420,7035,9414,18658,52674,3668
8/8/2021,9438,7058,9430,18676,52680,3690
8/9/2021,9476,7085,9458,18711,52727,3717
9/1/2021,10202,7593,10014,19316,53411,4270
9/10/2021,10438,7699,10139,19493,53577,4424
9/11/2021,10463,7707,10155,19505,53590,4433
9/12/2021,10475,7713,10168,19511,53596,4444
9/13/2021,10504,7732,10184,19528,53611,4452
9/14/2021,10528,7750,10197,19552,53634,4459
9/15/2021,10547,7757,10209,19569,53654,4466
9/16/2021,10577,7771,10225,19585,53671,4477
9/17/2021,10606,7789,10259,19607,53691,4499
9/18/2021,10628,7805,10267,19620,53695,4513
9/19/2021,10637,7810,10272,19624,53699,4517
9/2/2021,10224,7609,10022,19333,53433,4293
9/20/2021,10656,7818,10282,19642,53709,4525
