date,Navajo_cume,Navajo
1/1/2021,1,
1/10/2021,2,1
1/11/2021,3,1
1/12/2021,4,1
1/13/2021,5,1
1/14/2021,6,1
1/15/2021,8,2
1/16/2021,33,25
1/17/2021,106,73
1/18/2021,173,67
1/19/2021,175,2
1/2/2021,177,2
1/20/2021,184,7
1/21/2021,261,77
1/22/2021,426,165
1/23/2021,533,107
1/24/2021,537,4
1/25/2021,538,1
1/26/2021,539,1
1/27/2021,881,342
1/28/2021,1257,376
1/29/2021,1625,368
1/3/2021,1971,346
1/30/2021,2064,93
1/31/2021,2066,2
1/4/2021,2070,4
1/5/2021,2318,248
1/6/2021,2735,417
1/7/2021,3219,484
1/8/2021,3917,698
1/9/2021,4307,390
10/1/2021,4318,11
10/10/2021,4320,2
10/11/2021,4720,400
10/12/2021,5166,446
10/13/2021,5494,328
10/14/2021,5914,420
10/15/2021,6380,466
10/16/2021,6397,17
10/17/2021,6406,9
10/18/2021,6585,179
10/19/2021,7038,453
10/2/2021,7559,521
10/20/2021,8244,685
10/21/2021,8699,455
10/22/2021,8930,231
10/23/2021,8952,22
10/24/2021,9528,576
10/25/2021,10084,556
10/26/2021,10827,743
10/27/2021,11912,1085
10/28/2021,12598,686
10/29/2021,12738,140
10/3/2021,12754,16
10/30/2021,13470,716
10/4/2021,14220,750
10/5/2021,15315,1095
10/6/2021,16220,905
10/7/2021,16893,673
10/8/2021,17612,719
10/9/2021,17627,15
12/10/2020,18379,752
12/14/2020,19251,872
12/15/2020,20096,845
12/16/2020,21147,1051
12/17/2020,22045,898
12/18/2020,22680,635
12/19/2020,22739,59
12/2/2020,22959,220
12/20/2020,23853,894
12/21/2020,24877,1024
12/22/2020,25680,803
12/23/2020,26224,544
12/24/2020,26357,133
12/25/2020,26397,40
12/26/2020,26809,412
12/27/2020,27460,651
12/28/2020,28069,609
12/29/2020,29006,937
12/30/2020,29782,776
12/31/2020,30200,418
12/4/2020,30234,34
12/6/2020,30891,657
12/7/2020,31492,601
2/1/2021,32288,796
2/10/2021,33027,739
2/11/2021,33518,491
2/12/2021,34201,683
2/13/2021,34242,41
2/14/2021,34704,462
2/15/2021,35244,540
2/16/2021,36261,1017
2/17/2021,37321,1060
2/18/2021,38041,720
2/19/2021,38653,612
2/2/2021,38723,70
2/20/2021,39320,597
2/21/2021,39927,607
2/22/2021,40686,759
2/23/2021,41634,948
2/24/2021,42137,503
2/25/2021,42288,151
2/26/2021,42351,63
2/27/2021,42821,470
2/28/2021,43557,736
2/3/2021,44347,790
2/4/2021,45208,861
2/5/2021,45797,589
2/6/2021,45952,155
2/7/2021,46012,60
2/8/2021,46483,471
2/9/2021,46914,431
3/1/2021,47718,804
3/10/2021,48182,464
3/11/2021,48569,387
3/12/2021,48768,199
3/13/2021,48803,35
3/14/2021,49155,352
3/15/2021,49594,439
3/16/2021,50019,425
3/17/2021,50707,688
3/18/2021,51096,389
3/19/2021,51289,193
3/2/2021,51360,71
3/20/2021,51901,541
3/21/2021,52279,378
3/22/2021,52754,475
3/23/2021,53282,528
3/24/2021,53661,379
3/25/2021,53754,93
3/26/2021,53805,51
3/27/2021,54205,400
3/28/2021,54522,317
3/29/2021,54879,357
3/3/2021,55225,346
3/30/2021,55526,301
3/31/2021,55675,149
3/4/2021,55708,33
3/5/2021,55970,262
3/6/2021,56258,288
3/7/2021,56566,308
3/8/2021,56936,370
3/9/2021,57167,231
4/1/2021,57245,78
4/10/2021,57262,17
4/11/2021,57431,169
4/12/2021,57696,265
4/13/2021,57882,186
4/14/2021,58210,328
4/15/2021,58370,160
4/16/2021,58428,58
4/17/2021,58445,17
4/18/2021,58630,185
4/19/2021,58813,183
4/2/2021,59009,196
4/20/2021,59341,332
4/21/2021,59813,472
4/22/2021,59882,69
4/23/2021,59932,50
4/24/2021,60241,309
4/25/2021,60571,330
4/26/2021,60980,409
4/27/2021,61330,350
4/28/2021,61592,262
4/29/2021,61873,281
4/3/2021,61922,49
4/30/2021,62139,217
4/4/2021,62406,267
4/5/2021,62614,208
4/6/2021,62834,220
4/7/2021,62979,145
4/8/2021,63013,34
4/9/2021,63035,22
5/1/2021,63066,31
5/10/2021,63285,219
5/11/2021,63421,136
