date,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa
1/1/2021,11729,12992,12126,9772,5801,106
1/10/2021,19969,19987,18960,15911,11452,216
1/11/2021,21208,21095,20180,16883,13239,249
1/12/2021,23200,23073,22199,18553,18017,329
1/13/2021,25220,25197,24413,20218,23538,396
1/14/2021,27165,27322,26684,22120,29524,437
1/15/2021,29366,29339,28799,23895,34380,498
1/16/2021,30735,30531,30075,25057,37555,531
1/17/2021,31700,31438,31027,26026,40682,558
1/18/2021,32746,32375,32174,27140,45670,586
1/19/2021,34017,33595,33483,28439,51922,650
1/2/2021,13270,14359,13368,10849,6532,127
1/20/2021,35304,34868,35098,29972,58878,693
1/21/2021,36789,36363,36952,31843,66984,744
1/22/2021,39677,39000,39922,34850,74854,838
1/23/2021,42292,41072,42408,37313,79672,913
1/24/2021,43563,42248,43692,38722,84780,957
1/25/2021,44867,43399,45119,40319,92220,1005
1/26/2021,46534,44847,46851,42208,103052,1064
1/27/2021,48024,46155,48359,43856,113410,1099
1/28/2021,49239,47238,49583,45281,124235,1133
1/29/2021,51280,48916,51293,47111,134891,1200
1/3/2021,14009,14942,13872,11292,6767,143
1/30/2021,53023,50321,52886,48680,139878,1260
1/31/2021,53640,50869,53525,49363,143518,1288
1/4/2021,15034,15874,14823,12082,7618,151
1/5/2021,15989,16707,15686,12890,8383,168
1/6/2021,17164,17663,16646,13810,9106,177
1/7/2021,18078,18463,17460,14593,9849,188
1/8/2021,18894,19138,18115,15158,10332,195
1/9/2021,19589,19680,18653,15614,11136,212
10/1/2021,491198,348326,361295,381950,612579,220124
10/10/2021,496630,351186,363580,383700,614946,222863
10/11/2021,497448,351617,363923,383990,615360,223256
10/12/2021,497803,351790,364089,384119,615537,223464
10/13/2021,498379,352086,364362,384323,615873,223718
10/14/2021,499085,352427,364682,384565,616221,223999
10/15/2021,499960,352863,365067,384841,616484,224332
10/16/2021,500568,353107,365293,385017,616627,224589
10/17/2021,500999,353283,365421,385105,616717,224745
10/18/2021,501710,353667,365753,385376,617081,225029
10/19/2021,502332,354022,365989,385594,617379,225317
10/2/2021,491847,348639,361568,382148,612780,220480
10/20/2021,502960,354362,366227,385819,617654,225646
10/21/2021,503571,354697,366499,386020,617924,225899
10/22/2021,504288,355117,366855,386311,618332,226246
10/23/2021,504711,355346,367081,386443,618521,226459
10/24/2021,505001,355507,367221,386572,618681,226599
10/25/2021,505688,355887,367529,386872,619148,226896
10/26/2021,506340,356232,367839,387116,619606,227155
10/27/2021,506995,356573,368193,387404,620051,227444
10/28/2021,507624,356915,368484,387668,620500,227702
10/29/2021,508230,357317,368825,387941,620813,227958
10/3/2021,492153,348778,361672,382240,612890,220632
10/30/2021,508410,357422,368916,388005,620858,228051
10/4/2021,492962,349163,361992,382470,613328,220994
10/5/2021,493728,349591,362332,382712,613762,221365
10/6/2021,494494,349998,362658,382942,614091,221756
10/7/2021,495016,350317,362918,383166,614364,222042
10/8/2021,495705,350684,363199,383399,614617,222415
10/9/2021,496288,351000,363430,383579,614792,222714
12/1/2020,36,29,28,16,21,2
12/10/2020,45,36,39,29,40,2
12/11/2020,47,38,39,32,40,2
12/12/2020,48,38,39,34,40,2
12/13/2020,48,39,41,35,41,2
12/14/2020,50,42,41,37,47,2
12/15/2020,55,46,50,46,50,2
12/16/2020,68,58,63,52,54,2
12/17/2020,291,408,369,288,181,5
12/18/2020,677,890,772,551,303,5
12/19/2020,1030,1357,1176,841,429,10
12/2/2020,37,30,28,20,26,2
12/20/2020,1226,1605,1419,1042,516,11
12/21/2020,1927,2444,2184,1596,792,14
12/22/2020,2874,3540,3175,2305,1102,18
12/23/2020,3925,4815,4335,3114,1465,25
12/24/2020,4298,5196,4690,3409,1605,25
12/25/2020,4298,5196,4691,3409,1609,25
12/26/2020,5418,6494,5807,4355,2029,34
12/27/2020,5926,7026,6335,4790,2241,40
12/28/2020,7068,8215,7467,5813,2850,50
12/29/2020,8828,9982,9146,7238,3885,76
12/3/2020,40,30,31,21,28,2
12/30/2020,10683,11954,11114,8884,4881,96
12/31/2020,11624,12886,12015,9644,5264,105
12/4/2020,40,30,31,22,30,2
12/5/2020,40,30,31,22,32,2
12/6/2020,40,30,31,22,32,2
12/7/2020,40,31,35,24,34,2
12/8/2020,42,32,36,25,34,2
12/9/2020,42,32,38,26,38,2
2/1/2021,54480,51637,54330,50351,152012,1326
2/10/2021,63379,59712,63032,60853,242887,1845
2/11/2021,64457,60632,64050,62290,253870,1904
2/12/2021,66250,62096,65589,64273,269068,2005
2/13/2021,68098,63686,67406,66312,279114,2109
2/14/2021,68747,64164,67994,67060,284271,2136
2/15/2021,69410,64792,68661,67967,293822,2182
2/16/2021,70539,65582,69563,69145,304187,2230
2/17/2021,71514,66485,70497,70337,315305,2306
2/18/2021,72362,67208,71280,71403,326247,2340
2/19/2021,73487,68113,72190,72606,335422,2418
2/2/2021,55442,52524,55188,51510,162020,1365
2/20/2021,75185,69503,73569,74185,343466,2520
2/21/2021,75793,70073,74161,74917,348552,2555
2/22/2021,76406,70628,74696,75584,354398,2602
2/23/2021,77528,71497,75723,76847,362624,2669
2/24/2021,78696,72535,76842,78289,372291,2754
2/25/2021,79801,73479,77843,79589,382183,2840
2/26/2021,81333,74768,79137,81340,391447,2933
2/27/2021,82589,75857,80222,82685,397911,3014
2/28/2021,83150,76292,80723,83663,401746,3058
2/3/2021,56268,53320,56021,52494,172433,1419
2/4/2021,57207,54177,57046,53662,183232,1469
2/5/2021,58447,55272,58176,54983,192194,1538
2/6/2021,59701,56335,59318,56212,202822,1617
2/7/2021,60225,56846,59822,56791,208494,1647
2/8/2021,61187,57757,60835,58063,219166,1722
2/9/2021,62274,58756,61897,59426,231063,1793
3/1/2021,83912,76979,81548,84958,407081,3128
3/10/2021,94282,85194,90520,141635,452202,3932
3/11/2021,96386,86881,92304,151656,458452,4072
3/12/2021,98739,88658,94263,160741,463861,4211
3/13/2021,100444,90074,95888,169000,467931,4309
3/14/2021,101702,91168,97056,175296,470432,4387
3/15/2021,103200,92471,98624,183329,474317,4492
3/16/2021,105227,94090,100495,191021,478321,4642
3/17/2021,107850,96409,103109,199837,483592,4833
3/18/2021,110557,98686,105716,207668,488483,5017
3/19/2021,113990,101244,108512,214792,493081,5309
3/2/2021,84737,77730,82362,86892,413113,3182
3/20/2021,116881,103668,111343,220184,496928,5536
3/21/2021,119122,105575,113495,224280,499231,5733
3/22/2021,122374,108436,116637,228787,502382,6061
3/23/2021,126254,111737,120138,233750,505437,6501
3/24/2021,132655,117069,125790,238343,508625,7795
3/25/2021,139849,122771,131905,242523,511792,9110
3/26/2021,146265,127897,137341,246315,514037,10413
3/27/2021,152265,132708,142371,248958,515495,12079
3/28/2021,157378,136566,146524,250662,516416,13578
3/29/2021,165026,142369,152978,252557,517658,15312
3/3/2021,85641,78451,83250,89967,418857,3266
3/30/2021,172713,148106,159333,254733,518995,17113
3/31/2021,181004,154311,166462,257478,520750,19262
3/4/2021,86745,79373,84221,96963,424683,3351
