date,pcr_tests_YUMA,pcr_pos_tests_YUMA,pcr_positivity_YUMA,ser_tests_YUMA,ser_pos_tests_YUMA,ser_positivity_YUMA
2020-10-02 00:00:00,133,9,0.0676691729323308,4.0,1.0,0.25
2020-10-01 00:00:00,171,7,0.0409356725146199,17.0,5.0,0.2941176470588236
2020-09-30 00:00:00,215,16,0.0744186046511628,9.0,4.0,0.4444444444444444
2020-09-29 00:00:00,262,25,0.0954198473282443,13.0,3.0,0.2307692307692308
2020-09-28 00:00:00,294,43,0.1462585034013606,18.0,5.0,0.2777777777777778
2020-09-27 00:00:00,40,5,0.125,1.0,1.0,1
2020-09-26 00:00:00,48,2,0.0416666666666667,1.0,0.0,0
2020-09-25 00:00:00,227,19,0.0837004405286344,48.0,7.0,0.1458333333333334
2020-09-24 00:00:00,296,13,0.0439189189189189,16.0,6.0,0.375
2020-09-23 00:00:00,207,12,0.0579710144927536,7.0,2.0,0.2857142857142857
2020-09-22 00:00:00,279,17,0.0609318996415771,22.0,5.0,0.2272727272727273
2020-09-21 00:00:00,331,17,0.0513595166163142,10.0,1.0,0.1
2020-09-20 00:00:00,59,6,0.1016949152542373,1.0,0.0,0
2020-09-19 00:00:00,27,2,0.0740740740740741,1.0,0.0,0
2020-09-18 00:00:00,303,20,0.066006600660066,7.0,0.0,0
2020-09-17 00:00:00,344,23,0.0668604651162791,14.0,4.0,0.2857142857142857
2020-09-16 00:00:00,220,19,0.0863636363636364,16.0,3.0,0.1875
2020-09-15 00:00:00,461,18,0.0390455531453362,17.0,6.0,0.3529411764705883
2020-09-14 00:00:00,224,19,0.0848214285714286,5.0,1.0,0.2
2020-09-13 00:00:00,39,6,0.1538461538461539,,,
2020-09-12 00:00:00,45,5,0.1111111111111111,,,
2020-09-11 00:00:00,368,20,0.0543478260869565,18.0,3.0,0.1666666666666667
2020-09-10 00:00:00,337,14,0.0415430267062315,15.0,5.0,0.3333333333333333
2020-09-09 00:00:00,219,10,0.045662100456621,16.0,6.0,0.375
2020-09-08 00:00:00,333,19,0.0570570570570571,17.0,6.0,0.3529411764705883
2020-09-07 00:00:00,51,3,0.0588235294117647,2.0,0.0,0
2020-09-06 00:00:00,34,3,0.0882352941176471,1.0,0.0,0
2020-09-05 00:00:00,75,0,0,14.0,1.0,0.0714285714285714
2020-09-04 00:00:00,209,6,0.0287081339712919,23.0,9.0,0.391304347826087
2020-09-03 00:00:00,267,18,0.0674157303370787,18.0,5.0,0.2777777777777778
2020-09-02 00:00:00,171,16,0.0935672514619883,15.0,4.0,0.2666666666666667
2020-09-01 00:00:00,282,11,0.0390070921985816,16.0,6.0,0.375
2020-08-31 00:00:00,221,23,0.1040723981900453,13.0,3.0,0.2307692307692308
2020-08-30 00:00:00,75,6,0.08,1.0,0.0,0
2020-08-29 00:00:00,54,3,0.0555555555555556,3.0,0.0,0
2020-08-28 00:00:00,229,23,0.1004366812227074,16.0,3.0,0.1875
2020-08-27 00:00:00,243,21,0.0864197530864198,25.0,14.0,0.5600000000000002
2020-08-26 00:00:00,323,37,0.1145510835913313,21.0,5.0,0.2380952380952381
2020-08-25 00:00:00,206,21,0.1019417475728155,59.0,5.0,0.0847457627118644
2020-08-24 00:00:00,361,34,0.0941828254847646,14.0,7.0,0.5
2020-08-23 00:00:00,63,7,0.1111111111111111,5.0,0.0,0
2020-08-22 00:00:00,52,2,0.0384615384615385,2.0,1.0,0.5
