date,Arizona,Arizona_cum,StatePODs,StatePODs_cum
3/7/2021 0:00,18628,2150896,,
3/6/2021 0:00,36581,2132268,,
3/5/2021 0:00,53002,2095687,,
3/4/2021 0:00,54386,2042685,,
3/3/2021 0:00,54678,1988299,,
3/2/2021 0:00,46645,1933621,,
3/1/2021 0:00,43387,1886976,,
2/28/2021 0:00,25117,1843589,,
2/27/2021 0:00,49552,1818472,,
2/26/2021 0:00,65194,1768920,,
2/25/2021 0:00,58641,1703726,,
2/24/2021 0:00,55826,1645085,,
2/23/2021 0:00,43057,1589259,,
2/22/2021 0:00,26993,1546202,,
2/21/2021 0:00,14669,1519209,,
2/20/2021 0:00,34066,1504540,,
2/19/2021 0:00,41246,1470474,,
2/18/2021 0:00,42912,1429228,,
2/17/2021 0:00,45489,1386316,,
2/16/2021 0:00,43609,1340827,,
2/15/2021 0:00,30493,1297218,,
2/14/2021 0:00,17187,1266725,,
2/13/2021 0:00,45118,1249538,,
2/12/2021 0:00,60265,1204420,,
2/11/2021 0:00,50035,1144155,,
2/10/2021 0:00,49540,1094120,,
2/9/2021 0:00,43244,1044580,,
2/8/2021 0:00,38081,1001336,,
2/7/2021 0:00,16176,963255,,
2/6/2021 0:00,37532,947079,,
2/5/2021 0:00,43042,909547,,
2/4/2021 0:00,45627,866505,,
2/3/2021 0:00,43034,820878,,
2/2/2021 0:00,37864,777844,,
2/1/2021 0:00,28867,739980,,
1/31/2021 0:00,11481,711113,,
1/30/2021 0:00,25931,699632,,
1/29/2021 0:00,39095,673701,,
1/28/2021 0:00,38698,634606,,
1/27/2021 0:00,39077,595908,,
1/26/2021 0:00,36250,556831,,
1/25/2021 0:00,28468,520581,,
1/24/2021 0:00,15950,492113,,
1/23/2021 0:00,28267,476163,,
1/22/2021 0:00,37137,447896,,
1/21/2021 0:00,34410,410759,,
1/20/2021 0:00,31051,376349,,
1/19/2021 0:00,26372,345298,,
1/18/2021 0:00,18758,318926,,
1/17/2021 0:00,9258,300168,,
1/16/2021 0:00,15655,290910,,
1/15/2021 0:00,24024,275255,,
1/14/2021 0:00,24293,251231,,
1/13/2021 0:00,24777,226938,,
1/12/2021 0:00,22718,202161,,
1/11/2021 0:00,15375,179443,,
1/10/2021 0:00,3151,164068,,
1/9/2021 0:00,7873,160917,,
1/8/2021 0:00,11503,153044,,
1/7/2021 0:00,12051,141541,,
1/6/2021 0:00,11640,129490,,
1/5/2021 0:00,8647,117850,,
1/4/2021 0:00,8331,109203,,
1/3/2021 0:00,3163,100872,,
1/2/2021 0:00,7505,97709,,
1/1/2021 0:00,434,90204,,
12/31/2020 0:00,7646,89770,,
12/30/2020 0:00,14589,82124,,
12/29/2020 0:00,12594,67535,,
12/28/2020 0:00,8992,54941,,
12/27/2020 0:00,2625,45949,,
12/26/2020 0:00,6491,43324,,
12/25/2020 0:00,136,36833,,
12/24/2020 0:00,3722,36697,,
12/23/2020 0:00,9530,32975,,
12/22/2020 0:00,7598,23445,,
12/21/2020 0:00,5325,15847,,
12/20/2020 0:00,1004,10522,,
12/19/2020 0:00,2546,9518,,
12/18/2020 0:00,3459,6972,,
12/17/2020 0:00,2889,3513,,
12/16/2020 0:00,544,624,,
12/15/2020 0:00,25,80,,
12/14/2020 0:00,4,55,,
12/13/2020 0:00,2,51,,
12/12/2020 0:00,3,49,,
12/11/2020 0:00,7,46,,
12/10/2020 0:00,1,39,,
12/9/2020 0:00,3,38,,
12/8/2020 0:00,3,35,,
12/7/2020 0:00,4,32,,
12/5/2020 0:00,1,28,,
12/4/2020 0:00,1,27,,
12/3/2020 0:00,5,26,,
12/2/2020 0:00,4,21,,
12/1/2020 0:00,17,17,,
