date,pcr_tests_PINAL,pcr_positivity_PINAL,ser_tests_PINAL,ser_positivity_PINAL
2020-09-01 00:00:00,97.0,0.0103092783505155,40.0,0.05
2020-08-31 00:00:00,322.0,0.031055900621118,162.0,0.0864197530864198
2020-08-30 00:00:00,190.0,0.0526315789473684,66.0,0.0454545454545455
2020-08-29 00:00:00,182.0,0.032967032967033,77.0,0.1168831168831169
2020-08-28 00:00:00,366.0,0.0273224043715847,96.0,0.1458333333333334
2020-08-27 00:00:00,2015.0,0.0401985111662531,72.0,0.2083333333333334
2020-08-26 00:00:00,2457.0,0.0044770044770045,79.0,0.0886075949367089
2020-08-25 00:00:00,2834.0,0.0088214537755822,109.0,0.0917431192660551
2020-08-24 00:00:00,2583.0,0.0735578784359272,102.0,0.0784313725490196
2020-08-23 00:00:00,330.0,0.0303030303030303,53.0,0.0566037735849057
2020-08-22 00:00:00,263.0,0.0304182509505703,85.0,0.0823529411764706
2020-08-21 00:00:00,1398.0,0.0164520743919886,121.0,0.0826446280991736
2020-08-20 00:00:00,739.0,0.027063599458728,76.0,0.118421052631579
2020-08-19 00:00:00,1045.0,0.0382775119617225,56.0,0.125
2020-08-18 00:00:00,428.0,0.0537383177570093,90.0,0.0888888888888889
2020-08-17 00:00:00,529.0,0.0604914933837429,104.0,0.1538461538461539
2020-08-16 00:00:00,367.0,0.0381471389645777,49.0,0.1224489795918367
2020-08-15 00:00:00,345.0,0.0608695652173913,66.0,0.1060606060606061
2020-08-14 00:00:00,504.0,0.0396825396825397,121.0,0.115702479338843
2020-08-13 00:00:00,345.0,0.0927536231884058,84.0,0.1547619047619048
2020-08-12 00:00:00,399.0,0.0576441102756892,71.0,0.1408450704225352
2020-08-11 00:00:00,403.0,0.0496277915632754,107.0,0.1682242990654206
2020-08-10 00:00:00,434.0,0.0691244239631337,121.0,0.1404958677685951
2020-08-09 00:00:00,296.0,0.0506756756756757,51.0,0.0196078431372549
2020-08-08 00:00:00,296.0,0.0743243243243243,49.0,0.0816326530612245
2020-08-07 00:00:00,406.0,0.0911330049261084,114.0,0.1578947368421053
2020-08-06 00:00:00,371.0,0.078167115902965,100.0,0.16
