date,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino
1/1/2021,643,728,560,430,347,3
1/10/2021,1161,1135,934,781,696,16
1/11/2021,1234,1219,1011,832,759,17
1/12/2021,1341,1307,1083,916,954,18
1/13/2021,1403,1372,1161,994,1208,19
1/14/2021,1504,1457,1254,1081,1476,19
1/15/2021,1619,1554,1331,1180,2212,20
1/16/2021,1630,1570,1346,1203,2315,20
1/17/2021,1636,1579,1353,1207,2322,20
1/18/2021,1704,1651,1409,1259,2387,23
1/19/2021,1792,1716,1475,1336,2643,24
1/2/2021,670,743,568,445,357,3
1/20/2021,2046,1992,1799,1623,2852,29
1/21/2021,2199,2099,1900,1723,3059,30
1/22/2021,2294,2176,1997,1835,3394,31
1/23/2021,2339,2209,2033,1872,3591,34
1/24/2021,2344,2212,2033,1873,3609,34
1/25/2021,2393,2263,2096,1974,3913,35
1/26/2021,2456,2317,2151,2057,4271,38
1/27/2021,2709,2459,2300,2220,4648,42
1/28/2021,2902,2582,2427,2380,5052,49
1/29/2021,3002,2662,2507,2490,5388,53
1/3/2021,670,744,568,446,359,3
1/30/2021,3062,2707,2533,2528,5506,61
1/31/2021,3072,2709,2534,2533,5528,61
1/4/2021,742,819,626,514,419,4
1/5/2021,827,889,681,578,484,8
1/6/2021,909,938,736,630,549,10
1/7/2021,1026,1021,824,696,648,11
1/8/2021,1147,1127,922,761,686,16
1/9/2021,1161,1134,932,778,694,16
12/1/2020,,,,1,,
12/10/2020,,,,1,,
12/11/2020,,,,1,,
12/12/2020,1,,,1,,
12/13/2020,1,,,1,,
12/14/2020,1,,,1,,
12/15/2020,2,,,2,1,
12/16/2020,26,37,31,23,14,
12/17/2020,55,70,62,46,19,
12/18/2020,101,127,107,77,36,
12/19/2020,111,140,115,90,37,
12/2/2020,,,,1,,
12/20/2020,112,141,115,90,38,
12/21/2020,114,142,117,91,39,
12/22/2020,121,163,128,102,44,1
12/23/2020,179,268,204,140,66,2
12/24/2020,260,370,273,197,78,2
12/25/2020,287,397,293,217,83,2
12/26/2020,305,421,307,227,85,2
12/27/2020,332,444,321,239,88,2
12/28/2020,387,503,365,268,100,3
12/29/2020,450,578,412,316,195,3
12/3/2020,,,,1,,
12/30/2020,550,667,485,377,295,3
12/31/2020,604,709,533,413,344,3
12/4/2020,,,,1,,
12/5/2020,,,,1,,
12/6/2020,,,,1,,
12/7/2020,,,,1,,
12/8/2020,,,,1,,
12/9/2020,,,,1,,
2/1/2021,3129,2771,2596,2639,5975,61
2/10/2021,5005,3632,3550,3936,9932,245
2/11/2021,5149,3750,3679,4112,10564,253
2/12/2021,5571,4051,3975,4498,11289,314
2/13/2021,5977,4268,4154,4695,11798,360
2/14/2021,5987,4271,4158,4699,11825,360
2/15/2021,6124,4399,4271,4819,12149,369
2/16/2021,6292,4553,4423,5007,12560,381
2/17/2021,6884,4905,4693,5274,12904,697
2/18/2021,6949,4967,4771,5371,12999,702
2/19/2021,7072,5038,4855,5479,13079,717
2/2/2021,3174,2807,2632,2692,6376,63
2/20/2021,7308,5139,4967,5566,13138,743
2/21/2021,7311,5142,4970,5569,13145,744
2/22/2021,7343,5164,4991,5613,13172,746
2/23/2021,7371,5181,5028,5661,13229,748
2/24/2021,7671,5383,5216,5881,13450,766
2/25/2021,7928,5578,5387,6072,13738,797
2/26/2021,8231,5795,5613,6290,14004,821
2/27/2021,8327,5869,5687,6362,14086,829
2/28/2021,8336,5874,5693,6369,14113,830
2/3/2021,3534,2935,2776,2862,6877,78
2/4/2021,3969,3082,2924,3048,7509,96
2/5/2021,4074,3171,3028,3199,8116,99
2/6/2021,4414,3388,3303,3567,8446,206
2/7/2021,4423,3391,3310,3575,8491,207
2/8/2021,4627,3440,3374,3681,8827,222
2/9/2021,4683,3484,3408,3762,9169,225
3/1/2021,8600,6073,5895,6567,14304,848
3/10/2021,9849,6772,6534,7876,15085,1076
3/11/2021,10033,6872,6648,8103,15237,1096
3/12/2021,10175,6943,6730,8268,15353,1106
3/13/2021,10202,6957,6750,8330,15404,1110
3/14/2021,10210,6961,6755,8352,15413,1110
3/15/2021,10301,6991,6790,8493,15520,1118
3/16/2021,10542,7130,6917,8694,15626,1176
3/17/2021,10788,7233,7029,8886,15775,1214
3/18/2021,10970,7352,7145,8991,15847,1235
3/19/2021,11143,7459,7258,9124,15928,1253
3/2/2021,9007,6301,6100,6799,14478,913
3/20/2021,11231,7522,7312,9196,15973,1261
3/21/2021,11253,7525,7314,9208,15986,1263
3/22/2021,11380,7622,7421,9286,16037,1285
3/23/2021,11720,7757,7524,9391,16101,1347
3/24/2021,12009,7829,7588,9470,16175,1395
3/25/2021,12351,7957,7701,9574,16230,1443
3/26/2021,12561,8014,7760,9652,16271,1505
3/27/2021,12774,8067,7802,9699,16294,1557
3/28/2021,12818,8086,7822,9709,16300,1564
3/29/2021,13051,8138,7891,9783,16333,1636
3/3/2021,9133,6370,6163,6943,14587,940
3/30/2021,13285,8206,7963,9865,16390,1707
3/31/2021,13650,8332,8074,9969,16461,1788
3/4/2021,9250,6435,6223,7108,14655,952
3/5/2021,9444,6556,6337,7298,14761,1023
3/6/2021,9551,6615,6389,7367,14797,1037
3/7/2021,9555,6616,6390,7391,14810,1038
3/8/2021,9645,6664,6426,7555,14881,1044
3/9/2021,9737,6726,6493,7731,14982,1062
4/1/2021,13966,8412,8169,10052,16570,1831
4/10/2021,15454,9038,8740,10673,17062,2168
4/11/2021,15483,9044,8745,10682,17067,2177
4/12/2021,15597,9072,8772,10712,17097,2189
4/13/2021,15694,9106,8806,10746,17125,2201
4/14/2021,15824,9158,8845,10794,17160,2230
4/15/2021,15966,9201,8873,10838,17207,2252
4/16/2021,16099,9258,8920,10887,17280,2291
4/17/2021,16142,9294,8953,10919,17314,2303
4/18/2021,16155,9298,8959,10922,17319,2305
4/19/2021,16286,9317,8980,10959,17344,2436
4/2/2021,14261,8524,8286,10181,16649,1916
4/20/2021,16387,9342,9012,10994,17377,2488
4/21/2021,16508,9396,9064,11054,17418,2542
4/22/2021,16619,9427,9112,11098,17450,2584
4/23/2021,16750,9477,9147,11143,17487,2682
4/24/2021,16804,9503,9177,11160,17502,2706
4/25/2021,16830,9507,9189,11167,17509,2719
4/26/2021,16888,9524,9206,11191,17521,2734
4/27/2021,16958,9551,9234,11214,17541,2750
4/28/2021,17109,9595,9288,11254,17582,2781
4/29/2021,17198,9622,9310,11286,17605,2802
4/3/2021,14324,8556,8321,10219,16684,1933
4/30/2021,17301,9648,9346,11333,17645,2824
4/4/2021,14343,8559,8328,10224,16696,1940
4/5/2021,14520,8630,8390,10279,16751,1968
4/6/2021,14744,8714,8471,10370,16835,1997
4/7/2021,14932,8798,8534,10471,16897,2029
4/8/2021,15130,8890,8629,10547,16978,2067
4/9/2021,15349,8986,8700,10638,17046,2105
5/1/2021,17352,9667,9352,11339,17659,2838
5/10/2021,17835,9839,9505,11489,17773,2984
5/11/2021,17884,9847,9527,11501,17785,3000
5/12/2021,17944,9866,9551,11524,17800,3038
5/13/2021,18003,9890,9578,11549,17817,3341
5/14/2021,18085,9925,9604,11580,17842,3778
5/15/2021,18122,9944,9620,11595,17857,3931
5/16/2021,18140,9952,9625,11601,17860,3948
5/17/2021,18211,9984,9646,11624,17873,4092
5/18/2021,18272,10006,9667,11634,17890,4162
5/19/2021,18352,10042,9697,11657,17919,4404
5/2/2021,17380,9672,9357,11347,17663,2845
5/20/2021,18405,10066,9711,11671,17933,4501
5/21/2021,18462,10092,9730,11688,17948,4683
5/22/2021,18513,10109,9743,11697,17954,4797
5/23/2021,18524,10113,9749,11702,17955,4810
5/24/2021,18568,10124,9759,11717,17962,4854
5/25/2021,18621,10139,9775,11728,17966,4882
5/26/2021,18709,10161,9797,11740,17987,4986
5/27/2021,18751,10177,9815,11757,17994,5025
5/28/2021,18798,10197,9833,11768,18004,5138
5/29/2021,18831,10205,9839,11772,18010,5162
5/3/2021,17426,9690,9378,11357,17667,2861
5/30/2021,18840,10208,9844,11772,18014,5169
5/31/2021,18841,10210,9844,11775,18015,5169
5/4/2021,17503,9723,9396,11383,17682,2884
5/5/2021,17576,9761,9416,11407,17704,2906
5/6/2021,17634,9779,9444,11423,17727,2926
5/7/2021,17736,9807,9471,11452,17741,2949
5/8/2021,17762,9818,9487,11472,17747,2966
5/9/2021,17787,9821,9492,11475,17749,2974
6/1/2021,18885,10225,9854,11791,18020,5185
6/10/2021,19188,10346,9954,11882,18084,5601
6/11/2021,19245,10368,9966,11893,18096,5684
6/12/2021,19260,10375,9973,11896,18101,5697
6/13/2021,19263,10376,9977,11902,18102,5697
6/14/2021,19303,10387,9988,11914,18110,5733
6/15/2021,19332,10391,9998,11921,18116,5755
6/16/2021,19376,10401,10011,11928,18121,5827
6/17/2021,19411,10417,10019,11942,18125,5866
6/18/2021,19457,10427,10035,11955,18135,5900
6/19/2021,19474,10432,10041,11959,18140,5919
6/2/2021,18921,10253,9869,11809,18030,5271
6/20/2021,19484,10438,10042,11960,18142,5928
6/21/2021,19513,10441,10048,11968,18144,5956
6/22/2021,19532,10447,10055,11973,18153,5972
6/23/2021,19579,10456,10070,11978,18155,6020
6/24/2021,19604,10461,10082,11982,18163,6040
6/25/2021,19640,10473,10089,11994,18166,6079
6/26/2021,19650,10475,10093,12000,18167,6086
6/27/2021,19658,10479,10095,12001,18168,6095
6/28/2021,19683,10490,10109,12012,18170,6132
6/29/2021,19710,10502,10115,12020,18172,6151
6/3/2021,18959,10263,9879,11822,18039,5307
6/30/2021,19738,10512,10125,12038,18183,6208
6/4/2021,19005,10280,9896,11839,18045,5385
6/5/2021,19040,10290,9907,11842,18051,5418
6/6/2021,19048,10291,9910,11843,18051,5431
6/7/2021,19071,10299,9924,11851,18056,5468
6/8/2021,19109,10311,9935,11858,18063,5485
6/9/2021,19160,10331,9944,11870,18074,5559
7/1/2021,19757,10524,10134,12043,18188,6227
7/10/2021,19939,10619,10211,12111,18237,6502
7/11/2021,19944,10620,10213,12114,18238,6505
7/12/2021,19973,10636,10221,12125,18244,6534
7/13/2021,19987,10644,10227,12129,18246,6556
7/14/2021,20009,10657,10237,12136,18254,6593
7/15/2021,20048,10673,10249,12154,18260,6631
7/16/2021,20081,10690,10269,12161,18270,6690
7/17/2021,20095,10696,10274,12166,18272,6712
7/18/2021,20103,10701,10276,12169,18272,6713
7/19/2021,20124,10710,10281,12181,18278,6763
7/2/2021,19785,10541,10147,12051,18196,6275
7/20/2021,20165,10735,10296,12190,18283,6789
7/21/2021,20193,10752,10314,12201,18294,6827
7/22/2021,20225,10766,10328,12215,18303,6855
7/23/2021,20254,10785,10341,12231,18306,6913
7/24/2021,20290,10792,10349,12238,18312,6928
7/25/2021,20300,10799,10356,12244,18313,6938
7/26/2021,20335,10813,10369,12256,18329,6997
7/27/2021,20357,10826,10382,12269,18337,7032
7/28/2021,20387,10844,10397,12288,18348,7108
7/29/2021,20436,10870,10413,12298,18359,7151
7/3/2021,19801,10552,10155,12055,18199,6287
7/30/2021,20493,10891,10427,12313,18366,7204
7/31/2021,20529,10897,10441,12316,18373,7231
7/4/2021,19803,10553,10155,12056,18200,6287
7/5/2021,19817,10562,10158,12065,18209,6296
7/6/2021,19840,10569,10165,12073,18215,6319
7/7/2021,19863,10582,10177,12086,18222,6370
7/8/2021,19879,10593,10182,12092,18223,6395
7/9/2021,19905,10605,10196,12098,18229,6441
8/1/2021,20540,10901,10448,12320,18376,7246
8/10/2021,20903,11071,10584,12436,18455,7711
8/11/2021,20959,11101,10612,12447,18467,7769
8/12/2021,21025,11127,10629,12460,18481,7793
8/13/2021,21083,11144,10648,12477,18493,7842
8/14/2021,21100,11156,10657,12484,18495,7885
8/15/2021,21114,11162,10663,12488,18498,7897
8/16/2021,21144,11174,10671,12498,18508,7920
8/17/2021,21173,11186,10678,12511,18511,7933
8/18/2021,21217,11207,10696,12533,18527,7966
8/19/2021,21272,11216,10714,12542,18539,7991
8/2/2021,20575,10914,10463,12338,18383,7319
8/20/2021,21308,11234,10729,12553,18547,8020
8/21/2021,21328,11245,10736,12560,18549,8040
8/22/2021,21336,11254,10737,12562,18550,8046
8/23/2021,21373,11269,10746,12573,18554,8061
8/24/2021,21419,11284,10753,12578,18565,8087
8/25/2021,21445,11297,10766,12586,18572,8109
8/26/2021,21481,11313,10775,12594,18580,8135
