date,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo
1/1/2021,213,262,262,317,888,7
1/10/2021,366,445,458,559,2145,33
1/11/2021,402,495,523,607,2324,36
1/12/2021,428,523,583,676,2540,37
1/13/2021,448,542,607,741,2695,38
1/14/2021,479,587,645,825,2885,47
1/15/2021,511,631,703,902,3125,48
1/16/2021,515,632,704,904,3133,48
1/17/2021,517,633,704,905,3135,48
1/18/2021,530,644,734,933,3157,48
1/19/2021,562,669,773,1014,3305,49
1/2/2021,214,262,262,317,889,7
1/20/2021,585,706,826,1100,3452,55
1/21/2021,666,783,925,1240,3639,71
1/22/2021,736,837,977,1337,3763,87
1/23/2021,740,839,980,1342,3888,121
1/24/2021,741,840,980,1343,3901,123
1/25/2021,754,853,1004,1394,4014,125
1/26/2021,781,873,1033,1447,4152,127
1/27/2021,802,893,1056,1483,4312,140
1/28/2021,950,978,1164,1603,4522,190
1/29/2021,1023,1024,1229,1696,4753,249
1/3/2021,214,262,262,318,890,7
1/30/2021,1035,1041,1280,1725,4773,249
1/31/2021,1035,1042,1282,1726,4779,249
1/4/2021,229,281,279,346,1015,7
1/5/2021,273,313,318,381,1236,7
1/6/2021,286,335,338,408,1577,26
1/7/2021,325,405,426,504,1950,32
1/8/2021,365,444,457,554,2142,33
1/9/2021,366,445,457,559,2145,33
12/10/2020,,,,1,1,1
12/11/2020,,,,1,1,1
12/12/2020,,,,1,1,1
12/13/2020,,,,1,1,1
12/14/2020,,,,2,1,1
12/15/2020,,1,1,2,1,1
12/16/2020,5,4,6,4,2,1
12/17/2020,7,11,14,14,5,1
12/18/2020,15,23,24,19,16,1
12/19/2020,16,23,24,20,16,1
12/2/2020,,,,,,1
12/20/2020,16,23,24,21,16,1
12/21/2020,17,23,24,21,19,2
12/22/2020,20,35,40,28,57,2
12/23/2020,48,66,62,58,106,3
12/24/2020,61,84,77,72,152,3
12/25/2020,63,85,78,72,152,3
12/26/2020,63,85,79,72,152,3
12/27/2020,64,85,79,72,152,3
12/28/2020,102,137,137,147,268,3
12/29/2020,125,184,189,212,451,4
12/3/2020,,,,,,1
12/30/2020,166,224,230,265,633,5
12/31/2020,210,259,262,314,808,7
12/4/2020,,,,1,,1
12/5/2020,,,,1,,1
12/6/2020,,,,1,,1
12/7/2020,,,,1,,1
12/8/2020,,,,1,,1
12/9/2020,,,,1,,1
2/1/2021,1054,1061,1314,1811,5029,262
2/10/2021,1250,1299,1706,2449,6712,457
2/11/2021,1371,1382,1773,2554,6970,495
2/12/2021,1433,1431,1819,2626,7222,513
2/13/2021,1636,1534,1910,2704,7328,552
2/14/2021,1639,1535,1913,2710,7358,554
2/15/2021,1647,1540,1920,2724,7448,555
2/16/2021,1676,1562,1954,2761,7732,577
2/17/2021,1726,1604,2006,2807,7972,661
2/18/2021,1762,1634,2043,2864,8178,681
2/19/2021,1810,1663,2080,2908,8263,696
2/2/2021,1069,1075,1342,1839,5267,269
2/20/2021,1841,1678,2095,2923,8282,717
2/21/2021,1843,1678,2097,2924,8294,720
2/22/2021,1899,1717,2138,2959,8348,732
2/23/2021,1969,1756,2171,3029,8473,767
2/24/2021,2005,1779,2189,3077,8598,777
2/25/2021,2052,1827,2237,3153,8884,908
2/26/2021,2114,1870,2283,3188,9004,990
