date,Navajo_cume,Navajo
1/1/2021,1,
1/11/2021,2,1
1/12/2021,3,1
1/13/2021,4,1
1/14/2021,10,6
1/15/2021,27,17
1/16/2021,57,30
1/18/2021,58,1
1/19/2021,63,5
1/2/2021,155,92
1/20/2021,329,174
1/21/2021,435,106
1/22/2021,800,365
1/23/2021,1180,380
1/24/2021,1558,378
1/25/2021,1933,375
1/26/2021,2023,90
1/27/2021,2024,1
1/28/2021,2025,1
1/29/2021,2261,236
1/3/2021,2666,405
1/30/2021,3143,477
1/31/2021,3899,756
1/4/2021,4266,367
1/5/2021,4267,1
1/6/2021,4694,427
1/7/2021,5147,453
1/8/2021,5446,299
1/9/2021,5837,391
12/14/2020,6272,435
12/15/2020,6277,5
12/16/2020,6463,186
12/17/2020,6912,449
12/18/2020,7417,505
12/2/2020,8085,668
12/20/2020,8499,414
12/21/2020,8751,252
12/22/2020,8773,22
12/23/2020,9335,562
12/24/2020,9888,553
12/28/2020,10639,751
12/29/2020,11795,1156
12/30/2020,12488,693
12/31/2020,12631,143
12/4/2020,12633,2
2/1/2021,13346,713
2/10/2021,14073,727
2/11/2021,15189,1116
2/12/2021,16091,902
2/13/2021,16725,634
2/14/2021,17428,703
2/15/2021,17430,2
2/16/2021,18222,792
2/17/2021,19138,916
2/18/2021,19905,767
2/19/2021,20960,1055
2/2/2021,21904,944
2/20/2021,22633,729
2/21/2021,22686,53
2/22/2021,22883,197
2/23/2021,23834,951
2/24/2021,24859,1025
2/25/2021,25665,806
2/26/2021,26189,524
2/27/2021,26243,54
2/28/2021,26274,31
2/3/2021,26722,448
2/4/2021,27362,640
2/5/2021,27956,594
2/6/2021,28957,1001
2/7/2021,29764,807
2/8/2021,30170,406
2/9/2021,30194,24
3/1/2021,30865,671
3/10/2021,31440,575
3/11/2021,32238,798
3/12/2021,33006,768
3/13/2021,33453,447
3/14/2021,34185,732
3/15/2021,34220,35
3/16/2021,34709,489
3/17/2021,35276,567
3/18/2021,36247,971
3/19/2021,37339,1092
3/2/2021,38070,731
3/20/2021,38767,697
3/21/2021,38837,70
3/22/2021,39509,672
3/23/2021,40136,627
3/24/2021,40946,810
3/25/2021,42044,1098
3/26/2021,42602,558
3/27/2021,42691,89
3/28/2021,42764,73
3/29/2021,43292,528
3/3/2021,44091,799
3/30/2021,44999,908
3/31/2021,45988,989
3/4/2021,46701,713
3/5/2021,46865,164
3/6/2021,46927,62
3/7/2021,47515,588
3/8/2021,47951,436
3/9/2021,48897,946
4/1/2021,49333,436
4/10/2021,49736,403
4/11/2021,49936,200
4/12/2021,49974,38
4/13/2021,50375,401
4/14/2021,50840,465
4/15/2021,51253,413
4/16/2021,52079,826
4/17/2021,52466,387
4/18/2021,52666,200
4/19/2021,52754,88
4/2/2021,53483,729
4/20/2021,53857,374
4/21/2021,54330,473
4/22/2021,54932,602
4/23/2021,55284,352
4/24/2021,55377,93
4/25/2021,55431,54
4/26/2021,55909,478
4/27/2021,56281,372
4/28/2021,56705,424
4/29/2021,57095,390
4/3/2021,57367,272
4/30/2021,57520,153
4/4/2021,57552,32
4/5/2021,57863,311
4/6/2021,58145,282
4/7/2021,58465,320
4/8/2021,58834,369
4/9/2021,59050,216
5/1/2021,59119,69
5/10/2021,59141,22
5/11/2021,59310,169
5/12/2021,59596,286
5/13/2021,59773,177
5/14/2021,60180,407
5/15/2021,60324,144
5/16/2021,60387,63
5/17/2021,60407,20
5/18/2021,60711,304
5/19/2021,60898,187
5/2/2021,61061,163
5/20/2021,61371,310
5/21/2021,61827,456
5/22/2021,61881,54
5/23/2021,61936,55
5/24/2021,62359,423
5/25/2021,62710,351
5/26/2021,63085,375
5/27/2021,63598,513
5/28/2021,63853,255
5/29/2021,64132,279
5/3/2021,64180,48
5/30/2021,64404,224
5/31/2021,64666,262
5/4/2021,64866,200
5/5/2021,65106,240
5/6/2021,65251,145
5/7/2021,65299,48
5/8/2021,65326,27
5/9/2021,65362,36
6/1/2021,65601,239
6/10/2021,65724,123
6/11/2021,65952,228
6/12/2021,66274,322
6/13/2021,66297,23
6/14/2021,66337,40
6/15/2021,66560,223
6/16/2021,66771,211
6/17/2021,67151,380
6/18/2021,67416,265
6/19/2021,67650,234
6/2/2021,67843,193
6/20/2021,67863,20
6/21/2021,68082,219
6/22/2021,68344,262
6/23/2021,68549,205
6/24/2021,68729,180
6/25/2021,68875,146
6/26/2021,68910,35
6/27/2021,68944,34
6/28/2021,69091,147
6/29/2021,69303,212
6/3/2021,69434,131
6/30/2021,69574,140
6/4/2021,69696,122
6/5/2021,69721,25
6/6/2021,69735,14
6/7/2021,69844,109
6/8/2021,70005,161
6/9/2021,70160,155
7/1/2021,70293,133
7/10/2021,70396,103
7/11/2021,70409,13
7/12/2021,70420,11
7/13/2021,70469,49
7/14/2021,70620,151
7/15/2021,70740,120
7/16/2021,70908,168
7/17/2021,71066,158
7/18/2021,71083,17
7/19/2021,71096,13
7/2/2021,71231,135
7/20/2021,71363,132
7/21/2021,71547,184
7/22/2021,71640,93
7/23/2021,71789,149
7/24/2021,71834,45
7/25/2021,71859,25
7/26/2021,72032,173
7/27/2021,72220,188
7/28/2021,72381,161
7/29/2021,72559,178
7/3/2021,72685,126
7/30/2021,72732,47
7/31/2021,72747,15
7/4/2021,72900,153
7/5/2021,73055,155
7/6/2021,73215,160
7/7/2021,73389,174
7/8/2021,73532,143
7/9/2021,73580,48
8/1/2021,73594,14
8/10/2021,73763,169
8/11/2021,73960,197
8/12/2021,74140,180
8/13/2021,74291,151
8/14/2021,74520,229
8/15/2021,74569,49
8/16/2021,74591,22
8/17/2021,74743,152
8/18/2021,74941,198
8/19/2021,75204,263
8/2/2021,75404,200
8/20/2021,75699,295
8/21/2021,75778,79
8/22/2021,75809,31
8/23/2021,76083,274
8/24/2021,76340,257
8/25/2021,76519,179
8/26/2021,76679,160
8/27/2021,76888,209
8/28/2021,76938,50
8/29/2021,76971,33
8/3/2021,77138,167
8/30/2021,77267,129
8/31/2021,77410,143
8/4/2021,77550,140
8/5/2021,77769,219
8/6/2021,77851,82
8/7/2021,77907,56
