date,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham
1/1/2021,179,185,162,186,241,5
1/10/2021,274,304,302,312,518,8
1/11/2021,281,316,310,327,564,8
1/12/2021,290,324,323,356,629,11
1/13/2021,301,333,335,373,727,11
1/14/2021,317,365,362,421,849,12
1/15/2021,426,479,469,547,977,32
1/16/2021,429,479,470,547,1032,32
1/17/2021,430,479,470,547,1034,32
1/18/2021,443,483,484,560,1109,32
1/19/2021,451,496,492,580,1162,33
1/2/2021,180,185,162,187,242,5
1/20/2021,476,507,508,600,1242,33
1/21/2021,490,515,516,623,1374,35
1/22/2021,556,572,552,664,1438,41
1/23/2021,563,582,562,671,1646,41
1/24/2021,564,582,564,671,1646,41
1/25/2021,578,592,581,688,1691,42
1/26/2021,587,598,585,701,1761,42
1/27/2021,613,612,608,719,1870,44
1/28/2021,638,641,647,749,1953,44
1/29/2021,683,671,668,782,2174,53
1/3/2021,180,185,162,187,242,5
1/30/2021,718,697,689,789,2180,56
1/31/2021,718,697,689,790,2180,56
1/4/2021,199,218,197,207,276,6
1/5/2021,210,232,213,223,330,7
1/6/2021,228,257,229,245,366,8
1/7/2021,251,272,252,263,458,8
1/8/2021,274,304,302,312,517,8
1/9/2021,274,304,302,312,518,8
12/17/2020,24,18,9,19,9,1
12/18/2020,41,35,20,37,13,1
12/19/2020,41,35,20,37,13,1
12/20/2020,41,35,20,37,13,2
12/21/2020,56,45,29,46,17,2
12/22/2020,61,59,38,58,23,2
12/23/2020,92,90,74,81,33,2
12/24/2020,110,101,80,98,42,2
12/25/2020,110,101,80,98,42,2
12/26/2020,111,103,82,99,46,2
12/27/2020,112,103,83,99,46,2
12/28/2020,133,124,100,125,110,4
12/29/2020,154,150,123,140,178,4
12/30/2020,165,172,144,167,215,5
12/31/2020,179,183,162,186,239,5
2/1/2021,728,706,699,795,2228,57
2/10/2021,871,777,791,891,3007,74
2/11/2021,891,804,827,925,3075,76
2/12/2021,927,830,850,972,3145,82
2/13/2021,932,835,851,988,3287,82
2/14/2021,932,835,851,988,3287,82
2/15/2021,937,838,856,991,3319,82
2/16/2021,955,850,867,1009,3357,85
2/17/2021,968,861,877,1019,3402,87
2/18/2021,1006,902,920,1047,3440,97
2/19/2021,1041,927,942,1072,3465,100
2/2/2021,738,714,711,806,2291,58
2/20/2021,1050,932,949,1081,3479,117
2/21/2021,1050,932,949,1081,3479,117
2/22/2021,1064,938,959,1092,3501,120
2/23/2021,1082,952,972,1109,3540,122
2/24/2021,1105,966,989,1127,3573,126
2/25/2021,1130,987,1008,1151,3622,127
2/26/2021,1138,999,1020,1169,3656,127
2/27/2021,1144,1009,1022,1171,3658,128
2/28/2021,1144,1009,1023,1171,3666,128
2/3/2021,750,725,718,812,2424,59
2/4/2021,755,732,725,823,2518,60
2/5/2021,773,740,744,847,2593,61
2/6/2021,806,754,755,859,2784,64
2/7/2021,806,754,755,859,2784,64
2/8/2021,839,762,762,866,2842,72
2/9/2021,850,767,772,872,2915,73
3/1/2021,1165,1025,1040,1195,3691,135
3/10/2021,1322,1138,1159,1503,3891,150
3/11/2021,1342,1151,1177,1564,3920,150
3/12/2021,1409,1195,1216,1655,3953,156
3/13/2021,1415,1198,1222,1730,3967,158
3/14/2021,1416,1198,1222,1730,3969,158
3/15/2021,1428,1213,1243,1812,4029,161
3/16/2021,1434,1223,1254,1865,4056,161
3/17/2021,1456,1238,1280,1926,4099,164
3/18/2021,1478,1248,1305,1958,4133,167
3/19/2021,1507,1258,1326,1982,4152,176
3/2/2021,1193,1042,1061,1237,3714,138
3/20/2021,1510,1258,1326,1986,4158,176
3/21/2021,1511,1259,1327,1986,4159,176
3/22/2021,1541,1292,1358,1998,4171,177
3/23/2021,1581,1316,1389,2037,4186,184
3/24/2021,1625,1338,1419,2076,4213,194
3/25/2021,1661,1361,1453,2115,4232,195
3/26/2021,1701,1390,1486,2152,4254,200
3/27/2021,1735,1415,1500,2159,4265,213
3/28/2021,1735,1415,1500,2159,4266,213
3/29/2021,1751,1430,1530,2206,4282,220
3/3/2021,1231,1068,1078,1275,3771,142
3/30/2021,1773,1449,1551,2227,4299,223
3/31/2021,1806,1479,1622,2276,4318,225
3/4/2021,1259,1089,1100,1321,3797,145
3/5/2021,1264,1099,1111,1344,3808,146
3/6/2021,1271,1101,1116,1358,3814,147
3/7/2021,1272,1101,1116,1358,3815,148
3/8/2021,1282,1109,1129,1390,3841,148
3/9/2021,1301,1123,1145,1441,3864,149
4/1/2021,1851,1507,1656,2320,4328,230
4/10/2021,2078,1730,1829,2443,4411,276
4/11/2021,2078,1730,1829,2446,4412,276
4/12/2021,2085,1736,1839,2457,4424,277
4/13/2021,2099,1741,1844,2464,4439,277
4/14/2021,2113,1800,1876,2469,4449,280
4/15/2021,2126,1814,1885,2482,4460,282
4/16/2021,2151,1827,1902,2500,4477,287
4/17/2021,2151,1830,1904,2501,4478,288
4/18/2021,2151,1830,1904,2501,4478,288
4/19/2021,2165,1831,1909,2511,4482,290
4/2/2021,1866,1523,1672,2329,4335,240
4/20/2021,2195,1836,1921,2517,4494,295
4/21/2021,2243,1865,1933,2524,4502,296
4/22/2021,2266,1900,1958,2537,4513,298
4/23/2021,2289,1921,1967,2547,4525,303
4/24/2021,2299,1926,1971,2550,4530,306
4/25/2021,2299,1926,1971,2550,4530,306
4/26/2021,2302,1930,1981,2558,4544,306
4/27/2021,2312,1938,1990,2572,4552,307
4/28/2021,2337,1949,1995,2582,4565,310
4/29/2021,2360,1959,2007,2593,4580,314
4/3/2021,1867,1525,1674,2334,4336,240
4/30/2021,2367,1963,2009,2598,4585,316
4/4/2021,1873,1525,1675,2336,4336,240
4/5/2021,1886,1538,1684,2346,4344,242
4/6/2021,1928,1562,1710,2376,4358,249
4/7/2021,2006,1662,1745,2400,4379,256
4/8/2021,2047,1702,1809,2423,4398,268
4/9/2021,2064,1720,1821,2436,4403,273
5/1/2021,2371,1963,2011,2600,4585,317
5/10/2021,2417,2004,2044,2639,4613,343
5/11/2021,2420,2007,2047,2647,4617,344
5/12/2021,2433,2007,2059,2653,4622,346
5/13/2021,2452,2015,2068,2661,4631,350
5/14/2021,2469,2022,2071,2670,4634,377
5/15/2021,2472,2025,2074,2670,4636,381
5/16/2021,2475,2025,2074,2671,4636,383
5/17/2021,2480,2035,2084,2677,4643,388
5/18/2021,2483,2041,2086,2681,4644,399
5/19/2021,2495,2044,2098,2688,4648,403
5/2/2021,2372,1963,2012,2601,4585,317
5/20/2021,2500,2053,2105,2692,4654,409
5/21/2021,2508,2061,2109,2697,4660,424
5/22/2021,2514,2061,2111,2702,4661,443
5/23/2021,2515,2062,2111,2703,4662,443
5/24/2021,2524,2066,2117,2710,4662,454
5/25/2021,2529,2075,2122,2714,4668,465
5/26/2021,2541,2077,2126,2716,4669,469
5/27/2021,2558,2084,2133,2724,4672,476
5/28/2021,2567,2088,2138,2731,4672,486
5/29/2021,2570,2089,2139,2731,4672,486
5/3/2021,2375,1965,2017,2606,4589,318
5/30/2021,2570,2089,2139,2731,4672,486
5/31/2021,2572,2090,2139,2731,4672,489
5/4/2021,2386,1974,2025,2613,4598,319
5/5/2021,2394,1982,2031,2620,4604,325
5/6/2021,2403,1993,2034,2630,4608,337
5/7/2021,2407,1994,2038,2635,4610,341
5/8/2021,2412,2001,2041,2637,4610,342
5/9/2021,2412,2001,2042,2637,4610,342
6/1/2021,2581,2101,2143,2738,4676,499
6/10/2021,2638,2140,2180,2780,4712,553
6/11/2021,2642,2142,2181,2782,4712,558
6/12/2021,2643,2143,2182,2785,4713,560
6/13/2021,2644,2143,2182,2785,4713,560
6/14/2021,2653,2148,2189,2790,4715,574
6/15/2021,2657,2152,2194,2792,4717,588
6/16/2021,2662,2153,2197,2793,4718,592
6/17/2021,2667,2156,2198,2795,4720,607
6/18/2021,2684,2160,2203,2799,4725,613
6/19/2021,2687,2160,2204,2800,4727,618
6/2/2021,2586,2107,2147,2744,4682,503
6/20/2021,2687,2160,2205,2803,4727,619
6/21/2021,2690,2162,2209,2807,4732,626
6/22/2021,2693,2167,2210,2812,4733,633
6/23/2021,2695,2169,2211,2815,4735,639
6/24/2021,2700,2174,2213,2817,4735,643
6/25/2021,2706,2177,2216,2820,4740,658
6/26/2021,2708,2177,2220,2821,4741,659
6/27/2021,2708,2177,2220,2822,4741,659
6/28/2021,2714,2184,2224,2826,4742,668
6/29/2021,2726,2186,2226,2828,4743,676
6/3/2021,2595,2111,2149,2748,4687,505
6/30/2021,2737,2192,2232,2832,4744,691
6/4/2021,2608,2116,2157,2755,4689,513
6/5/2021,2610,2119,2158,2758,4691,515
6/6/2021,2614,2119,2158,2760,4691,515
6/7/2021,2617,2119,2160,2762,4694,527
6/8/2021,2620,2122,2170,2764,4697,540
6/9/2021,2625,2128,2173,2765,4701,543
7/1/2021,2743,2195,2235,2835,4745,701
7/10/2021,2783,2221,2250,2855,4765,759
7/11/2021,2784,2221,2251,2855,4765,759
7/12/2021,2793,2223,2253,2857,4766,767
7/13/2021,2799,2225,2256,2857,4768,779
7/14/2021,2811,2235,2257,2858,4773,788
7/15/2021,2818,2243,2260,2865,4776,797
7/16/2021,2823,2245,2266,2867,4781,802
7/17/2021,2827,2246,2267,2867,4781,807
7/18/2021,2830,2246,2267,2868,4781,809
7/19/2021,2840,2254,2270,2871,4784,831
7/2/2021,2745,2198,2239,2838,4747,707
7/20/2021,2853,2258,2273,2872,4788,855
7/21/2021,2858,2268,2281,2879,4793,876
7/22/2021,2874,2285,2289,2887,4799,902
7/23/2021,2890,2293,2303,2899,4805,938
7/24/2021,2900,2295,2310,2903,4807,949
7/25/2021,2900,2295,2310,2904,4809,951
7/26/2021,2926,2307,2321,2910,4815,986
7/27/2021,2951,2315,2331,2915,4819,1010
7/28/2021,2956,2327,2337,2929,4826,1026
7/29/2021,2976,2341,2347,2937,4831,1046
7/3/2021,2753,2200,2240,2839,4750,710
7/30/2021,2991,2352,2352,2942,4833,1067
7/31/2021,2996,2355,2352,2945,4833,1080
7/4/2021,2753,2200,2240,2839,4750,710
7/5/2021,2755,2203,2241,2840,4753,713
7/6/2021,2758,2208,2241,2843,4753,718
7/7/2021,2763,2211,2244,2848,4756,731
7/8/2021,2769,2215,2247,2852,4762,739
7/9/2021,2781,2219,2247,2854,4764,754
8/1/2021,2998,2355,2353,2946,4833,1082
8/10/2021,3109,2431,2419,2989,4860,1247
8/11/2021,3128,2443,2424,2992,4864,1253
8/12/2021,3150,2461,2436,2998,4874,1271
8/13/2021,3163,2475,2445,3004,4886,1321
8/14/2021,3166,2478,2447,3007,4886,1322
8/15/2021,3169,2478,2449,3007,4888,1322
8/16/2021,3185,2488,2456,3010,4899,1330
8/17/2021,3207,2501,2462,3016,4902,1343
8/18/2021,3235,2514,2469,3022,4908,1359
8/19/2021,3259,2534,2485,3033,4925,1385
8/2/2021,3008,2365,2357,2951,4836,1108
8/20/2021,3275,2553,2497,3041,4934,1425
8/21/2021,3292,2558,2504,3047,4937,1437
8/22/2021,3294,2560,2505,3049,4938,1438
8/23/2021,3309,2566,2517,3060,4943,1450
8/24/2021,3318,2572,2523,3064,4946,1455
8/25/2021,3330,2578,2528,3069,4952,1460
8/26/2021,3349,2595,2542,3076,4955,1486
8/27/2021,3363,2608,2549,3082,4962,1509
8/28/2021,3369,2611,2553,3084,4963,1514
8/29/2021,3372,2613,2555,3085,4963,1515
8/3/2021,3025,2366,2360,2954,4839,1116
8/30/2021,3390,2632,2559,3090,4965,1522
8/31/2021,3405,2634,2561,3090,4970,1524
8/4/2021,3051,2383,2375,2967,4847,1149
8/5/2021,3065,2398,2398,2977,4849,1163
8/6/2021,3084,2411,2406,2979,4853,1199
8/7/2021,3087,2412,2410,2983,4854,1206
8/8/2021,3090,2414,2413,2983,4856,1207
8/9/2021,3100,2427,2417,2986,4859,1232
9/1/2021,3420,2642,2565,3096,4973,1528
9/2/2021,3424,2645,2567,3099,4977,1531
