Category,value
tests,11893604
day,
pos,
est_pos,
total_pos,
0_5,
Less than 20 years,1962185
20 - 44 years,5094507
45 - 54 years,1580304
55 - 64 years,1468167
65 years and older,1767197
Unknown,21244
positive,0.0975440245025814
