date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,21114,22688,20638,17984,11994,202
1/10/2021,34837,34793,32736,29622,28695,479
1/11/2021,36774,36602,34681,31297,32437,539
1/12/2021,39587,39285,37462,33817,39957,653
1/13/2021,42373,42194,40558,36510,48685,745
1/14/2021,45148,45228,43783,39508,58009,815
1/15/2021,48645,48460,47145,42621,67099,935
1/16/2021,50445,50041,48817,44234,72464,982
1/17/2021,51561,51063,49888,45321,75915,1023
1/18/2021,53214,52601,51624,47047,83681,1067
1/19/2021,55257,54471,53653,49230,93724,1167
1/2/2021,23022,24389,22171,19393,13022,234
1/20/2021,57675,56978,56580,52162,105943,1295
1/21/2021,60389,59834,59927,55633,121612,1446
1/22/2021,64896,63983,64536,60486,137257,1616
1/23/2021,68202,66748,67635,63662,147765,1768
1/24/2021,69743,68134,69154,65347,155401,1821
1/25/2021,72138,70277,71752,68292,168983,1908
1/26/2021,75076,72794,74648,71531,186223,2022
1/27/2021,78204,75408,77591,74888,205108,2125
1/28/2021,81252,77986,80550,78536,226327,2268
1/29/2021,85115,81122,83906,82290,246234,2478
1/3/2021,23923,25126,22820,19942,13364,255
1/30/2021,87948,83247,86244,84750,257644,2658
1/31/2021,88856,83986,87108,85779,263608,2705
1/4/2021,25655,26753,24417,21421,15225,281
1/5/2021,27448,28393,25999,22976,17320,316
1/6/2021,29662,30338,28033,25000,20368,381
1/7/2021,31471,31960,29808,26783,23679,419
1/8/2021,33199,33523,31469,28431,26078,447
1/9/2021,34298,34353,32316,29226,28241,474
12/1/2020,36,25,28,21,33,1
12/10/2020,49,34,42,39,56,2
12/11/2020,50,37,44,44,58,2
12/12/2020,52,37,46,47,60,2
12/13/2020,53,38,48,49,62,2
12/14/2020,54,43,51,51,69,2
12/15/2020,64,55,64,67,79,2
12/16/2020,171,206,224,193,135,2
12/17/2020,799,1037,1020,843,391,8
12/18/2020,1653,2043,1860,1498,682,9
12/19/2020,2273,2761,2435,1934,880,14
12/2/2020,39,26,30,25,38,2
12/20/2020,2487,3021,2692,2144,975,16
12/21/2020,3854,4444,3953,3117,1450,23
12/22/2020,5702,6489,5755,4559,2083,32
12/23/2020,7959,9054,7996,6378,2974,50
12/24/2020,8924,10028,8807,7115,3326,53
12/25/2020,8962,10061,8835,7140,3342,53
12/26/2020,10480,11786,10265,8414,3889,66
12/27/2020,11104,12440,10870,8921,4139,77
12/28/2020,13245,14615,12870,10764,5364,100
12/29/2020,16106,17549,15596,13278,7504,145
12/3/2020,42,26,34,27,41,2
12/30/2020,19259,20881,18807,16245,9811,177
12/31/2020,20959,22540,20451,17780,11190,196
12/4/2020,42,26,36,30,43,2
12/5/2020,43,26,36,30,44,2
12/6/2020,44,26,36,31,44,2
12/7/2020,44,28,40,33,45,2
12/8/2020,46,29,40,36,46,2
12/9/2020,47,29,41,37,52,2
2/1/2021,90701,85669,88893,88074,279252,2822
2/10/2021,110266,101547,107004,111735,442788,4738
2/11/2021,112991,103754,109307,114930,465432,5110
2/12/2021,116276,106443,112150,118633,492619,5437
2/13/2021,119948,109282,115143,122016,511974,5849
2/14/2021,120875,109988,116056,123175,519339,5900
2/15/2021,122029,110977,117127,124624,533594,5967
2/16/2021,123923,112316,118636,126661,550301,6127
2/17/2021,126346,114164,120455,128949,566943,6766
2/18/2021,127830,115378,121729,130686,583033,6890
2/19/2021,129765,116877,123257,132616,595008,7316
2/2/2021,92782,87501,90933,90737,297355,2928
2/20/2021,132543,118871,125222,134805,604835,7670
2/21/2021,133220,119506,125891,135624,610721,7728
2/22/2021,134238,120299,126677,136676,618519,7830
2/23/2021,135942,121573,128128,138626,630388,8005
2/24/2021,138238,123403,130036,141281,647291,8239
2/25/2021,140359,125140,131853,143834,666289,8777
2/26/2021,143061,127311,134065,147054,684530,9058
2/27/2021,145095,129003,135786,149497,696742,9296
2/28/2021,145909,129630,136591,151068,704527,9366
2/3/2021,95216,89561,93214,93676,318136,3088
2/4/2021,97730,91604,95757,96856,337953,3263
2/5/2021,100448,93897,98296,100142,355483,3422
2/6/2021,103187,95959,100775,103190,372068,4099
2/7/2021,103863,96563,101407,103991,379990,4139
2/8/2021,105719,98022,103060,106201,397659,4301
2/9/2021,107638,99656,104845,108777,417674,4474
3/1/2021,147424,130865,138036,153404,715822,9579
3/10/2021,166809,145527,154407,236562,819967,12015
3/11/2021,170492,148403,157467,251699,834416,12349
3/12/2021,174241,151080,160617,265308,847011,12666
3/13/2021,176739,153051,162953,276546,854309,12907
3/14/2021,178513,154499,164518,284857,859201,13049
3/15/2021,181054,156568,167029,298059,868032,13304
3/16/2021,184930,159540,170548,311278,877898,13739
3/17/2021,190338,163606,175182,326398,890325,14234
3/18/2021,195428,167630,180053,340807,901898,14655
3/19/2021,201608,172210,185216,354443,911868,15270
3/2/2021,149360,132296,139608,156659,728762,9868
3/20/2021,205972,175632,189521,363889,919097,15670
3/21/2021,209196,178435,192724,370382,922832,16030
3/22/2021,214510,182778,197625,379185,929852,16647
3/23/2021,221519,188166,203477,388919,936972,17577
3/24/2021,231701,196013,212004,398427,944327,19578
3/25/2021,243454,204856,221596,407767,951813,21760
3/26/2021,254001,212816,230269,416075,957606,24022
3/27/2021,262457,219359,237222,421053,960635,26436
3/28/2021,269144,224377,242694,423675,962328,28470
3/29/2021,280681,232726,252008,427905,965525,31315
3/3/2021,151294,133795,141373,161941,743839,10175
3/30/2021,293204,241598,261918,433009,969544,34412
3/31/2021,306774,251119,273201,439027,974412,38067
3/4/2021,153348,135474,143185,172223,757829,10468
