date,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham
1/1/2021,176,184,162,190,245,5
1/10/2021,271,305,299,315,527,6
1/11/2021,278,317,307,330,573,6
1/12/2021,287,324,321,358,639,9
1/13/2021,298,333,333,375,737,9
1/14/2021,314,364,359,422,862,10
1/15/2021,422,480,465,549,991,28
1/16/2021,425,480,466,549,1046,28
1/17/2021,426,480,466,549,1048,28
1/18/2021,439,484,480,561,1126,28
1/19/2021,446,498,488,581,1179,29
1/2/2021,177,184,162,191,246,5
1/20/2021,470,509,504,602,1259,29
1/21/2021,485,517,514,625,1393,30
1/22/2021,553,573,550,666,1458,34
1/23/2021,559,584,560,673,1667,34
1/24/2021,560,584,562,673,1667,34
1/25/2021,573,595,578,691,1712,35
1/26/2021,582,601,582,704,1783,35
1/27/2021,608,615,605,721,1894,37
1/28/2021,632,645,643,750,1979,37
1/29/2021,677,676,662,784,2200,45
1/3/2021,177,184,162,191,246,5
1/30/2021,712,701,684,791,2206,48
1/31/2021,712,701,684,792,2206,48
1/4/2021,196,218,196,211,281,5
1/5/2021,208,232,212,227,335,5
1/6/2021,226,257,228,250,371,6
1/7/2021,249,272,250,267,465,6
1/8/2021,271,305,299,315,526,6
1/9/2021,271,305,299,315,527,6
10/1/2021,3732,2813,2681,3185,5123,1678
10/10/2021,3782,2845,2703,3195,5138,1701
10/11/2021,3790,2853,2704,3195,5139,1703
10/12/2021,3793,2859,2709,3196,5141,1706
10/13/2021,3798,2859,2713,3200,5142,1710
10/14/2021,3808,2864,2718,3200,5142,1712
10/15/2021,3819,2871,2723,3203,5144,1714
10/16/2021,3826,2872,2724,3204,5145,1716
10/17/2021,3828,2873,2724,3204,5145,1716
10/18/2021,3835,2883,2727,3204,5146,1718
10/19/2021,3840,2885,2730,3205,5147,1720
10/2/2021,3733,2814,2681,3185,5125,1678
10/20/2021,3844,2887,2730,3206,5147,1724
10/21/2021,3851,2894,2732,3208,5149,1730
10/22/2021,3859,2897,2734,3212,5151,1740
10/23/2021,3863,2898,2734,3213,5151,1744
10/24/2021,3864,2898,2734,3215,5151,1746
10/25/2021,3873,2899,2735,3218,5153,1747
10/26/2021,3880,2901,2736,3218,5155,1749
10/27/2021,3885,2903,2736,3218,5157,1750
10/28/2021,3895,2919,2742,3220,5159,1763
10/29/2021,3902,2921,2746,3224,5162,1769
10/3/2021,3734,2816,2681,3185,5125,1678
10/30/2021,3906,2921,2748,3225,5163,1771
10/31/2021,3907,2921,2748,3225,5163,1771
10/4/2021,3737,2825,2685,3187,5126,1681
10/5/2021,3746,2827,2688,3188,5128,1683
10/6/2021,3754,2830,2695,3189,5130,1683
10/7/2021,3768,2837,2698,3191,5133,1693
10/8/2021,3775,2842,2701,3191,5137,1698
10/9/2021,3780,2843,2702,3194,5137,1701
11/1/2021,3909,2921,2749,3225,5164,1774
11/10/2021,3954,2938,2762,3236,5185,1866
11/11/2021,3956,2939,2764,3237,5187,1875
11/12/2021,3961,2943,2767,3241,5188,1894
11/13/2021,3963,2944,2767,3241,5190,1907
11/14/2021,3964,2944,2768,3241,5192,1908
11/15/2021,3970,2946,2770,3243,5193,1919
11/16/2021,3972,2946,2770,3243,5195,1934
11/17/2021,3976,2948,2774,3246,5196,1955
11/18/2021,3980,2952,2777,3249,5199,2015
11/19/2021,3987,2958,2784,3253,5202,2066
11/2/2021,3913,2923,2749,3225,5166,1778
11/20/2021,3989,2960,2785,3253,5204,2069
11/21/2021,3995,2961,2785,3255,5205,2071
11/22/2021,4005,2965,2788,3257,5205,2081
11/23/2021,4010,2968,2790,3257,5208,2085
11/3/2021,3915,2925,2749,3225,5172,1782
11/4/2021,3924,2925,2751,3226,5176,1786
11/5/2021,3936,2928,2755,3230,5177,1823
11/6/2021,3938,2930,2756,3231,5178,1827
11/7/2021,3939,2931,2757,3232,5178,1828
11/8/2021,3943,2933,2759,3232,5180,1844
11/9/2021,3950,2934,2759,3232,5182,1856
12/17/2020,23,18,10,19,9,1
12/18/2020,39,36,21,36,14,1
12/19/2020,39,36,21,36,14,1
12/20/2020,39,36,21,36,14,2
12/21/2020,54,46,30,45,18,2
12/22/2020,59,60,38,58,24,2
12/23/2020,90,91,73,82,34,2
12/24/2020,108,101,79,99,44,2
12/25/2020,108,101,79,99,44,2
12/26/2020,109,103,81,100,48,2
12/27/2020,110,103,82,100,48,2
12/28/2020,130,124,98,128,112,4
12/29/2020,151,149,122,143,180,4
12/30/2020,162,171,143,170,217,5
12/31/2020,176,182,160,190,241,5
2/1/2021,722,710,695,797,2259,49
2/10/2021,862,783,786,895,3039,65
2/11/2021,882,810,822,928,3108,67
2/12/2021,919,836,845,975,3177,73
2/13/2021,924,841,846,990,3320,73
2/14/2021,924,841,846,990,3320,73
2/15/2021,929,844,851,993,3348,73
2/16/2021,946,856,862,1011,3386,76
2/17/2021,959,868,871,1021,3431,77
2/18/2021,996,909,913,1050,3470,87
2/19/2021,1033,934,934,1075,3496,88
2/2/2021,732,718,707,808,2322,50
2/20/2021,1043,939,941,1084,3509,104
2/21/2021,1043,939,941,1084,3509,104
2/22/2021,1057,945,951,1095,3531,107
2/23/2021,1075,959,964,1112,3568,109
2/24/2021,1099,973,980,1131,3601,112
2/25/2021,1124,993,999,1155,3651,113
2/26/2021,1132,1004,1011,1174,3685,113
2/27/2021,1138,1014,1013,1176,3688,114
2/28/2021,1138,1014,1015,1176,3696,114
2/3/2021,744,729,713,815,2455,51
2/4/2021,750,735,721,826,2549,51
2/5/2021,767,744,740,850,2624,52
2/6/2021,800,757,752,862,2815,55
2/7/2021,800,757,752,862,2815,55
2/8/2021,831,767,758,870,2873,63
2/9/2021,841,773,767,877,2946,64
3/1/2021,1160,1030,1033,1201,3721,121
3/10/2021,1318,1139,1153,1510,3927,134
3/11/2021,1338,1152,1170,1571,3957,134
3/12/2021,1404,1196,1210,1662,3990,139
3/13/2021,1410,1199,1216,1734,4007,141
3/14/2021,1411,1199,1216,1734,4009,141
3/15/2021,1423,1214,1237,1814,4072,144
3/16/2021,1429,1224,1248,1865,4101,144
3/17/2021,1450,1240,1274,1924,4146,147
3/18/2021,1472,1250,1298,1956,4181,150
3/19/2021,1504,1260,1318,1981,4200,156
3/2/2021,1188,1047,1053,1243,3745,124
3/20/2021,1507,1260,1318,1985,4206,156
3/21/2021,1508,1261,1318,1986,4207,156
3/22/2021,1537,1296,1348,1999,4219,156
3/23/2021,1579,1318,1380,2038,4235,161
3/24/2021,1623,1340,1408,2079,4264,169
3/25/2021,1658,1361,1444,2117,4285,170
3/26/2021,1700,1389,1478,2152,4308,173
3/27/2021,1736,1414,1492,2159,4318,184
3/28/2021,1736,1414,1492,2159,4319,184
3/29/2021,1751,1430,1522,2207,4335,191
3/3/2021,1226,1071,1071,1282,3802,128
3/30/2021,1773,1449,1541,2229,4353,194
3/31/2021,1807,1479,1611,2278,4373,195
3/4/2021,1254,1092,1094,1327,3830,130
3/5/2021,1260,1102,1105,1350,3842,130
3/6/2021,1267,1104,1110,1364,3848,131
3/7/2021,1268,1104,1110,1364,3849,132
3/8/2021,1278,1112,1123,1396,3875,132
3/9/2021,1297,1125,1139,1446,3900,133
4/1/2021,1849,1509,1644,2321,4385,200
4/10/2021,2073,1733,1821,2444,4471,242
4/11/2021,2073,1733,1822,2447,4472,242
4/12/2021,2080,1739,1831,2459,4484,243
4/13/2021,2094,1743,1837,2466,4499,243
4/14/2021,2107,1802,1868,2473,4509,246
4/15/2021,2121,1816,1876,2487,4520,247
4/16/2021,2146,1829,1892,2506,4538,252
4/17/2021,2146,1831,1895,2507,4539,253
4/18/2021,2146,1831,1895,2507,4539,253
4/19/2021,2160,1832,1900,2517,4543,255
4/2/2021,1864,1526,1660,2329,4393,209
4/20/2021,2190,1837,1912,2523,4555,260
