date,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise
1/1/2021,333,323,275,284,207,3
1/10/2021,454,459,385,392,641,6
1/11/2021,466,474,407,409,839,6
1/12/2021,472,480,412,420,1054,7
1/13/2021,491,513,433,446,1367,7
1/14/2021,496,521,446,457,1617,7
1/15/2021,501,528,456,467,2044,7
1/16/2021,516,534,464,479,2402,7
1/17/2021,519,535,467,480,2416,7
1/18/2021,522,540,474,489,2593,7
1/19/2021,539,552,486,504,2798,7
1/2/2021,334,326,278,287,210,3
1/20/2021,548,567,501,528,3176,7
1/21/2021,554,581,513,550,3555,7
1/22/2021,567,589,521,558,3722,7
1/23/2021,593,626,555,593,4080,7
1/24/2021,603,630,561,614,4152,7
1/25/2021,624,650,597,657,4341,7
1/26/2021,646,694,645,715,4556,8
1/27/2021,675,731,687,761,4939,8
1/28/2021,724,770,740,838,5552,9
1/29/2021,765,814,810,906,5920,9
1/3/2021,346,340,289,301,235,3
1/30/2021,767,819,812,911,5938,9
1/31/2021,772,822,816,918,5965,9
1/4/2021,352,349,294,303,256,3
1/5/2021,371,376,308,318,266,3
1/6/2021,392,395,326,342,283,4
1/7/2021,400,402,336,351,313,4
1/8/2021,430,435,365,374,344,5
1/9/2021,448,455,385,390,638,6
10/1/2021,12540,8516,8100,11038,22821,6051
10/10/2021,12688,8595,8189,11091,22874,6129
10/11/2021,12702,8607,8197,11096,22882,6139
10/12/2021,12722,8613,8202,11101,22885,6151
10/13/2021,12740,8631,8207,11104,22889,6163
10/14/2021,12775,8649,8226,11121,22900,6174
10/15/2021,12793,8664,8238,11136,22907,6180
10/16/2021,12825,8693,8252,11145,22911,6734
10/17/2021,12834,8695,8258,11146,22915,6741
10/18/2021,12853,8717,8271,11156,22924,6753
10/19/2021,12871,8725,8282,11168,22932,6760
10/2/2021,12548,8517,8104,11041,22822,6058
10/20/2021,12878,8737,8288,11173,22938,6765
10/21/2021,12889,8748,8296,11187,22946,6772
10/22/2021,12920,8779,8314,11199,22968,6791
10/23/2021,12931,8780,8315,11204,22977,6796
10/24/2021,12936,8781,8318,11209,22986,6797
10/25/2021,12950,8791,8329,11216,23017,6801
10/26/2021,12965,8812,8343,11224,23035,6807
10/27/2021,12981,8828,8356,11236,23061,6809
10/28/2021,13002,8842,8371,11247,23098,6820
10/29/2021,13023,8855,8388,11262,23130,6836
10/3/2021,12553,8518,8106,11041,22822,6059
10/30/2021,13028,8858,8393,11268,23137,6841
10/31/2021,13032,8860,8394,11269,23142,6841
10/4/2021,12574,8523,8122,11045,22830,6066
10/5/2021,12606,8537,8132,11053,22834,6076
10/6/2021,12627,8554,8152,11061,22844,6084
10/7/2021,12651,8566,8164,11072,22853,6101
10/8/2021,12666,8584,8180,11087,22870,6121
10/9/2021,12682,8591,8185,11090,22872,6129
11/1/2021,13051,8871,8403,11279,23169,6851
11/10/2021,13256,9008,8530,11395,23379,7271
11/11/2021,13279,9031,8548,11410,23407,7370
11/12/2021,13324,9071,8581,11443,23456,7619
11/13/2021,13361,9106,8608,11455,23472,8178
11/14/2021,13377,9113,8619,11465,23476,8227
11/15/2021,13392,9136,8633,11479,23498,8323
11/16/2021,13414,9155,8646,11496,23521,8453
11/17/2021,13436,9168,8666,11510,23543,8712
11/18/2021,13460,9182,8680,11529,23575,8789
11/19/2021,13486,9212,8711,11554,23606,8905
11/2/2021,13079,8886,8414,11290,23189,6862
11/20/2021,13495,9235,8724,11561,23616,9205
11/21/2021,13501,9249,8738,11563,23622,9226
