date,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai
1/1/2021,312,411,439,640,431,8
1/10/2021,566,698,804,1119,957,12
1/11/2021,575,706,813,1135,984,13
1/12/2021,594,730,843,1182,1074,13
1/13/2021,638,778,930,1275,1260,14
1/14/2021,671,823,985,1347,1374,16
1/15/2021,686,834,997,1367,1422,16
1/16/2021,707,866,1041,1414,1568,18
1/17/2021,709,868,1044,1419,1584,19
1/18/2021,716,871,1057,1439,1734,20
1/19/2021,750,925,1109,1515,1888,21
1/2/2021,332,444,462,673,441,8
1/20/2021,792,974,1175,1609,2166,21
1/21/2021,915,1131,1349,1851,2853,22
1/22/2021,1051,1264,1525,2104,3787,24
1/23/2021,1091,1320,1580,2210,4924,27
1/24/2021,1107,1337,1604,2287,6115,28
1/25/2021,1130,1361,1638,2363,6760,28
1/26/2021,1141,1373,1667,2409,7116,28
1/27/2021,1215,1425,1740,2594,8370,29
1/28/2021,1265,1495,1848,2795,9756,36
1/29/2021,1343,1554,1944,2970,10987,41
1/3/2021,332,446,462,674,443,8
1/30/2021,1392,1580,2001,3056,11621,42
1/31/2021,1430,1607,2050,3141,12321,44
1/4/2021,341,451,471,686,449,8
1/5/2021,348,459,486,705,471,8
1/6/2021,356,466,497,730,508,9
1/7/2021,439,565,639,867,706,10
1/8/2021,532,668,766,1078,910,12
1/9/2021,565,697,803,1119,954,12
10/1/2021,10908,7942,10405,19706,54214,4565
10/10/2021,11052,8012,10482,19784,54338,4608
10/11/2021,11068,8023,10485,19799,54367,4614
10/12/2021,11078,8026,10492,19806,54378,4624
10/13/2021,11093,8031,10499,19816,54390,4638
10/14/2021,11110,8044,10509,19833,54414,4641
10/15/2021,11130,8051,10517,19845,54434,4648
10/16/2021,11141,8056,10522,19851,54442,4658
10/17/2021,11155,8064,10532,19855,54448,4662
10/18/2021,11171,8071,10537,19863,54463,4667
10/19/2021,11191,8080,10542,19873,54474,4676
10/2/2021,10927,7948,10413,19714,54227,4571
10/20/2021,11208,8086,10547,19882,54501,4678
10/21/2021,11230,8095,10557,19898,54515,4684
10/22/2021,11247,8103,10570,19919,54559,4690
10/23/2021,11248,8105,10581,19928,54599,4692
10/24/2021,11253,8110,10585,19932,54618,4696
10/25/2021,11267,8117,10595,19944,54696,4702
10/26/2021,11273,8127,10604,19958,54785,4706
10/27/2021,11288,8131,10615,19974,54870,4710
10/28/2021,11312,8140,10624,19994,54957,4715
10/29/2021,11330,8152,10637,20002,55041,4721
10/3/2021,10935,7949,10414,19716,54230,4574
10/30/2021,11343,8154,10640,20008,55059,4722
10/31/2021,11347,8159,10641,20012,55076,4723
10/4/2021,10953,7958,10431,19728,54246,4577
10/5/2021,10974,7967,10440,19743,54272,4581
10/6/2021,10991,7978,10448,19751,54292,4583
10/7/2021,11005,7991,10457,19760,54304,4585
10/8/2021,11025,8000,10470,19775,54327,4603
10/9/2021,11040,8009,10478,19780,54334,4607
11/1/2021,11360,8168,10649,20029,55144,4729
11/10/2021,11513,8261,10752,20198,55710,5011
11/11/2021,11536,8271,10764,20228,55782,5085
11/12/2021,11558,8295,10779,20263,55885,5147
11/13/2021,11566,8309,10785,20274,55914,5156
11/14/2021,11577,8313,10795,20283,55940,5162
11/15/2021,11596,8327,10806,20309,56005,5187
11/16/2021,11615,8340,10820,20329,56079,5273
11/17/2021,11634,8355,10830,20352,56164,5361
11/18/2021,11658,8372,10847,20379,56270,5403
11/19/2021,11684,8391,10863,20407,56335,5420
11/2/2021,11379,8177,10660,20044,55196,4734
11/20/2021,11695,8400,10873,20425,56371,5437
11/21/2021,11706,8402,10884,20436,56401,5442
11/22/2021,11726,8415,10898,20471,56469,5486
11/23/2021,11733,8421,10903,20481,56501,5548
11/3/2021,11390,8189,10674,20063,55251,4742
11/4/2021,11408,8198,10683,20080,55318,4766
11/5/2021,11427,8209,10697,20109,55401,4811
11/6/2021,11439,8218,10712,20124,55446,4824
11/7/2021,11450,8228,10716,20130,55471,4833
11/8/2021,11464,8240,10730,20162,55551,4880
11/9/2021,11494,8251,10738,20180,55644,4959
12/1/2020,,,,,1,
12/10/2020,1,,,,1,
12/11/2020,1,,,,1,
