date,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal
1/1/2021,639,989,942,757,537,5
1/10/2021,1179,1723,1740,1474,2295,13
1/11/2021,1227,1806,1825,1541,2475,17
1/12/2021,1317,1920,1948,1641,2756,17
1/13/2021,1426,2058,2098,1817,3165,20
1/14/2021,1525,2241,2256,1966,3689,21
1/15/2021,1645,2398,2435,2100,4068,22
1/16/2021,1704,2488,2536,2189,4685,25
1/17/2021,1723,2520,2578,2225,4740,25
1/18/2021,1788,2633,2649,2318,4961,26
1/19/2021,1860,2708,2735,2400,5467,29
1/2/2021,721,1109,1068,863,618,6
1/20/2021,1937,2837,2840,2524,6238,34
1/21/2021,2032,2968,3011,2692,6987,38
1/22/2021,2180,3135,3197,2882,7743,40
1/23/2021,2264,3300,3361,3038,8336,43
1/24/2021,2301,3333,3422,3068,8497,45
1/25/2021,2381,3404,3512,3193,9094,47
1/26/2021,2455,3487,3609,3311,9666,48
1/27/2021,2568,3614,3768,3500,10392,49
1/28/2021,2645,3728,3890,3649,11409,50
1/29/2021,2756,3852,4029,3834,12415,59
1/3/2021,749,1155,1114,886,640,6
1/30/2021,2826,3944,4162,3993,13201,62
1/31/2021,2862,3966,4194,4023,13354,64
1/4/2021,813,1254,1207,974,868,7
1/5/2021,909,1363,1297,1069,1102,8
1/6/2021,1021,1488,1431,1191,1369,10
1/7/2021,1084,1578,1545,1293,1703,12
1/8/2021,1136,1663,1680,1426,2137,13
1/9/2021,1169,1707,1725,1463,2274,13
10/1/2021,35825,29778,31444,36811,75491,18176
10/10/2021,36502,30203,31736,37006,75737,18529
10/11/2021,36605,30270,31785,37034,75776,18589
10/12/2021,36663,30301,31811,37050,75797,18612
10/13/2021,36742,30343,31843,37065,75818,18641
10/14/2021,36821,30392,31878,37098,75839,18664
10/15/2021,36926,30452,31921,37141,75873,18711
10/16/2021,36991,30485,31950,37158,75887,18737
10/17/2021,37029,30514,31969,37172,75895,18753
10/18/2021,37109,30569,32012,37206,75936,18776
10/19/2021,37173,30604,32042,37232,75961,18820
10/2/2021,35874,29818,31476,36840,75505,18217
10/20/2021,37228,30647,32080,37262,75996,18842
10/21/2021,37318,30691,32110,37291,76021,18874
10/22/2021,37414,30756,32159,37329,76071,18911
10/23/2021,37483,30811,32189,37346,76100,18940
10/24/2021,37514,30826,32204,37355,76123,18955
10/25/2021,37582,30877,32246,37380,76199,18975
10/26/2021,37666,30931,32295,37403,76259,19019
10/27/2021,37757,30987,32339,37446,76323,19053
10/28/2021,37879,31049,32382,37489,76403,19077
10/29/2021,37975,31102,32436,37530,76448,19108
10/3/2021,35924,29846,31491,36850,75512,18235
10/30/2021,38035,31143,32463,37545,76471,19124
10/31/2021,38060,31162,32478,37554,76478,19135
10/4/2021,36008,29907,31534,36871,75567,18292
10/5/2021,36100,29959,31560,36901,75607,18338
10/6/2021,36211,30023,31608,36929,75648,18407
10/7/2021,36291,30073,31636,36951,75690,18443
10/8/2021,36388,30138,31680,36983,75710,18478
10/9/2021,36466,30180,31716,36998,75722,18512
11/1/2021,38114,31204,32508,37586,76548,19162
11/10/2021,38669,31544,32818,37838,77002,20018
11/11/2021,38726,31584,32853,37868,77058,20210
11/12/2021,38791,31634,32886,37891,77127,20411
11/13/2021,38835,31659,32910,37909,77147,20637
11/14/2021,38858,31679,32923,37917,77170,20711
11/15/2021,38916,31726,32963,37951,77237,20853
11/16/2021,38978,31770,32990,37983,77290,21022
11/17/2021,39050,31817,33024,38019,77344,21205
11/18/2021,39121,31858,33056,38047,77414,21339
11/19/2021,39174,31904,33093,38079,77460,21511
11/2/2021,38187,31245,32540,37612,76611,19185
11/20/2021,39224,31936,33121,38093,77479,21892
11/21/2021,39252,31944,33138,38116,77500,21943
11/22/2021,39319,31976,33181,38151,77567,22036
11/23/2021,39379,32007,33193,38166,77587,22116
11/3/2021,38258,31289,32579,37640,76662,19208
11/4/2021,38310,31325,32610,37669,76724,19236
11/5/2021,38391,31383,32672,37703,76808,19322
11/6/2021,38450,31410,32694,37728,76830,19457
11/7/2021,38486,31424,32709,37740,76848,19519
11/8/2021,38545,31461,32747,37777,76915,19663
11/9/2021,38606,31501,32785,37808,76960,19833
12/1/2020,1,1,2,,1,
12/10/2020,1,1,2,,2,
12/11/2020,1,1,2,,2,
12/12/2020,1,1,2,,2,
12/13/2020,1,1,2,,2,
12/14/2020,1,1,2,,2,
