date,pcr_tests_YAVAPAI,pcr_pos_tests_YAVAPAI,pcr_positivity_YAVAPAI,ser_tests_YAVAPAI,ser_pos_tests_YAVAPAI,ser_positivity_YAVAPAI
2020-11-23 00:00:00,1,0,0,,,
2020-11-22 00:00:00,62,11,0.1774193548387097,1.0,0.0,0
2020-11-21 00:00:00,130,24,0.1846153846153846,4.0,3.0,0.75
2020-11-20 00:00:00,556,83,0.1492805755395683,31.0,3.0,0.0967741935483871
2020-11-19 00:00:00,650,105,0.1615384615384616,20.0,2.0,0.1
2020-11-18 00:00:00,671,95,0.1415797317436662,10.0,3.0,0.3
2020-11-17 00:00:00,719,108,0.1502086230876217,21.0,2.0,0.0952380952380952
2020-11-16 00:00:00,663,111,0.167420814479638,20.0,0.0,0
2020-11-15 00:00:00,232,52,0.2241379310344828,,,
2020-11-14 00:00:00,248,41,0.1653225806451613,5.0,0.0,0
2020-11-13 00:00:00,566,75,0.1325088339222615,33.0,4.0,0.1212121212121212
2020-11-12 00:00:00,604,64,0.1059602649006623,15.0,3.0,0.2
2020-11-11 00:00:00,317,50,0.1577287066246057,17.0,2.0,0.1176470588235294
2020-11-10 00:00:00,498,74,0.1485943775100402,61.0,3.0,0.0491803278688525
2020-11-09 00:00:00,466,57,0.1223175965665236,20.0,1.0,0.05
2020-11-08 00:00:00,168,22,0.130952380952381,3.0,0.0,0
2020-11-07 00:00:00,218,16,0.073394495412844,68.0,1.0,0.0147058823529412
2020-11-06 00:00:00,486,38,0.0781893004115226,31.0,1.0,0.032258064516129
2020-11-05 00:00:00,515,41,0.0796116504854369,18.0,2.0,0.1111111111111111
2020-11-04 00:00:00,412,43,0.104368932038835,25.0,1.0,0.04
2020-11-03 00:00:00,433,37,0.0854503464203233,15.0,1.0,0.0666666666666667
2020-11-02 00:00:00,511,24,0.0469667318982387,23.0,3.0,0.1304347826086957
2020-11-01 00:00:00,139,9,0.0647482014388489,,,
2020-10-31 00:00:00,123,10,0.0813008130081301,35.0,0.0,0
2020-10-30 00:00:00,323,13,0.0402476780185759,70.0,1.0,0.0142857142857143
2020-10-29 00:00:00,403,17,0.0421836228287841,21.0,4.0,0.1904761904761905
2020-10-28 00:00:00,330,15,0.0454545454545455,76.0,5.0,0.0657894736842105
2020-10-27 00:00:00,358,15,0.0418994413407821,17.0,2.0,0.1176470588235294
2020-10-26 00:00:00,356,16,0.0449438202247191,22.0,0.0,0
2020-10-25 00:00:00,86,10,0.1162790697674419,,,
2020-10-24 00:00:00,110,9,0.0818181818181818,44.0,0.0,0
2020-10-23 00:00:00,304,14,0.0460526315789474,154.0,3.0,0.0194805194805195
2020-10-22 00:00:00,255,11,0.0431372549019608,22.0,2.0,0.0909090909090909
2020-10-21 00:00:00,296,21,0.0709459459459459,66.0,4.0,0.0606060606060606
2020-10-20 00:00:00,295,7,0.023728813559322,16.0,1.0,0.0625
2020-10-19 00:00:00,250,18,0.072,19.0,1.0,0.0526315789473684
2020-10-18 00:00:00,95,4,0.0421052631578947,3.0,0.0,0
2020-10-17 00:00:00,117,9,0.0769230769230769,56.0,1.0,0.0178571428571429
2020-10-16 00:00:00,231,15,0.0649350649350649,23.0,2.0,0.0869565217391304
2020-10-15 00:00:00,203,4,0.0197044334975369,59.0,1.0,0.0169491525423729
2020-10-14 00:00:00,254,4,0.015748031496063,85.0,4.0,0.0470588235294118
2020-10-13 00:00:00,191,5,0.0261780104712042,22.0,1.0,0.0454545454545455
2020-10-12 00:00:00,259,9,0.0347490347490348,24.0,5.0,0.2083333333333334
2020-10-11 00:00:00,88,3,0.0340909090909091,1.0,0.0,0
2020-10-10 00:00:00,109,2,0.018348623853211,1.0,0.0,0
2020-10-09 00:00:00,227,9,0.039647577092511,48.0,1.0,0.0208333333333333
2020-10-08 00:00:00,248,6,0.0241935483870968,25.0,5.0,0.2
2020-10-07 00:00:00,274,10,0.0364963503649635,14.0,1.0,0.0714285714285714
2020-10-06 00:00:00,307,11,0.0358306188925081,18.0,0.0,0
2020-10-05 00:00:00,374,8,0.0213903743315508,22.0,0.0,0
2020-10-04 00:00:00,110,6,0.0545454545454545,3.0,0.0,0
2020-10-03 00:00:00,95,3,0.0315789473684211,71.0,0.0,0
2020-10-02 00:00:00,300,10,0.0333333333333333,60.0,2.0,0.0333333333333333
2020-10-01 00:00:00,295,7,0.023728813559322,30.0,1.0,0.0333333333333333
2020-09-30 00:00:00,279,16,0.0573476702508961,61.0,3.0,0.0491803278688525
2020-09-29 00:00:00,243,14,0.0576131687242798,54.0,2.0,0.037037037037037
2020-09-28 00:00:00,227,9,0.039647577092511,59.0,3.0,0.0508474576271187
2020-09-27 00:00:00,117,3,0.0256410256410256,2.0,1.0,0.5
2020-09-26 00:00:00,112,6,0.0535714285714286,38.0,0.0,0
2020-09-25 00:00:00,237,2,0.0084388185654008,47.0,6.0,0.1276595744680851
2020-09-24 00:00:00,279,2,0.007168458781362,95.0,2.0,0.0210526315789474
2020-09-23 00:00:00,196,7,0.0357142857142857,48.0,2.0,0.0416666666666667
2020-09-22 00:00:00,278,6,0.0215827338129496,66.0,1.0,0.0151515151515152
2020-09-21 00:00:00,236,5,0.0211864406779661,28.0,4.0,0.1428571428571429
2020-09-20 00:00:00,72,2,0.0277777777777778,,,
2020-09-19 00:00:00,93,4,0.043010752688172,2.0,0.0,0
2020-09-18 00:00:00,235,6,0.025531914893617,42.0,1.0,0.0238095238095238
2020-09-17 00:00:00,285,7,0.0245614035087719,26.0,3.0,0.1153846153846154
2020-09-16 00:00:00,226,5,0.0221238938053097,8.0,1.0,0.125
2020-09-15 00:00:00,340,2,0.0058823529411765,18.0,1.0,0.0555555555555556
2020-09-14 00:00:00,669,6,0.0089686098654709,23.0,2.0,0.0869565217391304
2020-09-13 00:00:00,133,3,0.0225563909774436,2.0,0.0,0
2020-09-12 00:00:00,171,6,0.0350877192982456,4.0,0.0,0
2020-09-11 00:00:00,258,3,0.0116279069767442,38.0,1.0,0.0263157894736842
2020-09-10 00:00:00,269,4,0.0148698884758364,28.0,4.0,0.1428571428571429
2020-09-09 00:00:00,256,5,0.01953125,19.0,0.0,0
2020-09-08 00:00:00,285,3,0.0105263157894737,19.0,3.0,0.1578947368421053
2020-09-07 00:00:00,60,5,0.0833333333333333,2.0,1.0,0.5
2020-09-06 00:00:00,57,2,0.0350877192982456,3.0,0.0,0
2020-09-05 00:00:00,72,3,0.0416666666666667,3.0,1.0,0.3333333333333333
2020-09-04 00:00:00,224,3,0.0133928571428571,26.0,1.0,0.0384615384615385
2020-09-03 00:00:00,282,9,0.0319148936170213,25.0,3.0,0.12
2020-09-02 00:00:00,201,1,0.0049751243781095,21.0,0.0,0
2020-09-01 00:00:00,214,5,0.0233644859813084,14.0,0.0,0
2020-08-31 00:00:00,246,11,0.0447154471544715,22.0,2.0,0.0909090909090909
2020-08-30 00:00:00,61,3,0.0491803278688525,4.0,0.0,0
2020-08-29 00:00:00,268,9,0.0335820895522388,6.0,1.0,0.1666666666666667
2020-08-28 00:00:00,197,6,0.0304568527918782,24.0,4.0,0.1666666666666667
2020-08-27 00:00:00,201,5,0.0248756218905473,24.0,2.0,0.0833333333333333
2020-08-26 00:00:00,194,4,0.0206185567010309,12.0,1.0,0.0833333333333333
2020-08-25 00:00:00,201,5,0.0248756218905473,21.0,3.0,0.1428571428571429
2020-08-24 00:00:00,220,10,0.0454545454545455,38.0,2.0,0.0526315789473684
2020-08-23 00:00:00,64,1,0.015625,1.0,0.0,0
2020-08-22 00:00:00,220,4,0.0181818181818182,4.0,0.0,0
2020-08-21 00:00:00,214,7,0.0327102803738318,75.0,8.0,0.1066666666666667
2020-08-20 00:00:00,136,1,0.0073529411764706,26.0,6.0,0.2307692307692308
2020-08-19 00:00:00,180,11,0.0611111111111111,42.0,3.0,0.0714285714285714
2020-08-18 00:00:00,233,7,0.0300429184549356,35.0,8.0,0.2285714285714286
2020-08-17 00:00:00,303,12,0.0396039603960396,33.0,5.0,0.1515151515151515
2020-08-16 00:00:00,76,2,0.0263157894736842,3.0,0.0,0
2020-08-15 00:00:00,218,6,0.0275229357798165,3.0,0.0,0
2020-08-14 00:00:00,216,10,0.0462962962962963,86.0,7.0,0.0813953488372093
2020-08-13 00:00:00,165,14,0.0848484848484849,37.0,5.0,0.1351351351351352
2020-08-12 00:00:00,201,12,0.0597014925373134,26.0,1.0,0.0384615384615385
2020-08-11 00:00:00,191,16,0.0837696335078534,49.0,6.0,0.1224489795918367
2020-08-10 00:00:00,203,21,0.103448275862069,23.0,3.0,0.1304347826086957
2020-08-09 00:00:00,76,5,0.0657894736842105,2.0,0.0,0
2020-08-08 00:00:00,302,10,0.033112582781457,,,
2020-08-07 00:00:00,224,12,0.0535714285714286,29.0,4.0,0.1379310344827586
2020-08-06 00:00:00,225,20,0.0888888888888889,35.0,6.0,0.1714285714285714
2020-08-05 00:00:00,251,14,0.0557768924302789,29.0,4.0,0.1379310344827586
2020-08-04 00:00:00,210,11,0.0523809523809524,28.0,3.0,0.1071428571428571
2020-08-03 00:00:00,228,17,0.0745614035087719,64.0,2.0,0.03125
2020-08-02 00:00:00,83,7,0.0843373493975904,3.0,2.0,0.6666666666666666
2020-08-01 00:00:00,269,9,0.033457249070632,2.0,1.0,0.5
2020-07-31 00:00:00,247,19,0.0769230769230769,40.0,4.0,0.1
2020-07-30 00:00:00,281,19,0.0676156583629893,73.0,2.0,0.0273972602739726
2020-07-29 00:00:00,271,27,0.0996309963099631,85.0,4.0,0.0470588235294118
2020-07-28 00:00:00,228,10,0.043859649122807,40.0,2.0,0.05
2020-07-27 00:00:00,266,18,0.0676691729323308,39.0,1.0,0.0256410256410256
2020-07-26 00:00:00,80,5,0.0625,4.0,0.0,0
2020-07-25 00:00:00,115,10,0.0869565217391304,3.0,0.0,0
2020-07-24 00:00:00,253,24,0.0948616600790514,37.0,4.0,0.1081081081081081
2020-07-23 00:00:00,247,13,0.0526315789473684,32.0,3.0,0.09375
2020-07-22 00:00:00,279,17,0.0609318996415771,30.0,2.0,0.0666666666666667
2020-07-21 00:00:00,285,25,0.087719298245614,28.0,1.0,0.0357142857142857
2020-07-20 00:00:00,302,20,0.0662251655629139,34.0,4.0,0.1176470588235294
2020-07-19 00:00:00,76,5,0.0657894736842105,1.0,0.0,0
2020-07-18 00:00:00,120,8,0.0666666666666667,14.0,2.0,0.1428571428571429
2020-07-17 00:00:00,307,27,0.0879478827361564,29.0,1.0,0.0344827586206897
2020-07-16 00:00:00,286,28,0.0979020979020979,31.0,1.0,0.032258064516129
2020-07-15 00:00:00,342,28,0.0818713450292398,28.0,3.0,0.1071428571428571
2020-07-14 00:00:00,276,30,0.108695652173913,32.0,1.0,0.03125
2020-07-13 00:00:00,305,29,0.0950819672131148,43.0,1.0,0.0232558139534884
2020-07-12 00:00:00,98,12,0.1224489795918367,3.0,0.0,0
2020-07-11 00:00:00,124,16,0.1290322580645161,2.0,0.0,0
2020-07-10 00:00:00,331,36,0.108761329305136,47.0,4.0,0.0851063829787234
2020-07-09 00:00:00,396,26,0.0656565656565657,46.0,2.0,0.0434782608695652
2020-07-08 00:00:00,410,25,0.0609756097560976,51.0,2.0,0.0392156862745098
2020-07-07 00:00:00,547,61,0.1115173674588666,48.0,1.0,0.0208333333333333
2020-07-06 00:00:00,434,35,0.0806451612903226,39.0,2.0,0.0512820512820513
2020-07-05 00:00:00,90,10,0.1111111111111111,1.0,0.0,0
2020-07-04 00:00:00,67,5,0.0746268656716418,2.0,0.0,0
2020-07-03 00:00:00,224,20,0.0892857142857143,5.0,1.0,0.2
2020-07-02 00:00:00,446,38,0.0852017937219731,40.0,2.0,0.05
2020-07-01 00:00:00,382,44,0.1151832460732984,52.0,2.0,0.0384615384615385
2020-06-30 00:00:00,416,42,0.1009615384615385,61.0,0.0,0
2020-06-29 00:00:00,399,57,0.1428571428571429,33.0,0.0,0
2020-06-28 00:00:00,108,12,0.1111111111111111,3.0,0.0,0
2020-06-27 00:00:00,190,22,0.1157894736842105,4.0,0.0,0
2020-06-26 00:00:00,371,32,0.0862533692722372,98.0,3.0,0.0306122448979592
2020-06-25 00:00:00,325,25,0.0769230769230769,52.0,1.0,0.0192307692307692
2020-06-24 00:00:00,270,32,0.1185185185185185,41.0,0.0,0
2020-06-23 00:00:00,353,22,0.0623229461756374,38.0,1.0,0.0263157894736842
2020-06-22 00:00:00,432,35,0.0810185185185185,44.0,1.0,0.0227272727272727
2020-06-21 00:00:00,97,8,0.0824742268041237,3.0,0.0,0
2020-06-20 00:00:00,183,31,0.1693989071038251,9.0,1.0,0.1111111111111111
2020-06-19 00:00:00,330,26,0.0787878787878788,119.0,1.0,0.0084033613445378
2020-06-18 00:00:00,230,21,0.091304347826087,42.0,0.0,0
2020-06-17 00:00:00,174,17,0.0977011494252874,50.0,0.0,0
2020-06-16 00:00:00,282,23,0.0815602836879433,99.0,2.0,0.0202020202020202
2020-06-15 00:00:00,249,13,0.0522088353413655,43.0,0.0,0
2020-06-14 00:00:00,60,1,0.0166666666666667,6.0,0.0,0
2020-06-13 00:00:00,93,2,0.021505376344086,3.0,0.0,0
2020-06-12 00:00:00,240,4,0.0166666666666667,90.0,2.0,0.0222222222222222
2020-06-11 00:00:00,221,7,0.0316742081447964,37.0,1.0,0.027027027027027
2020-06-10 00:00:00,176,7,0.0397727272727273,44.0,0.0,0
2020-06-09 00:00:00,264,6,0.0227272727272727,85.0,0.0,0
