date,pcr_tests,pcr_pos_test,pcr_positivity,ser_tests,ser_pos_tests,ser_positivity
2021-10-03 00:00:00,102,9,0.0882352941176471,,,
2021-10-02 00:00:00,3275,383,0.1169465648854962,34,17,0.5
2021-10-01 00:00:00,10634,1177,0.1106827158171902,698,401,0.5744985673352436
2021-09-30 00:00:00,13245,1361,0.1027557568893922,671,377,0.5618479880774964
2021-09-29 00:00:00,14664,1647,0.112315875613748,773,434,0.5614489003880984
2021-09-28 00:00:00,14425,1720,0.1192374350086655,861,495,0.5749128919860628
2021-09-27 00:00:00,14930,1903,0.1274614869390489,783,463,0.591315453384419
2021-09-26 00:00:00,7139,1005,0.1407760190502872,113,59,0.5221238938053098
2021-09-25 00:00:00,8515,1136,0.1334116265413976,236,126,0.5338983050847458
2021-09-24 00:00:00,14015,1545,0.1102390296111309,730,426,0.5835616438356166
2021-09-23 00:00:00,14366,1610,0.1120701656689406,889,511,0.5748031496062992
2021-09-22 00:00:00,14655,1645,0.1122483793926988,865,454,0.5248554913294798
2021-09-21 00:00:00,14414,1681,0.1166227279034272,896,492,0.549107142857143
2021-09-20 00:00:00,15430,1833,0.1187945560596241,762,436,0.5721784776902888
2021-09-19 00:00:00,7311,948,0.1296676241280263,149,76,0.5100671140939598
2021-09-18 00:00:00,8452,1060,0.1254141031708472,269,132,0.4907063197026024
2021-09-17 00:00:00,14286,1432,0.1002379952400952,843,455,0.5397390272835114
2021-09-16 00:00:00,15145,1473,0.097259821723341,875,461,0.5268571428571428
2021-09-15 00:00:00,15050,1598,0.1061794019933555,906,449,0.4955849889624724
2021-09-14 00:00:00,15578,1605,0.1030299139812556,1082,560,0.5175600739371534
2021-09-13 00:00:00,16237,1881,0.1158465233725442,906,461,0.5088300220750552
2021-09-12 00:00:00,7880,1004,0.1274111675126904,155,69,0.4451612903225807
2021-09-11 00:00:00,9352,1215,0.1299187339606501,279,139,0.4982078853046596
2021-09-10 00:00:00,14724,1650,0.1120619396903016,834,474,0.5683453237410072
2021-09-09 00:00:00,15381,1647,0.1070801638385021,919,469,0.5103373231773668
2021-09-08 00:00:00,16953,1932,0.1139621305963546,851,444,0.5217391304347826
2021-09-07 00:00:00,17527,2078,0.1185599360985908,888,493,0.5551801801801802
2021-09-06 00:00:00,7561,1034,0.1367543975664595,274,135,0.4927007299270074
2021-09-05 00:00:00,8304,1049,0.1263246628131021,159,85,0.5345911949685536
2021-09-04 00:00:00,9059,1200,0.1324649519814549,244,130,0.5327868852459018
2021-09-03 00:00:00,13644,1591,0.1166080328349458,874,437,0.5
2021-09-02 00:00:00,15308,1604,0.1047818134308858,923,490,0.5308775731310944
2021-09-01 00:00:00,15802,1811,0.1146057461080876,948,518,0.5464135021097046
2021-08-31 00:00:00,17594,1793,0.1019097419574855,1019,512,0.5024533856722276
2021-08-30 00:00:00,18493,2054,0.1110690531552479,974,512,0.5256673511293636
2021-08-29 00:00:00,8823,1116,0.1264875892553553,210,106,0.5047619047619047
2021-08-28 00:00:00,10641,1273,0.1196316135701532,369,192,0.5203252032520326
2021-08-27 00:00:00,17633,1715,0.0972608177848353,908,476,0.5242290748898678
2021-08-26 00:00:00,17937,1842,0.1026927579862853,1051,594,0.5651760228353948
2021-08-25 00:00:00,18959,2028,0.1069676670710481,1145,641,0.5598253275109172
2021-08-24 00:00:00,19534,1871,0.095781713934678,1165,627,0.5381974248927038
2021-08-23 00:00:00,20587,2125,0.1032204789430223,1103,577,0.5231187669990934
2021-08-22 00:00:00,9643,1099,0.1139686819454527,248,132,0.532258064516129
2021-08-21 00:00:00,11154,1242,0.1113501882732652,397,192,0.4836272040302268
2021-08-20 00:00:00,18602,1884,0.1012794323191055,1029,568,0.5519922254616132
2021-08-19 00:00:00,19579,1973,0.1007712344859288,998,554,0.5551102204408818
2021-08-18 00:00:00,20142,2020,0.1002879555158376,1004,523,0.5209163346613546
2021-08-17 00:00:00,20962,2069,0.0987024138918042,1060,559,0.5273584905660378
2021-08-16 00:00:00,22045,2217,0.1005670220004536,979,525,0.5362614913176712
2021-08-15 00:00:00,9978,1216,0.1218681098416517,220,105,0.4772727272727274
2021-08-14 00:00:00,10601,1282,0.1209319875483445,339,181,0.5339233038348082
2021-08-13 00:00:00,16320,1847,0.1131740196078432,894,476,0.5324384787472036
2021-08-12 00:00:00,16726,1820,0.1088126270477102,910,464,0.50989010989011
2021-08-11 00:00:00,16809,1983,0.1179725147242549,995,527,0.5296482412060302
2021-08-10 00:00:00,16961,1909,0.112552325924179,955,479,0.5015706806282724
2021-08-09 00:00:00,17147,2110,0.1230535953811162,876,473,0.5399543378995434
2021-08-08 00:00:00,7462,1047,0.1403109086035915,194,107,0.5515463917525774
2021-08-07 00:00:00,8485,1178,0.1388332351208014,314,157,0.5
2021-08-06 00:00:00,12295,1621,0.1318422122814152,833,379,0.454981992797119
2021-08-05 00:00:00,12649,1693,0.1338445726934936,748,342,0.4572192513368984
2021-08-04 00:00:00,12006,1674,0.1394302848575712,788,354,0.4492385786802031
2021-08-03 00:00:00,12517,1675,0.1338180075097867,778,320,0.4113110539845759
2021-08-02 00:00:00,12259,1846,0.1505832449628844,697,356,0.5107604017216644
2021-08-01 00:00:00,6275,1004,0.16,171,71,0.4152046783625731
2021-07-31 00:00:00,6385,932,0.1459671104150353,248,132,0.532258064516129
2021-07-30 00:00:00,9720,1377,0.1416666666666667,651,290,0.445468509984639
2021-07-29 00:00:00,9735,1373,0.1410374935798665,641,302,0.4711388455538222
