date,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham
1/1/2021,178,183,162,188,243,5
1/10/2021,273,303,300,313,523,7
1/11/2021,280,315,308,328,569,7
1/12/2021,289,322,322,357,634,10
1/13/2021,300,331,334,374,732,10
1/14/2021,316,362,361,422,855,11
1/15/2021,424,478,467,548,984,30
1/16/2021,427,478,468,548,1039,30
1/17/2021,428,478,468,548,1041,30
1/18/2021,441,482,482,560,1117,30
1/19/2021,449,495,490,580,1170,31
1/2/2021,179,183,162,189,244,5
1/20/2021,473,506,507,600,1250,31
1/21/2021,488,514,517,623,1382,32
1/22/2021,556,570,554,664,1446,36
1/23/2021,562,581,564,671,1654,36
1/24/2021,563,581,566,671,1654,36
1/25/2021,577,591,583,688,1699,37
1/26/2021,586,597,587,701,1769,37
1/27/2021,612,611,610,719,1878,39
1/28/2021,637,640,649,749,1961,39
1/29/2021,682,670,670,782,2182,48
1/3/2021,179,183,162,189,244,5
1/30/2021,717,696,691,789,2188,51
1/31/2021,717,696,691,790,2188,51
1/4/2021,198,216,197,209,278,6
1/5/2021,210,230,213,225,332,6
1/6/2021,228,255,229,247,368,7
1/7/2021,251,270,251,264,462,7
1/8/2021,273,303,300,313,522,7
1/9/2021,273,303,300,313,523,7
10/1/2021,3714,2800,2692,3170,5074,1710
10/2/2021,3714,2801,2692,3171,5074,1710
12/17/2020,24,17,10,19,9,1
12/18/2020,41,34,21,36,14,1
12/19/2020,41,34,21,36,14,1
12/20/2020,41,34,21,36,14,2
12/21/2020,56,44,30,45,18,2
12/22/2020,61,58,38,58,24,2
12/23/2020,92,89,73,82,34,2
12/24/2020,110,100,79,98,44,2
12/25/2020,110,100,79,98,44,2
12/26/2020,111,102,81,99,48,2
12/27/2020,112,102,82,99,48,2
12/28/2020,132,123,99,126,112,4
12/29/2020,153,148,123,141,180,4
12/30/2020,164,170,144,168,217,5
12/31/2020,178,181,161,188,241,5
2/1/2021,727,705,701,795,2238,52
2/10/2021,868,776,795,891,3017,69
2/11/2021,888,803,831,924,3086,71
2/12/2021,925,829,854,971,3156,77
2/13/2021,930,834,855,986,3299,77
2/14/2021,930,834,855,986,3299,77
2/15/2021,935,837,860,989,3331,77
2/16/2021,952,849,871,1007,3369,80
2/17/2021,966,860,880,1017,3414,81
2/18/2021,1004,900,924,1045,3452,91
2/19/2021,1040,925,946,1069,3478,93
2/2/2021,737,713,713,806,2301,53
2/20/2021,1050,930,953,1078,3492,109
2/21/2021,1050,930,953,1078,3492,109
2/22/2021,1064,936,963,1089,3514,112
2/23/2021,1082,950,976,1106,3551,114
2/24/2021,1105,964,992,1125,3584,118
2/25/2021,1130,985,1010,1149,3634,119
2/26/2021,1138,997,1022,1167,3668,119
2/27/2021,1144,1007,1024,1169,3670,120
2/28/2021,1144,1007,1025,1169,3678,120
2/3/2021,749,724,720,812,2434,54
2/4/2021,754,730,728,823,2528,55
2/5/2021,771,739,747,847,2603,56
2/6/2021,804,752,759,859,2794,59
2/7/2021,804,752,759,859,2794,59
2/8/2021,837,760,766,866,2852,67
2/9/2021,847,766,776,872,2925,68
3/1/2021,1165,1023,1043,1193,3703,127
3/10/2021,1322,1137,1162,1498,3906,141
3/11/2021,1342,1150,1179,1560,3935,141
3/12/2021,1408,1194,1219,1651,3968,147
3/13/2021,1414,1197,1225,1725,3983,149
3/14/2021,1415,1197,1225,1725,3985,149
