date,Graham_cume,Graham
1/1/2021,1,
1/11/2021,2,1
1/12/2021,3,1
1/13/2021,66,63
1/14/2021,76,10
1/15/2021,87,11
1/16/2021,149,62
1/18/2021,190,41
1/19/2021,201,11
1/2/2021,206,5
1/20/2021,207,1
1/21/2021,291,84
1/22/2021,356,65
1/23/2021,430,74
1/25/2021,531,101
1/26/2021,724,193
1/27/2021,776,52
1/28/2021,851,75
1/29/2021,957,106
1/4/2021,1130,173
1/5/2021,1410,280
1/6/2021,1466,56
1/7/2021,1521,55
1/8/2021,1578,57
10/1/2021,1739,161
10/2/2021,1858,119
10/3/2021,2104,246
12/18/2020,2319,215
12/22/2020,2374,55
12/23/2020,2480,106
12/26/2020,2596,116
12/28/2020,2699,103
12/29/2020,2951,252
12/3/2020,3065,114
12/30/2020,3214,149
12/31/2020,3399,185
2/1/2021,3618,219
2/10/2021,3928,310
2/11/2021,4129,201
2/12/2021,4130,1
2/13/2021,4243,113
2/15/2021,4393,150
2/16/2021,4537,144
2/17/2021,4810,273
2/18/2021,5174,364
2/19/2021,5404,230
2/2/2021,5475,71
2/20/2021,5613,138
2/22/2021,5776,163
2/23/2021,5994,218
2/24/2021,6353,359
2/25/2021,6576,223
2/26/2021,6681,105
2/28/2021,6831,150
2/3/2021,7007,176
2/4/2021,7176,169
2/5/2021,7455,279
2/6/2021,7468,13
2/7/2021,7619,151
2/8/2021,7835,216
2/9/2021,8035,200
3/1/2021,8241,206
3/10/2021,8428,187
3/11/2021,8640,212
3/12/2021,8641,1
3/13/2021,8781,140
3/15/2021,8976,195
3/16/2021,9179,203
3/17/2021,9412,233
3/18/2021,9547,135
3/19/2021,9801,254
3/2/2021,10001,200
3/20/2021,10154,153
3/22/2021,10360,206
3/23/2021,10604,244
3/24/2021,10757,153
3/25/2021,10773,16
3/26/2021,10940,167
3/27/2021,11162,222
3/29/2021,11383,221
3/3/2021,11580,197
3/30/2021,11737,157
3/31/2021,11822,85
3/4/2021,12051,229
3/5/2021,12204,153
3/6/2021,12539,335
3/7/2021,12732,193
3/8/2021,12810,78
3/9/2021,12834,24
4/1/2021,12839,5
4/10/2021,12960,121
4/11/2021,13112,152
4/12/2021,13474,362
4/13/2021,13808,334
4/14/2021,13912,104
4/15/2021,14049,137
4/16/2021,14054,5
4/17/2021,14108,54
4/19/2021,14239,131
4/2/2021,14474,235
4/20/2021,14597,123
4/21/2021,14747,150
4/22/2021,14763,16
4/23/2021,14832,69
4/24/2021,15036,204
4/26/2021,15304,268
4/27/2021,15551,247
4/28/2021,15674,123
4/29/2021,15780,106
4/3/2021,15926,146
4/30/2021,16040,114
4/4/2021,16150,110
4/5/2021,16428,278
4/6/2021,16460,32
4/7/2021,16472,12
4/8/2021,16474,2
4/9/2021,16518,44
5/1/2021,16607,89
5/10/2021,16864,257
5/11/2021,17086,222
5/12/2021,17119,33
5/13/2021,17166,47
5/14/2021,17167,1
5/15/2021,17193,26
5/16/2021,17249,56
5/17/2021,17404,155
5/18/2021,17525,121
5/19/2021,17559,34
5/2/2021,17573,14
5/20/2021,17576,3
5/21/2021,17639,63
5/22/2021,17702,63
5/23/2021,17854,152
5/24/2021,18054,200
5/25/2021,18132,78
5/26/2021,18173,41
5/27/2021,18174,1
5/28/2021,18234,60
5/29/2021,18279,45
5/3/2021,18305,26
5/30/2021,18393,88
5/31/2021,18444,51
5/4/2021,18450,6
5/5/2021,18451,1
5/6/2021,18454,3
5/7/2021,18505,51
5/8/2021,18565,60
5/9/2021,18616,51
6/1/2021,18666,50
6/10/2021,18677,11
6/11/2021,18682,5
6/12/2021,18712,30
6/13/2021,18732,20
6/14/2021,18754,22
6/15/2021,18873,119
6/16/2021,18887,14
6/17/2021,18902,15
6/18/2021,18904,2
6/19/2021,18946,42
6/2/2021,18981,35
6/20/2021,19021,40
6/21/2021,19072,51
6/22/2021,19130,58
6/23/2021,19142,12
6/24/2021,19147,5
6/25/2021,19174,27
6/26/2021,19194,20
6/27/2021,19211,17
6/28/2021,19238,27
6/29/2021,19288,50
6/3/2021,19296,8
6/30/2021,19297,1
6/4/2021,19331,34
6/5/2021,19356,25
6/6/2021,19415,59
6/7/2021,19456,41
6/8/2021,19487,31
6/9/2021,19496,9
7/1/2021,19516,20
7/10/2021,19533,17
7/11/2021,19579,46
7/12/2021,19626,47
7/13/2021,19657,31
7/14/2021,19664,7
7/15/2021,19665,1
7/16/2021,19692,27
7/17/2021,19705,13
7/18/2021,19761,56
7/19/2021,19807,46
7/2/2021,19854,47
7/20/2021,19866,12
7/21/2021,19868,2
7/22/2021,19902,34
7/23/2021,19931,29
7/24/2021,19989,58
7/25/2021,20061,72
7/26/2021,20141,80
7/27/2021,20186,45
7/28/2021,20191,5
7/29/2021,20270,79
7/3/2021,20309,39
7/30/2021,20385,76
7/31/2021,20445,60
7/5/2021,20492,47
7/6/2021,20519,27
7/7/2021,20525,6
7/8/2021,20578,53
7/9/2021,20595,17
8/1/2021,20663,68
8/10/2021,20748,85
8/11/2021,20812,64
8/12/2021,20836,24
8/13/2021,20844,8
8/14/2021,20903,59
8/15/2021,20929,26
8/16/2021,20990,61
8/17/2021,21094,104
8/18/2021,21215,121
8/19/2021,21232,17
8/2/2021,21241,9
8/20/2021,21319,78
8/21/2021,21377,58
8/22/2021,21464,87
8/23/2021,21600,136
8/24/2021,21718,118
8/25/2021,21766,48
8/26/2021,21770,4
8/27/2021,21830,60
8/28/2021,21868,38
8/29/2021,21941,73
8/3/2021,22074,133
8/30/2021,22218,144
8/31/2021,22232,14
8/4/2021,22241,9
8/5/2021,22349,108
8/6/2021,22402,53
8/7/2021,22467,65
8/8/2021,22577,110
8/9/2021,22696,119
9/1/2021,22705,9
9/10/2021,22710,5
9/11/2021,22723,13
9/12/2021,22801,78
9/13/2021,22893,92
9/14/2021,23017,124
9/15/2021,23054,37
9/16/2021,23068,14
9/17/2021,23121,53
9/18/2021,23188,67
9/19/2021,23255,67
9/2/2021,23372,117
9/20/2021,23475,103
9/21/2021,23514,39
9/22/2021,23517,3
9/23/2021,23551,34
9/24/2021,23575,24
