date,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz
1/1/2021,111,95,55,61,49,1
1/10/2021,269,208,157,155,180,5
1/11/2021,286,228,183,173,195,5
1/12/2021,306,243,206,200,240,6
1/13/2021,315,252,212,209,408,6
1/14/2021,326,263,221,220,570,6
1/15/2021,342,277,232,228,736,7
1/16/2021,348,279,232,228,741,7
1/17/2021,349,280,232,229,745,7
1/18/2021,351,285,234,234,751,7
1/19/2021,356,294,236,239,794,7
1/2/2021,111,95,55,62,50,2
1/20/2021,376,309,257,259,1122,9
1/21/2021,392,330,275,276,1437,9
1/22/2021,422,362,312,303,1852,11
1/23/2021,428,367,313,305,1860,11
1/24/2021,428,369,313,307,1862,11
1/25/2021,444,379,330,325,1888,11
1/26/2021,468,396,347,347,2186,13
1/27/2021,488,416,362,372,2252,15
1/28/2021,512,442,403,447,2542,15
1/29/2021,568,505,495,521,2709,16
1/3/2021,113,97,55,63,51,2
1/30/2021,590,520,508,541,2719,16
1/31/2021,602,527,513,554,2728,16
1/4/2021,133,112,65,77,57,2
1/5/2021,160,122,83,89,67,2
1/6/2021,191,154,106,112,75,3
1/7/2021,215,173,123,125,160,4
1/8/2021,266,205,154,153,179,4
1/9/2021,269,206,156,154,180,4
10/1/2021,10188,6374,6392,6259,9550,6416
10/2/2021,10188,6375,6393,6261,9551,6418
10/3/2021,10191,6375,6393,6261,9551,6418
12/1/2020,,,1,,,
12/10/2020,,,1,,,
12/11/2020,,,1,,,
12/12/2020,,,1,,,
12/13/2020,,,1,,,
12/14/2020,,,1,,,
12/15/2020,,,1,,,
12/16/2020,,,1,,,
12/17/2020,5,,2,2,,
12/18/2020,6,3,3,3,,
12/19/2020,6,6,3,3,1,
12/2/2020,,,1,,,
12/20/2020,6,6,3,3,1,
12/21/2020,7,7,3,3,2,
12/22/2020,23,14,9,12,11,
12/23/2020,30,24,11,16,14,
12/24/2020,41,28,15,20,16,
12/25/2020,41,28,15,20,16,
12/26/2020,45,30,15,20,16,
12/27/2020,45,30,15,20,16,
12/28/2020,57,42,25,24,21,
12/29/2020,78,63,35,32,22,
12/3/2020,,,1,,,
12/30/2020,96,80,43,47,34,1
12/31/2020,111,95,54,58,46,1
12/4/2020,,,1,,,
12/5/2020,,,1,,,
12/6/2020,,,1,,,
12/7/2020,,,1,,,
12/8/2020,,,1,,,
12/9/2020,,,1,,,
2/1/2021,619,540,535,575,2761,16
2/10/2021,892,848,992,1210,3700,24
2/11/2021,929,896,1091,1322,3840,24
2/12/2021,953,984,1229,1404,3947,24
2/13/2021,1013,1082,1368,1484,4037,30
2/14/2021,1082,1155,1478,1557,4131,37
2/15/2021,1099,1162,1488,1573,4172,37
2/16/2021,1110,1166,1497,1584,4201,39
2/17/2021,1115,1168,1500,1585,4217,39
2/18/2021,1118,1168,1500,1586,4231,39
2/19/2021,1120,1169,1500,1590,4237,39
2/2/2021,668,593,623,688,2980,16
2/20/2021,1123,1172,1502,1593,4247,39
2/21/2021,1123,1172,1503,1593,4253,39
2/22/2021,1127,1173,1507,1594,4270,39
2/23/2021,1137,1181,1515,1599,4294,41
2/24/2021,1154,1194,1525,1619,4393,43
2/25/2021,1162,1203,1552,1631,4465,44
2/26/2021,1185,1231,1569,1654,4594,45
2/27/2021,1191,1232,1574,1670,4630,46
2/28/2021,1193,1234,1575,1673,4667,46
2/3/2021,678,603,639,697,3018,18
2/4/2021,725,659,741,809,3167,19
2/5/2021,793,754,851,958,3305,20
2/6/2021,798,755,855,962,3312,20
2/7/2021,800,755,856,963,3317,20
2/8/2021,809,760,860,973,3345,22
2/9/2021,862,817,910,1083,3547,24
3/1/2021,1205,1248,1594,1691,4745,47
3/10/2021,1461,1466,1850,2102,6211,68
3/11/2021,1495,1487,1873,2167,6313,68
3/12/2021,1524,1508,1894,2212,6401,69
3/13/2021,1542,1521,1910,2244,6419,70
3/14/2021,1570,1573,1954,2344,6583,74
3/15/2021,1587,1582,1973,2384,6632,76
3/16/2021,1650,1640,2069,2663,6826,86
3/17/2021,1816,1742,2219,2801,7029,96
3/18/2021,1897,1862,2427,2932,7204,99
3/19/2021,2082,1988,2598,3119,7389,113
3/2/2021,1238,1281,1634,1738,4976,51
3/20/2021,2096,1994,2606,3144,7415,114
3/21/2021,2109,2002,2614,3168,7430,118
3/22/2021,2148,2027,2653,3230,7474,121
3/23/2021,2295,2124,2760,3399,7661,140
3/24/2021,2458,2202,2879,3592,7775,155
3/25/2021,2605,2322,2979,3766,7856,188
3/26/2021,2796,2435,3102,3888,7951,220
3/27/2021,2818,2447,3117,3921,7974,229
3/28/2021,2833,2451,3124,3932,7976,233
3/29/2021,2877,2479,3156,3968,7998,242
3/3/2021,1308,1352,1727,1833,5364,54
3/30/2021,3070,2587,3264,4059,8089,268
3/31/2021,3156,2628,3315,4099,8114,292
3/4/2021,1333,1375,1751,1888,5663,57
3/5/2021,1364,1403,1787,1931,5867,59
3/6/2021,1383,1412,1793,1953,5900,61
3/7/2021,1391,1415,1797,1964,5916,62
3/8/2021,1410,1430,1814,2007,5974,63
3/9/2021,1427,1442,1834,2049,6071,65
4/1/2021,3319,2717,3406,4197,8231,321
4/10/2021,4597,3422,4115,4915,8637,710
4/11/2021,4610,3429,4119,4919,8639,718
4/12/2021,4706,3483,4154,4955,8671,741
4/13/2021,4786,3543,4200,4989,8693,763
4/14/2021,4874,3614,4266,5027,8716,790
4/15/2021,4975,3665,4323,5065,8740,806
4/16/2021,5059,3721,4394,5101,8754,819
4/17/2021,5087,3732,4404,5111,8758,841
4/18/2021,5099,3736,4409,5115,8759,852
4/19/2021,5141,3763,4436,5136,8771,882
4/2/2021,3429,2777,3488,4275,8298,357
4/20/2021,5216,3800,4474,5159,8782,893
4/21/2021,5286,3851,4512,5185,8789,899
4/22/2021,5349,3905,4576,5216,8806,913
4/23/2021,5406,3939,4619,5253,8829,929
4/24/2021,5432,3955,4653,5270,8836,1203
4/25/2021,5438,3958,4658,5270,8836,1205
4/26/2021,5506,4001,4702,5292,8854,1447
4/27/2021,5586,4063,4752,5321,8873,1466
4/28/2021,5725,4200,4881,5373,8892,1498
4/29/2021,5805,4242,4920,5391,8912,1507
4/3/2021,3453,2790,3495,4286,8306,377
4/30/2021,5851,4281,4950,5417,8921,1516
4/4/2021,3463,2797,3503,4289,8307,387
4/5/2021,3589,2872,3575,4387,8369,442
4/6/2021,3800,2981,3686,4487,8426,491
4/7/2021,4020,3091,3817,4611,8477,551
4/8/2021,4248,3219,3905,4711,8527,616
4/9/2021,4440,3331,4015,4798,8572,667
5/1/2021,5872,4291,4962,5426,8924,1522
5/10/2021,6157,4474,5111,5515,8977,1588
5/11/2021,6176,4477,5120,5527,8984,1592
5/12/2021,6213,4501,5145,5536,9001,1773
5/13/2021,6299,4580,5203,5550,9012,1785
5/14/2021,6339,4615,5232,5564,9018,2257
5/15/2021,6352,4621,5234,5568,9020,2270
5/16/2021,6359,4623,5235,5575,9021,2279
5/17/2021,6405,4649,5263,5592,9032,2425
5/18/2021,6451,4690,5289,5610,9046,2609
5/19/2021,6487,4723,5311,5622,9055,2825
5/2/2021,5881,4296,4967,5429,8927,1524
5/20/2021,6538,4752,5331,5637,9074,2870
5/21/2021,6567,4775,5354,5647,9081,3076
5/22/2021,6584,4783,5368,5651,9084,3093
5/23/2021,6598,4790,5373,5655,9086,3094
5/24/2021,6631,4813,5396,5664,9092,3173
5/25/2021,6671,4830,5413,5669,9100,3221
5/26/2021,6702,4843,5424,5674,9103,3291
5/27/2021,6733,4866,5434,5676,9107,3355
5/28/2021,6744,4878,5441,5678,9108,3357
5/29/2021,6754,4882,5444,5679,9109,3367
5/3/2021,5924,4324,4985,5439,8934,1536
5/30/2021,6759,4883,5451,5682,9110,3368
5/31/2021,6768,4887,5453,5683,9110,3369
5/4/2021,5960,4353,5008,5444,8940,1550
5/5/2021,6018,4387,5034,5464,8951,1554
5/6/2021,6062,4409,5054,5482,8958,1563
5/7/2021,6122,4440,5086,5499,8969,1581
5/8/2021,6132,4450,5089,5503,8969,1584
5/9/2021,6137,4454,5095,5507,8969,1584
6/1/2021,6803,4904,5470,5691,9116,3378
6/10/2021,7055,5053,5567,5758,9155,3772
6/11/2021,7103,5066,5580,5763,9162,3831
6/12/2021,7109,5069,5581,5765,9167,3832
6/13/2021,7113,5071,5581,5765,9167,3835
6/14/2021,7126,5082,5585,5769,9170,3840
6/15/2021,7139,5093,5585,5774,9171,3848
6/16/2021,7154,5099,5590,5778,9174,3860
6/17/2021,7214,5135,5616,5792,9188,3982
6/18/2021,7233,5142,5622,5796,9193,3992
6/19/2021,7239,5143,5626,5796,9194,3998
6/2/2021,6835,4923,5489,5699,9119,3468
6/20/2021,7242,5143,5627,5797,9194,4000
6/21/2021,7352,5176,5629,5800,9197,4007
6/22/2021,7630,5262,5645,5805,9198,4033
6/23/2021,7654,5275,5654,5807,9198,4063
6/24/2021,7972,5394,5677,5812,9200,4097
6/25/2021,8052,5427,5687,5816,9203,4112
6/26/2021,8061,5436,5692,5825,9204,4120
6/27/2021,8066,5437,5694,5825,9205,4122
6/28/2021,8079,5443,5700,5827,9208,4128
6/29/2021,8107,5452,5707,5834,9214,4153
6/3/2021,6902,4957,5510,5713,9124,3568
6/30/2021,8122,5465,5711,5839,9217,4169
6/4/2021,6925,4976,5524,5721,9131,3588
6/5/2021,6933,4977,5528,5723,9133,3591
6/6/2021,6941,4983,5531,5725,9136,3593
6/7/2021,6956,4992,5537,5729,9138,3608
6/8/2021,6999,5026,5552,5747,9148,3706
6/9/2021,7036,5045,5562,5757,9154,3764
7/1/2021,8138,5474,5716,5840,9219,4194
7/10/2021,8300,5554,5762,5864,9238,4326
7/11/2021,8311,5555,5765,5864,9238,4327
7/12/2021,8328,5562,5770,5874,9241,4341
7/13/2021,8344,5567,5781,5876,9243,4371
7/14/2021,8351,5569,5781,5880,9246,4376
7/15/2021,8369,5576,5787,5881,9252,4386
7/16/2021,8385,5584,5799,5886,9252,4394
7/17/2021,8388,5589,5802,5891,9255,4403
7/18/2021,8394,5592,5804,5895,9255,4408
7/19/2021,8412,5601,5808,5897,9257,4423
7/2/2021,8162,5487,5723,5844,9223,4209
7/20/2021,8438,5611,5820,5900,9261,4467
7/21/2021,8464,5622,5826,5905,9263,4480
7/22/2021,8493,5635,5837,5916,9272,4526
7/23/2021,8507,5646,5846,5919,9274,4544
7/24/2021,8522,5650,5850,5924,9276,4560
7/25/2021,8529,5652,5854,5929,9276,4569
7/26/2021,8548,5662,5859,5931,9284,4586
7/27/2021,8577,5676,5866,5938,9292,4639
7/28/2021,8607,5687,5875,5944,9299,4705
7/29/2021,8649,5705,5888,5954,9307,4802
7/3/2021,8170,5496,5729,5846,9224,4213
7/30/2021,8674,5715,5899,5961,9308,4830
7/31/2021,8682,5718,5901,5962,9308,4839
7/4/2021,8173,5497,5729,5846,9224,4213
7/5/2021,8189,5506,5734,5847,9224,4224
7/6/2021,8214,5522,5742,5849,9226,4272
7/7/2021,8242,5530,5746,5850,9228,4291
7/8/2021,8267,5541,5752,5853,9235,4307
7/9/2021,8292,5551,5760,5863,9238,4314
8/1/2021,8693,5724,5904,5963,9310,4846
8/10/2021,9321,6011,6094,6051,9387,5388
8/11/2021,9352,6024,6101,6055,9393,5456
8/12/2021,9391,6035,6109,6067,9400,5534
8/13/2021,9421,6042,6119,6073,9404,5554
8/14/2021,9434,6042,6120,6077,9406,5571
8/15/2021,9440,6044,6124,6081,9407,5575
8/16/2021,9462,6053,6130,6088,9414,5580
8/17/2021,9493,6069,6142,6093,9417,5613
8/18/2021,9528,6076,6153,6098,9425,5664
8/19/2021,9556,6079,6164,6099,9430,5695
8/2/2021,8715,5732,5910,5976,9319,4856
8/20/2021,9575,6086,6170,6102,9432,5711
8/21/2021,9584,6091,6175,6104,9433,5732
8/22/2021,9586,6091,6177,6107,9434,5735
8/23/2021,9610,6097,6185,6116,9435,5741
8/24/2021,9628,6109,6195,6121,9438,5767
8/25/2021,9657,6120,6198,6129,9445,5827
8/26/2021,9798,6199,6256,6156,9466,5874
8/27/2021,9862,6243,6285,6174,9475,5960
8/28/2021,9870,6246,6289,6178,9477,5967
8/29/2021,9873,6247,6289,6178,9478,5968
8/3/2021,8762,5751,5922,5982,9329,4922
8/30/2021,9893,6252,6293,6183,9478,5983
8/31/2021,9908,6256,6297,6185,9480,5991
8/4/2021,8802,5761,5933,5990,9340,4982
8/5/2021,9018,5859,5993,6008,9355,5083
8/6/2021,9211,5957,6058,6036,9371,5184
8/7/2021,9231,5962,6061,6038,9372,5200
8/8/2021,9243,5965,6063,6038,9373,5201
8/9/2021,9279,5994,6079,6046,9383,5339
9/1/2021,9926,6259,6303,6188,9485,6020
9/10/2021,10011,6303,6330,6214,9501,6129
9/11/2021,10012,6304,6331,6214,9502,6139
9/12/2021,10019,6304,6331,6214,9503,6144
9/13/2021,10025,6306,6337,6215,9504,6147
9/14/2021,10035,6309,6343,6223,9513,6170
9/15/2021,10044,6316,6349,6224,9514,6196
9/16/2021,10051,6318,6351,6227,9517,6219
9/17/2021,10055,6324,6355,6230,9518,6230
9/18/2021,10060,6325,6358,6233,9521,6235
9/19/2021,10062,6327,6359,6233,9522,6240
9/2/2021,9933,6266,6308,6195,9487,6030
9/20/2021,10068,6328,6359,6233,9524,6249
9/21/2021,10080,6331,6364,6234,9529,6272
9/22/2021,10103,6337,6369,6239,9533,6298
9/23/2021,10130,6339,6372,6240,9537,6315
9/24/2021,10137,6345,6376,6242,9538,6329
9/25/2021,10141,6350,6376,6243,9538,6340
9/26/2021,10142,6351,6378,6245,9540,6341
9/27/2021,10144,6356,6379,6247,9540,6356
9/28/2021,10155,6360,6382,6252,9545,6374
9/29/2021,10171,6367,6385,6255,9547,6380
9/3/2021,9951,6274,6315,6197,9490,6043
9/30/2021,10184,6373,6388,6258,9550,6409
9/4/2021,9961,6277,6316,6198,9492,6049
9/5/2021,9964,6282,6316,6201,9493,6054
9/6/2021,9967,6282,6316,6202,9493,6054
9/7/2021,9977,6287,6318,6206,9496,6076
9/8/2021,9986,6291,6321,6209,9498,6087
9/9/2021,10002,6297,6325,6211,9501,6110
