Category,value
tests,12931444
day,
pos,
est_pos,
total_pos,
0_5,
Less than 20 years,2207912
20 - 44 years,5504586
45 - 54 years,1706003
55 - 64 years,1581474
65 years and older,1902958
Unknown,28511
positive,0.0972442056741691
