date,pcr_tests,pcr_pos_test,pcr_positivity,ser_tests,ser_pos_tests,ser_positivity
2021-10-05 00:00:00,158,12,0.0759493670886076,1,1,1
2021-10-04 00:00:00,6051,688,0.1137002148405222,264,143,0.5416666666666666
2021-10-03 00:00:00,5791,796,0.1374546710412709,114,59,0.517543859649123
2021-10-02 00:00:00,7306,969,0.1326307144812483,237,136,0.5738396624472574
2021-10-01 00:00:00,12730,1427,0.1120974076983504,731,421,0.5759233926128592
2021-09-30 00:00:00,13961,1428,0.1022849366091254,717,396,0.5523012552301256
2021-09-29 00:00:00,14682,1647,0.1121781773600327,817,457,0.5593635250917994
2021-09-28 00:00:00,14284,1708,0.1195743489218706,864,498,0.5763888888888888
2021-09-27 00:00:00,14811,1890,0.1276078590236986,784,463,0.590561224489796
2021-09-26 00:00:00,7089,998,0.1407814924530964,113,59,0.5221238938053098
2021-09-25 00:00:00,8430,1122,0.1330960854092527,236,126,0.5338983050847458
2021-09-24 00:00:00,13935,1536,0.1102260495156082,730,426,0.5835616438356166
2021-09-23 00:00:00,14315,1596,0.1114914425427873,889,511,0.5748031496062992
2021-09-22 00:00:00,14619,1638,0.1120459675764416,865,454,0.5248554913294798
2021-09-21 00:00:00,14392,1676,0.1164535853251807,896,492,0.549107142857143
2021-09-20 00:00:00,15389,1826,0.1186561829878485,762,436,0.5721784776902888
2021-09-19 00:00:00,7293,940,0.1288907171260113,149,76,0.5100671140939598
2021-09-18 00:00:00,8439,1056,0.1251333096338429,269,132,0.4907063197026024
2021-09-17 00:00:00,14263,1427,0.1000490780340742,843,455,0.5397390272835114
2021-09-16 00:00:00,15116,1468,0.0971156390579518,875,461,0.5268571428571428
2021-09-15 00:00:00,15031,1597,0.1062470893486794,906,449,0.4955849889624724
2021-09-14 00:00:00,15575,1603,0.1029213483146067,1082,560,0.5175600739371534
2021-09-13 00:00:00,16213,1881,0.1160180102386974,906,461,0.5088300220750552
2021-09-12 00:00:00,7879,1004,0.1274273384947329,155,69,0.4451612903225807
2021-09-11 00:00:00,9341,1212,0.1297505620383257,279,139,0.4982078853046596
2021-09-10 00:00:00,14701,1649,0.1121692401877423,833,473,0.567827130852341
2021-09-09 00:00:00,15345,1646,0.1072662104920169,919,469,0.5103373231773668
2021-09-08 00:00:00,16930,1931,0.1140578854105139,851,444,0.5217391304347826
2021-09-07 00:00:00,17515,2078,0.1186411647159578,888,493,0.5551801801801802
2021-09-06 00:00:00,7555,1034,0.1368630046326936,274,135,0.4927007299270074
2021-09-05 00:00:00,8296,1049,0.1264464802314369,159,85,0.5345911949685536
2021-09-04 00:00:00,9044,1200,0.1326846528084918,244,130,0.5327868852459018
2021-09-03 00:00:00,13634,1591,0.1166935602171043,874,437,0.5
2021-09-02 00:00:00,15292,1605,0.1049568401778708,923,490,0.5308775731310944
2021-09-01 00:00:00,15794,1811,0.1146637963783715,948,518,0.5464135021097046
2021-08-31 00:00:00,17581,1793,0.1019850975484899,1019,512,0.5024533856722276
2021-08-30 00:00:00,18476,2054,0.111171249188136,974,512,0.5256673511293636
2021-08-29 00:00:00,8815,1114,0.1263754963131027,210,106,0.5047619047619047
2021-08-28 00:00:00,10630,1271,0.1195672624647225,369,192,0.5203252032520326
2021-08-27 00:00:00,17615,1715,0.0973602043712745,908,476,0.5242290748898678
2021-08-26 00:00:00,17919,1842,0.1027959149506111,1051,594,0.5651760228353948
2021-08-25 00:00:00,18941,2027,0.1070165249986801,1145,641,0.5598253275109172
2021-08-24 00:00:00,19518,1871,0.0958602315811046,1165,627,0.5381974248927038
2021-08-23 00:00:00,20566,2125,0.1033258776621609,1103,577,0.5231187669990934
2021-08-22 00:00:00,9628,1098,0.1140423764021604,248,132,0.532258064516129
2021-08-21 00:00:00,11138,1242,0.1115101454480158,397,192,0.4836272040302268
2021-08-20 00:00:00,18574,1884,0.1014321094002369,1029,568,0.5519922254616132
2021-08-19 00:00:00,19556,1973,0.1008897525056249,998,554,0.5551102204408818
2021-08-18 00:00:00,20122,2020,0.1003876354239141,1004,523,0.5209163346613546
2021-08-17 00:00:00,20951,2070,0.0988019664932461,1060,559,0.5273584905660378
2021-08-16 00:00:00,22027,2218,0.1006946020792664,979,525,0.5362614913176712
2021-08-15 00:00:00,9960,1216,0.1220883534136546,220,105,0.4772727272727274
2021-08-14 00:00:00,10583,1282,0.1211376736275158,339,181,0.5339233038348082
2021-08-13 00:00:00,16299,1845,0.1131971286581999,894,476,0.5324384787472036
2021-08-12 00:00:00,16706,1819,0.1088830360349575,910,464,0.50989010989011
2021-08-11 00:00:00,16791,1983,0.1180989815972843,995,527,0.5296482412060302
2021-08-10 00:00:00,16940,1907,0.1125737898465171,955,479,0.5015706806282724
2021-08-09 00:00:00,17132,2110,0.1231613355124913,876,473,0.5399543378995434
2021-08-08 00:00:00,7453,1046,0.1403461693277875,194,107,0.5515463917525774
