date,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,940,868,641,482,229,7
1/10/2021,1288,1204,929,711,506,10
1/11/2021,1348,1291,994,749,847,10
1/12/2021,1411,1360,1070,802,1169,11
1/13/2021,1496,1434,1145,864,1505,11
1/14/2021,1516,1451,1174,887,1593,11
1/15/2021,1545,1466,1194,914,1683,11
1/16/2021,1549,1467,1198,915,1688,11
1/17/2021,1551,1470,1199,916,1692,11
1/18/2021,1559,1477,1208,920,1709,11
1/19/2021,1602,1504,1238,949,1822,16
1/2/2021,942,869,641,484,230,7
1/20/2021,1617,1511,1247,961,1852,17
1/21/2021,1737,1702,1419,1060,2374,20
1/22/2021,1845,1796,1502,1140,3036,21
1/23/2021,1874,1835,1527,1171,3071,22
1/24/2021,1875,1837,1530,1174,3082,22
1/25/2021,1910,1909,1594,1223,3239,22
1/26/2021,2041,2051,1735,1359,3393,30
1/27/2021,2180,2206,1851,1455,3597,30
1/28/2021,2337,2357,2040,1672,4294,31
1/29/2021,2495,2489,2204,1812,5378,33
1/3/2021,944,869,641,484,230,7
1/30/2021,2535,2520,2242,1885,6238,33
1/31/2021,2536,2521,2242,1886,6254,33
1/4/2021,1000,924,681,516,268,7
1/5/2021,1088,1017,747,561,303,7
1/6/2021,1202,1132,841,626,373,10
1/7/2021,1248,1171,899,664,404,10
1/8/2021,1281,1200,925,705,495,10
1/9/2021,1283,1201,929,709,500,10
10/1/2021,30588,17701,17855,19725,31646,15885
10/2/2021,30609,17707,17864,19730,31651,15907
10/3/2021,30616,17710,17869,19731,31653,15915
10/4/2021,30650,17724,17885,19739,31660,15938
10/5/2021,30665,17737,17891,19744,31669,15966
12/1/2020,1,1,2,,2,
12/10/2020,1,2,4,,3,
12/11/2020,1,2,4,,3,
12/12/2020,1,2,6,,3,
12/13/2020,1,2,6,,3,
12/14/2020,1,2,6,,3,
12/15/2020,1,2,6,,3,
12/16/2020,3,3,7,1,4,
12/17/2020,9,7,11,7,7,
12/18/2020,9,7,12,7,7,
12/19/2020,9,7,13,7,9,
12/2/2020,1,1,2,,2,
12/20/2020,9,9,13,8,9,
12/21/2020,74,46,51,25,24,
12/22/2020,252,245,174,136,57,1
12/23/2020,441,460,331,254,98,4
12/24/2020,502,514,389,294,105,4
12/25/2020,502,514,389,294,105,4
12/26/2020,526,549,404,313,111,4
12/27/2020,526,549,404,313,112,4
12/28/2020,669,661,482,362,139,6
12/29/2020,767,751,539,410,172,7
12/3/2020,1,1,3,,2,
12/30/2020,904,850,621,463,207,7
12/31/2020,936,865,635,477,215,7
12/4/2020,1,1,4,,2,
12/5/2020,1,1,4,,2,
12/6/2020,1,1,4,,2,
12/7/2020,1,1,4,,2,
12/8/2020,1,1,4,,3,
12/9/2020,1,1,4,,3,
2/1/2021,2579,2546,2264,1910,6859,35
2/10/2021,2916,2850,2640,2355,9967,50
2/11/2021,3044,2965,2771,2509,10981,61
2/12/2021,3100,3015,2829,2564,12065,62
2/13/2021,3127,3038,2846,2599,12712,64
2/14/2021,3132,3042,2846,2600,12718,64
2/15/2021,3138,3046,2850,2607,12756,64
2/16/2021,3163,3050,2859,2611,12801,66
2/17/2021,3201,3086,2909,2670,12855,67
2/18/2021,3230,3108,2925,2688,12984,67
2/19/2021,3299,3180,3010,2783,13132,69
2/2/2021,2610,2581,2298,1966,7554,39
2/20/2021,3339,3201,3034,2818,13182,73
2/21/2021,3340,3202,3037,2818,13193,73
2/22/2021,3343,3205,3038,2820,13202,73
2/23/2021,3384,3259,3074,2874,13380,77
2/24/2021,3405,3292,3098,2916,14384,80
2/25/2021,3478,3349,3164,2993,15378,82
2/26/2021,3538,3407,3207,3093,16381,84
2/27/2021,3567,3433,3223,3127,16746,87
2/28/2021,3587,3458,3260,3157,16865,87
2/3/2021,2734,2715,2467,2134,8252,42
2/4/2021,2783,2757,2524,2196,8576,45
2/5/2021,2820,2787,2556,2227,8707,47
2/6/2021,2831,2788,2557,2232,8730,48
2/7/2021,2832,2789,2558,2233,8748,48
2/8/2021,2852,2812,2576,2262,8851,48
2/9/2021,2873,2832,2610,2303,8892,48
3/1/2021,3614,3482,3277,3186,17019,89
3/10/2021,4578,4288,4272,4993,20038,117
3/11/2021,4798,4397,4392,5225,20358,127
3/12/2021,4850,4456,4507,5854,20702,131
3/13/2021,4926,4513,4555,5978,20852,132
3/14/2021,4938,4518,4565,6044,20919,132
3/15/2021,5061,4618,4694,6247,21026,138
3/16/2021,5303,4835,4931,6594,21202,148
3/17/2021,5885,5060,5137,6869,21759,156
3/18/2021,6260,5294,5482,7805,22543,177
3/19/2021,6604,5589,5878,8743,23157,196
3/2/2021,3644,3497,3305,3219,17143,91
3/20/2021,6687,5647,5967,9077,23468,203
3/21/2021,6704,5657,5988,9116,23500,205
3/22/2021,6737,5707,6028,9213,23577,210
3/23/2021,6987,5913,6255,9501,23720,228
3/24/2021,7505,6223,6628,9874,23976,291
3/25/2021,8006,6470,6907,10205,24146,328
3/26/2021,8292,6650,7173,10455,24345,372
3/27/2021,8333,6663,7196,10488,24378,377
3/28/2021,8354,6674,7210,10507,24391,378
3/29/2021,8624,6829,7403,10696,24567,494
3/3/2021,3670,3530,3335,3267,17306,94
3/30/2021,9436,7346,8104,11316,24949,684
3/31/2021,10334,7846,8733,11761,25275,888
3/4/2021,3779,3648,3463,3467,17644,99
3/5/2021,4100,3899,3750,3921,18544,108
3/6/2021,4117,3910,3764,3992,18617,108
3/7/2021,4128,3919,3777,4047,18664,110
3/8/2021,4155,3942,3812,4197,19123,111
3/9/2021,4374,4143,4048,4539,19675,114
4/1/2021,11016,8220,9195,12151,25589,1099
4/10/2021,14688,10306,11352,14259,27257,2241
4/11/2021,14823,10379,11410,14354,27326,2313
4/12/2021,14965,10452,11514,14460,27435,2354
4/13/2021,15157,10554,11643,14600,27558,2405
4/14/2021,15529,10751,11850,14764,27682,2480
4/15/2021,15695,10960,12043,14866,27778,2569
4/16/2021,15893,11110,12184,14970,27865,2616
4/17/2021,16020,11183,12249,15038,27916,2667
4/18/2021,16064,11206,12278,15074,27940,2691
4/19/2021,16203,11306,12370,15146,28009,2714
4/2/2021,11511,8520,9534,12455,25784,1268
4/20/2021,16301,11362,12425,15236,28078,2749
4/21/2021,16429,11441,12522,15315,28168,2796
4/22/2021,16560,11504,12603,15401,28239,2826
