date,pcr_tests_MARICOPA,pcr_pos_test_MARICOPA,pcr_positivity_MARICOPA
2022-02-25 00:00:00,325,5,0.0153846153846154
2022-02-24 00:00:00,5116,253,0.0494526974198593
2022-02-23 00:00:00,11253,756,0.0671820847773927
2022-02-22 00:00:00,14240,991,0.0695926966292135
2022-02-21 00:00:00,13862,940,0.0678112826431972
2022-02-20 00:00:00,6430,678,0.105443234836703
2022-02-19 00:00:00,7403,869,0.1173848439821694
2022-02-18 00:00:00,13667,1243,0.0909490012438721
2022-02-17 00:00:00,15126,1375,0.0909030807880471
2022-02-16 00:00:00,15984,1538,0.0962212212212212
2022-02-15 00:00:00,16909,1715,0.1014252764799811
2022-02-14 00:00:00,17340,1768,0.1019607843137255
2022-02-13 00:00:00,7839,1135,0.1447888761321597
2022-02-12 00:00:00,9841,1482,0.1505944517833554
2022-02-11 00:00:00,17038,2209,0.1296513675314004
2022-02-10 00:00:00,18557,2422,0.1305167861184459
2022-02-09 00:00:00,19476,2931,0.1504929143561306
2022-02-08 00:00:00,20342,3186,0.156621767771114
2022-02-07 00:00:00,23277,3697,0.1588263092322894
2022-02-06 00:00:00,10631,2418,0.2274480293481328
2022-02-05 00:00:00,12706,3087,0.2429560837399654
2022-02-04 00:00:00,21803,4143,0.1900197220565977
2022-02-03 00:00:00,22448,4335,0.1931129722024234
2022-02-02 00:00:00,25906,5469,0.2111093955068324
2022-02-01 00:00:00,26168,5933,0.2267273005197188
2022-01-31 00:00:00,30228,7097,0.2347823210268625
2022-01-30 00:00:00,15267,4587,0.3004519551974848
2022-01-29 00:00:00,17153,5530,0.3223925843875707
2022-01-28 00:00:00,29894,7530,0.2518900113735198
2022-01-27 00:00:00,32280,8341,0.2583952912019826
2022-01-26 00:00:00,31971,9242,0.2890744737418286
2022-01-25 00:00:00,36064,10370,0.2875443655723159
2022-01-24 00:00:00,39170,12132,0.3097268317589993
2022-01-23 00:00:00,19316,6990,0.3618761648374405
2022-01-22 00:00:00,24955,8749,0.3505910639150471
2022-01-21 00:00:00,37811,12536,0.3315437306603899
2022-01-20 00:00:00,42004,14004,0.3333968193505381
2022-01-19 00:00:00,44030,15211,0.3454689984101749
2022-01-18 00:00:00,44197,15866,0.3589836414236261
2022-01-17 00:00:00,41056,14896,0.36282151208106
2022-01-16 00:00:00,22928,8938,0.3898290300069784
2022-01-15 00:00:00,25507,9434,0.3698592543223429
2022-01-14 00:00:00,47289,15882,0.335849774789063
2022-01-13 00:00:00,47861,15982,0.3339253254215332
2022-01-12 00:00:00,49344,16908,0.3426556420233463
2022-01-11 00:00:00,52103,17742,0.3405178204709902
2022-01-10 00:00:00,52960,17610,0.3325151057401813
2022-01-09 00:00:00,27489,9823,0.3573429371748699
2022-01-08 00:00:00,28076,9743,0.3470223678586693
2022-01-07 00:00:00,44548,13460,0.3021459998204184
2022-01-06 00:00:00,45859,13569,0.2958852133714211
2022-01-05 00:00:00,43951,13962,0.3176719528565903
2022-01-04 00:00:00,44229,13320,0.3011598724818558
2022-01-03 00:00:00,44930,13070,0.2908969508123748
2022-01-02 00:00:00,19829,6058,0.3055121287003883
2022-01-01 00:00:00,10603,3290,0.3102895406960295
2021-12-31 00:00:00,20838,5321,0.2553508014204819
2021-12-30 00:00:00,31361,6977,0.2224737731577437
2021-12-29 00:00:00,29619,6955,0.234815490057058
2021-12-28 00:00:00,28832,6353,0.2203454495005549
2021-12-27 00:00:00,26739,5521,0.2064774299712031
2021-12-26 00:00:00,11681,2569,0.2199298005307765
2021-12-25 00:00:00,3944,846,0.2145030425963489
2021-12-24 00:00:00,14274,2270,0.1590304049320443
2021-12-23 00:00:00,25483,3640,0.1428403249224974
2021-12-22 00:00:00,26240,3595,0.1370045731707317
2021-12-21 00:00:00,25637,3074,0.1199048250575341
2021-12-20 00:00:00,25260,2980,0.1179730799683294
2021-12-19 00:00:00,12878,1511,0.1173318838328933
2021-12-18 00:00:00,13127,1537,0.1170869200883675
2021-12-17 00:00:00,20314,2142,0.1054445210199862
2021-12-16 00:00:00,22483,2297,0.1021660810390073
2021-12-15 00:00:00,20391,2349,0.1151978814182728
2021-12-14 00:00:00,23227,2418,0.1041029835966763
2021-12-13 00:00:00,23163,2560,0.1105210896688685
2021-12-12 00:00:00,11669,1487,0.1274316565258377
2021-12-11 00:00:00,12869,1516,0.117802471054472
2021-12-10 00:00:00,19551,2124,0.1086389442995243
2021-12-09 00:00:00,21053,2153,0.1022657103500689
2021-12-08 00:00:00,21115,2526,0.1196305943641961
2021-12-07 00:00:00,23732,2441,0.1028569020731502
2021-12-06 00:00:00,24978,2934,0.117463367763632
2021-12-05 00:00:00,12129,1580,0.1302663038997444
2021-12-04 00:00:00,12293,1765,0.1435776458146913
2021-12-03 00:00:00,22331,2549,0.1141462540862478
2021-12-02 00:00:00,22010,2551,0.1159018627896411
2021-12-01 00:00:00,22235,3070,0.1380706093995952
2021-11-30 00:00:00,23230,2746,0.1182092122255704
2021-11-29 00:00:00,26199,3432,0.1309973663116913
2021-11-28 00:00:00,12873,2085,0.1619669074807737
2021-11-27 00:00:00,11303,1921,0.1699548792356012
2021-11-26 00:00:00,15345,2143,0.1396546106223526
2021-11-25 00:00:00,5273,714,0.1354067893040015
2021-11-24 00:00:00,19321,2591,0.1341027897106775
2021-11-23 00:00:00,24073,2782,0.1155651559838824
2021-11-22 00:00:00,23980,2976,0.1241034195162636
2021-11-21 00:00:00,12047,1744,0.1447663318668548
2021-11-20 00:00:00,13228,1799,0.1359993952222558
2021-11-19 00:00:00,22479,2673,0.1189109835846791
2021-11-18 00:00:00,22378,2663,0.1190008043614264
2021-11-17 00:00:00,23639,2993,0.1266128008799019
2021-11-16 00:00:00,23043,2707,0.1174760230872716
2021-11-15 00:00:00,24110,2983,0.123724595603484
2021-11-14 00:00:00,10689,1526,0.1427635887360838
2021-11-13 00:00:00,11529,1602,0.1389539422326308
2021-11-12 00:00:00,21303,2489,0.1168380040369901
2021-11-11 00:00:00,17596,1973,0.1121277563082519
2021-11-10 00:00:00,21431,2373,0.1107274508888993
2021-11-09 00:00:00,25660,2766,0.1077942322681216
2021-11-08 00:00:00,26754,3043,0.1137400014951035
2021-11-07 00:00:00,12090,1685,0.1393713813068652
2021-11-06 00:00:00,12701,1790,0.140933784741359
2021-11-05 00:00:00,21836,2435,0.1115130976369298
2021-11-04 00:00:00,23164,2456,0.1060265929891211
2021-11-03 00:00:00,22747,2522,0.1108717633094474
2021-11-02 00:00:00,24724,2562,0.1036240090600227
2021-11-01 00:00:00,23400,2505,0.1070512820512821
2021-10-31 00:00:00,10184,1297,0.127356637863315
