date,Yuma_cume,Yuma
2020-12-01,8,
2020-12-03,9,1
2020-12-04,10,1
2020-12-08,11,1
2020-12-10,12,1
2020-12-12,14,2
2020-12-16,20,6
2020-12-17,46,26
2020-12-18,47,1
2020-12-19,50,3
2020-12-20,53,3
2020-12-21,227,174
2020-12-22,873,646
2020-12-23,1606,733
2020-12-24,1826,220
2020-12-26,1925,99
2020-12-27,1926,1
2020-12-28,2340,414
2020-12-29,2672,332
2020-12-30,3081,409
2020-12-31,3166,85
2021-01-01,3218,52
2021-01-02,3225,7
2021-01-03,3229,4
2021-01-04,3457,228
2021-01-05,3792,335
2021-01-06,4264,472
2021-01-07,4478,214
2021-01-08,4750,272
2021-01-09,4767,17
2021-01-10,4785,18
2021-01-11,5394,609
2021-01-12,5982,588
2021-01-13,6629,647
2021-01-14,6814,185
2021-01-15,7006,192
2021-01-16,7023,17
2021-01-17,7035,12
2021-01-18,7082,47
2021-01-19,7497,415
2021-01-20,8052,555
2021-01-21,9640,1588
2021-01-22,11059,1419
2021-01-23,11232,173
2021-01-24,11253,21
2021-01-25,11686,433
2021-01-26,12487,801
2021-01-27,13828,1341
2021-01-28,15720,1892
2021-01-29,17541,1821
2021-01-30,18596,1055
2021-01-31,18621,25
2021-02-01,19431,810
2021-02-02,20459,1028
2021-02-03,21853,1394
2021-02-04,22826,973
2021-02-05,23474,648
2021-02-06,23550,76
2021-02-07,23588,38
2021-02-08,23892,304
2021-02-09,24725,833
2021-02-10,26677,1952
2021-02-11,28791,2114
2021-02-12,30407,1616
2021-02-13,31207,800
2021-02-14,31229,22
2021-02-15,31356,127
2021-02-16,31663,307
2021-02-17,32007,344
2021-02-18,32547,540
2021-02-19,33291,744
2021-02-20,33621,330
2021-02-21,33649,28
2021-02-22,33701,52
2021-02-23,34872,1171
2021-02-24,37243,2371
2021-02-25,39872,2629
2021-02-26,42282,2410
2021-02-27,43131,849
2021-02-28,43434,303
2021-03-01,45093,1659
2021-03-02,46284,1191
2021-03-03,47451,1167
2021-03-04,49947,2496
2021-03-05,53289,3342
2021-03-06,53540,251
2021-03-07,53703,163
2021-03-08,54529,826
2021-03-09,56351,1822
2021-03-10,58181,1830
2021-03-11,61115,2934
2021-03-12,63904,2789
2021-03-13,65358,1454
2021-03-14,65550,192
2021-03-15,66320,770
2021-03-16,67827,1507
2021-03-17,69838,2011
2021-03-18,73396,3558
2021-03-19,76333,2937
2021-03-20,77545,1212
2021-03-21,77862,317
2021-03-22,78328,466
2021-03-23,79716,1388
2021-03-24,81929,2213
2021-03-25,83976,2047
2021-03-26,86186,2210
2021-03-27,86781,595
2021-03-28,87004,223
2021-03-29,88388,1384
2021-03-30,91960,3572
2021-03-31,95638,3678
2021-04-01,99350,3712
2021-04-02,102044,2694
2021-04-03,103665,1621
2021-04-04,105162,1497
2021-04-05,107230,2068
2021-04-06,109903,2673
2021-04-07,112844,2941
2021-04-08,115973,3129
2021-04-09,118697,2724
2021-04-10,119966,1269
2021-04-11,120555,589
2021-04-12,121337,782
2021-04-13,122523,1186
2021-04-14,125110,2587
2021-04-15,127833,2723
2021-04-16,130868,3035
2021-04-17,131788,920
2021-04-18,132421,633
2021-04-19,134459,2038
2021-04-20,137245,2786
2021-04-21,139793,2548
2021-04-22,142056,2263
2021-04-23,145159,3103
2021-04-24,146508,1349
2021-04-25,147524,1016
2021-04-26,148869,1345
2021-04-27,152511,3642
2021-04-28,155071,2560
2021-04-29,157495,2424
2021-04-30,159876,2381
2021-05-01,160879,1003
2021-05-02,161488,609
2021-05-03,162597,1109
2021-05-04,164203,1606
2021-05-05,165720,1517
2021-05-06,167377,1657
2021-05-07,168989,1612
2021-05-08,169516,527
2021-05-09,169750,234
2021-05-10,170436,686
2021-05-11,171310,874
2021-05-12,172760,1450
2021-05-13,173928,1168
2021-05-14,175277,1349
2021-05-15,176396,1119
2021-05-16,176552,156
2021-05-17,177249,697
2021-05-18,177941,692
2021-05-19,179139,1198
2021-05-20,180068,929
2021-05-21,181070,1002
2021-05-22,181657,587
2021-05-23,181807,150
2021-05-24,182298,491
2021-05-25,183077,779
2021-05-26,184221,1144
2021-05-27,185273,1052
2021-05-28,186380,1107
2021-05-29,186586,206
2021-05-30,186733,147
2021-05-31,186840,107
2021-06-01,187504,664
2021-06-02,188694,1190
2021-06-03,189621,927
2021-06-04,190591,970
2021-06-05,191414,823
2021-06-06,191523,109
2021-06-07,192056,533
2021-06-08,192711,655
2021-06-09,193712,1001
2021-06-10,194626,914
2021-06-11,195633,1007
2021-06-12,196037,404
2021-06-13,196134,97
2021-06-14,196720,586
2021-06-15,197446,726
2021-06-16,198176,730
2021-06-17,198824,648
2021-06-18,199492,668
2021-06-19,199716,224
2021-06-20,199798,82
2021-06-21,200226,428
2021-06-22,201180,954
2021-06-23,202948,1768
2021-06-24,204470,1522
2021-06-25,205187,717
2021-06-26,205465,278
2021-06-27,205572,107
2021-06-28,206090,518
2021-06-29,206882,792
2021-06-30,207551,669
2021-07-01,208384,833
2021-07-02,208924,540
2021-07-03,209096,172
2021-07-04,209111,15
2021-07-05,209316,205
2021-07-06,209825,509
2021-07-07,210423,598
2021-07-08,210874,451
2021-07-09,211347,473
2021-07-10,211556,209
2021-07-11,211642,86
2021-07-12,212164,522
2021-07-13,212626,462
2021-07-14,213069,443
2021-07-15,213521,452
2021-07-16,214054,533
2021-07-17,214248,194
2021-07-18,214366,118
2021-07-19,214807,441
2021-07-20,215299,492
2021-07-21,215791,492
2021-07-22,216337,546
2021-07-23,216894,557
2021-07-24,217152,258
2021-07-25,217245,93
2021-07-26,217817,572
2021-07-27,218435,618
2021-07-28,219085,650
2021-07-29,219718,633
2021-07-30,220294,576
2021-07-31,220528,234
2021-08-01,220656,128
2021-08-02,221157,501
2021-08-03,221719,562
2021-08-04,222314,595
2021-08-05,222822,508
2021-08-06,223459,637
2021-08-07,223776,317
2021-08-08,223948,172
2021-08-09,224631,683
2021-08-10,225736,1105
2021-08-11,226340,604
2021-08-12,226980,640
2021-08-13,228548,1568
2021-08-14,228887,339
2021-08-15,229058,171
2021-08-16,229780,722
2021-08-17,230410,630
2021-08-18,231145,735
2021-08-19,231803,658
2021-08-20,232535,732
2021-08-21,232847,312
2021-08-22,232993,146
2021-08-23,233589,596
2021-08-24,234212,623
2021-08-25,234850,638
2021-08-26,235526,676
2021-08-27,236292,766
2021-08-28,236572,280
2021-08-29,236769,197
2021-08-30,237423,654
2021-08-31,237950,527
2021-09-01,238523,573
2021-09-02,239252,729
2021-09-03,239990,738
