date,Navajo_cume,Navajo
2020-12-01,2,
2020-12-02,3,1
2020-12-06,4,1
2020-12-07,6,2
2020-12-10,8,2
2020-12-13,9,1
2020-12-14,11,2
2020-12-15,27,16
2020-12-16,76,49
2020-12-17,178,102
2020-12-18,273,95
2020-12-19,275,2
2020-12-20,278,3
2020-12-21,293,15
2020-12-22,379,86
2020-12-23,579,200
2020-12-24,687,108
2020-12-25,692,5
2020-12-26,694,2
2020-12-27,695,1
2020-12-28,1047,352
2020-12-29,1441,394
2020-12-30,1844,403
2020-12-31,2222,378
2021-01-01,2322,100
2021-01-02,2326,4
2021-01-03,2330,4
2021-01-04,2609,279
2021-01-05,3087,478
2021-01-06,3637,550
2021-01-07,4419,782
2021-01-08,4866,447
2021-01-09,4878,12
2021-01-10,4880,2
2021-01-11,5366,486
2021-01-12,5873,507
2021-01-13,6302,429
2021-01-14,6812,510
2021-01-15,7352,540
2021-01-16,7370,18
2021-01-17,7380,10
2021-01-18,7560,180
2021-01-19,8086,526
2021-01-20,8737,651
2021-01-21,9566,829
2021-01-22,10079,513
2021-01-23,10319,240
2021-01-24,10340,21
2021-01-25,10995,655
2021-01-26,11611,616
2021-01-27,12481,870
2021-01-28,13715,1234
2021-01-29,14507,792
2021-01-30,14646,139
2021-01-31,14670,24
2021-02-01,15507,837
2021-02-02,16373,866
2021-02-03,17610,1237
2021-02-04,18704,1094
2021-02-05,19484,780
2021-02-06,20642,1158
2021-02-07,20655,13
2021-02-08,21442,787
2021-02-09,22316,874
2021-02-10,23338,1022
2021-02-11,24534,1196
2021-02-12,25533,999
2021-02-13,26174,641
2021-02-14,26234,60
2021-02-15,26451,217
2021-02-16,27418,967
2021-02-17,28560,1142
2021-02-18,29440,880
2021-02-19,30066,626
2021-02-20,30213,147
2021-02-21,30266,53
2021-02-22,30811,545
2021-02-23,31528,717
2021-02-24,32213,685
2021-02-25,33202,989
2021-02-26,34046,844
2021-02-27,34852,806
2021-02-28,34888,36
2021-03-01,35584,696
2021-03-02,36211,627
2021-03-03,37060,849
2021-03-04,37827,767
2021-03-05,38355,528
2021-03-06,39102,747
2021-03-07,39144,42
2021-03-08,39641,497
2021-03-09,40198,557
2021-03-10,41306,1108
2021-03-11,42439,1133
2021-03-12,43222,783
2021-03-13,43843,621
2021-03-14,43912,69
2021-03-15,44534,622
2021-03-16,45156,622
2021-03-17,45946,790
2021-03-18,46933,987
2021-03-19,47463,530
2021-03-20,47636,173
2021-03-21,47704,68
2021-03-22,48208,504
2021-03-23,48967,759
2021-03-24,49812,845
2021-03-25,50721,909
2021-03-26,51331,610
2021-03-27,51506,175
2021-03-28,51566,60
2021-03-29,52054,488
2021-03-30,52520,466
2021-03-31,53347,827
2021-04-01,53837,490
2021-04-02,54264,427
2021-04-03,54478,214
2021-04-04,54514,36
2021-04-05,54898,384
2021-04-06,55350,452
2021-04-07,55793,443
2021-04-08,56527,734
2021-04-09,56951,424
2021-04-10,57161,210
2021-04-11,57230,69
2021-04-12,57811,581
2021-04-13,58208,397
2021-04-14,58704,496
2021-04-15,59250,546
2021-04-16,59649,399
2021-04-17,59764,115
2021-04-18,59817,53
2021-04-19,60228,411
2021-04-20,60569,341
2021-04-21,60938,369
2021-04-22,61303,365
2021-04-23,61629,326
2021-04-24,61780,151
2021-04-25,61813,33
2021-04-26,62085,272
2021-04-27,62382,297
2021-04-28,62715,333
2021-04-29,63095,380
2021-04-30,63354,259
2021-05-01,63440,86
2021-05-02,63459,19
2021-05-03,63643,184
2021-05-04,63916,273
2021-05-05,64115,199
2021-05-06,64460,345
2021-05-07,64632,172
2021-05-08,64701,69
2021-05-09,64718,17
2021-05-10,64921,203
2021-05-11,65120,199
2021-05-12,65337,217
2021-05-13,65679,342
2021-05-14,66174,495
2021-05-15,66243,69
2021-05-16,66288,45
2021-05-17,66627,339
2021-05-18,66975,348
2021-05-19,67399,424
2021-05-20,67819,420
2021-05-21,68103,284
2021-05-22,68387,284
2021-05-23,68436,49
2021-05-24,68664,228
2021-05-25,68947,283
2021-05-26,69167,220
2021-05-27,69401,234
2021-05-28,69561,160
2021-05-29,69596,35
2021-05-30,69618,22
2021-05-31,69650,32
2021-06-01,69878,228
2021-06-02,70033,155
2021-06-03,70271,238
2021-06-04,70604,333
2021-06-05,70644,40
2021-06-06,70684,40
2021-06-07,70920,236
2021-06-08,71119,199
2021-06-09,71492,373
2021-06-10,71803,311
2021-06-11,72049,246
2021-06-12,72244,195
2021-06-13,72262,18
2021-06-14,72498,236
2021-06-15,72770,272
2021-06-16,72987,217
2021-06-17,73151,164
2021-06-18,73301,150
2021-06-19,73338,37
2021-06-20,73375,37
2021-06-21,73508,133
2021-06-22,73738,230
2021-06-23,73883,145
2021-06-24,74039,156
2021-06-25,74170,131
2021-06-26,74207,37
2021-06-27,74227,20
2021-06-28,74370,143
2021-06-29,74538,168
2021-06-30,74727,189
2021-07-01,74878,151
2021-07-02,75011,133
2021-07-03,75029,18
2021-07-04,75036,7
2021-07-05,75084,48
2021-07-06,75248,164
2021-07-07,75390,142
2021-07-08,75510,120
2021-07-09,75657,147
2021-07-10,75676,19
2021-07-11,75689,13
2021-07-12,75860,171
2021-07-13,75997,137
2021-07-14,76192,195
2021-07-15,76307,115
2021-07-16,76464,157
2021-07-17,76510,46
2021-07-18,76534,24
2021-07-19,76748,214
2021-07-20,76939,191
2021-07-21,77118,179
2021-07-22,77297,179
2021-07-23,77446,149
2021-07-24,77499,53
2021-07-25,77519,20
2021-07-26,77675,156
2021-07-27,77842,167
2021-07-28,78021,179
2021-07-29,78195,174
2021-07-30,78330,135
2021-07-31,78371,41
2021-08-01,78408,37
2021-08-02,78613,205
2021-08-03,78806,193
2021-08-04,78992,186
2021-08-05,79144,152
2021-08-06,79379,235
2021-08-07,79431,52
2021-08-08,79463,32
2021-08-09,79656,193
2021-08-10,79852,196
2021-08-11,80067,215
2021-08-12,80271,204
2021-08-13,80552,281
2021-08-14,80627,75
2021-08-15,80658,31
2021-08-16,80908,250
2021-08-17,81143,235
2021-08-18,81341,198
2021-08-19,81526,185
2021-08-20,81781,255
2021-08-21,81829,48
2021-08-22,81870,41
2021-08-23,82055,185
2021-08-24,82249,194
2021-08-25,82440,191
2021-08-26,82619,179
2021-08-27,82896,277
2021-08-28,82976,80
2021-08-29,83052,76
2021-08-30,83207,155
2021-08-31,83355,148
2021-09-01,83526,171
2021-09-02,83681,155
2021-09-03,83890,209
2021-09-04,83934,44
2021-09-05,83957,23
2021-09-06,83974,17
2021-09-07,84182,208
2021-09-08,84339,157
2021-09-09,84508,169
2021-09-10,84721,213
2021-09-11,84777,56
2021-09-12,84793,16
2021-09-13,85006,213
2021-09-14,85172,166
2021-09-15,85318,146
2021-09-16,85458,140
2021-09-17,85628,170
2021-09-18,85667,39
2021-09-19,85694,27
2021-09-20,85816,122
2021-09-21,85919,103
2021-09-22,86058,139
2021-09-23,86183,125
2021-09-24,86344,161
2021-09-25,86413,69
2021-09-26,86442,29
2021-09-27,86594,152
2021-09-28,86823,229
2021-09-29,87028,205
2021-09-30,87295,267
2021-10-01,87502,207
2021-10-02,87602,100
2021-10-03,87611,9
2021-10-04,87738,127
2021-10-05,87969,231
2021-10-06,88159,190
2021-10-07,88398,239
2021-10-08,88588,190
2021-10-09,88617,29
2021-10-10,88629,12
2021-10-11,88735,106
2021-10-12,88891,156
2021-10-13,89100,209
2021-10-14,89303,203
2021-10-15,89476,173
2021-10-16,89540,64
2021-10-17,89562,22
2021-10-18,89686,124
2021-10-19,89872,186
2021-10-20,90100,228
2021-10-21,90274,174
2021-10-22,90529,255
2021-10-23,90647,118
2021-10-24,90697,50
2021-10-25,91038,341
2021-10-26,91432,394
2021-10-27,91976,544
2021-10-28,92677,701
2021-10-29,93174,497
2021-10-30,93344,170
2021-10-31,93401,57
2021-11-01,93814,413
2021-11-02,94258,444
2021-11-03,94595,337
2021-11-04,95163,568
2021-11-05,95728,565
2021-11-06,96105,377
2021-11-07,96185,80
2021-11-08,96617,432
2021-11-09,97241,624
2021-11-10,98238,997
2021-11-11,98487,249
2021-11-12,99039,552
2021-11-13,99175,136
2021-11-14,99234,59
2021-11-15,99707,473
2021-11-16,100220,513
2021-11-17,100677,457
2021-11-18,101153,476
2021-11-19,101622,469
2021-11-20,101943,321
2021-11-21,101999,56
2021-11-22,102484,485
2021-11-23,102945,461
2021-11-24,103261,316
2021-11-26,103576,315
2021-11-27,103675,99
2021-11-28,103739,64
2021-11-29,104232,493
2021-11-30,104909,677
2021-12-01,105829,920
2021-12-02,106270,441
2021-12-03,106901,631
2021-12-04,107457,556
2021-12-05,107524,67
2021-12-06,107926,402
2021-12-07,108258,332
2021-12-08,108627,369
2021-12-09,109004,377
2021-12-10,109402,398
2021-12-11,109674,272
2021-12-12,109735,61
2021-12-13,110124,389
2021-12-14,110500,376
2021-12-15,110816,316
2021-12-16,111159,343
2021-12-17,111530,371
2021-12-18,111691,161
2021-12-19,111753,62
2021-12-20,112043,290
2021-12-21,112363,320
2021-12-22,112834,471
2021-12-23,113149,315
2021-12-24,113189,40
2021-12-25,113190,1
2021-12-26,113230,40
2021-12-27,113558,328
2021-12-28,113881,323
2021-12-29,114220,339
2021-12-30,114550,330
2021-12-31,114606,56
2022-01-01,114614,8
2022-01-02,114636,22
2022-01-03,114905,269
2022-01-04,115197,292
2022-01-05,115471,274
2022-01-06,115714,243
2022-01-07,116054,340
2022-01-08,116221,167
2022-01-09,116258,37
2022-01-10,116488,230
2022-01-11,116723,235
2022-01-12,117090,367
2022-01-13,117384,294
2022-01-14,117789,405
2022-01-15,117852,63
2022-01-16,117883,31
2022-01-17,117951,68
2022-01-18,118149,198
2022-01-19,118411,262
2022-01-20,118653,242
2022-01-21,118937,284
2022-01-22,118981,44
2022-01-23,119029,48
2022-01-24,119213,184
2022-01-25,119458,245
2022-01-26,119657,199
2022-01-27,119864,207
2022-01-28,120083,219
2022-01-29,120124,41
2022-01-30,120139,15
2022-01-31,120311,172
2022-02-01,120434,123
2022-02-02,120545,111
2022-02-03,120722,177
2022-02-04,120897,175
2022-02-05,120935,38
2022-02-06,120951,16
2022-02-07,121118,167
2022-02-08,121246,128
2022-02-09,121458,212
2022-02-10,121614,156
2022-02-11,121808,194
2022-02-12,121852,44
2022-02-13,121862,10
2022-02-14,121956,94
2022-02-15,122103,147
2022-02-16,122181,78
2022-02-17,122278,97
2022-02-18,122509,231
2022-02-19,122533,24
2022-02-20,122546,13
2022-02-21,122582,36
2022-02-22,122652,70
2022-02-23,122734,82
2022-02-24,122820,86
2022-02-25,122849,29
