date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,20766,23473,21672,18955,14227,161
1/1/2022,938460,624457,635648,721322,1304617,569315
1/10/2021,34180,35793,34050,30946,32408,375
1/10/2022,949961,630181,641064,726952,1310612,588315
1/11/2021,36080,37614,36043,32664,36888,427
1/11/2022,951461,630975,641722,727613,1311361,590635
1/12/2021,38827,40296,38868,35247,44874,520
1/12/2022,952860,631698,642378,728320,1312046,593230
1/13/2021,41537,43228,42032,38037,54030,591
1/13/2022,954498,632464,643051,729018,1312746,595671
1/14/2021,44252,46288,45329,41116,63839,642
1/14/2022,956105,633265,643674,729636,1313284,599038
1/15/2021,47713,49525,48777,44298,73454,726
1/15/2022,957023,633763,644057,729969,1313486,601196
1/16/2021,49474,51088,50475,45919,78938,759
1/16/2022,957560,634010,644276,730173,1313663,602081
1/17/2021,50565,52091,51548,47016,82489,786
1/17/2022,958477,634438,644683,730613,1314083,603737
1/18/2021,52197,53612,53299,48777,90645,816
1/18/2022,959746,635040,645199,731126,1314617,605558
1/19/2021,54239,55468,55396,50997,100938,892
1/19/2022,961103,635695,645787,731695,1315154,607821
1/2/2021,22623,25191,23260,20381,15403,184
1/2/2022,939001,624751,635914,721618,1304903,569945
1/20/2021,56764,58033,58488,54227,113621,990
1/20/2022,962433,636355,646388,732270,1315695,609838
1/21/2021,59574,60990,62036,57926,129874,1119
1/21/2022,963691,636995,646944,732727,1316114,612139
1/22/2021,64000,65140,66657,62883,145975,1232
1/22/2022,964437,637428,647284,732988,1316312,613741
1/23/2021,67222,67880,69742,66072,156665,1351
1/23/2022,964949,637716,647516,733147,1316438,614537
1/24/2021,68716,69252,71250,67753,164411,1397
1/24/2022,966031,638276,647995,733643,1316933,616134
1/25/2021,71059,71413,73847,70732,178323,1457
1/25/2022,966948,638763,648434,734044,1317353,617725
1/26/2021,73934,73926,76749,73982,195898,1541
1/26/2022,967987,639296,648886,734461,1317792,619489
1/27/2021,77034,76580,79724,77427,215057,1623
1/27/2022,969014,639808,649299,734869,1318172,621054
1/28/2021,80138,79245,82819,81194,236668,1735
1/28/2022,970063,640340,649745,735267,1318496,623078
