date,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa
1/1/2021,11602,13373,12577,10099,6426,94
1/1/2022,558311,386408,397169,413905,670487,321689
1/10/2021,19763,20526,19607,16359,12455,197
1/10/2022,564210,389254,399843,416307,672689,331928
1/11/2021,20989,21655,20858,17350,14344,228
1/11/2022,564940,389663,400154,416581,672952,333146
1/12/2021,22961,23641,22901,19057,19213,303
1/12/2022,565605,390002,400463,416880,673189,334565
1/13/2021,24955,25786,25156,20762,24825,362
1/13/2022,566463,390380,400775,417168,673447,335775
1/14/2021,26882,27934,27487,22697,30927,393
1/14/2022,567265,390757,401055,417412,673643,337405
1/15/2021,29083,29938,29658,24502,35887,444
1/15/2022,567725,391012,401243,417566,673741,338670
1/16/2021,30441,31131,30966,25682,39111,470
1/16/2022,567964,391124,401338,417654,673797,339075
1/17/2021,31396,32025,31939,26662,42294,491
1/17/2022,568482,391380,401577,417863,673943,340126
1/18/2021,32437,32976,33099,27793,47559,513
1/18/2022,569142,391688,401843,418064,674146,341061
1/19/2021,33701,34184,34447,29097,53904,567
1/19/2022,569883,392019,402110,418300,674344,342295
1/2/2021,13117,14779,13872,11201,7212,112
1/2/2022,558587,386543,397298,414019,670595,321982
1/20/2021,35001,35485,36097,30651,61001,599
1/20/2022,570537,392305,402369,418532,674533,343350
1/21/2021,36466,36983,38004,32524,69337,643
1/21/2022,571171,392626,402635,418724,674704,344571
1/22/2021,39330,39630,40984,35558,77378,716
1/22/2022,571563,392855,402792,418876,674800,345460
1/23/2021,41921,41714,43486,38049,82302,771
1/23/2022,571820,392975,402920,418943,674843,345835
1/24/2021,43188,42881,44785,39464,87474,810
1/24/2022,572407,393246,403142,419163,675032,346748
1/25/2021,44489,44047,46226,41070,95061,847
1/25/2022,572875,393479,403373,419337,675183,347571
1/26/2021,46147,45517,47961,42973,106043,892
1/26/2022,573401,393721,403579,419505,675329,348497
1/27/2021,47618,46853,49490,44644,116497,921
1/27/2022,573913,393964,403769,419681,675476,349301
1/28/2021,48816,47951,50730,46078,127447,950
1/28/2022,574408,394205,403974,419858,675608,350335
1/29/2021,50850,49644,52471,47915,138300,1006
1/29/2022,574744,394358,404147,419977,675673,351114
1/3/2021,13856,15361,14400,11652,7471,125
1/3/2022,559305,386870,397617,414352,670919,323205
1/30/2021,52591,51054,54119,49512,143395,1058
1/30/2022,574988,394462,404233,420055,675726,351445
1/31/2021,53209,51607,54769,50204,147085,1083
1/31/2022,575503,394703,404450,420246,675891,352228
1/4/2021,14879,16305,15378,12459,8382,133
1/4/2022,560086,387231,397924,414656,671230,324353
1/5/2021,15829,17170,16257,13269,9187,149
1/5/2022,560927,387650,398268,415015,671607,325759
1/6/2021,16986,18155,17235,14215,9974,160
1/6/2022,561725,388022,398659,415343,671919,327005
1/7/2021,17894,18979,18076,15013,10763,170
1/7/2022,562519,388411,399057,415701,672171,328722
1/8/2021,18697,19666,18743,15593,11283,178
1/8/2022,563026,388657,399303,415870,672297,330244
1/9/2021,19385,20218,19294,16056,12117,193
1/9/2022,563372,388870,399491,416001,672383,330754
10/1/2021,501204,355568,369451,388812,636581,216628
10/10/2021,506998,358726,372039,390816,639866,219509
10/11/2021,507766,359103,372368,391113,640402,219900
10/12/2021,508397,359448,372648,391337,640813,220258
10/13/2021,509116,359839,372970,391597,641250,220604
10/14/2021,509770,360178,373276,391827,641591,220898
10/15/2021,510656,360650,373678,392132,641960,221269
10/16/2021,511270,360899,373915,392324,642161,221496
10/17/2021,511710,361090,374053,392421,642287,221649
10/18/2021,512448,361483,374384,392682,642706,221974
10/19/2021,513076,361856,374642,392926,643063,222276
10/2/2021,501861,355910,369730,389012,636859,216963
10/20/2021,513759,362223,374914,393181,643469,222602
10/21/2021,514412,362576,375219,393404,643822,222875
10/22/2021,515165,363057,375625,393748,644312,223254
10/23/2021,515652,363333,375902,393919,644599,223473
10/24/2021,515945,363500,376050,394062,644815,223592
10/25/2021,516738,363935,376398,394409,645412,223905
10/26/2021,517442,364320,376754,394678,646005,224183
10/27/2021,518166,364705,377146,395023,646627,224479
10/28/2021,518797,365047,377451,395336,647174,224696
10/29/2021,519572,365551,377900,395715,647717,225020
10/3/2021,502235,356109,369870,389131,637033,217127
10/30/2021,520015,365806,378127,395951,647946,225217
10/31/2021,520298,365972,378266,396078,648135,225317
10/4/2021,503031,356525,370229,389397,637573,217547
10/5/2021,503817,356964,370569,389670,638090,217934
10/6/2021,504522,357329,370881,389896,638594,218290
10/7/2021,505246,357777,371228,390161,639035,218652
10/8/2021,506080,358224,371628,390491,639491,219103
10/9/2021,506656,358534,371886,390692,639702,219366
11/1/2021,521062,366381,378620,396401,648660,225632
11/10/2021,526978,369448,381443,398657,652090,244636
11/11/2021,527660,369800,381777,398919,652551,248010
11/12/2021,528436,370244,382155,399223,652974,250871
11/13/2021,528920,370548,382373,399431,653177,255936
11/14/2021,529224,370723,382535,399542,653323,256919
11/15/2021,529919,371134,382885,399862,653813,259035
11/16/2021,530630,371523,383199,400176,654308,260928
11/17/2021,531314,371890,383510,400459,654781,263587
11/18/2021,532031,372251,383827,400788,655241,266055
11/19/2021,532861,372759,384252,401135,655704,268806
