date,Gila_cume,Gila
2020-12-01,1,
2020-12-17,70,69
2020-12-18,110,40
2020-12-19,112,2
2020-12-21,149,37
2020-12-22,170,21
2020-12-23,223,53
2020-12-24,294,71
2020-12-26,322,28
2020-12-27,323,1
2020-12-28,458,135
2020-12-29,582,124
2020-12-30,739,157
2020-12-31,895,156
2021-01-01,902,7
2021-01-02,1099,197
2021-01-03,1102,3
2021-01-04,1254,152
2021-01-05,1562,308
2021-01-06,1835,273
2021-01-07,2324,489
2021-01-08,2706,382
2021-01-09,2743,37
2021-01-11,2931,188
2021-01-12,3027,96
2021-01-13,3122,95
2021-01-14,3369,247
2021-01-15,3618,249
2021-01-16,3625,7
2021-01-17,3628,3
2021-01-18,3757,129
2021-01-19,3950,193
2021-01-20,4232,282
2021-01-21,4561,329
2021-01-22,4680,119
2021-01-23,4830,150
2021-01-24,4843,13
2021-01-25,5049,206
2021-01-26,5168,119
2021-01-27,5505,337
2021-01-28,6009,504
2021-01-29,6309,300
2021-01-30,6545,236
2021-01-31,6552,7
2021-02-01,6912,360
2021-02-02,7569,657
2021-02-03,8254,685
2021-02-04,9254,1000
2021-02-05,10028,774
2021-02-06,10477,449
2021-02-07,10496,19
2021-02-08,10829,333
2021-02-09,11278,449
2021-02-10,11683,405
2021-02-11,12018,335
2021-02-12,12350,332
2021-02-13,13148,798
2021-02-14,13595,447
2021-02-15,13784,189
2021-02-16,14177,393
2021-02-17,14507,330
2021-02-18,14802,295
2021-02-19,15117,315
2021-02-20,15319,202
2021-02-21,15323,4
2021-02-22,15466,143
2021-02-23,15730,264
2021-02-24,15937,207
2021-02-25,16325,388
2021-02-26,16700,375
2021-02-27,18444,1744
2021-02-28,19326,882
2021-03-01,19577,251
2021-03-02,19932,355
2021-03-03,20250,318
2021-03-04,20970,720
2021-03-05,21228,258
2021-03-06,21614,386
2021-03-07,21625,11
2021-03-08,21844,219
2021-03-09,22129,285
2021-03-10,22439,310
2021-03-11,23722,1283
2021-03-12,24104,382
2021-03-13,25208,1104
2021-03-14,25629,421
2021-03-15,25806,177
2021-03-16,26106,300
2021-03-17,26248,142
2021-03-18,26567,319
2021-03-19,26820,253
2021-03-20,27152,332
2021-03-21,27165,13
2021-03-22,27338,173
2021-03-23,27502,164
2021-03-24,27629,127
2021-03-25,27888,259
2021-03-26,28056,168
2021-03-27,29721,1665
2021-03-28,30516,795
2021-03-29,30776,260
2021-03-30,30895,119
2021-03-31,31046,151
2021-04-01,31673,627
2021-04-02,31864,191
2021-04-03,31906,42
2021-04-04,31912,6
2021-04-05,32051,139
2021-04-06,32473,422
2021-04-07,32654,181
2021-04-08,32956,302
2021-04-09,33140,184
2021-04-10,33664,524
2021-04-11,33682,18
2021-04-12,33844,162
2021-04-13,33954,110
2021-04-14,34021,67
2021-04-15,34209,188
2021-04-16,34331,122
2021-04-17,34694,363
2021-04-18,34709,15
2021-04-19,34824,115
2021-04-20,34928,104
2021-04-21,35006,78
2021-04-22,35208,202
2021-04-23,35319,111
2021-04-24,35342,23
2021-04-25,35355,13
2021-04-26,35486,131
2021-04-27,35574,88
2021-04-28,35709,135
2021-04-29,35869,160
2021-04-30,35938,69
2021-05-01,35956,18
2021-05-02,35964,8
2021-05-03,36067,103
2021-05-04,36210,143
2021-05-05,36302,92
2021-05-06,36421,119
2021-05-07,36477,56
2021-05-08,36484,7
2021-05-09,36492,8
2021-05-10,36580,88
2021-05-11,36630,50
2021-05-12,36720,90
2021-05-13,36814,94
2021-05-14,36936,122
2021-05-15,36969,33
2021-05-16,36993,24
2021-05-17,37111,118
2021-05-18,37343,232
2021-05-19,37532,189
2021-05-20,37684,152
2021-05-21,37746,62
2021-05-22,37780,34
2021-05-23,37797,17
2021-05-24,37886,89
2021-05-25,37963,77
2021-05-26,38039,76
2021-05-27,38095,56
2021-05-28,38173,78
2021-05-29,38190,17
2021-05-30,38200,10
2021-05-31,38215,15
2021-06-01,38278,63
2021-06-02,38336,58
