date,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima
1/1/2021,4277,4540,3864,3635,2551,23
1/1/2022,148411,93497,91163,107756,210529,94745
1/10/2021,6529,6548,5754,5607,4661,50
1/10/2022,150326,94560,92123,108575,211236,98393
1/11/2021,6838,6828,6025,5888,5058,59
1/11/2022,150602,94714,92245,108680,211315,98894
1/12/2021,7160,7092,6292,6152,5569,71
1/12/2022,150861,94860,92362,108768,211399,99396
1/13/2021,7372,7329,6541,6394,6022,77
1/13/2022,151106,94971,92448,108872,211469,99831
1/14/2021,7665,7635,6863,6697,6455,81
1/14/2022,151361,95090,92558,108961,211529,100505
1/15/2021,8276,8211,7445,7255,7789,88
1/15/2022,151549,95219,92652,109033,211550,100991
1/16/2021,8511,8409,7624,7422,8070,90
1/16/2022,151666,95284,92713,109077,211579,101239
1/17/2021,8594,8465,7675,7478,8208,94
1/17/2022,151817,95338,92771,109148,211622,101493
1/18/2021,8931,8765,7996,7765,9791,99
1/18/2022,151993,95430,92841,109214,211679,101798
1/19/2021,9291,9049,8320,8090,11447,107
1/19/2022,152176,95518,92926,109298,211729,102133
1/2/2021,4449,4665,3973,3756,2687,24
1/2/2022,148493,93556,91211,107799,210569,94913
1/20/2021,9772,9587,8840,8572,13569,116
1/20/2022,152346,95610,93009,109357,211792,102495
1/21/2021,10167,10036,9332,9057,16682,124
1/21/2022,152556,95718,93108,109430,211827,102928
1/22/2021,10841,10727,10072,9809,19735,131
1/22/2022,152703,95815,93206,109477,211856,103327
1/23/2021,11113,10963,10268,10010,20745,136
1/23/2022,152774,95893,93257,109513,211876,103528
1/24/2021,11253,11096,10373,10118,21077,139
1/24/2022,152906,95966,93331,109571,211923,103792
1/25/2021,11957,11733,11118,10870,24338,153
1/25/2022,153067,96036,93381,109620,211966,104095
1/26/2021,12646,12311,11774,11517,27395,161
1/26/2022,153201,96105,93439,109670,212033,104377
1/27/2021,13362,12902,12424,12240,30568,168
1/27/2022,153340,96181,93487,109709,212068,104692
1/28/2021,14192,13542,13108,12966,33902,177
1/28/2022,153510,96270,93547,109756,212107,105061
1/29/2021,15108,14265,13835,13734,37020,191
1/29/2022,153628,96335,93636,109794,212124,105419
1/3/2021,4537,4756,4049,3815,2739,24
1/3/2022,148708,93657,91324,107888,210674,95278
1/30/2021,15756,14704,14190,14129,38592,195
1/30/2022,153727,96385,93683,109811,212141,105638
1/31/2021,15929,14821,14307,14262,39365,199
1/31/2022,153829,96439,93721,109851,212179,105855
1/4/2021,4870,5079,4326,4100,3017,31
1/4/2022,148950,93794,91414,107981,210765,95750
1/5/2021,5199,5414,4593,4388,3345,33
1/5/2022,149212,93929,91543,108081,210850,96315
1/6/2021,5614,5751,5009,4766,3676,37
1/6/2022,149482,94049,91655,108199,210958,96721
1/7/2021,5906,5991,5213,5055,4088,41
1/7/2022,149712,94203,91800,108330,211042,97300
1/8/2021,6179,6284,5491,5354,4352,46
1/8/2022,149911,94359,91949,108431,211104,97769
1/9/2021,6430,6453,5663,5531,4584,50
1/9/2022,150051,94439,92025,108481,211153,97976
10/1/2021,132369,84124,83560,99964,198983,56279
10/10/2021,133822,84911,84108,100428,199614,56975
10/11/2021,134003,85022,84182,100498,199713,57073
10/12/2021,134196,85109,84228,100542,199803,57152
10/13/2021,134381,85211,84306,100594,199878,57244
10/14/2021,134570,85309,84372,100655,199963,57328
10/15/2021,134812,85421,84480,100734,200033,57431
10/16/2021,134913,85487,84512,100776,200071,57470
10/17/2021,135007,85528,84540,100793,200091,57505
10/18/2021,135203,85634,84614,100856,200167,57578
10/19/2021,135349,85720,84689,100916,200244,57644
10/2/2021,132483,84178,83611,99998,199035,56347
10/20/2021,135513,85794,84762,100987,200315,57718
10/21/2021,135689,85878,84862,101047,200376,57794
10/22/2021,135901,85984,84938,101133,200552,57876
10/23/2021,136018,86035,84982,101180,200655,57930
10/24/2021,136076,86065,85001,101203,200730,57970
10/25/2021,136271,86153,85068,101275,200961,58122
10/26/2021,136466,86283,85174,101384,201197,58316
10/27/2021,136701,86442,85297,101476,201450,58594
10/28/2021,136874,86521,85371,101561,201680,58649
10/29/2021,137104,86650,85467,101676,201889,58733
10/3/2021,132573,84221,83639,100021,199077,56389
10/30/2021,137193,86693,85505,101719,202023,58771
10/31/2021,137251,86731,85533,101737,202081,58791
10/4/2021,132799,84328,83725,100078,199193,56481
10/5/2021,132999,84426,83791,100145,199275,56561
10/6/2021,133217,84550,83860,100197,199361,56636
10/7/2021,133388,84667,83921,100269,199429,56727
10/8/2021,133658,84802,84023,100343,199527,56850
10/9/2021,133749,84867,84073,100398,199569,56932
11/1/2021,137445,86855,85639,101844,202319,58880
11/10/2021,139050,87739,86299,102518,203827,64638
11/11/2021,139202,87813,86380,102601,204038,65562
11/12/2021,139392,87916,86472,102690,204236,66541
11/13/2021,139492,88002,86538,102752,204318,67993
11/14/2021,139572,88065,86580,102791,204371,69000
11/15/2021,139779,88205,86698,102899,204541,70125
11/16/2021,140103,88405,86883,103023,204761,71308
11/17/2021,140343,88550,86987,103115,204978,72228
11/18/2021,140562,88670,87076,103212,205172,72974
11/19/2021,140795,88811,87166,103344,205345,73998
11/2/2021,137646,86962,85717,101924,202548,58978
11/20/2021,140924,88922,87257,103425,205419,74957
11/21/2021,141024,88986,87306,103473,205481,75303
11/22/2021,141226,89090,87407,103610,205682,75875
11/23/2021,141442,89206,87508,103730,205863,76609
11/24/2021,141643,89343,87618,103855,206039,77472
11/25/2021,141651,89345,87619,103856,206039,77473
11/26/2021,141793,89438,87695,103933,206160,77892
11/27/2021,141902,89537,87768,104005,206235,78366
11/28/2021,142008,89595,87829,104069,206290,78587
11/29/2021,142184,89712,87935,104183,206446,79098
11/3/2021,137844,87089,85789,102005,202723,59154
11/30/2021,142365,89826,88039,104298,206615,79672
11/4/2021,138016,87174,85868,102085,202919,59304
11/5/2021,138240,87278,85974,102186,203105,59554
11/6/2021,138345,87333,86010,102231,203202,60208
11/7/2021,138446,87405,86057,102267,203255,61295
11/8/2021,138675,87524,86151,102362,203437,62521
11/9/2021,138851,87613,86225,102436,203654,63591
12/1/2020,16,16,24,16,27,
12/1/2021,142605,89994,88156,104438,206808,80203
12/10/2020,22,21,36,23,42,1
12/10/2021,144459,91245,89198,105632,208176,85444
12/11/2020,22,23,39,25,44,1
12/11/2021,144575,91329,89266,105710,208239,85847
12/12/2020,22,23,40,27,47,1
12/12/2021,144673,91417,89327,105768,208303,86251
12/13/2020,23,23,40,27,48,1
12/13/2021,144857,91523,89408,105883,208432,86674
12/14/2020,23,26,43,27,49,1
12/14/2021,145067,91618,89512,106011,208584,87103
12/15/2020,27,32,48,34,57,1
12/15/2021,145287,91741,89611,106137,208736,87622
12/16/2020,29,35,50,36,60,1
12/16/2021,145533,91863,89724,106300,208942,88108
12/17/2020,271,338,360,298,150,1
12/17/2021,145746,91970,89856,106426,209088,88772
12/18/2020,576,697,658,572,272,2
12/18/2021,145905,92087,89941,106525,209155,89329
12/19/2020,775,904,803,679,339,2
12/19/2021,146057,92195,90018,106594,209204,89649
12/2/2020,18,16,27,17,29,
12/2/2021,142839,90126,88278,104605,206985,80735
12/20/2020,777,907,810,685,347,2
12/20/2021,146304,92343,90154,106719,209363,90298
12/21/2020,1174,1282,1099,973,481,3
12/21/2021,146566,92506,90268,106839,209508,90942
12/22/2020,1560,1676,1434,1266,619,4
12/22/2021,146827,92667,90388,107000,209671,91510
12/23/2020,2041,2163,1839,1583,799,4
12/23/2021,147067,92794,90479,107114,209799,91902
12/24/2020,2295,2446,2047,1799,895,7
12/24/2021,147148,92821,90502,107155,209850,91976
12/25/2020,2296,2447,2047,1802,898,7
12/25/2021,147148,92821,90502,107156,209850,91976
12/26/2020,2491,2657,2190,1959,977,7
12/26/2021,147250,92890,90538,107199,209908,92149
12/27/2020,2536,2703,2218,1994,996,7
12/27/2021,147505,93018,90679,107335,210066,92723
12/28/2020,2989,3145,2591,2314,1181,8
12/28/2021,147760,93178,90825,107464,210226,93334
12/29/2020,3432,3614,2945,2713,1435,13
12/29/2021,148042,93304,90945,107591,210362,93943
12/3/2020,18,17,30,19,32,
12/3/2021,143054,90280,88408,104754,207199,81341
12/30/2020,3867,4077,3393,3149,1715,14
12/30/2021,148305,93433,91107,107715,210471,94581
12/31/2020,4179,4427,3712,3457,1980,18
12/31/2021,148399,93483,91152,107749,210522,94713
12/4/2020,18,18,32,19,33,
12/4/2021,143172,90422,88490,104860,207279,81849
12/5/2020,19,18,32,19,33,
12/5/2021,143281,90524,88564,104924,207335,82186
12/6/2020,19,18,32,20,34,
12/6/2021,143458,90652,88670,105064,207494,82634
12/7/2020,20,18,32,22,35,
12/7/2021,143751,90828,88835,105213,207647,83408
12/8/2020,20,18,32,23,36,1
12/8/2021,144061,90991,88977,105379,207819,84223
12/9/2020,21,21,35,23,40,1
12/9/2021,144239,91103,89064,105486,207996,84742
2/1/2021,16570,15390,14922,14935,42052,203
2/1/2022,153992,96532,93788,109895,212219,106222
2/10/2021,20898,18517,18445,19183,67820,291
2/10/2022,155110,97107,94234,110204,212468,108531
2/11/2021,21234,18780,18679,19498,71933,301
2/11/2022,155205,97163,94282,110226,212492,108725
2/12/2021,21597,19074,18981,19911,75685,310
2/12/2022,155272,97213,94313,110247,212501,108901
2/13/2021,21812,19227,19141,20109,78254,319
2/13/2022,155332,97245,94331,110265,212508,108982
2/14/2021,21884,19260,19200,20156,78756,324
2/14/2022,155393,97280,94354,110282,212525,109086
2/15/2021,22046,19371,19316,20299,80639,326
2/15/2022,155455,97324,94373,110312,212545,109198
2/16/2021,22250,19505,19490,20528,82839,334
2/16/2022,155508,97357,94393,110342,212560,109324
2/17/2021,22552,19722,19691,20801,84934,348
2/17/2022,155577,97387,94411,110363,212582,109454
2/18/2021,22778,19886,19845,21006,86847,350
2/18/2022,155652,97438,94441,110393,212598,109612
2/19/2021,23025,20031,20028,21192,87827,355
2/19/2022,155740,97500,94473,110402,212605,109790
2/2/2021,17241,15954,15593,15631,44522,211
2/2/2022,154223,96642,93859,109946,212260,106628
2/20/2021,23304,20220,20211,21372,88563,368
2/20/2022,155795,97531,94493,110413,212610,109891
2/21/2021,23340,20251,20258,21415,88838,370
2/21/2022,155858,97561,94516,110428,212621,109974
2/22/2021,23481,20320,20334,21529,89849,372
2/22/2022,155916,97589,94533,110442,212642,110059
2/23/2021,23639,20417,20449,21680,91397,377
2/23/2022,155962,97609,94555,110453,212660,110170
2/24/2021,23944,20607,20646,21928,93263,408
2/24/2022,156007,97633,94579,110471,212674,110299
2/25/2021,24155,20782,20802,22188,96107,414
2/25/2022,156028,97650,94587,110478,212680,110387
2/26/2021,24523,21036,21089,22697,99480,426
