date,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo
1/1/2021,262,344,340,399,957,4
1/1/2022,7685,5444,5933,8251,16489,9901
1/10/2021,427,565,575,682,2307,28
1/10/2022,7769,5486,5975,8289,16532,10113
1/11/2021,467,613,647,736,2560,31
1/11/2022,7779,5489,5978,8294,16538,10149
1/12/2021,496,639,711,809,2828,32
1/12/2022,7790,5493,5984,8298,16544,10207
1/13/2021,520,670,743,888,3055,32
1/13/2022,7797,5498,5992,8300,16549,10249
1/14/2021,555,719,792,980,3323,40
1/14/2022,7807,5507,6001,8309,16557,10317
1/15/2021,591,767,856,1074,3614,41
1/15/2022,7811,5510,6003,8313,16557,10324
1/16/2021,595,768,857,1076,3623,41
1/16/2022,7812,5510,6003,8313,16558,10326
1/17/2021,597,769,857,1078,3625,41
1/17/2022,7812,5515,6005,8315,16563,10328
1/18/2021,608,781,884,1107,3648,41
1/18/2022,7817,5519,6005,8315,16564,10359
1/19/2021,645,808,935,1193,3828,42
1/19/2022,7829,5523,6008,8317,16572,10416
1/2/2021,262,345,341,399,958,4
1/2/2022,7688,5444,5935,8251,16489,9902
1/20/2021,683,855,1005,1309,4013,48
1/20/2022,7838,5526,6010,8325,16574,10448
1/21/2021,791,948,1128,1504,4238,61
1/21/2022,7854,5536,6014,8326,16581,10488
1/22/2021,869,1008,1192,1617,4385,73
1/22/2022,7856,5537,6017,8328,16583,10492
1/23/2021,875,1013,1197,1623,4509,105
1/23/2022,7858,5538,6017,8329,16586,10499
1/24/2021,876,1014,1197,1624,4521,107
1/24/2022,7864,5543,6023,8335,16594,10515
1/25/2021,896,1038,1232,1683,4658,108
1/25/2022,7870,5550,6028,8341,16599,10560
1/26/2021,941,1059,1269,1745,4803,110
1/26/2022,7872,5554,6029,8342,16603,10575
1/27/2021,977,1093,1313,1800,4979,123
1/27/2022,7885,5556,6031,8345,16607,10610
1/28/2021,1142,1185,1440,1947,5208,169
1/28/2022,7892,5564,6035,8346,16615,10630
1/29/2021,1231,1235,1519,2063,5457,219
1/29/2022,7895,5566,6035,8347,16615,10634
1/3/2021,262,345,341,400,960,4
1/3/2022,7703,5449,5940,8258,16502,9929
1/30/2021,1241,1255,1565,2096,5478,219
1/30/2022,7896,5566,6035,8347,16617,10635
1/31/2021,1241,1256,1568,2101,5489,219
1/31/2022,7904,5569,6037,8351,16622,10660
1/4/2021,279,372,363,435,1102,4
1/4/2022,7713,5456,5945,8261,16510,9969
1/5/2021,324,410,413,479,1343,4
1/5/2022,7733,5463,5952,8266,16514,10003
1/6/2021,342,436,436,516,1700,23
1/6/2022,7746,5466,5958,8269,16517,10030
1/7/2021,385,516,533,624,2089,28
1/7/2022,7751,5476,5965,8273,16521,10080
1/8/2021,426,564,574,677,2304,28
1/8/2022,7759,5481,5971,8282,16525,10084
1/9/2021,427,565,574,682,2307,28
1/9/2022,7764,5483,5973,8282,16526,10087
10/1/2021,6769,4940,5398,7615,15430,6632
10/10/2021,6834,4985,5436,7660,15505,6689
10/11/2021,6846,4995,5437,7669,15518,6702
10/12/2021,6862,4997,5440,7673,15529,6710
10/13/2021,6878,4999,5447,7678,15544,6730
10/14/2021,6892,5005,5451,7686,15559,6740
10/15/2021,6901,5015,5454,7693,15576,6753
10/16/2021,6906,5015,5455,7695,15579,6754
10/17/2021,6907,5015,5455,7697,15579,6754
10/18/2021,6919,5020,5456,7704,15590,6758
10/19/2021,6929,5026,5460,7712,15606,6766
10/2/2021,6772,4942,5400,7620,15436,6633
10/20/2021,6934,5029,5462,7718,15625,6774
10/21/2021,6944,5037,5467,7721,15637,6779
10/22/2021,6963,5047,5477,7727,15654,6789
10/23/2021,6968,5051,5478,7728,15661,6792
10/24/2021,6970,5052,5478,7729,15666,6794
10/25/2021,6978,5053,5484,7738,15689,6796
10/26/2021,6985,5058,5492,7743,15711,6806
10/27/2021,6997,5063,5498,7754,15734,6817
10/28/2021,7016,5081,5511,7775,15761,6822
10/29/2021,7033,5089,5520,7790,15784,6834
10/3/2021,6773,4942,5400,7620,15437,6633
10/30/2021,7039,5092,5524,7792,15790,6839
10/31/2021,7041,5092,5525,7793,15795,6839
10/4/2021,6782,4947,5401,7627,15450,6643
10/5/2021,6797,4955,5407,7637,15459,6652
10/6/2021,6807,4962,5414,7643,15476,6663
10/7/2021,6818,4971,5422,7653,15490,6675
10/8/2021,6830,4983,5435,7659,15505,6689
10/9/2021,6833,4984,5436,7660,15505,6689
11/1/2021,7057,5095,5533,7807,15815,6841
11/10/2021,7139,5150,5604,7873,15967,7852
11/11/2021,7146,5156,5606,7882,15975,7877
11/12/2021,7163,5165,5617,7890,15990,8040
11/13/2021,7171,5166,5618,7897,15997,8064
11/14/2021,7176,5167,5619,7900,16001,8069
11/15/2021,7194,5178,5626,7914,16020,8128
11/16/2021,7208,5186,5630,7923,16041,8179
11/17/2021,7226,5200,5649,7934,16049,8285
11/18/2021,7239,5202,5654,7939,16072,8323
11/19/2021,7256,5211,5667,7953,16083,8419
11/2/2021,7069,5105,5543,7816,15836,6847
11/20/2021,7265,5215,5670,7963,16091,8497
11/21/2021,7265,5215,5673,7965,16097,8499
11/22/2021,7276,5227,5683,7972,16110,8570
11/23/2021,7287,5233,5691,7978,16125,8613
11/24/2021,7294,5238,5699,7987,16134,8657
11/25/2021,7294,5238,5699,7987,16134,8657
11/26/2021,7308,5248,5703,7992,16144,8696
11/27/2021,7314,5248,5705,7995,16145,8706
11/28/2021,7319,5250,5705,7998,16147,8713
11/29/2021,7335,5254,5720,8009,16172,8745
11/3/2021,7074,5109,5552,7822,15857,6855
11/30/2021,7361,5273,5746,8023,16192,8796
11/4/2021,7087,5116,5560,7833,15879,6879
11/5/2021,7104,5123,5575,7842,15900,6947
11/6/2021,7110,5130,5586,7848,15922,7010
11/7/2021,7112,5135,5587,7849,15928,7027
11/8/2021,7119,5140,5592,7857,15946,7147
11/9/2021,7130,5146,5597,7866,15957,7275
12/1/2020,,2,,,,
12/1/2021,7369,5282,5758,8036,16211,8957
12/10/2020,1,2,1,1,2,1
12/10/2021,7493,5348,5832,8132,16335,9307
12/11/2020,1,2,1,1,2,1
12/11/2021,7498,5353,5835,8137,16341,9342
12/12/2020,1,2,1,1,2,1
12/12/2021,7502,5353,5838,8137,16346,9349
12/13/2020,2,2,1,1,2,1
12/13/2021,7521,5370,5845,8144,16359,9379
12/14/2020,2,2,1,3,2,1
12/14/2021,7530,5378,5855,8155,16371,9442
12/15/2020,5,7,5,4,5,1
12/15/2021,7537,5381,5863,8161,16383,9484
12/16/2020,14,16,20,15,10,1
12/16/2021,7551,5384,5873,8168,16390,9502
12/17/2020,26,44,45,43,18,1
12/17/2021,7566,5389,5881,8178,16400,9533
12/18/2020,41,69,62,62,37,1
12/18/2021,7568,5392,5883,8183,16406,9548
12/19/2020,42,69,62,63,37,1
12/19/2021,7571,5396,5885,8185,16410,9550
12/2/2020,,2,,,,1
12/2/2021,7382,5287,5771,8046,16225,8984
12/20/2020,42,69,62,65,38,1
12/20/2021,7583,5401,5891,8191,16420,9578
12/21/2020,44,70,65,69,43,1
12/21/2021,7595,5405,5894,8199,16427,9617
12/22/2020,48,83,84,81,81,1
12/22/2021,7607,5412,5899,8206,16439,9669
12/23/2020,85,121,117,122,132,1
12/23/2021,7616,5421,5910,8220,16447,9699
12/24/2020,97,140,131,138,178,1
12/24/2021,7621,5424,5911,8221,16449,9699
12/25/2020,100,141,132,138,178,1
12/25/2021,7621,5424,5911,8221,16449,9699
12/26/2020,100,141,133,139,178,1
12/26/2021,7623,5425,5914,8222,16453,9699
12/27/2020,101,141,133,139,178,1
12/27/2021,7644,5431,5919,8234,16461,9739
12/28/2020,138,196,194,214,299,1
12/28/2021,7656,5436,5921,8240,16469,9789
12/29/2020,161,253,251,277,490,2
12/29/2021,7664,5440,5923,8244,16475,9851
12/3/2020,,2,,,,1
12/3/2021,7401,5296,5780,8066,16243,9065
12/30/2020,212,296,302,339,683,2
12/30/2021,7682,5442,5931,8245,16486,9892
12/31/2020,258,339,339,394,875,4
12/31/2021,7685,5444,5933,8250,16489,9898
12/4/2020,,2,,,,1
12/4/2021,7418,5304,5788,8079,16272,9116
12/5/2020,,2,,,,1
12/5/2021,7421,5307,5790,8080,16274,9119
12/6/2020,,2,1,,,1
12/6/2021,7437,5318,5798,8093,16289,9157
12/7/2020,1,2,1,,1,1
12/7/2021,7447,5323,5804,8102,16297,9188
12/8/2020,1,2,1,,1,1
12/8/2021,7461,5331,5817,8113,16313,9220
12/9/2020,1,2,1,,1,1
12/9/2021,7474,5338,5824,8122,16322,9252
2/1/2021,1278,1290,1613,2199,5761,231
2/1/2022,7911,5572,6037,8356,16625,10678
2/10/2021,1751,1631,2115,2984,7556,419
2/10/2022,7958,5601,6056,8383,16650,10858
2/11/2021,1888,1722,2205,3096,7822,455
2/11/2022,7964,5605,6062,8384,16650,10888
2/12/2021,1959,1782,2255,3182,8075,471
2/12/2022,7966,5605,6063,8385,16652,10894
2/13/2021,2170,1892,2346,3260,8183,498
2/13/2022,7967,5605,6063,8385,16652,10894
2/14/2021,2174,1893,2348,3267,8214,500
2/14/2022,7973,5613,6065,8389,16653,10908
2/15/2021,2180,1899,2354,3280,8302,501
2/15/2022,7976,5616,6068,8390,16659,10943
2/16/2021,2211,1923,2387,3314,8597,523
2/16/2022,7980,5619,6068,8392,16660,10957
2/17/2021,2279,1970,2437,3364,8840,604
2/17/2022,7983,5620,6070,8394,16660,10966
2/18/2021,2320,2002,2475,3426,9048,622
2/18/2022,7989,5624,6073,8394,16660,10998
2/19/2021,2376,2032,2516,3477,9134,637
2/19/2022,7989,5625,6074,8394,16660,11001
2/2/2021,1304,1309,1650,2236,6014,238
2/2/2022,7917,5575,6037,8357,16627,10691
2/20/2021,2415,2053,2528,3496,9155,658
2/20/2022,7989,5625,6075,8394,16660,11001
2/21/2021,2422,2054,2532,3497,9167,661
2/21/2022,7991,5625,6076,8395,16661,11001
2/22/2021,2485,2094,2572,3533,9223,673
2/22/2022,7994,5626,6077,8395,16664,11008
2/23/2021,2559,2137,2610,3604,9351,706
2/23/2022,7997,5631,6078,8398,16665,11023
2/24/2021,2602,2163,2632,3649,9479,715
2/24/2022,8002,5633,6081,8399,16668,11032
2/25/2021,2654,2216,2681,3726,9768,845
2/25/2022,8005,5634,6081,8401,16668,11036
2/26/2021,2716,2258,2731,3761,9890,925
2/27/2021,2750,2273,2740,3783,9933,927
2/28/2021,2753,2273,2744,3787,9939,929
2/3/2021,1338,1341,1695,2306,6335,240
2/3/2022,7925,5580,6040,8363,16634,10708
2/4/2021,1366,1374,1750,2370,6556,259
2/4/2022,7931,5584,6043,8366,16637,10747
2/5/2021,1387,1396,1785,2505,6722,267
2/5/2022,7934,5588,6043,8367,16637,10753
2/6/2021,1630,1516,1980,2829,6876,361
2/6/2022,7935,5588,6044,8368,16638,10753
2/7/2021,1630,1516,1981,2829,6882,362
2/7/2022,7938,5593,6044,8371,16640,10783
2/8/2021,1663,1562,2028,2858,7081,375
2/8/2022,7946,5593,6045,8376,16645,10808
2/9/2021,1673,1585,2055,2909,7289,386
2/9/2022,7953,5598,6050,8378,16648,10844
3/1/2021,2796,2296,2767,3818,10033,938
3/10/2021,3108,2467,2999,4330,11028,1117
3/11/2021,3150,2507,3023,4448,11231,1125
3/12/2021,3190,2522,3040,4524,11337,1129
3/13/2021,3200,2524,3049,4544,11373,1132
3/14/2021,3200,2525,3050,4551,11388,1133
3/15/2021,3233,2554,3103,4706,11560,1147
3/16/2021,3267,2573,3130,4746,11636,1153
3/17/2021,3312,2611,3178,4852,11752,1156
3/18/2021,3367,2647,3217,4991,11970,1182
3/19/2021,3397,2672,3247,5068,12062,1193
3/2/2021,2833,2321,2790,3863,10160,948
3/20/2021,3407,2681,3250,5077,12088,1197
3/21/2021,3409,2681,3254,5080,12105,1201
3/22/2021,3448,2710,3277,5128,12187,1207
3/23/2021,3490,2753,3333,5245,12400,1243
3/24/2021,3553,2812,3388,5338,12522,1276
3/25/2021,3603,2838,3429,5409,12633,1311
3/26/2021,3635,2867,3477,5470,12694,1348
3/27/2021,3678,2891,3498,5488,12710,1355
3/28/2021,3686,2893,3500,5494,12713,1357
3/29/2021,3731,2928,3540,5552,12796,1364
3/3/2021,2863,2341,2827,3930,10330,1001
3/30/2021,3780,2952,3568,5604,12859,1378
3/31/2021,3849,3003,3615,5673,12939,1404
3/4/2021,2893,2356,2846,4002,10555,1051
3/5/2021,2931,2374,2870,4047,10625,1070
3/6/2021,2981,2398,2910,4097,10660,1078
3/7/2021,2982,2400,2914,4110,10669,1080
3/8/2021,3002,2408,2928,4162,10768,1087
3/9/2021,3056,2435,2957,4226,10855,1098
4/1/2021,3893,3038,3670,5727,13027,1417
4/10/2021,4225,3259,3896,5995,13434,1559
4/11/2021,4230,3264,3901,6004,13445,1563
4/12/2021,4273,3314,3945,6038,13498,1572
4/13/2021,4296,3331,3972,6072,13545,1595
4/14/2021,4335,3358,3992,6104,13584,1605
4/15/2021,4380,3386,4027,6133,13615,1620
4/16/2021,4422,3412,4049,6162,13631,1634
4/17/2021,4435,3421,4056,6174,13645,1636
4/18/2021,4438,3424,4059,6177,13653,1636
4/19/2021,4474,3460,4079,6201,13680,1643
4/2/2021,3931,3071,3703,5758,13082,1454
4/20/2021,4516,3506,4100,6226,13709,1653
4/21/2021,4548,3548,4134,6240,13739,1659
4/22/2021,4600,3588,4164,6261,13753,1665
4/23/2021,4628,3613,4180,6279,13773,1677
4/24/2021,4636,3618,4191,6285,13787,1678
4/25/2021,4637,3623,4194,6288,13788,1681
4/26/2021,4655,3632,4211,6305,13815,1686
4/27/2021,4678,3648,4219,6327,13848,1699
4/28/2021,4704,3666,4228,6345,13880,1707
4/29/2021,4729,3681,4248,6367,13909,1721
4/3/2021,3944,3076,3710,5766,13094,1455
4/30/2021,4744,3691,4264,6383,13924,1734
4/4/2021,3945,3078,3712,5770,13095,1455
4/5/2021,3974,3103,3739,5801,13170,1468
4/6/2021,4021,3129,3762,5843,13230,1480
4/7/2021,4081,3162,3791,5876,13275,1498
4/8/2021,4155,3216,3849,5930,13353,1511
4/9/2021,4204,3245,3878,5966,13408,1520
5/1/2021,4748,3693,4268,6391,13930,1735
5/10/2021,4887,3758,4337,6490,14064,1777
5/11/2021,4906,3763,4342,6506,14084,1810
5/12/2021,4925,3771,4353,6519,14094,1832
5/13/2021,4942,3789,4363,6533,14109,1987
5/14/2021,4963,3796,4385,6548,14129,2266
